"Gene.Id","tumor.mean_BLCA","healthy.mean_BLCA","fold.change_BLCA","log2.fold.change_BLCA","tumor.mean_BRCA","healthy.mean_BRCA","fold.change_BRCA","log2.fold.change_BRCA","tumor.mean_CHOL","healthy.mean_CHOL","fold.change_CHOL","log2.fold.change_CHOL","tumor.mean_ESCA","healthy.mean_ESCA","fold.change_ESCA","log2.fold.change_ESCA","tumor.mean_HNSC","healthy.mean_HNSC","fold.change_HNSC","log2.fold.change_HNSC","tumor.mean_KICH","healthy.mean_KICH","fold.change_KICH","log2.fold.change_KICH","tumor.mean_KIPAN","healthy.mean_KIPAN","fold.change_KIPAN","log2.fold.change_KIPAN","tumor.mean_KIRC","healthy.mean_KIRC","fold.change_KIRC","log2.fold.change_KIRC","tumor.mean_KIRP","healthy.mean_KIRP","fold.change_KIRP","log2.fold.change_KIRP","tumor.mean_LIHC","healthy.mean_LIHC","fold.change_LIHC","log2.fold.change_LIHC","tumor.mean_LUAD","healthy.mean_LUAD","fold.change_LUAD","log2.fold.change_LUAD","tumor.mean_LUSC","healthy.mean_LUSC","fold.change_LUSC","log2.fold.change_LUSC","tumor.mean_PRAD","healthy.mean_PRAD","fold.change_PRAD","log2.fold.change_PRAD","tumor.mean_STES","healthy.mean_STES","fold.change_STES","log2.fold.change_STES","tumor.mean_THCA","healthy.mean_THCA","fold.change_THCA","log2.fold.change_THCA","tumor.mean_UCEC","healthy.mean_UCEC","fold.change_UCEC","log2.fold.change_UCEC"
"HKR1",727.429538875306,573.32203,1.26879746601627,0.343461794873471,866.284119378428,778.382242477876,1.1129289340167,0.154361472450734,788.848489189189,334.1844,2.36051859149975,1.23910384568661,469.905291621622,622.376233333333,0.755018052512859,-0.405416955139162,306.780286564299,384.652503333333,0.797551774408832,-0.326349918005655,1137.18195746269,726.716580769231,1.56482181300856,0.645998386151723,749.563054157303,678.777776923077,1.10428343360783,0.143110512495813,738.924379962547,658.779173287671,1.12165716513913,0.165631783135487,680.901971305842,685.071648484849,0.993913516654457,-0.0088077707877694,409.6673,277.633458823529,1.47556890922284,0.5612712963529,601.603020930233,421.40107,1.42762575550706,0.513617834103337,583.128676693227,438.823551923077,1.32884544172197,0.410173314224182,1307.22163473896,938.685849056604,1.39260822569419,0.477789450082443,464.14824009009,587.6325125,0.789861401840134,-0.340328571243292,907.13289561753,990.66299,0.915682633523566,-0.127080433658936,868.964674393531,762.178058333333,1.14010717691573,0.189169452755653
"KRBA2",42.2946712713936,68.039255,0.621621610515776,-0.685891435347018,67.7781732175503,113.355517256637,0.597925666591953,-0.741961953448744,69.1853297297297,24.88567,2.78012726720758,1.47515092739721,70.4550594594595,111.995325,0.62908928974901,-0.668663294419066,32.2724037428023,61.2847055555556,0.52659800598286,-0.925226036405182,182.776595522388,178.938226923077,1.02145080268936,0.0306197195627472,102.790069213483,159.799702307692,0.643243183366901,-0.636563831501743,79.4281588014981,155.293643835616,0.511470764930828,-0.967276315316941,127.498771649485,154.770522727273,0.823792343676162,-0.279647377022733,22.8161747311828,18.2542333333333,1.24991142134242,0.32182585767289,57.8026775193798,51.0845816666667,1.13150926627039,0.178248399317663,43.4350790836653,62.395525,0.696124907734414,-0.522581898582332,74.4581411646586,89.1064462264151,0.835608918522731,-0.25910020439731,71.4992351351351,104.50065,0.684198951251835,-0.547512202159708,68.9148898406375,90.7711533333333,0.759215756437132,-0.397418161145532,63.2342974393531,141.288225,0.447555324864143,-1.15986206173142
"POGK",2673.58469144254,1441.295975,1.85498658000661,0.891408749634246,2377.25562943327,1330.63997035398,1.78655059399791,0.837176770724941,2478.18460945946,719.09952,3.4462331576295,1.78502031153869,1997.41763837838,1373.71903333333,1.45402195784654,0.54004905621563,1367.30208877159,1151.06396444444,1.18785934666239,0.248364018052852,1093.48709104478,1291.05828461538,0.84696957842654,-0.239617943324415,1287.45126595506,1404.81772384615,0.916454315817029,-0.125865129001545,1251.0713994382,1477.54526849315,0.846722889725121,-0.240038204470272,1397.75923934708,1330.91285,1.05022597035342,0.070699776685119,1216.61213844086,711.136361764706,1.71080007134187,0.774671172488543,1904.49833992248,1796.65642166667,1.06002367339425,0.0840964847008478,1875.39648984064,1697.38258076923,1.10487553665759,0.143883860331378,912.567997991968,973.154021698113,0.937742615911482,-0.0927360972030467,1947.24522072072,1330.38170625,1.46367408058361,0.549594341414067,1135.75808565737,1049.491925,1.08219802230243,0.113964509935974,1569.28032412399,1208.08794166667,1.29897855114672,0.377377609069289
"PRDM7",0.349177017114914,0.029875,11.6879336272775,3.54694798547632,0.262681718464351,0.240600884955752,1.09177370030314,0.126673849587303,0.353625675675676,0.3233,1.09380041965876,0.129349520730215,0.412971891891892,0.194166666666667,2.1268938638209,1.08874804178014,0.161827255278311,0.05202,3.11086611453885,1.63731630549675,0.189677611940299,0.946688461538462,0.200359061767854,-2.31934033394869,0.43744797752809,1.06109461538462,0.412261047399177,-1.27836994066802,0.293847565543071,1.11641438356164,0.263206538602292,-1.92573276579928,0.756329381443299,1.01144242424242,0.747773045025076,-0.419327627582075,5.19683387096774,0.242978431372549,21.3880460154903,4.41873278063817,0.389562209302326,0.0374333333333333,10.4068266064735,3.37945830405664,0.349887250996016,0.15115,2.31483460797893,1.21090911842176,0.238582931726908,0.143967924528302,1.65719504888748,0.728743415173811,0.399724774774775,0.145625,2.74489115725167,1.45674894339933,0.256628884462151,0.167155,1.53527495116599,0.618497049837683,1.33692223719677,0.386125,3.46240786583819,1.79177568177068
"PRDM9",3.96852567237164,0.88803,4.46890946518883,2.1599228177367,0.12506407678245,0.0115026548672566,10.8726270783327,3.44262866588378,0.182137837837838,0.3851,0.472962445696801,-1.08020246007093,1.76333513513514,0.045375,38.8613803886532,5.28026524245227,0.67293915547025,0.0695,9.68257777655036,3.27539118493349,1.82668805970149,0.291773076923077,6.26064638644873,2.64631161728282,0.563685505617977,0.219333076923077,2.56999771090463,1.36176707441215,0.247269101123596,0.183015068493151,1.35108602345959,0.434119533780973,0.849658075601375,0.229312121212121,3.705247115199,1.88956976384916,2.93783010752688,0.0938882352941176,31.2907160127542,4.96766276644897,3.26693023255814,0.00982833333333333,332.399209688805,8.37677314174039,2.36028067729084,1.92307692307692e-06,1227345.95219124,20.2271105283192,1.72750281124498,0.0817716981132075,21.1259256088013,4.40094264773653,1.59003963963964,0.1486375,10.6974326104761,3.41919268547875,0.0253639442231076,0.0151433333333333,1.67492477810528,0.744096304709909,1.03395525606469,0.252041666666667,4.1023187544309,2.03643959507721
"RBAK",465.181063814181,360.087675,1.29185500118598,0.369444149900834,623.14697047532,594.944555752212,1.04740343356441,0.0668172393043595,448.457964864865,358.52987,1.25082455435265,0.322879445526137,827.658856756757,647.676275,1.27788972470353,0.353763344510546,550.509979558541,435.852101111111,1.26306602206376,0.336930052596974,435.811032089552,314.678007692308,1.38494277145573,0.469826362525125,509.876408651685,384.244669230769,1.32695766390832,0.408122342792621,532.821243820225,423.815808219178,1.25720002295118,0.330214203586844,484.40371838488,350.293716666667,1.38285014928152,0.467644829227736,323.911349462366,323.791012745098,1.00037164934335,0.000536077054421358,491.112251744186,364.124753333333,1.34874722810894,0.431619994747517,603.821471912351,353.692111538462,1.70719519099789,0.771628017349677,445.811116465863,411.206283962264,1.0841544350202,0.11657027954067,801.225562162162,582.52798125,1.37542845657453,0.459881099283723,341.370107968128,480.423421666667,0.710560918915776,-0.492969752737917,433.443691509434,454.059725,0.954596207601178,-0.0670374899929934
"SSX1",29.7657234718826,0.04406,675.572480069964,9.39996674989265,14.0300583180987,0.0717902654867257,195.431208158617,7.61051705759576,16.7999189189189,0.82646,20.3275644543219,4.34536546402165,20.6028118918919,8.33333333333333e-06,2472337.42702703,21.2374442264327,2.9900216890595,0.0446777777777778,66.924136288325,6.06445470969341,9.14666268656716,0.0981884615384615,93.1541501236814,6.54154813919631,10.7958828089888,0.0916807692307692,117.7551508301,6.87964635716705,14.8702245318352,0.112864383561644,131.75303016397,7.04169233229954,3.62477525773196,0.0341424242424242,106.166311800084,6.73018223925777,282.404671236559,0.305652941176471,923.938994827177,9.85165378734049,19.2898308139535,0.123061666666667,156.749305746063,7.2923152430162,6.30815876494024,0.0322730769230769,195.461956725595,7.61074402910189,0.415622891566265,0.113196226415094,3.67170271243993,1.87644925247411,18.1679554054054,6.25e-06,2906872.86486486,21.4710365443966,103.652854780876,13.2424366666667,7.82732493950955,2.96851933741368,1.07478436657682,0.488683333333333,2.19934729356465,1.13707543463512
"SSX2",70.1858567237164,2.233765,31.4204299573663,4.9736310175028,6.68541864716636,0.0281938053097345,237.123672158511,7.88949588465261,0.0987972972972973,1e-05,9879.72972972973,13.2702558605903,15.9080075675676,8.33333333333333e-06,1908960.90810811,20.8643561287156,0.806886180422265,0.788333333333333,1.02353426692042,0.0335594031806717,3.6468223880597,3.84615384615385e-06,948173.820895521,19.8547920352025,7.14386516853933,0.0772492307692308,92.4781398779288,6.53104047438819,11.0657799625468,0.126542465753425,87.4471656345711,6.45033971870019,0.703012371134021,0.0243909090909091,28.8227211422819,4.84913464112709,88.8211231182796,0.133127450980392,667.188641141802,9.38195091694476,9.42643798449612,0.0132183333333333,713.133626364605,9.47802862272825,17.0773163346614,0.0316461538461538,539.633233715602,9.07583539024819,2.33824397590361,0.0701584905660377,33.3280256892457,5.05866395140848,13.4396891891892,0.03820625,351.766770860506,8.45847539691957,26.6556187250996,22.12419,1.20481783627331,0.268815033117647,8.81617978436658,1.4174,6.21996598304401,2.63690669028708
"SSX3",3.21953740831296,0.129095,24.9392881855452,4.6403483833974,1.21140749542962,0.0254088495575221,47.6765975841276,5.57520937717121,0.0991702702702703,1e-05,9917.02702702703,13.2756919721893,4.51306,8.33333333333333e-06,541567.2,19.046780839217,0.246050479846449,0.0170911111111111,14.3964004590953,3.84763623370995,0.16365671641791,3.84615384615385e-06,42550.7462686566,15.3768968141316,0.224565393258427,0.00569,39.4666771983176,5.30256315500249,0.331044007490637,0.0101328767123288,32.670288693817,5.02990729821852,0.0416525773195876,3.03030303030303e-06,13745.3505154639,13.7466560765403,14.1196158602151,0.0550294117647059,256.58307816532,8.00328221658585,1.05144050387597,1.66666666666667e-06,630864.302325581,19.2669701921401,0.208434462151394,1.92307692307692e-06,108385.920318725,16.7258178325526,0.0505610441767068,1.88679245283019e-06,26797.3534136546,14.7098029024139,5.8868963963964,0.0764125,77.0410128761184,6.26755476564074,1.48463386454183,0.729236666666667,2.0358738560529,1.02564817394562,0.549305660377359,8.33333333333333e-06,65916.6792452831,16.0083559437175
"SSX4",15.8748232273839,2.50595,6.3348523423787,2.66331099230994,2.8463084095064,0.170253982300885,16.7180137054075,4.06333154352709,4.85032702702703,1e-05,485032.702702703,18.8877224968633,28.0598362162162,0.175933333333333,159.491300963715,7.31733392787924,3.24714203454894,0.191288888888889,16.9750687215035,4.0853455099448,1.71742835820896,0.0158807692307692,108.145161815047,6.75682531340498,0.94773191011236,0.00600384615384615,157.854129807312,7.30244819495898,0.741144756554307,0.00503698630136986,147.140514627317,7.2010507321128,1.14310171821306,3.03030303030303e-06,377223.56701031,18.5250602855156,67.0047698924731,0.0506686274509804,1322.41138675598,10.3689553369289,11.3951271317829,0.04299,265.064599483203,8.05020019472026,8.31734501992032,0.070275,118.354251439635,6.88696772027238,0.0780869477911647,0.0330811320754717,2.36046782235312,1.23907281641024,25.3022941441441,0.13195,191.756681653233,7.58313303827237,1.88825498007968,1.332995,1.41655068479603,0.502382222891924,44.9369729110512,0.504458333333333,89.0796522561518,6.47702402111697
