"x","freq"
"0940",2
"0944",2
"1000",2
"1002",2
"1005",2
"1011",2
"1012",2
"1016",2
"1017",2
"1070",2
"1071",2
"1072",2
"1075",2
"1076",2
"1077",2
"1078",2
"1079",2
"1080",2
"1081",2
"1082",2
"1083",2
"1622",2
"2576",2
"2578",2
"2581",2
"2596",2
"2600",2
"2608",2
"2695",2
"2696",2
"2697",2
"2698",2
"2703",2
"2704",2
"2706",2
"2707",2
"2708",2
"2709",4
"2710",2
"2711",2
"2712",2
"2713",2
"2714",2
"2715",2
"2716",2
"2719",2
"2720",2
"2721",2
"2722",2
"2723",2
"2724",2
"2725",2
"2726",2
"2727",2
"2734",2
"2737",2
"2742",2
"2744",2
"2753",2
"2754",2
"2755",2
"2756",2
"2757",2
"2758",2
"2759",2
"2763",2
"2765",2
"2766",2
"2767",2
"2768",2
"2769",2
"2770",2
"2771",2
"2773",2
"2777",2
"2778",2
"2780",2
"2781",2
"2782",2
"2783",2
"2785",2
"2786",2
"2787",2
"2788",2
"2789",2
"2790",2
"2791",2
"2792",2
"2793",2
"2794",2
"2795",2
"2800",2
"3394",4
"3406",2
"3407",2
"3408",2
"3409",2
"3410",2
"3411",2
"3412",2
"3414",2
"3415",2
"3416",2
"3417",2
"3419",2
"3421",2
"3765",2
"3766",2
"3767",2
"3768",2
"3769",2
"3783",2
"3789",2
"3792",2
"3920",2
"4079",4
"4080",4
"4081",4
"4083",2
"4086",2
"4129",2
"4130",2
"4132",2
"4133",2
"4135",2
"4141",2
"4532",2
"4533",2
"4538",2
"4547",2
"4566",2
"4582",2
"4583",2
"4586",2
"4587",4
"4589",2
"4591",2
"4593",4
"4594",2
"4595",2
"4596",2
"4599",2
"4601",2
"4604",2
"4605",2
"4607",2
"4609",4
"4613",2
"4721",2
"5011",2
"5016",2
"5019",2
"5021",2
"5022",2
"5024",2
"5027",2
"5028",2
"5029",2
"5030",2
"5031",2
"5034",2
"5035",2
"5036",2
"5037",2
"5039",2
"5040",4
"5128",2
"5131",2
"5231",2
"5232",2
"5234",2
"5236",2
"5239",2
"5240",2
"5241",2
"5471",4
"5472",4
"5473",2
"5474",2
"5477",2
"5478",4
"5479",2
"5480",2
"5481",4
"5482",4
"5483",4
"5485",2
"5489",4
"5491",4
"5492",2
"5592",2
"5595",2
"5596",2
"5668",2
"5670",4
"5782",2
"5783",2
"5784",2
"5786",2
"5787",2
"5819",2
"5897",2
"5898",2
"5927",2
"5928",2
"5929",2
"6025",2
"6026",2
"6143",4
"6175",2
"6202",2
"6545",2
"6546",2
"6560",2
"6561",2
"6647",4
"6722",2
"6723",2
"6737",4
"6738",2
"6770",2
"6771",4
"6773",4
"6798",2
"6837",4
"6842",2
"6843",2
"6844",2
"6845",2
"6867",2
"7020",2
"7021",2
"7022",2
"7023",2
"7033",2
"7107",4
"7138",4
"7139",2
"7140",2
"7141",2
"7142",4
"7221",2
"7222",4
"7223",2
"7335",4
"7337",4
"7338",4
"7340",4
"7341",2
"7454",2
"7463",2
"7465",2
"7544",2
"7545",2
"7557",2
"7579",4
"7580",4
"7582",4
"7622",2
"7656",2
"7657",4
"7658",4
"7696",2
"7697",2
"7698",2
"7699",2
"7710",4
"7730",4
"7731",4
"7755",2
"7756",2
"7757",2
"7766",2
"7767",4
"7769",2
"7809",2
"7810",2
"7811",2
"7812",2
"7822",2
"7823",4
"7843",2
"7844",2
"7943",2
"7950",2
"7964",2
"8007",4
"8008",4
"8009",2
"8020",2
"8021",2
"8022",2
"8023",2
"8035",2
"8048",2
"8049",2
"8052",2
"8063",2
"8064",2
"8065",2
"8070",2
"8071",2
"8072",2
"8082",4
"8083",4
"8115",2
"8116",2
"8118",2
"8128",2
"8130",2
"8131",2
"8133",2
"8136",2
"8138",2
"8139",2
"8140",2
"8143",2
"8144",2
"8145",2
"8146",2
"8148",2
"8150",2
"8153",2
"8154",2
"8156",2
"8169",2
"8170",2
"8201",4
"8250",2
"8251",2
"8276",2
"8277",2
"8287",2
"8288",2
"8304",2
"8305",2
"8307",2
"8308",2
"8309",4
"8350",2
"8351",2
"8352",2
"8353",2
"8354",2
"8355",2
"8386",4
"8387",2
"8388",2
"8390",2
"8391",2
"8392",2
"8393",2
"8454",4
"8455",2
"8456",2
"8479",2
"8481",2
"8490",2
"8491",2
"8503",2
"8504",2
"8580",2
"8582",2
"8584",2
"8622",2
"8623",4
"8624",2
"8625",2
"8626",2
"8628",2
"8629",2
"8664",2
"8666",2
"A446",2
"A46J",2
"A46K",2
"A46L",2
"A46M",2
"A46N",2
"A474",2
"A475",2
"A49D",2
"A4AH",2
"A4BW",2
"A4BX",2
"A4BY",2
"A4CL",2
"A4CN",2
"A4E7",2
"A4ED",2
"A4EE",2
"A4JB",2
"A4JC",2
"A4JK",2
"A4JL",2
"A4PA",2
"A4QQ",2
"A4QR",2
"A4VJ",2
"A4WN",2
"A4ZJ",2
"A4ZK",2
"A50M",2
"A50Z",2
"A510",2
"A511",2
"A512",2
"A513",2
"A522",2
"A524",2
"A52N",2
"A52Q",2
"A52S",2
"A52V",2
"A52W",2
"A538",2
"A539",2
"A53A",2
"A53B",2
"A53C",2
"A53D",2
"A53H",2
"A53I",2
"A53J",2
"A53L",2
"A56U",2
"A56V",2
"A59I",2
"A59J",2
"A59Q",2
"A5B5",2
"A5C4",2
"A5CR",2
"A5CT",2
"A5CX",2
"A5D1",2
"A5DI",2
"A5DR",2
"A5DS",2
"A5EL",2
"A5EM",2
"A5EN",2
"A5FZ",2
"A5G1",2
"A5G3",2
"A5G6",2
"A5G7",2
"A5G8",2
"A5GA",2
"A5GB",2
"A5GF",2
"A5GH",2
"A5GW",2
"A5HD",2
"A5HE",2
"A5HF",2
"A5HG",2
"A5HH",2
"A5HI",2
"A5HJ",2
"A5HK",2
"A5HL",2
"A5HM",2
"A5HN",2
"A5HO",2
"A5HP",2
"A5HQ",2
"A5HR",2
"A5HT",2
"A5I4",2
"A5I6",2
"A5IB",2
"A5IX",2
"A5M9",2
"A5MB",2
"A5MG",2
"A5MH",2
"A5MI",2
"A5MJ",2
"A5ML",2
"A5MM",2
"A5MN",2
"A5MP",2
"A5MR",2
"A5MS",2
"A5MT",2
"A5MU",2
"A5MV",2
"A5MW",2
"A5MY",2
"A62T",2
"A7SW",2
"A7XE",2
"AA0X",2
"AAS8",2
"AASB",2
"AASD",2
"AASI",2
"AASJ",2
"AASL",2
"AB49",2
