"x","freq"
"AAMQ",1
"AAMR",1
"AAMT",1
"AAMW",1
"AAMX",1
"AAMY",1
"AAMZ",1
"AAN0",1
"AAN1",1
"AAN2",1
"AAN3",1
"AAN4",1
"AAN5",1
"AAN7",1
"AAN8",1
"AAQO",1
"AATO",1
"AATP",1
"AATQ",1
