"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF436",0.871858267044422,0.0422805401889897,0.927505550011133,998.868039236111,940.47468,895.0932296,15.3218200673987,148.171331913779,38.1359210180447,706.011075,580.87265,594.4276,1215.89755,1039.84235,1085.2186,864,15,125
"ZNF484",0.8149447941372,0.00181907949946425,0.809120420150826,96.0648866898148,88.9683866666667,81.3930144,1.52452291936168,9.69481321873597,3.99836146563995,62.955525,63.4231,47.8888,123.8265,119.12865,104.6699,864,15,125
"ZNF780B",0.517624226638434,0.367087230599768,0.836147680068722,312.762261689815,262.762753333333,290.0792736,6.10549886937987,32.4541921108519,13.3863201910345,203.165975,189.383,199.1925,386.24585,292.4409,350.9834,864,15,125
"ZNF557",0.192399741054631,0.274646515739294,0.504082609719787,217.332918634259,177.305586666667,204.3202048,3.0428502462477,12.2842724510182,7.67530323172403,160.064775,156.54835,156.449,262.5063,200.6264,234.1422,864,15,125
"ZNF337",0.800697176803587,0.660356886795502,0.634341702255163,510.120596180556,474.00742,528.26024,7.45620994198823,33.8014333223526,19.671664713004,363.15035,414.34725,371.9164,615.26805,537.8761,643.1988,864,15,125
"ZNF317",0.268823141788941,0.0417016439667369,0.804249006353206,792.326423611111,688.012006666667,732.466616,8.93716624667899,38.5559701421632,21.4204664670341,654.2427,605.5781,622.1852,890.408675,774.4528,824.2894,864,15,125
"ZNF426",0.892575329590714,0.065410358400587,0.934357578981682,149.55012974537,139.313746666667,131.0129768,2.90642855977193,21.9035791391702,8.42053832993378,87.2217,75.72,58.9973,202.25385,180.23755,183.5896,864,15,125
"ZNF331",0.278610976627889,0.931362908399564,0.254216907425286,479.494885300926,380.914,488.0149472,8.5696574532237,40.3685257446725,20.3246161350019,339.64475,266.38945,351.9207,556.79295,459.0553,578.4328,864,15,125
"ZNF227",0.630181746744542,0.0781763198270963,0.992643575353987,330.702195023148,298.590093333333,302.8460616,3.97316418667804,23.8740931317221,20.0661574069562,257.090575,223.133,227.7069,384.558925,340.368,336.5936,864,15,125
"ZNF141",0.453506090565394,0.0292759874342235,0.966103670964707,89.3453965277778,76.60218,79.3893032,1.40482743684515,11.3390923327987,3.27428784891083,59.913125,44.55435,48.1283,112.679575,91.991,104.8909,864,15,125
"ZNF304",0.536865616480461,0.00305791180152093,0.98991744538796,476.516131712963,400.4702,390.30076,9.53225188603436,43.0016170903607,21.682157778404,344.754375,320.8556,264.268,558.69125,472.8121,488.4216,864,15,125
"ZNF132",0.34297280851886,0.0487526154255578,0.868581984966901,82.9035332175926,63.3906133333333,70.8031448,1.87580630179397,9.92449079394657,3.90352328431594,46.0729,34.7004,41.2459,103.69705,84.5015,90.2758,864,15,125
"ZNF20",0.0749694235056054,0.999145670897896,0.0977931821179806,192.802656365741,150.741773333333,192.5236224,2.56251126365357,14.6230766969409,5.9511358751598,140.261725,124.18775,146.5278,233.5474,167.5526,224.4994,864,15,125
"ZNF670",0.498453672192233,0.0585420397280243,0.959741690235538,117.098094328704,98.8650066666667,103.5052784,2.18399011230429,12.755529283086,4.26253772747441,75.0924,69.6395,73.2865,145.9748,117.64545,120.5907,864,15,125
"ZFP37",0.322407826470082,0.470367990242317,0.603034547067327,64.327199537037,48.9206066666667,59.7102144,1.39727549671304,9.37643588548019,3.79216187886127,32.936025,26.67925,30.6823,87.852925,59.443,78.694,864,15,125
"ZNF189",0.461756340810155,0.0775326387540136,0.926678575113417,534.10170775463,478.886946666667,497.0430968,5.99867935606751,38.3268511624557,17.680740647563,411.293925,397.63095,379.0653,634.97405,537.6234,591.9209,864,15,125
"ZNF434",0.362737691571695,0.0249882945216046,0.922677292004011,445.584684259259,393.379073333333,408.7755184,5.14780898318684,28.5352140934878,10.8750098869963,340.4462,319.4342,329.3508,529.419075,473.19125,480.0893,864,15,125
"ZNF287",0.877813995089432,0.914545378678014,0.944278981573175,155.077189930556,145.44136,152.1461056,2.61400912708256,18.8939852672214,6.34368196005141,106.204225,91.0326,113.5408,197.164625,182.91795,185.0187,864,15,125
"ZIM3",0.989417396963865,0.791041527042417,0.994923534499027,0.0400657407407407,0.0211866666666667,0.0074864,0.0191008898237136,0.0211866666666667,0.00538643377671793,0,0,0,0,0,0,864,15,125
"ZFP14",0.907900779690702,0.004418066997669,0.75620977811021,287.517571064815,274.4758,251.1945264,4.12658036180088,32.8193313007905,9.48365664842371,200.84055,205.4485,183.0727,362.41355,310.0339,311.8624,864,15,125
"ZNF473",0.999824619862119,2.07485804126772e-06,0.193660955224625,339.579102199074,338.878126666667,267.4469232,5.36895492295275,26.5570099615049,8.62844694726335,240.0477,252.25995,201.7837,395.343925,413.57855,311.5715,864,15,125
"ZNF614",0.632912859899252,0.00128824960240792,0.929129398352199,292.921988657407,248.87706,230.368472,6.6128716507007,31.7838680850444,10.2066576831625,199.0043,168.53155,153.8328,337.846975,326.473,293.4573,864,15,125
"POGK",0.96692769665319,0.00111282510260269,0.568979491477597,2462.50619166667,2396.68122666667,2113.5118016,35.9184428055906,212.480590880613,70.3475842842312,1758.11835,1977.91745,1544.6247,2876.8311,2904.0697,2537.8223,864,15,125
"ZNF514",0.921529569644461,0.993215809348557,0.94239521784455,277.164106597222,289.35028,278.4562344,4.14519826495033,29.860958989259,10.7206476293579,190.25665,190.04785,186.7357,341.755375,386.01955,365.6704,864,15,125
"ZNF300",0.672230669557793,0.160394922531162,0.984400015430244,93.7760253472222,72.84812,77.2131408,3.33260957141983,14.7346752313692,6.37233892069842,27.8689,24.3252,30.0629,129.779575,104.531,91.1749,864,15,125
"RBAK",0.980463795706833,0.00209522681039842,0.572644896490071,646.907717361111,635.771006666667,573.5770016,7.71207807491233,69.4188175768903,19.3227383954495,495.05245,462.35745,426.4941,755.743075,729.088,703.2829,864,15,125
"ZNF92",0.820892623623884,0.139806383314577,0.995127746644069,873.398495601852,722.658326666667,697.7891784,34.3323322402967,169.414365505929,57.3677842928456,356.9186,341.90185,304.3725,971.6365,662.4296,861.2798,864,15,125
"ZNF157",0.364049676827933,0.757998498267562,0.548653205064742,1.91142696759259,1.03957333333333,1.743964,0.0845362713381651,0.355356107838008,0.217989434607543,0.319975,0.14065,0,2.692525,1.1127,2.4215,864,15,125
"ZNF182",0.805598507307753,0.85310796703329,0.91192056839405,226.345379282407,212.492246666667,221.9821832,2.93197683913045,17.4519662727479,6.92088963054259,168.1549,175.5435,160.6912,274.69545,229.59795,276.4152,864,15,125
"ZNF673",0.197168181222428,0.00930371706912858,0.0208681883360431,212.672453703704,178.5181,234.11488,2.45747061839706,13.0851480343938,9.02412811372268,169.106025,156.65195,186.7089,248.528975,205.9259,265.7287,864,15,125
"ZNF41",0.894356828501365,1.8597516437957e-07,0.300490979939436,311.541881712963,298.55906,253.7415504,3.80986321616792,28.7558212327253,9.09023782969966,232.425975,199.61165,173.9745,380.45365,386.4688,338.3323,864,15,125
"ZNF7",0.99909828841715,0.694872792208056,0.943994442546548,616.025829398148,619.035553333333,593.79092,9.88561113015679,90.4406918843682,21.4329068298899,421.114275,398.63565,443.8454,726.69945,709.6593,696.4854,864,15,125
"ZNF214",0.714770219623457,0.205932493080353,0.987786683133426,56.6000178240741,46.96294,48.8957608,1.65648338297261,10.1228626628505,3.40183974301267,13.851475,22.98845,18.7711,89.707275,60.90795,73.1205,864,15,125
"ZNF215",0.997140586283225,0.94721678546817,0.999066470584998,21.7910211805556,21.3172866666667,21.033416,0.869210528757839,4.32697120800909,2.13175294675908,7.166025,9.2408,6.8583,26.327375,33.24515,27.7274,864,15,125
"ZNF547",0.772112822469287,0.0645092589581755,0.990345458542913,66.9639766203704,60.6002933333333,59.307876,1.25072918359195,6.90006060767355,2.49021295160161,45.835375,37.69235,42.6754,80.2368,75.07125,70.8357,864,15,125
"ZNF773",0.338491224159049,0.0941499179155332,0.814477265593184,159.620830555556,125.615013333333,141.112148,3.30011568826822,16.8730594190911,5.45554430619543,111.15795,89.00485,103.9159,196.436275,182.50565,170.7828,864,15,125
"ZNF776",0.548101970188196,0.047774493365963,0.984477195054442,618.597170717593,498.51766,518.8116936,15.6504097523167,71.9931489112652,26.4482323084891,412.396,333.56415,342.0956,724.222975,613.29685,655.3376,864,15,125
"ZNF256",0.316610898886911,0.0397272337822474,0.858169372541095,143.73835462963,114.227313333333,125.49264,2.7126808267884,12.3043673061578,6.27053240240206,100.119425,84.1229,92.8544,166.075375,142.20295,146.2711,864,15,125
"ZNF599",0.999894799373947,0.461277274916033,0.903636199727998,108.553693287037,108.39768,113.4790912,1.47007792146524,9.52257253069278,4.03280055402166,79.999125,84.2095,85.6354,133.14565,119.7963,133.0602,864,15,125
"ZNF18",0.358204710164644,0.32773534512876,0.169013031398145,211.949119907407,179.4861,224.3858632,3.03067799158915,18.8075899225615,9.46570041369647,152.982675,153.6962,157.0014,246.1608,207.39105,254.8186,864,15,125
"ZKSCAN2",0.917581077056211,0.00448248088928294,0.29782012337505,279.556732523148,292.945213333333,240.0888672,4.52105518967524,29.5615117643837,9.92197483688662,186.003875,197.6528,169.5502,344.58645,357.42355,279.038,864,15,125
"ZNF689",0.827836465344515,0.846559336035171,0.928975275952456,335.293277893519,223.8321,296.8395976,26.1735154793449,46.5413959206169,38.7703006774384,147.681075,150.8234,125.1799,310.182525,243.2137,290.1164,864,15,125
"ZNF19",0.652167562369807,0.877111848577441,0.781431832606286,79.1086510416667,70.2164933333333,77.300296,1.34209012784523,7.32085251701939,3.08783886294969,52.60355,51.23835,52.9348,97.751075,86.74615,95.1838,864,15,125
"ZNF230",0.957759408097214,0.627325347279938,0.998288514406678,127.748679050926,123.1046,122.1339424,1.68526463028421,14.5004797158675,11.0819388167824,94.38735,75.28435,84.665,152.14945,158.7627,137.1363,864,15,125
"ZNF222",0.704034605168933,0.953720083749778,0.663336437750417,73.2742010416667,62.5099866666667,74.7265512,1.31855510752543,8.02442970759778,9.40907279097174,49.276425,40.00055,45.2644,86.764975,77.40035,77.2325,864,15,125
"ZNF221",0.946139307196126,0.00639234893152074,0.72147898426962,25.0266541666667,23.4096333333333,19.2871336,0.654983503074437,2.90887451085003,2.00847224239171,11.2685,16.3523,7.4432,32.541875,32.3724,24.895,864,15,125
"ZNF233",0.867575448379231,0.760752023972636,0.745287396303335,60.0040416666667,65.9486266666667,56.9724864,1.42504345276949,10.5213689014241,5.59595075490787,29.873425,45.78645,25.621,77.002075,78.60135,68.9436,864,15,125
"ZNF235",0.954039050049968,0.045673070698116,0.843396313996192,93.8680450231481,90.8632333333333,84.8630352,1.31707316481666,9.28076861724936,4.0127069426712,69.26525,68.73565,63.234,109.992325,99.782,100.5565,864,15,125
"ZNF208",0.580026608207898,0.384622466598225,0.877751680372166,92.8015565972222,47.6171133333333,70.790136,6.22019568495015,17.7773440052135,9.85244051393722,14.469475,15.48345,12.8165,77.97355,55.70655,76.1235,864,15,125
"ZNF714",0.684071301120448,0.00223852272953518,0.919976454724927,223.078625810185,190.721606666667,174.8209144,5.26407946812399,24.1295266258256,10.1977963785886,124.568875,126.63695,94.0079,281.55585,214.59345,226.9788,864,15,125
"ZNF394",0.976627443609463,0.00106095060624212,0.542219801015088,395.10774224537,402.07074,439.2902032,3.93687147486093,28.7947684916397,17.8676938609853,316.751375,321.9435,356.8438,454.994475,428.2341,475.2475,864,15,125
"ZNF333",0.057011546424903,0.997610136233246,0.0780097287722965,212.550096527778,157.979086666667,211.9743888,3.1639078767067,16.805832255865,7.29386907294685,153.0972,120.00995,155.2284,254.495275,170.3515,264.0829,864,15,125
"ZNF382",0.999951411335112,0.00366223990426939,0.489699955126585,61.3206821759259,61.40462,50.7107072,1.16932983569486,8.53210408916816,3.05906088212541,38.557775,40.08945,33.4473,78.377075,79.1884,64.6565,864,15,125
"ZNF577",0.99759096632004,0.28302319034442,0.82309251091396,185.28545775463,182.906646666667,205.3412176,4.65720167166595,34.0372353116489,13.1356442426195,94.74145,123.0727,109.9277,236.38485,194.87675,242.4619,864,15,125
"ZNF75A",0.36925110172839,0.0778333907075539,0.858562796078962,493.505165972222,409.5536,443.9463096,8.38523217770132,44.398936298496,16.940974138497,329.283,312.74215,306.2135,605.782975,541.7865,551.8224,864,15,125
"ZNF496",0.989905660764276,0.80919353628141,0.935997416469776,347.032457175926,341.158246666667,356.8973752,5.72952788981765,43.1739107295508,13.4513332154106,225.692475,203.9606,255.6305,431.464875,437.55355,430.5705,864,15,125
"ZNF2",0.988430329104367,0.000829208581675678,0.491445883994676,149.62432025463,148.15502,136.0897096,1.32532531921432,15.6714970356595,3.09170291657139,124.418975,129.43765,112.9707,172.6228,147.9231,151.3312,864,15,125
"ZNF589",0.247732031857662,0.399164922000149,0.119121193731722,293.853971527778,248.2781,307.4247904,3.78421534289798,23.2245340487064,8.95004119009916,214.47815,166.25505,222.3377,361.416075,311.40505,371.5658,864,15,125
"PRDM9",0.965797320404922,0.903786826600036,0.995600927861205,0.138786458333333,0.0277666666666667,0.069224,0.0619845406692912,0.0277666666666667,0.0325187642982305,0,0,0,0,0,0,864,15,125
"ZNF12",0.880369322251409,0.00249081009962981,0.756598582471489,857.97580462963,822.86136,768.3296528,9.57401926633121,69.0325576888918,24.5587536788992,656.0797,652.1987,572.461,1023.0434,1021.35155,884.8084,864,15,125
"ZNF202",0.296352737016882,0.905107198950696,0.412118725148979,243.070833217593,206.277633333333,239.210192,3.32471198539994,12.0686453522288,6.87353756342475,178.105925,177.556,190.5668,288.472925,220.6227,282.0734,864,15,125
"ZNF3",0.921666585708934,0.639922437103709,0.998555283167859,880.527766550926,907.123513333333,903.4092048,8.99133754144166,66.969506915956,24.5057685853437,701.219775,736.1044,715.4311,1014.1276,971.66405,1021.8491,864,15,125
"ZNF606",0.899660341248698,0.014466506295374,0.840019366988026,435.733852546296,405.440706666667,364.6220616,9.47196307186216,46.0792323956728,14.4576981672176,293.914325,329.48325,262.9022,508.68595,485.44265,464.8101,864,15,125
"ZNF91",0.541653384677804,0.0839709429237196,0.963445864001679,838.30658900463,698.55324,734.6407608,17.2897899479436,138.896875467272,45.0731384172099,471.041125,339.04935,371.7749,1109.287975,830.13885,989.8666,864,15,125
"ZNF226",0.881236778507043,0.464687633509856,0.659249850958517,322.219586689815,305.37384,337.4829464,3.9809060952811,30.2209048145844,20.0716943242815,241.017975,231.9029,238.7926,393.32945,346.3708,386.5633,864,15,125
"ZNF229",0.975007622291299,0.00566525647167482,0.652471841844397,167.512014467593,158.41478,119.1718216,5.78305693706827,27.7952621199287,9.85139005899125,45.317975,90.2365,37.8448,245.760925,232.38675,170.6513,864,15,125
"ZNF180",0.300930003158962,0.0190988031077983,0.888220315372045,233.988344791667,196.73772,208.9856944,3.08665181147628,22.9145448342256,11.7348381541462,178.725175,132.2227,149.0305,272.433425,229.8602,252.326,864,15,125
"ZNF641",0.812780690162251,0.0631059119775785,0.977250765357285,168.93169537037,156.202253333333,151.754184,2.67950980932066,20.2925824033336,7.67998150748231,114.52435,85.16135,79.4979,215.753875,212.4771,208.4655,864,15,125
"ZNF610",0.82750296258823,0.00707109796039929,0.870171771131577,125.067517939815,113.422466666667,102.95252,2.67197483207971,17.554594139152,5.29294516132657,72.1381,74.14945,57.6199,165.293,146.37855,125.6675,864,15,125
"ZNF528",0.986740064949549,0.695038986642161,0.989792879417624,315.499018171296,307.214026666667,299.5931232,7.05081828121105,40.2646664356982,16.9059260932825,166.250875,224.65865,171.5849,432.971475,398.86555,381.3886,864,15,125
"ZNF701",0.900397198108907,5.35928393327056e-05,0.518611842419563,207.026793055556,195.479886666667,165.1316704,3.57249338435551,24.9296917173304,6.6640674245619,145.12375,119.75085,113.4693,248.7923,249.96275,202.0764,864,15,125
"ZNF283",0.939530903496733,0.0671627113327177,0.890243363526029,79.1519438657407,75.6951733333333,70.7428312,1.15381761001292,8.65219987318098,5.95665939421758,56.9267,52.7057,46.1302,96.130225,95.6207,82.9478,864,15,125
"ZNF558",0.373772534852422,0.534903033362189,0.63871600640757,414.311040972222,353.130273333333,396.4011608,5.78150207813171,29.7166095302602,19.168825475032,301.393275,287.45655,296.1125,491.84885,421.76885,460.7816,864,15,125
"ZNF597",0.707205969759014,0.0161202315773199,0.97573376409763,68.8997258101852,61.47792,59.4058824,1.24075281628707,6.79671730678862,2.94077073268701,47.83435,48.14565,37.5163,87.202825,74.0017,76.3872,864,15,125
"ZNF30",0.87693600163891,0.378445111262865,0.999999725248106,153.913626736111,144.95858,144.9449936,2.46633212441318,13.6846565115659,5.02196287783735,108.9722,102.30415,106.8476,184.19855,184.57265,175.4884,864,15,125
"ZNF354A",0.848562483212407,0.720692205671811,0.966078859007243,342.885756018519,322.27946,332.1878912,4.99850363108334,34.7344171937079,11.7524720476052,256.259025,246.15455,246.8571,392.100725,361.86865,375.4893,864,15,125
"ZNF764",0.983482680548043,0.322945752077769,0.781885449324602,244.641157523148,240.09992,258.4238792,3.47240058558007,16.0235250929263,8.15205485648091,176.778875,186.64235,197.5128,288.008175,300.7544,294.0342,864,15,125
"ZNF747",0.885919858267055,0.910030882212796,0.950967567144058,310.900622106481,327.31488,316.2212888,4.66730275748864,28.1732862061618,10.4082938096301,226.505575,261.23885,231.0249,370.440375,356.6818,386.4682,864,15,125
"ZNF778",0.971454068312532,0.0996538051796541,0.870535904365687,86.4456613425926,83.4878466666667,76.6957704,1.7173309629797,11.0622729253848,3.87662636561508,54.714575,53.40725,50.0556,101.6653,117.9894,90.9397,864,15,125
"ZNF212",0.663229255384712,0.000583675104440351,0.878807574804132,343.153463541667,371.388566666667,387.9941016,4.2685998838135,19.451950167547,11.6413860818612,268.01875,324.3609,304.0037,394.07085,406.2606,463.2406,864,15,125
"ZNF282",0.755117411013554,6.82448765705335e-05,0.697589191547409,746.318096180556,800.67512,865.2664504,9.85367007424669,40.3377604000546,28.6699503039592,558.4705,686.6344,629.891,864.03785,850.03195,1050.7831,864,15,125
"ZNF160",0.59335485141771,0.00517416522522496,0.984866088803922,681.519372916667,617.677313333333,606.2417024,8.82920928397728,53.9163163165933,17.3074424939212,532.573475,522.18205,468.6402,783.00985,708.66595,725.851,864,15,125
"ZNF415",0.840027926198327,0.735814947118355,0.704604987145356,238.078092824074,255.84066,229.4169408,4.1368944829142,33.6770692806118,10.5222655091633,160.928975,204.14945,158.0132,310.046925,323.1235,285.8428,864,15,125
"ZNF439",0.334405411034376,0.637942933755337,0.219868323365578,161.364603009259,122.507786666667,170.496888,3.55338457968079,16.0139143915857,10.4376069040757,88.585975,89.05815,95.8053,214.491,157.2914,220.7388,864,15,125
"ZNF440",0.173801673029158,0.319417583554951,0.453591563361441,342.813155902778,261.7896,318.8034848,5.95637476103303,21.6869364531299,15.4996428405299,230.16345,194.80835,211.4299,415.43345,305.95575,381.541,864,15,125
"ZNF562",0.654318419010523,0.0595447041660334,0.999142228643011,655.99198912037,590.737566666667,593.8140368,9.60267403673975,53.6554958654977,28.0087853219294,457.809725,460.3205,405.6338,798.531775,675.3488,686.0452,864,15,125
"ZNF561",0.246395243970503,0.0448395111640105,0.771003096947504,846.484815509259,728.714826666667,781.8136424,9.71015181204715,65.5255908827212,23.8639979146853,654.353425,574.57475,612.0938,983.59085,838.9628,919.851,864,15,125
"ZNF584",0.886350658030107,0.998825446298164,0.903215935884739,188.062161111111,177.237,187.6696816,3.07872294233807,11.6479685651558,7.19800780170031,143.092825,153.09225,152.3987,215.150975,192.8842,210.6017,864,15,125
