"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF213",0.923089447045491,769.768292655367,766.625669747899,11.1847441675791,30.942623534716,543.3352,538.4837,918.4875,957.20785,885,119
"ZNF343",0.346289073081534,319.351095254237,328.786129411765,3.3741999614568,10.7782449409719,253.2613,250.28515,367.0412,378.04035,885,119
"ZNF302",0.0474194186405746,736.32102079096,804.148372268908,10.1184409526978,55.0950691099126,537.0923,517.9357,886.4,998.38345,885,119
"ZNF268",0.0740333777466408,433.38233920904,469.850116806723,6.96742987023589,20.2013784300798,279.5989,326.58885,556.4018,598.945,885,119
"ZNF184",0.591269217946337,318.972666666667,326.155658823529,4.71045286321783,10.1083600393925,236.7884,247.27875,371.4761,401.26925,885,119
"ZNF500",0.0896961864264756,300.128428813559,279.93395210084,4.15428099508582,9.81853391849521,212.0344,212.6247,369.9454,329.82,885,119
"ZNF419",0.442878390132139,196.786113446328,204.688928571429,3.47864025502359,10.9134766356873,141.9561,132.68905,235.6995,239.6997,885,119
"ZNF175",0.0757491395500878,161.48225819209,179.71485210084,3.42439711896084,11.5754539530784,101.8033,109.50615,202.1313,215.67775,885,119
"ZNF14",0.00928382844802411,262.624710056497,288.668569747899,3.35319306103033,10.9937316604451,196.4903,199.9037,315.5419,342.22775,885,119
"ZNF85",0.0420227871649804,172.405495819209,187.75462184874,2.54117716179239,8.10374141001034,128.0241,129.5333,202.8107,244.0223,885,119
"ZKSCAN1",0.170942032714983,1644.50832259887,1794.14275042017,37.4456095556402,105.594647045344,856.3702,986.5862,2197.2,2303.5363,885,119
"ZNF862",0.192379235427058,559.110419548023,519.111548739496,10.7043737596046,25.5699554982318,329.0808,303.2589,694.8372,657.7564,885,119
"ZNF684",0.617560862668287,54.8265190960452,53.7677327731092,0.737823566818346,1.81816914976698,40.9189,40.30985,65.029,62.03755,885,119
"ZNF430",0.0305523210839032,153.726295028249,168.766257142857,2.35473083217241,7.21046807114332,105.9513,108.13895,197.4184,208.0284,885,119
"ZFP30",0.0467126535697538,321.765084067797,353.434880672269,5.5137485740654,14.1196593172143,220.7224,235.911,384.258,437.6603,885,119
"ZNF549",0.330093351645764,231.128763502825,246.496407563025,5.23211664266848,18.3474889012739,140.5685,140.45105,296.7012,307.56985,885,119
"ZNF211",0.517348042185984,239.900173559322,249.057072268908,4.75098294286367,15.4472498253724,163.1908,155.1257,283.8959,291.43605,885,119
"ZNF205",0.00318168683348097,349.233788022599,289.44084789916,7.1675589584026,14.0965981258711,214.0637,183.62685,425.4726,352.60075,885,119
"ZNF45",0.741752475236351,315.300157966102,310.910558823529,4.6395802740837,11.3191103568494,233.6418,221.93675,382.3123,402.9499,885,119
"ZNF133",0.489604525820303,322.308678983051,309.642806722689,6.29288131598265,17.5250257507529,217.7084,203.4895,378.8462,344.02655,885,119
"ZNF436",0.216572330512085,978.633276836158,1032.98579663866,15.291722130263,37.8836463134907,683.6967,702.591,1180.8126,1281.7149,885,119
"ZNF484",0.889637723891676,94.2043848587571,93.5952445378151,1.51569480352596,4.02147349706631,61.3565,66.4829,121.703,123.827,885,119
"ZNF780B",0.909261086059139,308.959569152542,310.91366302521,6.08048411582194,11.8066414334387,200.1263,211.06965,382.7218,383.2937,885,119
"ZNF557",0.0410182668589233,213.01824440678,230.70676302521,2.88516589971862,9.78204937589655,157.7158,170.59955,256,265.93025,885,119
"ZNF337",0.66903396608148,512.91962519774,503.806454621849,7.40901558623984,18.4792923753795,364.8837,360.27575,617.5759,606.68545,885,119
"ZNF317",0.184625895041712,779.330936836158,812.946705882353,8.60531961142316,25.9522455892177,649.0937,659.28325,872.8108,899.4126,885,119
"ZNF426",0.290067838852906,146.027448474576,154.986121848739,2.88739884760855,8.46410687388279,80.6741,91.60035,199.0076,199.02875,885,119
"ZNF331",0.303311738341768,476.127834463277,501.059040336134,8.0756865452853,27.4380070173283,340.0431,344.95595,554.9696,580.785,885,119
"ZNF227",0.439006511406882,325.546237740113,335.738531092437,4.48893340584737,13.2162596551748,252.4758,245.2281,376.3269,385.7406,885,119
"ZNF141",0.98142977737026,87.9044319774011,87.9974445378151,1.38217737128779,3.60894011949569,57.619,61.6365,112.2692,107.70265,885,119
"ZNF304",0.5365277379569,462.671893333333,479.327396638655,9.39617596222406,22.6440567763948,328.9268,354.8978,550.1185,566.09165,885,119
"ZNF132",0.310623305535884,81.7368650847458,76.4099109243698,1.82152242289031,4.64149677056325,45.6592,41.18325,102.489,96.65295,885,119
"ZNF20",0.123105805318082,190.816041129943,201.982168907563,2.35058701592342,9.16859357901361,141.8836,132.61795,231.6594,231.13,885,119
"ZNF670",0.0825281384715755,113.881016949153,124.446961344538,2.09249941909264,5.71914369955306,74.4127,80.8013,140.0823,158.1256,885,119
"ZFP37",0.361501561816863,63.0868624858757,66.7597731092437,1.37218992603317,4.03131617888642,31.6537,34.3586,87.3506,84.4285,885,119
"ZNF189",0.70304738136596,527.872235028249,534.543183193277,6.07881331219448,15.2341887273528,403.8592,404.3895,627.63,636.9775,885,119
"ZNF434",0.927104000102827,440.378631977401,439.056334453782,4.95499770121396,13.9599058872887,339.1116,332.9916,518.8375,508.14725,885,119
"ZNF287",0.924577150725478,154.484957627119,155.188136134454,2.58649926653964,6.32621657483299,106.5725,102.88755,193.7726,199.3041,885,119
"ZIM3",0.235776209453405,0.0285702824858757,0.0889554621848739,0.0143545943214296,0.0889554621848739,0,0,0,0,885,119
"ZFP14",0.197634919305574,281.00951819209,296.119416806723,3.96406679237493,12.359465612586,195.4158,201.5508,350.5976,396.38045,885,119
"ZNF473",0.00194606098537153,325.124431864407,371.220667226891,5.03128849149364,15.4173777901864,232.8017,259.62145,377.2435,423.7044,885,119
"ZNF614",0.0326832752055493,279.86809559322,318.744105042017,6.13967455023113,19.3003521527314,188.9251,213.47825,328.6457,370.9247,885,119
"POGK",0.0193441771153832,2390.2451899435,2625.02142941176,33.5763823072105,111.217125141201,1719.9321,1799.85175,2809.4006,3015.0222,885,119
"ZNF514",0.40447682009109,276.335117853107,286.222624369748,4.13205956161791,10.0387578426821,186.9357,200.05605,342.5814,357.55055,885,119
"ZNF300",0.384540478468759,90.4479201129944,98.4911008403361,3.1697881798435,8.94684591355878,28.0691,27.63775,124.0157,142.7365,885,119
"RBAK",0.0101159323351983,630.858088587571,687.83655210084,7.56742572605674,21.6664439688793,480.2017,512.45355,744.7917,823.9031,885,119
"ZNF92",0.407368438570074,839.997276949153,918.338086554622,30.1677457017506,127.113338311311,349.5186,343.0439,954.5455,967.0844,885,119
"ZNF157",0.858817435298063,1.87246915254237,1.9153512605042,0.0833374901640946,0.218719319912105,0.302,0.33955,2.6466,2.43185,885,119
"ZNF182",0.938829458405878,225.519772881356,226.15601092437,2.84940119390022,7.86661899589308,168.5746,157.59885,273.5978,293.2293,885,119
"ZNF673",0.838405513701183,215.012508022599,213.48791512605,2.63238667065611,5.66123891561069,170.0152,172.1719,249.3233,255.6057,885,119
"ZNF41",0.166230241270968,302.352422485876,317.532534453782,3.79530841616995,9.8027963717926,223.1499,233.9383,373.9456,395.20055,885,119
"ZNF7",0.00861130325376991,604.630702259887,677.794482352941,9.28541660928493,31.2871229157693,422.2431,428.9399,708.5057,862.12395,885,119
"ZNF214",0.997594714421308,55.4951870056497,55.5091521008403,1.59172031300553,4.40390005463911,14.2958,14.9908,87.7155,88.9358,885,119
"ZNF215",0.23020977952688,22.0398911864407,19.0846630252101,0.862057344563271,1.98758577572196,7.2965,6.22155,26.5921,26.3324,885,119
"ZNF547",0.626777151740166,65.7145818079096,67.4114268907563,1.17107983211533,3.83140726138512,44.9586,45.5227,77.9206,82.74465,885,119
"ZNF773",0.964601636024879,156.76055559322,157.164282352941,3.09615198813509,9.2219367486191,109.1644,105.26515,191.9792,185.404,885,119
"ZNF776",0.659573094475991,602.125600903955,621.143069747899,15.0484065934472,36.4126667036891,400.2004,418.16655,708.5377,742.3383,885,119
"ZNF256",0.928815545040791,140.944642259887,141.629577310924,2.60186415633988,7.91241505496522,99.9001,89.27535,162.1445,169.50625,885,119
"ZNF599",0.208983422706451,109.795152655367,104.47506302521,1.4611093998664,3.88603132857141,80.8558,73.59975,133.2733,128.43635,885,119
"ZNF18",0.107446823701281,214.712032090395,200.373240336134,3.06988136296269,8.23060192320404,154.422,145.7317,250.5737,231.0722,885,119
"ZKSCAN2",0.228931295073381,273.022904519774,288.378428571429,4.32387950572951,13.2731722784694,182.6727,184.3727,342.1599,328.87595,885,119
"ZNF689",0.612688912118902,333.121661694915,297.001283193277,25.7730846247945,32.7626617608931,141.3839,147.66545,307.4973,296.2687,885,119
"ZNF19",0.600391728529358,78.5157824858757,80.4974067226891,1.21020607142871,5.04445674878969,53.634,50.17485,97.1896,97.7146,885,119
"ZNF230",0.399968394213155,127.601011638418,122.363657142857,2.16776143863425,5.26882157144244,93.8628,83.3039,150.5043,154.496,885,119
"ZNF222",0.303271175318493,73.9107911864407,68.7086403361345,1.75636776680091,4.36766570926879,49.5035,39.53295,85.8322,79.77295,885,119
"ZNF221",0.90518957841231,24.2607900564972,24.4896319327731,0.659528656709455,1.83892023894923,10.7015,11.2685,31.6044,32.26705,885,119
"ZNF233",0.728873444653543,59.5350751412429,61.0566445378151,1.53994589342313,3.46817652174497,28.7648,34.0829,76.1259,76.30705,885,119
"ZNF235",0.961021779566064,92.6796176271186,92.8685478991597,1.33464001161582,3.54482826488615,68.5541,70.299,107.7639,110.6814,885,119
"ZNF208",0.212653621828269,91.9020272316384,70.6745756302521,6.0494451772863,11.3907744073506,14.4737,13.3461,79.0747,69.00135,885,119
"ZNF714",0.436571432424993,215.232905423729,226.657561344538,5.06199331150434,13.6082281750058,120.4028,125.89345,269.6105,281.654,885,119
"ZNF394",0.0580171581369725,403.559025762712,379.543596638655,4.44782667140344,9.82188657982883,322.4452,303.25295,463.0386,441.5213,885,119
"ZNF333",0.573613790648893,212.259202937853,207.230031092437,3.10694759493144,7.72134943761779,153.5519,144.88825,255.376,252.32375,885,119
"ZNF382",0.86324565451637,59.9321995480226,60.5124411764706,1.1184853169738,3.89867470318035,37.3621,32.04315,76.8153,78.59375,885,119
"ZNF577",0.846016040335761,187.43624960452,190.057197478992,4.63971904471512,12.7767206688311,98.4302,105.7598,237.1841,245.1527,885,119
"ZNF75A",0.690788975308512,484.976329717514,494.294153781513,8.16212449156377,19.8232289508113,321.4691,344.0502,595.9567,612.07665,885,119
"ZNF496",0.0948290447518255,351.384791299435,324.286120168067,5.5076651734557,16.6136098692402,235.7186,198.1261,434.9521,383.86445,885,119
"ZNF2",0.0554738650841666,147.05195819209,154.352678151261,1.27942665012689,4.16169303113457,121.313,126.7362,169.334,177.3688,885,119
"ZNF589",0.102112907476166,296.939440225989,279.417622689076,3.60065403268607,11.6648428207472,217.9034,179.60775,363.1165,344.8487,885,119
"PRDM9",0.902909818026172,0.130861920903955,0.110657142857143,0.0603317986951905,0.0494329699360135,0,0,0,0,885,119
"ZNF12",0.0423275315249604,839.673609039548,895.496455462185,9.33946078142434,28.0069116151795,637.8299,681.6947,1003.221,1077.27905,885,119
"ZNF202",0.213461493564823,240.674177514124,252.201607563025,3.19978648883959,8.44717767183851,178.4286,184.95635,284.5217,303.2792,885,119
"ZNF3",0.587995616959372,882.109490847458,896.15205210084,8.84835260806915,25.7667642850764,707.5902,699.46965,1010.1615,1051.5834,885,119
"ZNF606",0.159952400502691,422.095545988701,458.645871428571,8.69432885422779,29.0659651122006,286.0899,281.727,497.8358,576.56795,885,119
"ZNF91",0.795580213530905,821.784888813559,834.669411764706,17.1594971955501,45.8133986703809,452.099,466.33545,1093.9674,1112.7852,885,119
"ZNF226",0.592889299123343,324.704175932203,317.651286554622,4.5835154011592,11.4544235720516,244.0144,223.51515,392.653,388.14325,885,119
"ZNF229",0.141704590108407,158.574232316384,182.057851260504,5.17399842796798,20.4236228043667,42.7807,45.2645,229.5597,256.7581,885,119
"ZNF180",0.0506415425248874,228.12571039548,246.629863865546,3.16020032245834,10.6244977706487,172.4138,183.4625,269.4268,286.79325,885,119
"ZNF641",0.679070290474162,166.220501242938,169.446621848739,2.69196434033644,7.14860763528787,108.3579,120.32615,215.1525,206.40325,885,119
"ZNF610",0.722887153230961,121.825827231638,124.477986554622,2.58578431855637,6.77867058581599,71.0518,64.783,157.5236,176.5514,885,119
"ZNF528",0.856469525951553,312.966956836158,316.577694957983,6.82930155288196,19.5700553373047,171.6929,148.38525,421.0276,462.5523,885,119
"ZNF701",0.0325778349329363,199.105284632768,220.475877310924,3.39330537745055,10.235859143102,138.9432,147.9776,241.8106,268.9527,885,119
"ZNF283",0.0337714149694691,77.0829603389831,85.2700932773109,1.3275234376727,3.58417656196894,53.3736,59.00775,93.3543,97.9595,885,119
"ZNF558",0.0377024414288137,406.948117514124,442.544156302521,5.47435526807749,22.8192852125915,300.4306,293.8385,479.7094,506.645,885,119
"ZNF597",0.723165198130791,67.4590327683616,68.7060773109244,1.21797414216361,3.172215696643,45.6914,47.16785,85.4562,86.2201,885,119
"ZNF30",0.896310271777873,152.76952700565,151.872647058824,2.36973667731956,6.43804371802158,108.3209,110.969,183.5829,179.91215,885,119
"ZNF354A",0.318647336430633,339.57357299435,353.683692436975,4.92625524265392,12.038801249705,251.7483,273.63055,389.0196,407.2406,885,119
"ZNF764",0.387917118893255,247.292312090395,238.829811764706,3.3970995523634,8.68788859492649,182,172.92505,290.2133,281.59225,885,119
"ZNF747",0.578793791032543,312.671796836158,305.3864,4.42592122795572,14.0313564816542,230.3765,212.90585,373.8351,341.35495,885,119
"ZNF778",0.134378065726767,84.3280097175141,91.5802672268908,1.68214261733094,4.20988823676378,52.9437,59.5934,99.7491,110.63855,885,119
"ZNF212",0.037636064099444,352.194889491525,326.573163865546,4.30308500664125,10.1202396124941,272.7862,257.86185,408.5855,378.84025,885,119
"ZNF282",0.0300913943069987,769.330682824859,706.971545378151,10.031916890074,23.7266214187499,577.9618,518.99885,907.2129,846.39065,885,119
"ZNF160",0.0341847914209329,665.002395028249,717.235219327731,8.31362020193653,26.259684845867,522.5118,534.7344,767.2753,826.6255,885,119
"ZNF415",0.00429977116469094,233.266113220339,267.005794117647,3.90882330920212,13.7523193342066,157.5434,171.95355,303.8178,336.206,885,119
"ZNF439",0.0480267796328693,159.504841581921,179.890420168067,3.41414607369057,12.0151029017029,88.5109,105.12735,211.9415,233.6932,885,119
"ZNF440",0.0894505658092027,335.189999548023,364.073081512605,5.67840647994158,19.0868497841366,224.9797,243.71975,406.0894,430.8803,885,119
"ZNF562",0.00471407231356724,637.936992542373,716.728221008403,9.37329591373033,29.9601352817408,449.7196,496.9025,765.5186,838.8433,885,119
"ZNF561",0.21988130456526,832.645683841808,866.629227731092,9.31548098599473,30.020653823479,637.4402,650.39585,971.7405,1006.29225,885,119
"ZNF584",0.443265800277874,188.639520564972,181.991568907563,3.03003974311419,7.12768886227239,145.9434,140.9273,213.8109,215.80825,885,119
"ZNF274",0.837514497723006,464.337827683616,458.557339495798,8.98856415051525,37.9815365265744,310.4717,292.16395,561.7823,501.94935,885,119
"ZIK1",0.901182496341885,86.1279010169492,84.5587084033614,4.44210130048564,9.77102564427263,20.9581,18.62145,105.3952,116.7415,885,119
"ZNF540",0.958674106238476,75.0318569491525,74.7481638655462,1.87611202036854,5.304893959829,40.1203,36.26825,95.2,90.1368,885,119
"ZNF570",0.495396456593017,77.9644299435028,81.2170857142857,1.55805341782613,5.91674829100545,50.9679,48.6279,95.1036,94.21185,885,119
"ZNF57",0.0361132878191804,112.243722033898,121.844068067227,1.57286586877914,4.33931081642034,86.051,91.7471,130.0553,141.22495,885,119
"ZNF556",0.19082800874407,5.81278779661017,7.67588655462185,0.469225104710244,1.70173796057918,0.3079,0.33855,3.1792,3.20195,885,119
"ZNF554",0.508109836641399,145.454576723164,142.161315966387,1.70467099929543,4.82974266688248,110.2025,106.96875,172.4176,171.3409,885,119
"ZNF738",0.028340054565037,246.714628022599,278.296284033613,4.78429969376438,16.5292195451536,159.4373,153.91015,306.9716,342.84505,885,119
"ZNF596",0.133180115569367,73.160275819209,80.1923714285714,1.55600920062677,5.38318338035093,40.7288,42.83425,94.1257,105.4718,885,119
"ZNF621",0.918359233145235,715.756990282486,712.954137815126,9.49726267909657,23.8471756071691,517.0336,487.4937,875.2406,868.3444,885,119
"ZNF680",0.0853354868720562,440.818073220339,485.435722689076,8.72132003140145,28.0355426646161,264.0187,291.72765,552.0747,596.90105,885,119
"ZNF483",0.764848320882999,22.2303114124294,21.6013302521008,0.731056802352902,1.81717090576963,7.8125,7.5817,28.4,29.39065,885,119
"ZNF417",0.330852152310906,218.439611525424,230.458914285714,4.07414164229779,14.7541502718738,138.9052,148.05735,272.7273,268.47375,885,119
"ZNF791",0.00226075261921521,294.596405536723,336.700786554622,4.50981775451973,16.8094462964424,199.6365,236.2423,380.1497,381.5388,885,119
"ZNF519",0.513971925802975,54.8398463276836,56.9639588235294,1.09833818880672,3.46609539059184,33.7866,32.58215,67.5172,70.14085,885,119
"ZNF25",0.12708907152406,315.226898418079,333.982432773109,4.21601128351857,11.7889867635449,231.9654,232.7894,391.3351,413.54685,885,119
"ZNF77",0.105601292227128,99.6004924293785,108.21231092437,1.84528113607795,4.67730465761753,71.8053,70.5378,110.7214,133.86235,885,119
"ZNF169",0.492344629485661,72.5796728813559,70.4938588235294,1.06120388847402,2.50747417822001,49.3376,50.00255,89.9868,84.97035,885,119
"ZNF613",0.577201643777242,186.568083050847,194.741090756303,5.09609694379623,12.682616750406,119.6501,113.5625,208.3584,238.6025,885,119
"ZNF404",0.29743439850064,59.7656821468927,54.5933478991597,1.75231259253157,3.63039774877841,31.1452,25.3462,73.734,70.7766,885,119
"ZNF135",0.466352810192259,227.62448519774,240.605210084034,5.76434616465696,22.8886416662895,106.7085,101.8047,313.3673,306.2322,885,119
"ZNF620",0.216386426541655,60.1181059887006,55.8506495798319,1.1970414617405,3.04188652368784,37.3275,31.4651,75.0883,76.36135,885,119
"ZNF619",0.506356377611059,98.1137798870056,94.4895075630252,1.88181877187759,5.01895485614589,54.5696,59.71755,130.0191,117.45455,885,119
"ZNF354C",0.37260612209171,52.6631518644068,56.6734058823529,1.5418086123766,4.34125991995835,18.2704,25.2621,74.9974,71.85275,885,119
"ZNF114",0.0680069406728575,12.2020827118644,16.0525899159664,0.662936044236619,2.96039676956836,2.7072,3.1408,12.4832,14.03675,885,119
"ZNF454",0.932384001209016,18.232322259887,18.0667655462185,0.685818040413547,1.5098306130147,6.6234,5.59475,20.6016,26.36495,885,119
"ZNF543",0.359917105842939,160.052709265537,168.405568907563,3.08021736305995,9.68927318426599,114.177,118.46075,187.9031,201.03895,885,119
"ZNF354B",0.770627805964579,111.174169039548,112.626368067227,1.73992820936767,4.11486103619046,76.6237,80.01465,137.3314,138.0955,885,119
"ZNF223",0.904324127085905,103.315223163842,102.706558823529,1.72481276769235,5.1069848760206,70.4977,66.6329,129.2211,131.063,885,119
"ZNF713",0.915547166362188,96.0714189830508,94.8205848739496,4.27660716469332,4.67979640983389,52.1121,63.2971,110.8901,114.79245,885,119
"ZNF552",0.355443953594985,1441.09218033898,1325.40125042017,39.2844026863231,176.720133620446,545.5246,454.0437,1996.1759,1397.4417,885,119
"ZNF154",0.773804601671985,46.5747853107345,44.9694571428571,1.92957893498711,5.0955653871388,16.9874,15.907,57.6718,51.713,885,119
"ZNF571",0.103680133070158,109.930005310734,118.043432773109,1.69690218972846,5.03064756880562,82.4787,84.03125,127.7058,149.04535,885,119
"ZNF443",8.97596092971353e-05,164.25201740113,193.957964705882,2.46385627139045,9.42557285350139,114.5299,129.20575,194.7182,222.77385,885,119
"ZNF792",0.997400203571895,167.679707231638,167.700818487395,2.22504268586849,6.18259788261985,121.9081,125.67665,201.5625,199.07325,885,119
"ZFP82",0.104567622613631,132.347084180791,145.145212605042,2.60724891960187,9.26244492055398,90.9823,84.0571,156.8327,168.53135,885,119
"ZNF707",0.0691795438764776,308.108189830508,343.317985714286,6.2602808069297,24.9076933966042,184.178,184.22675,378.3138,368.1654,885,119
"ZNF746",0.609706223070463,468.445839096045,461.681270588235,4.51599393379914,13.3127770064924,384.1282,377.7998,535.5355,528.21455,885,119
"ZNF678",0.64365237130498,105.461271751412,108.816101680672,2.49392002454285,6.84874661237014,52.381,58.20745,140.8149,152.4476,885,119
"HKR1",0.465398522820819,861.420223276836,836.489412605042,11.0584733432015,43.7095191201747,642.3294,575.2818,1033.6538,964.01025,885,119
"ZNF101",0.628437434342425,163.026995932203,157.445030252101,4.10369161197423,7.55165928591029,105,105.6302,182.7138,180.4623,885,119
"ZNF716",0.179601011076687,2.50688858757062,4.11493949579832,0.383081570238732,1.59879362024663,0,0,0,0,885,119
"ZNF708",0.0649310506554456,202.491341581921,219.542313445378,3.15782824777658,9.0447167732876,136.6518,149.88835,248.2007,267.83975,885,119
"ZNF721",0.680881852218481,533.968668700565,542.209392436975,6.84718301271482,19.7858130062365,390.3675,366.7487,656.5755,693.2529,885,119
"ZNF662",0.217908129421509,154.006261242938,171.118694117647,4.59687761772105,16.270072609415,48.4211,34.9835,217.4362,238.053,885,119
"ZNF320",0.0212875319368788,559.053956497175,611.980550420168,7.65069373481716,26.0812873927956,424.1362,426.55775,660.5756,737.73635,885,119
"ZNF530",0.874157050689035,80.2388923163842,80.9439588235294,1.49515364456745,4.86967750890445,54.7172,52.3625,93.8513,93.00845,885,119
"ZFP1",0.000629679008031014,242.341486214689,275.358328571429,3.30523550109834,9.22814745524097,176.1343,199.09725,288.0816,329.4634,885,119
"KRBA2",0.75978016723252,68.7321853107345,70.0392042016807,1.48304340229526,3.76165771727616,39.2997,39.12665,87.4518,90.72465,885,119
"ZNF93",0.0946494729545541,157.969284180791,174.891779831933,3.5221987765576,8.64241636226452,95.2565,103.51365,195.5283,225.1895,885,119
"ZFP90",0.14543871980842,613.868066892655,645.411528571429,7.42692799189805,20.8634632357396,475.265,474.65655,708.9857,761.0469,885,119
"ZNF479",0.00844526460377704,0.0910788700564972,0.712213445378151,0.0284964013201775,0.607805599878674,0,0,0,0,885,119
"ZNF445",0.744751335335429,639.505258757062,632.146901680672,7.77596521566885,21.2768368868605,468.8505,455.3033,786.7427,746.6062,885,119
"ZNF74",0.783416005660513,361.313753333333,356.873314285714,5.51891904476159,15.9807253438194,252.8376,258.81005,422.7943,407.47365,885,119
"ZNF829",0.364803868393294,31.0804746892655,33.1045949579832,0.770745074894403,2.05157351289907,15.4897,17.3373,42.092,42.5561,885,119
"ZNF267",0.470969052874393,412.283818531073,423.984795798319,5.57904147336112,15.3708111576872,303.1873,311.77935,487.8489,493.0654,885,119
"ZNF566",0.071315262043551,210.275855141243,226.888433613445,3.09540181151834,9.9971677442516,159.5412,167.1703,240.3846,261.3334,885,119
"ZNF224",0.137088577134105,224.584839774011,209.651619327731,3.50429500243001,8.35358305346155,155.9806,150.15225,283.2793,266.31625,885,119
"ZNF529",0.307457790542872,329.544278531073,344.059231932773,4.67390223039832,17.1874725880815,243.4298,241.43345,389.4805,401.87935,885,119
"ZNF284",0.530999953327361,47.9391623728814,46.3561403361345,0.881947187019778,2.1029540456887,30.8206,29.4403,61.7774,59.23085,885,119
"ZNF749",0.164991417831295,94.6013505084746,102.767177310924,1.99016267472608,6.15165884554938,61.9076,64.5647,115.2015,119.1909,885,119
"ZNF17",0.393695268214039,158.924242259887,165.937778151261,2.82859566644331,7.73935006309942,121.5299,112.37215,181.3374,194.36065,885,119
"ZNF555",0.0661122955022141,90.8493080225989,96.8899537815126,1.1109020997366,3.45606127665666,67.6082,68.4706,110.5086,115.68635,885,119
"ZNF75D",0.0471024892665534,357.942093785311,384.785640336134,4.60139859088231,13.6132465379996,268.4821,292.21405,431.5992,445.23515,885,119
"ZNF197",0.295135703660287,477.319522372881,493.378518487395,5.26674069149185,14.6254640798203,362.1206,360.39495,584.7043,580.00305,885,119
"ZNF732",0.00725378581823033,10.8937424858757,13.9730344537815,0.375766249421755,1.39210357404521,3.5605,4.6091,13.9477,17.1153,885,119
"ZNF546",0.852874044932732,77.7375541242938,77.0454596638655,1.27623576368642,3.66690426152412,51.3064,45.91995,97.8854,100.3469,885,119
"ZNF286A",0.162687155994288,356.512305084746,389.378041176471,8.19624188864673,19.9813504745588,234.5635,252.1233,401.0796,437.1835,885,119
"ZKSCAN4",0.202182815539127,135.52854779661,130.164139495798,1.47646109167418,3.2862483805285,108.009,107.4322,158.3653,153.6629,885,119
"ZNF643",0.787311755046153,58.0312964971751,59.4451974789916,1.88927294986329,2.56641330788487,33.2056,39.68155,67.6108,73.3338,885,119
"ZNF642",0.0382364807665408,119.768670508475,107.489557983193,2.11328089457487,3.64487226271694,91.8185,84.4739,140.2503,133.98475,885,119
"ZNF490",0.00813812286986515,305.794794124294,333.036044537815,3.39285140417268,12.1931260230984,234.2909,246.777,363.7338,381.33025,885,119
"ZNF626",0.230422234116279,380.431311412429,412.706773109244,9.20869295513718,26.270723281754,198.2055,220.7237,507.3641,541.3131,885,119
"ZNF793",0.423100551957985,157.056084632768,164.25481092437,3.09236957714117,8.438310314196,102.7364,103.54025,189.7906,199.7344,885,119
"ZNF383",0.28692069763018,97.8958004519774,101.888740336134,1.27565337109483,3.80264184028416,74.7885,79.22505,112.6489,114.9842,885,119
