"gene","p-adj-Distant Metastasis|New Primary Tumor-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Locoregional Recurrence","p-adj-New Primary Tumor-Distant Metastasis","p-adj-New Primary Tumor-Distant Metastasis|New Primary Tumor","p-adj-New Primary Tumor-Locoregional Recurrence","p-adj-New Primary Tumor-Locoregional Recurrence|Distant Metastasis","mean-Distant Metastasis","mean-Distant Metastasis|New Primary Tumor","mean-Locoregional Recurrence","mean-Locoregional Recurrence|Distant Metastasis","mean-New Primary Tumor","SEM-Distant Metastasis","SEM-Distant Metastasis|New Primary Tumor","SEM-Locoregional Recurrence","SEM-Locoregional Recurrence|Distant Metastasis","SEM-New Primary Tumor","Q1-Distant Metastasis","Q1-Distant Metastasis|New Primary Tumor","Q1-Locoregional Recurrence","Q1-Locoregional Recurrence|Distant Metastasis","Q1-New Primary Tumor","Q3-Distant Metastasis","Q3-Distant Metastasis|New Primary Tumor","Q3-Locoregional Recurrence","Q3-Locoregional Recurrence|Distant Metastasis","Q3-New Primary Tumor","count-Distant Metastasis","count-Distant Metastasis|New Primary Tumor","count-Locoregional Recurrence","count-Locoregional Recurrence|Distant Metastasis","count-New Primary Tumor"
"RBAK",0.968345762735023,0.968977306024654,0.99582860690284,0.99999624438619,0.98585595820756,0.997776881050967,0.776775689539459,0.770811302644974,0.558841639375455,0.984196352984588,628.30256,762.3135,682.706111111111,615.0277,495.0652,53.4800017827935,NA,74.0413803454367,NA,69.3872787608915,450.35965,762.3135,501.056,615.0277,449.266075,750.1991,762.3135,831.2255,615.0277,543.514775,15,1,9,1,4
"ZNF92",0.429537039913601,0.77130791992314,0.729486037159207,0.998372280538847,0.58358758210617,0.942696059776765,0.656361865265389,0.88608458390335,0.990294283742378,0.873415791400125,251.22156,121.7883,215.864611111111,272.7156,195.988675,21.4535295284988,NA,14.7603720646839,NA,38.1558414420032,197.95535,121.7883,188.1533,272.7156,156.3827,295.45015,121.7883,256.3507,272.7156,247.063425,15,1,9,1,4
"ZNF157",0.896199819076629,0.63850050240333,0.997573713590179,0.991426819548391,0.997297798933577,0.999947342462163,0.998640026395015,0.868015664850809,0.73172593149235,0.981036225052602,6.72134666666667,0.4527,2.74076666666667,3.6087,7.77455,2.17831744196921,NA,1.20028438320073,NA,2.05358824844872,1.1729,0.4527,0.4819,3.6087,4.772475,8.72935,0.4527,4.5969,3.6087,10.767875,15,1,9,1,4
"ZNF182",0.79795931691738,0.910453228955546,0.94254848895417,0.997996545525671,0.836487442423276,0.966857117942581,0.790221521595932,0.990161312375005,0.990469188253545,0.91235090373623,208.892533333333,113.1545,178.886155555556,235.0818,156.03285,26.5506560923915,NA,17.3654556723183,NA,17.1373251641215,148.647,113.1545,140.4435,235.0818,136.755775,225.88145,113.1545,211.6054,235.0818,181.055075,15,1,9,1,4
"ZNF673",0.946336676647243,0.999999999998276,0.949842377689416,0.999630551310359,0.994701732045885,0.999654650455231,0.827193888608787,0.999886086931924,0.857672272242841,0.996638341353231,263.915373333333,183.8144,263.988344444444,242.2993,201.210175,32.0050948345988,NA,29.2641183543379,NA,13.2048920852195,174.3654,183.8144,189.3076,242.2993,181.05855,318.08715,183.8144,295.0058,242.2993,214.268275,15,1,9,1,4
"ZNF41",0.999256265206893,0.987626513741042,0.992579373069886,0.991627252091288,0.987092442091786,0.999254989685179,0.964783245329563,0.999965316572444,0.87296004947497,0.946013007163888,196.30648,183.8144,206.860677777778,219.6159,177.56735,15.379310323261,NA,13.3604758016964,NA,15.3410901508824,158.2505,183.8144,179.6322,219.6159,157.604575,229.75765,183.8144,249.7405,219.6159,202.816075,15,1,9,1,4
"ZNF7",0.94557397234121,0.924861411367016,0.831192659610946,0.692115884189603,0.578258326284344,0.873602277086841,0.460988049742224,0.999813919283295,0.232774286296156,0.272125126816305,556.26978,424.326,615.496266666667,789.3491,392.03675,41.4723695035131,NA,71.8236467387656,NA,38.5872748378378,497.75215,424.326,551.9917,789.3491,354.38625,573.81905,424.326,633.4687,789.3491,411.80005,15,1,9,1,4
"ZNF214",0.895399608028855,0.99852225174798,0.937993970209352,0.935399831269528,0.999984874123563,0.965646393539818,0.988631543166483,0.820248306097747,0.965810905941257,0.871478009513403,31.3441933333333,0.4527,27.3815333333333,4.6398,40.3289,9.07654870288558,NA,8.78559522212038,NA,20.3212635233803,7.49165,0.4527,7.2289,4.6398,9.3337,44.42095,0.4527,40.0686,4.6398,66.5607,15,1,9,1,4
"ZNF215",0.784798402784803,0.999929187011577,0.823197372642986,0.995828113140805,0.979252506247937,0.997900973196597,0.879663502218083,0.976816152079879,0.9323437380497,0.999926953501208,44.1888733333333,3.1692,42.2660888888889,30.9318,25.793325,9.13274468793977,NA,12.8213171046682,NA,9.43894893622298,17.08625,3.1692,5.9321,30.9318,11.268025,54.40145,3.1692,62.6058,30.9318,38.257,15,1,9,1,4
"ZNF547",0.99942084905783,0.171748877401804,0.952123846539693,0.923991073524604,0.940620880489536,0.437463749333843,0.994064630907473,0.993790854170921,0.292335285606182,0.981123743210093,38.9626333333333,44.7946,63.8433888888889,17.5951,33.19045,6.18169623153839,NA,10.4019669895149,NA,5.42632813120438,25.0079,44.7946,40.0846,17.5951,29.8482,49.3833,44.7946,84.446,17.5951,39.942,15,1,9,1,4
"ZNF773",0.999991556765978,0.540987651327488,0.955609649510015,0.999772448844019,0.999724146771169,0.991113625186405,0.965393341060582,0.998995254900086,0.454892291164966,0.987757365912209,116.5448,110.9225,162.945211111111,129.3981,90.659075,19.3008050763618,NA,25.4753200419786,NA,8.96346697539285,89.3816,110.9225,102.9567,129.3981,79.8909,119.12015,110.9225,197.4448,129.3981,98.105875,15,1,9,1,4
"ZNF776",0.998949773014859,0.907787973761002,0.974094655335168,0.98276106216316,0.976909895611795,0.999751108887825,0.999561659621601,0.999920869889587,0.928458815385756,0.974020101377682,351.225453333333,315.4454,400.007977777778,425.3692,335.606,34.6449587504938,NA,47.7667492264458,NA,52.8309136549962,263.08405,315.4454,331.5201,425.3692,273.791225,442.45695,315.4454,405.6389,425.3692,352.805975,15,1,9,1,4
"ZNF256",0.917266766510618,0.679512916284221,0.998385722056406,0.999840988998487,0.987354777915085,0.995627383641934,0.96752098904903,0.809230459585623,0.556605429291806,0.98951539739099,115.930946666667,186.0781,161.353588888889,129.3981,86.768375,16.5254917477323,NA,38.4374263068542,NA,12.4769223533807,79.53835,186.0781,97.8313,129.3981,68.75115,124.14205,186.0781,159.3496,129.3981,100.255475,15,1,9,1,4
"ZNF599",0.997158111211985,0.988597406838178,0.984715179149158,0.797836521742826,0.978261382194477,0.703764076661419,0.964398234687484,0.999999952227383,0.875251133046185,0.954582960099545,106.12602,89.6435,115.800111111111,51.0375,88.51785,12.8432810051875,NA,14.5702664204408,NA,24.8680095137139,68.2929,89.6435,81.3008,51.0375,87.069675,150.2888,89.6435,126.4719,51.0375,113.325675,15,1,9,1,4
"ZNF18",0.999490714122538,0.976687021601704,0.991516236659533,0.999950349041321,0.999994263079374,0.99657865278171,0.830830896984374,0.99730521304229,0.640275355423048,0.99327344969939,246.46722,222.2977,273.139633333333,233.0197,182.28495,31.7837255966578,NA,33.7369759140307,NA,13.8238529684805,157.9841,222.2977,199.506,233.0197,179.7736,275.7384,222.2977,359.6181,233.0197,195.7683,15,1,9,1,4
"ZKSCAN2",0.999292699112606,0.844869208078435,0.999757616325925,0.991916507369523,0.999881383487274,0.99999994770041,0.927063327119415,0.999695818150214,0.999999462523678,1,405.2922,259.8755,146.669411111111,133.0068,132.721775,207.557454881751,NA,20.9427404728971,NA,20.519940161762,112.8494,259.8755,117.1066,133.0068,121.098875,230.0445,259.8755,174.0078,133.0068,155.0549,15,1,9,1,4
"ZNF689",0.999989551494173,0.981746934597582,0.998191930898975,0.98538883628241,0.992225790492314,0.998473319846619,0.959350566672018,0.993314167501842,0.999020176451243,0.999927542848094,205.849386666667,221.8449,161.981333333333,104.6527,132.792825,62.9222365863239,NA,33.7559253516492,NA,14.6289985278883,121.0977,221.8449,87.8049,104.6527,125.177225,172.09175,221.8449,169.8669,104.6527,146.32435,15,1,9,1,4
"ZNF19",0.86282151018294,0.927632454610359,0.967487655231128,0.998398162752123,0.986239585616947,0.999999442724161,0.971582515753335,0.744783772585356,0.785608972850297,0.977621637687693,50.39928,20.8263,40.4961666666667,41.6961,60.514425,8.20595114150004,NA,5.57775075585531,NA,20.5691033995317,32.1293,20.8263,30.9928,41.6961,31.4177,68.0543,20.8263,49.7383,41.6961,91.509525,15,1,9,1,4
"ZNF230",0.611000971033607,0.395940418521481,0.240286481014517,0.960901620672735,0.979742061849176,0.647262607958762,0.999769787173621,0.729589916551264,0.61652711601597,0.983239485260345,91.67802,54.3294,110.781177777778,74.2364,89.186425,6.008182107864,NA,9.76181276748526,NA,10.8154504631395,76.10735,54.3294,98.7952,74.2364,74.581675,105.63535,54.3294,117.9189,74.2364,106.0726,15,1,9,1,4
"ZNF222",0.959430970359662,0.177649915671567,0.520233748149524,0.973215529068012,0.999997887991419,0.564559813628442,0.98843645483217,0.905799094471796,0.770806440581199,0.928267007238974,60.3674133333333,41.1998,86.9382,43.2994,67.776075,5.48712720260851,NA,12.4787000221377,NA,10.0273490190059,46.54785,41.1998,61.706,43.2994,55.409275,74.6511,41.1998,106.7774,43.2994,83.55775,15,1,9,1,4
"ZNF221",0.999485575025109,0.305150806502785,0.976811891204471,0.999697295579215,0.998232132970999,0.863457932502635,0.998744190490318,0.999996154210639,0.786787830949954,0.997850676499804,11.7732266666667,14.0351,20.2503666666667,9.7951,13.319225,1.75111004547909,NA,4.42821501585759,NA,6.62545892629019,7.13595,14.0351,9.4913,9.7951,6.914275,16.8731,14.0351,28.0456,9.7951,14.44245,15,1,9,1,4
"ZNF233",0.955556574496595,0.999973737003156,0.966774417777613,0.981657590199316,0.999963681190485,0.98735213172429,0.706993627643507,1,0.79215469190006,0.999906595122243,30.08492,14.0351,29.1248444444444,17.528,14.027575,6.93782085212023,NA,5.63061727648022,NA,2.67086679543521,18.2612,14.0351,17.203,17.528,13.490325,29.91095,14.0351,34.7383,17.528,16.8959,15,1,9,1,4
"ZNF235",0.830353653275059,0.93029975281226,0.667045129897881,0.739356213517722,0.476731123604092,0.901762934903144,0.999768092744111,0.826137317240169,0.994717335223639,0.834657426261032,78.5374066666667,35.3141,91.8798666666667,128.8826,82.495025,11.3388005153164,NA,11.4597960586856,NA,16.7708498845653,56.46925,35.3141,77.7339,128.8826,58.62895,85.48405,35.3141,96.276,128.8826,104.722375,15,1,9,1,4
"ZNF208",0.999831926697974,0.752460131905885,0.967224403633151,0.999885392674991,0.999999996548645,0.96984051652853,0.999982844340476,0.999644935433972,0.94102585655102,0.999733947171153,25.8599666666667,1.3582,99.6159111111111,3.6087,33.38755,13.4947075477289,NA,82.7838520617757,NA,10.7013186675366,2.628,1.3582,7.7117,3.6087,23.976775,24.7896,1.3582,23.1246,3.6087,42.302575,15,1,9,1,4
"ZNF714",0.999999828399926,0.998868472105766,0.999991456860678,0.889415060460205,0.965947405524967,0.931495619555694,0.63611413506601,0.959902945545371,0.793513875071811,0.999905486641503,243.158233333333,238.1437,224.539644444444,85.0625,111.427375,47.824523436295,NA,55.1237019463727,NA,19.3655494097282,111.006,238.1437,114.6715,85.0625,83.939925,351.12115,238.1437,279.9941,85.0625,133.14345,15,1,9,1,4
"ZNF394",0.864092171461238,0.754394374725259,0.613379589602387,0.922701084995056,0.68843061542857,0.997472215829915,0.832855288247021,0.617859035287482,0.999910024891145,0.999332158755533,573.41156,757.8947,481.086233333333,418.6106,465.79205,58.98177564684,NA,38.3427750296005,NA,17.5387663373882,422.1967,757.8947,408.8917,418.6106,450.193025,730.0027,757.8947,530.6024,418.6106,485.239175,15,1,9,1,4
"ZNF333",0.749362510308984,0.999178470349672,0.81388251394135,0.99654929815482,0.96995876322185,0.9991298771116,0.787581177386681,0.9820180576434,0.89752091603152,0.999121492355065,209.028426666667,105.4895,200.506688888889,178.889,155.904025,25.8208856747963,NA,16.6370553856481,NA,33.5751303766983,140.32695,105.4895,160.306,178.889,102.691175,247.55265,105.4895,236.9338,178.889,211.43455,15,1,9,1,4
"ZNF382",0.910496791581199,0.994647278469828,0.855316967214071,0.945253538667544,0.771383577047433,0.978724528289565,0.983956165795757,0.827833077723589,0.99947988791803,0.993191160846904,24.8521533333333,5.8857,28.4089444444444,41.2424,31.198825,4.79420980781199,NA,8.6404161881357,NA,10.5643734730126,13.30125,5.8857,12.9724,41.2424,20.76775,34.05275,5.8857,37.1084,41.2424,46.431625,15,1,9,1,4
"ZNF577",0.986925087640094,0.652472404342267,0.837126254705336,0.913525036163195,0.861443057300799,0.998531890868775,0.956660399661748,0.926130606252801,0.997759718576585,0.992172913454263,82.0478666666667,38.4833,131.0335,156.2057,115.043075,14.9050906737571,NA,41.9276127135507,NA,24.0675768006591,41.3612,38.4833,60.3949,156.2057,111.705325,109.1472,38.4833,140.8635,156.2057,138.2684,15,1,9,1,4
"ZNF75A",0.961226302760393,0.952462252890486,0.995647899634141,0.177343897126413,0.755307849835267,0.307841248479704,0.999483887753605,0.985623760260593,0.998217026004534,0.286558270059143,314.910486666667,394.7934,349.468555555556,589.7667,328.936425,24.8204702213484,NA,42.8955364819585,NA,77.512258730973,239.7213,394.7934,261.0114,589.7667,236.42535,350.72435,394.7934,419.5377,589.7667,363.693475,15,1,9,1,4
"ZNF496",0.702333173527444,0.347155741491809,0.986373613893246,0.992793874811747,0.968970751514295,0.996888160834136,0.590773502193988,0.991167787752816,0.999998672572285,0.996654349379188,484.270606666667,221.3922,326.267166666667,397.4739,320.5219,62.0375918020191,NA,47.7632555815951,NA,25.8498394566904,353.7388,221.3922,228.5216,397.4739,279.95345,565.1281,221.3922,422.6022,397.4739,354.35145,15,1,9,1,4
"ZNF2",0.585051945437995,0.89296162233756,0.390275469570126,0.654945436990523,0.999988200650727,0.453029624801771,0.594392809305289,0.968858249679584,0.293075511038315,0.984078558651835,114.236353333333,64.7425,126.578566666667,68.5655,87.546325,10.1524385308343,NA,7.38917496039157,NA,7.54205326998502,88.16325,64.7425,116.1563,68.5655,80.432275,134.79255,64.7425,135.785,68.5655,88.98765,15,1,9,1,4
"ZNF589",0.952908605879365,0.991889893003687,0.905846563231075,0.395346182091475,0.378736480799226,0.51755092614238,0.998798831336941,0.931761413185022,0.999997443440627,0.554230378238416,400.155293333333,169.7793,458.3692,986.7251,447.588925,53.9656467136865,NA,154.404701049801,NA,115.022629258481,243.17665,169.7793,217.0011,986.7251,314.427675,541.10875,169.7793,390.3614,986.7251,578.51225,15,1,9,1,4
"PRDM9",0.974967926944036,0.950438483834406,0.99826897408628,0.974967926944037,1,0.99826897408628,0.811285930970368,1,0.985091459987926,1,1.9204,0,0.970655555555556,0,0,1.04780354838109,NA,0.467074164082201,NA,0,0,0,0,0,0,0.82165,0,1.771,0,0,15,1,9,1,4
"ZNF12",0.999999925401301,0.999781379986803,0.999982197809486,0.999999359395731,0.999998852989153,0.999999801444255,0.134704342419351,0.744541843063908,0.143636114759646,0.710714818070943,845.432693333333,839.3888,863.659733333333,855.7804,501.923225,70.1416387445394,NA,83.0141442207391,NA,41.7986759214407,698.7094,839.3888,732.0482,855.7804,458.9051,931.18665,839.3888,1087.6581,855.7804,533.295275,15,1,9,1,4
"ZNF202",0.999096261784311,0.92010102404567,0.977711051243339,0.994278359432061,0.989105427324408,0.999996596407524,0.47397020304885,0.972658160059138,0.236779173030947,0.748133395426889,323.559613333333,289.7566,369.403711111111,377.8837,200.399,32.7221339539635,NA,52.5001592446089,NA,28.9755637747568,256.0469,289.7566,245.5121,377.8837,162.25105,406.9876,289.7566,377.3266,377.8837,244.6882,15,1,9,1,4
"ZNF3",0.992535294391433,0.530453446654224,0.831153413593859,0.74899829494341,0.755679300261663,0.980590481644516,0.20872537394955,0.56697645526914,0.866155300077557,1,1028.64718666667,1162.2003,829.052644444444,653.1718,653.138825,95.1193887797084,NA,68.6953872358661,NA,57.009420095533,704.33675,1162.2003,639.2891,653.1718,556.604725,1211.5877,1162.2003,965.8431,653.1718,735.6726,15,1,9,1,4
"ZNF606",0.989200569929741,0.958208844401661,0.945897939741957,0.999591232504936,0.987272141750559,0.999992591857758,0.997387008701142,0.998711863683629,0.932591128341168,0.996488044192355,251.109213333333,197.7408,282.649977777778,274.0869,231.02785,29.4942199401056,NA,37.7267797949936,NA,34.4429965494317,186.5334,197.7408,204.2184,274.0869,200.775975,306.71295,197.7408,375.747,274.0869,281.202625,15,1,9,1,4
"ZNF91",0.97602673243591,0.999717692313981,0.965483130380737,0.956258362611876,0.999990893864716,0.941613972438942,0.265795424678615,0.522820646488883,0.393301302243682,0.463934795089285,212.232026666667,108.206,225.663222222222,89.1868,412.219975,35.3262665468662,NA,52.3821626111959,NA,152.84553870467,108.34265,108.206,130.4118,89.1868,250.520575,289.14165,108.206,334.316,89.1868,434.16135,15,1,9,1,4
"ZNF226",0.779568556694085,0.986039203762075,0.677246821129833,0.41481980981429,0.240011959267307,0.555129639869997,0.99922216279172,0.761708853911882,0.999929219785867,0.565600447507428,282.946566666667,150.764,306.707633333333,486.1451,297.95345,30.0194103897044,NA,34.8313152912042,NA,53.1596566191177,223.6036,150.764,249.1566,486.1451,276.80905,321.52025,150.764,358.5573,486.1451,343.1771,15,1,9,1,4
"ZNF229",0.994687160821228,0.189083820316026,0.699178096922304,0.999998471528152,0.997491498414286,0.909472734980643,0.988803578774321,0.973481863513428,0.781934962566515,0.999662060011348,96.4180933333333,3.622,315.5621,108.2614,157.9336,28.0604018135852,NA,123.578298473525,NA,64.2448955341719,9.37165,3.622,38.5542,108.2614,68.1149,159.27675,3.622,641.2238,108.2614,224.1336,15,1,9,1,4
"ZNF180",0.991861243128335,0.953143250663559,0.951840467328396,0.91942059202892,0.884666149096588,0.983522280113223,0.937741195260727,0.999999969485877,0.743682898312376,0.778302815166047,175.362586666667,151.6695,190.952955555556,220.1315,152.769575,14.1688636875902,NA,18.3165708362606,NA,13.5902357661898,141.4836,151.6695,175.5493,220.1315,139.7013,212.4077,151.6695,216.761,220.1315,160.797975,15,1,9,1,4
"ZNF641",0.949005356318535,0.82614838527207,0.788345966501312,0.903501973495279,0.999964020624596,0.705505479205334,0.999600606061511,0.978715078911009,0.882102390664757,0.953142738629889,169.232633333333,106.8478,206.443444444444,93.8265,159.73845,15.4871419107307,NA,39.5911250471411,NA,30.2516884432781,123.89635,106.8478,127.3441,93.8265,136.7099,211.3575,106.8478,283.1359,93.8265,175.45905,15,1,9,1,4
"ZNF610",0.998871388750143,0.159371895797192,0.750053628837116,0.998921674339965,0.999999999994113,0.751716540779303,0.988390412991471,0.988032300416027,0.747924409801494,0.988289858751798,30.995,12.6769,98.1278777777778,12.8883,49.2594,7.1389887150839,NA,37.1427188580143,NA,17.3858493589375,9.2779,12.6769,11.0687,12.8883,34.205275,42.7285,12.6769,155.1043,12.8883,73.229225,15,1,9,1,4
"ZNF528",0.972000338303131,0.0601710198261333,0.981990642954171,0.999143649402976,0.998800457558838,0.894177562115083,0.999984614452556,0.984553222603889,0.334891303814113,0.999738334829949,179.088846666667,292.9259,395.898788888889,224.7712,188.137775,32.6658532547118,NA,88.0054177011476,NA,51.4458877551513,81.6003,292.9259,202.2175,224.7712,157.977825,220.56965,292.9259,543.829,224.7712,253.92965,15,1,9,1,4
"ZNF701",0.950011780432935,0.911066915459975,0.831482494985939,0.946674905123025,0.999999997661024,0.825088255663565,0.999982547121157,0.952047783754923,0.985335747363815,0.949048817186197,99.4889333333333,40.2943,128.141744444444,39.1803,103.61345,17.6081021858544,NA,32.3588052514867,NA,38.8986073741614,45.83525,40.2943,47.7108,39.1803,73.22075,153.19115,40.2943,145.5161,39.1803,126.2675,15,1,9,1,4
"ZNF283",0.957831519867078,0.597080013487168,0.719948460145724,0.998312182151152,0.951469595130212,0.998160031174694,0.990055655504923,0.99422063586966,0.598746014726856,0.986433075704026,46.3494466666667,31.6921,59.0894555555556,52.5841,40.9659,4.24198223192735,NA,9.79363368883797,NA,1.7432026393012,34.0434,31.6921,39.1517,52.5841,39.385125,55.72055,31.6921,68.8391,52.5841,43.214425,15,1,9,1,4
"ZNF558",0.999464238910126,0.837131407444932,0.969272616021343,0.999893845779139,0.999998029377313,0.980221082548344,0.695899724605497,0.99089849872981,0.323671248276328,0.984652137129751,467.491786666667,407.923,583.020922222222,427.8902,274.253425,58.6106763495265,NA,119.070421511328,NA,32.3377194627362,297.47015,407.923,393.8237,427.8902,256.130025,530.12135,407.923,581.1847,427.8902,300.68085,15,1,9,1,4
"ZNF597",0.52900388604045,0.0420052964898664,0.997200174000181,0.988663788668362,0.928901115061733,0.945408740691351,0.289204486826031,0.991901917365303,0.999312950315752,0.978095206035549,19.45076,52.0656,45.0291777777778,29.3852,42.227125,4.04863186553774,NA,8.4578477005543,NA,11.245626086793,6.2563,52.0656,23.7283,29.3852,26.33765,32.03225,52.0656,60.8595,29.3852,50.302925,15,1,9,1,4
"ZNF30",0.931444926603925,0.99602248547961,0.887125834106934,0.998677119407783,0.935120281721948,0.999944451588112,0.946370209342204,0.996198322973167,0.877455935719206,0.970044832371892,82.5782133333333,45.7272,89.5091777777778,95.3731,63.891725,11.4588759321982,NA,16.4924049569691,NA,18.213235430879,52.91545,45.7272,63.6469,95.3731,49.47025,103.4677,45.7272,90.8065,95.3731,74.637775,15,1,9,1,4
"ZNF354A",0.551950967529473,0.997522639342383,0.64973807912118,0.979967302185311,0.95174495603043,0.993227874163844,0.84059626931192,0.326996983669559,0.758418780577452,0.838293665874034,277.2625,71.9864,259.674966666667,202.6034,352.196325,29.124386616645,NA,46.9563652947665,NA,83.4445290577357,223.79725,71.9864,213.762,202.6034,210.513575,325.0466,71.9864,232.8405,202.6034,478.4763,15,1,9,1,4
"ZNF764",0.999999987096259,0.8678237575737,0.994188478650592,0.980022250981335,0.993206414478297,0.999843880471583,0.985785413331061,0.99875439888453,0.999603355385069,0.998941246483939,298.297286666667,301.9808,202.470755555556,162.9076,231.00475,76.9139537476634,NA,42.013169327916,NA,35.710246131526,185.0823,301.9808,129.8838,162.9076,201.608675,296.2494,301.9808,241.9277,162.9076,260.511525,15,1,9,1,4
"ZNF747",0.9937070934893,0.907684169868675,0.943236229305719,0.978018616211285,0.950695663505677,0.999489746099248,0.985638439880245,0.967880659745309,0.99993435814938,0.998719034175075,294.773526666667,367.4748,232.245755555556,193.2878,245.493525,55.6522160129808,NA,34.0053637649191,NA,20.1331204271459,184.58395,367.4748,167.3253,193.2878,221.173525,300.7529,367.4748,272.1249,193.2878,257.0278,15,1,9,1,4
"ZNF778",0.669044527337149,0.836654769570453,0.435826385337049,0.999993579352393,0.883678789494261,0.988124700880758,0.98790654667081,0.855555599520677,0.761277929759475,0.999754374469967,69.7354333333333,28.5229,82.7230222222222,67.5345,61.58755,7.6290404919165,NA,11.4474450284135,NA,6.29291209278344,50.9049,28.5229,59.5968,67.5345,53.053025,85.56645,28.5229,99.3968,67.5345,70.464925,15,1,9,1,4
"ZNF212",0.861837563320208,0.998482477391553,0.913332051089734,0.99424318519194,0.992868419999519,0.998586683100861,0.358476530774861,0.99999957359992,0.539999661799213,0.978026358301938,490.492413333333,342.275,472.969877777778,429.9523,336.3231,38.2300936083353,NA,55.7223964139988,NA,22.421471362253,356.7122,342.275,403.819,429.9523,300.304075,591.6609,342.275,594.6574,429.9523,366.709925,15,1,9,1,4
"ZNF282",0.979325059807951,0.999992546366011,0.984380662766962,0.905623590732812,0.832030596271678,0.901255007037909,0.545636769276949,0.695993312322833,0.573738596003914,0.999999891101778,1059.94618666667,1256.8195,1070.57433333333,755.7675,765.55905,72.4250710874769,NA,154.883678559531,NA,61.2443561209045,878.2118,1256.8195,766.747,755.7675,712.158075,1281.84835,1256.8195,1444.396,755.7675,834.980725,15,1,9,1,4
"ZNF160",0.902306298140235,0.570024212345623,0.595605552204692,0.999994152797007,0.97532918735848,0.961105533314037,0.91426906633298,0.99496329941418,0.371803343871179,0.996167999479991,575.279686666667,394.7934,701.430944444444,560.897,480.790975,30.2240919479712,NA,100.246667027565,NA,79.1050903335596,500.7141,394.7934,583.6145,560.897,360.873025,664.30885,394.7934,829.4615,560.897,598.9387,15,1,9,1,4
"ZNF415",0.985607330061287,0.488949059686944,0.776405508734638,0.91050509397891,0.854425570532064,0.999732687469873,0.951764772443369,0.918952188776052,0.988358732784742,0.992349130699951,60.98462,6.3384,132.617944444444,152.597,102.5749,13.7769598572648,NA,54.4459891910453,NA,36.5075030938162,18.13545,6.3384,37.9653,152.597,76.698875,102.85505,6.3384,173.7169,152.597,128.202025,15,1,9,1,4
"ZNF439",0.712178679492854,0.978871732547146,0.845322121186738,0.769843990002547,0.999992478259494,0.887799638561145,0.888903897361121,0.492091968695725,0.721433021125959,0.549035332166245,81.85962,13.5823,69.4313777777778,19.0746,108.6594,11.97714215723,NA,19.2572560720901,NA,30.3877421065085,40.23665,13.5823,28.7833,19.0746,104.557725,112.88605,13.5823,112.2892,19.0746,140.753125,15,1,9,1,4
"ZNF440",0.999998671734147,0.481745338620337,0.952974868271856,0.997642652585445,0.999641568103408,0.865646672506207,0.652934915686288,0.946668380121895,0.999943113308496,0.860901769926242,323.329953333333,309.6774,513.692544444444,233.5352,534.049525,38.0205538853355,NA,141.371570718714,NA,104.587276051809,242.5442,309.6774,216.7466,233.5352,444.09875,410.4549,309.6774,693.1754,233.5352,625.790125,15,1,9,1,4
"ZNF562",0.809520529497028,0.12321487643614,0.999994259667158,0.999997130568104,0.94126406726411,0.877772219134895,0.995591032809138,0.922025452993485,0.631431549492874,0.999922325193044,439.66582,642.8976,629.655233333333,450.5735,477.559825,43.5021186286207,NA,69.3485882086551,NA,76.3031758207719,308.11885,642.8976,583.6145,450.5735,373.388525,530.84855,642.8976,741.5134,450.5735,596.09515,15,1,9,1,4
"ZNF561",0.997351042303263,0.398803175049116,0.994407270313209,0.974569916479218,0.960336313460294,0.693172742891287,0.99454699355832,0.98652792667481,0.494005795845342,0.996520515754556,538.2508,617.0911,714.741788888889,394.8962,486.4625,51.7112785519838,NA,103.007865898823,NA,53.9311602352944,440.9268,617.0911,517.1084,394.8962,444.68045,528.02865,617.0911,810.4534,394.8962,534.3136,15,1,9,1,4
"ZNF584",0.981410888057151,0.332278918095354,0.999292793964208,0.997594018874418,0.999817991777164,0.990535143690055,0.998905698086207,0.967670550367863,0.515345871952627,0.992670041844621,172.718773333333,214.1483,232.229844444444,196.9326,161.933125,22.9728026025175,NA,15.9104603682007,NA,21.9443896757757,107.44805,214.1483,211.9353,196.9326,147.205175,231.76235,214.1483,257.4522,196.9326,184.6015,15,1,9,1,4
"ZNF274",0.99958983217935,0.796911727756363,0.999121151697261,0.976812854157851,0.998655237514059,0.999945857787573,0.978732133668214,0.999978260405302,0.999044959151933,0.999065340740082,420.839666666667,479.9095,553.0416,589.2512,510.4592,71.7253090227595,NA,105.969086697966,NA,84.8219424702024,248.691,479.9095,320.9306,589.2512,365.442225,489.39645,479.9095,606.082,589.2512,642.514825,15,1,9,1,4
"ZIK1",0.982368684464987,0.688147524105327,0.82902825631541,0.995582788118751,0.96188771328044,0.99985047139855,0.93312042399917,0.89732230662692,0.999717312746501,0.999998570169208,51.78942,6.7912,96.4559333333333,83.0004,87.449775,15.0379512900186,NA,37.7889764367791,NA,33.3891142042926,11.36795,6.7912,25.5079,83.0004,53.091825,63.70525,6.7912,78.6695,83.0004,98.9293,15,1,9,1,4
