"gene","YES-NO","mean-NO","mean-YES","SEM-NO","SEM-YES","Q1-NO","Q1-YES","Q3-NO","Q3-YES","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF92",0.405470047949456,214.013268235294,223.421428571429,5.85503426775294,9.99730190935892,153.6531,159.704975,259.6144,265.024575,128.263533333333,224.031154291417,115,202.969,100.7133,143.5964,157.5342,266.6412,7.1422584745886,4.6096815989343,1.74664730082869,1.76494782608696,0.804588315343115,0.819625536381356,"LUSC"
"ZNF157",0.854021127794234,3.25661921568627,3.34591530612245,0.246480458810655,0.448174573789171,0.7405,0.612075,4.34345,4.35,2.77280980392157,3.71325309381238,2.3202,2.2142,1.26225,3.26435,0.7489,4.6953,0.438417006130857,0.230082332362613,1.33916617308578,0.954314283251444,0.421334991440447,-0.0674636292658134,"LUSC"
"ZNF182",0.422711297490006,180.444463137255,173.500730612245,4.77771544600391,6.3317554973996,132.3387,130.8222,218.3694,208.186125,153.000278431373,175.145059481038,146.5234,163.6313,132.3473,180.19765,130.3525,210.0158,6.26152429186709,3.15530150480875,1.14473686764955,1.11675882487029,0.195016014598228,0.159317655175134,"LUSC"
"ZNF673",0.223910537235415,253.732150588235,235.155875510204,8.82274779152507,8.79238534586437,174.3377,181.541625,289.10885,272.5101,262.054111764706,246.266128742515,259.4347,226.2472,225.6796,301.33005,181.047,284.6865,7.92984262606034,5.29977940817548,0.939752965844067,0.872077636491957,-0.0896465314913496,-0.197471518605175,"LUSC"
"ZNF41",0.638960700726582,206.623811764706,202.733609183673,4.57920833695774,6.04493971150335,160.19015,161.973125,241.1149,243.16125,268.134070588235,209.717834131737,268.7766,201.8454,229.5753,304.33175,161.8674,246.2095,7.04866150292953,3.20097747380891,0.782137956849927,0.750978321773547,-0.354504996166293,-0.413156832315854,"LUSC"
"ZNF7",0.710392864204607,570.701178039216,562.270885714286,11.9952306131376,19.0985957494417,431.3377,427.570475,666.5511,648.479275,315.02068627451,563.34687744511,308.0317,532.1178,275.02445,358.4483,424.4864,663.6568,8.55594748643466,8.44970880634541,1.78828534756669,1.7274773992417,0.838576958374501,0.78866683581457,"LUSC"
"ZNF214",0.163717974402056,20.3060058823529,24.1028193877551,1.28134421222563,2.85664035931755,5.50085,6.292575,26.90885,31.319825,43.3405470588235,21.7564341317365,38.7931,15.465,27.47695,56.73355,5.9733,29.1397,2.86011919919481,0.994042036367865,0.501987990650137,0.398653368769188,-0.994275244728722,-1.32679323442272,"LUSC"
"ZNF215",0.747957377018499,49.2573694117647,47.5460418367347,2.82068801862907,4.45117637307586,15.47505,11.832325,66.38275,71.7276,19.7381039215686,49.4469540918164,18.4075,38.9665,12.4956,22.9579,15.0297,69.4047,1.74477750858678,1.9997043050008,2.50515218119729,2.11688170582643,1.32489824589152,1.0819406518746,"LUSC"
"ZNF547",0.459508888038993,37.8766780392157,39.6808163265306,1.2438231576838,2.23075928627839,23.67265,23.946775,48.04605,50.5918,38.4390764705882,37.4786105788423,34.6287,33.0871,28.01315,47.75685,23.5542,48.1202,1.86957355803998,0.89017145919866,0.975013294284507,0.955482013474372,-0.036506204776321,-0.0656993795240488,"LUSC"
"ZNF773",0.182859466739927,114.205792156863,124.200542857143,3.94742585609019,6.357961710862,73.84665,86.15765,148.43675,153.58685,110.172815686275,118.223446307385,110.6974,108.6957,90.4787,126.25755,76.0645,149.25,3.44403673616896,3.03600929107493,1.07307275003333,0.981917371139702,0.101747888353913,-0.0263264687817772,"LUSC"
"ZNF776",0.149360868506913,342.149111372549,367.954469387755,9.27575972450265,15.7307770441461,238.90565,266.622725,422.66655,446.6935,335.897596078431,344.061013373254,329.1403,313.7008,298.4554,373.1228,240,423.2043,9.21208523607215,6.734903645273,1.02430329180717,0.953091432437778,0.0346429544007012,-0.0693134727802975,"LUSC"
"ZNF256",0.0955411368089416,124.72147254902,139.009674489796,4.24735147100122,8.25338566637218,78.0402,84.8427,170.56935,177.817625,78.2902019607843,127.113544111776,76.4142,116.5678,65.404,89.9466,76.6952,168.9287,2.5959500380317,3.33381507243024,1.62362008180089,1.52547301417799,0.699214089281884,0.609256658673737,"LUSC"
"ZNF599",0.195601275024212,100.368289411765,92.0057867346939,3.609793938088,4.46523235934086,65.595,63.70695,120.02955,108.685275,95.2719215686274,98.9733047904192,99.528,86.5225,77.5936,113.6026,64.2827,116.334,3.43484653173316,2.56464511929943,1.03885072496544,0.869328229242022,0.0549883647098486,-0.202027101630126,"LUSC"
"ZNF18",0.84568045705501,230.447421568627,228.045530612245,6.62283074636731,9.93174949277721,161.24525,166.0333,281.6254,263.505275,148.676601960784,226.845055888224,146.648,201.0482,129.01605,165.0194,158.9501,271.5644,3.92283148190281,4.71958215883341,1.52576163899722,1.37095766733948,0.609529595791952,0.455184024025743,"LUSC"
"ZKSCAN2",0.230364492302027,168.665769019608,197.104782653061,7.53827543529108,32.8218195186914,100.7322,112.000425,203.52685,207.200475,173.33502745098,169.93597744511,175.165,141.251,148.0835,196.4794,100.6477,197.2514,4.92460987040624,7.76959491417878,0.980390287780513,0.806388262495362,-0.0285719026453734,-0.31045345525957,"LUSC"
"ZNF689",0.836918559867883,167.152340392157,164.676640816327,5.97718407001027,11.5823433133841,119.1418,104.8189,198.7101,195.911275,177.068168627451,166.184033133733,169.3436,154.5747,150.0771,196.27345,115.3846,198.1048,5.3760587272254,4.17610539357918,0.938531382698047,0.912787374308802,-0.0915231080561802,-0.131649258506226,"LUSC"
"ZNF19",0.317306049378728,41.7001062745098,44.0158653061224,1.15319251651942,2.21738760348292,28.8398,31.705125,53.70365,51.651925,70.4371352941177,42.7786542914172,71.0191,39.8805,48.3552,83.39055,30.0448,53.4215,3.72729804324776,0.877298442711922,0.607330978365182,0.561546119283404,-0.719445135720809,-0.832523580134847,"LUSC"
"ZNF230",0.444634485979041,97.0182439215686,100.443354081633,2.37465806809269,3.73401280424143,70.88545,72.969225,119.95445,119.446575,107.692782352941,98.3634640718563,105.3725,90.2071,86.36135,124.98985,68.9546,120.1201,4.29498955198867,1.97684044710953,0.913370997784142,0.856078198771027,-0.130727114255045,-0.224185508744173,"LUSC"
"ZNF222",0.245257972838703,63.1622525490196,67.3433714285714,1.96519883113947,2.72382969684878,43.1386,47.22205,77.1602,84.778575,69.9461607843137,64.616999001996,66.6379,59.2535,58.57845,77.14665,42.9429,79.868,2.80705070536023,1.47701178252918,0.923810517652988,0.889186183838326,-0.114331123414171,-0.169442562922353,"LUSC"
"ZNF221",0.745722983699132,13.5070074509804,13.9001081632653,0.658604455976484,0.937875100523484,6.71185,6.7371,17.45435,17.897725,14.5203705882353,13.1050343313373,12.743,10.2274,10.88945,18.43165,6.2215,17.1348,0.856743400294046,0.447351117853915,0.90252753892902,0.802589657066625,-0.147957141092346,-0.317265530589584,"LUSC"
"ZNF233",0.973115817711587,23.4846870588235,23.4151530612245,1.05624894537989,1.87362817284213,11.81525,11.62175,30.2708,28.084375,16.4951568627451,22.8866700598802,14.0256,17.9145,11.9191,19.4124,11.4441,29.0771,1.2058960132851,0.791352785925808,1.38747817012705,1.27727156057495,0.472465073014312,0.35306528889637,"LUSC"
"ZNF235",0.164791453003811,74.1904505882353,79.7427642857143,2.07922264142435,3.48274340239058,51.29085,54.91035,92.69495,93.6509,81.5072019607843,74.4326317365269,81.9353,67.8269,70.09765,94.388,50.1284,89.0575,2.59403027347973,1.62030493820086,0.913203127403868,0.827810479732179,-0.130992294586327,-0.272627582291684,"LUSC"
"ZNF208",0.533770064342153,24.8579250980392,29.9556112244898,3.7900256124608,8.78693085915187,3.74785,3.481725,16.84185,19.5905,27.1510470588235,23.4376528942116,22.1242,8.0602,15.6733,32.39015,3.7031,16.7696,2.5366919039759,2.67838063102765,0.863232008822099,0.36431599786659,-0.212179733637969,-1.45673774670197,"LUSC"
"ZNF714",0.149403652057962,178.428903529412,204.475474489796,9.07697198571394,16.9750747096627,91.0703,89.268425,231.95145,257.99025,119.573860784314,188.089033732535,109.9481,163.5821,80.4564,152.65585,86.2818,241.4565,6.97752710908783,7.18502826374888,1.57299457004076,1.48781197674175,0.653513690595435,0.573192216390924,"LUSC"
"ZNF394",0.486528006259133,486.718629411765,473.81327244898,9.53294660648478,16.6741115646205,383.003,383.228075,554.4042,500.710125,453.125196078431,479.145291217565,439.0611,443.2298,391.2865,488.71995,377.2498,541.458,11.007170191834,9.9358339759987,1.05742363338946,1.00949457831723,0.0805534763867658,0.0136331624218905,"LUSC"
"ZNF333",0.513502824218817,190.575227058824,181.188143877551,8.41643574995554,7.46863701243019,120.52125,130.9622,219.37885,222.801825,224.04838627451,180.234678842315,220.8664,158.8949,188.824,261.2362,120.2976,215.9426,7.12033629934298,4.81044927425705,0.804445333614174,0.719416353053248,-0.313933709492885,-0.475101141140115,"LUSC"
"ZNF382",0.43367153135772,23.168711372549,25.9221918367347,1.74030309613156,3.40898786822407,7.71335,7.0431,27.1356,38.424275,31.6517117647059,23.585819760479,30.4967,14.3513,23.91505,34.83255,7.6642,28.0456,1.92980100674969,1.3520682128914,0.745167273600004,0.470585342020612,-0.424363779775481,-1.0874717112642,"LUSC"
"ZNF577",0.523568704660739,81.487031372549,87.0166408163265,4.52177016756312,7.53265552503654,41.15505,41.05645,100.2517,112.837,103.598543137255,79.2969670658683,98.8408,64.9459,79.9051,127.12275,39.8517,98.6788,4.68966468050191,2.95949600421093,0.765425503723637,0.657075822939515,-0.385666122960357,-0.60586823565313,"LUSC"
"ZNF75A",0.602388300514538,295.599959607843,287.444567346939,8.75607977746628,10.817572683103,198.4156,211.77225,385.18285,348.821275,221.138654901961,289.995539520958,211.8848,262.2047,187.8155,252.9552,200.3805,356.1781,6.93391181290869,5.94879366085409,1.31137425815276,1.23748706844474,0.391079480621327,0.307413449323057,"LUSC"
"ZNF496",0.881350329931736,384.686285098039,387.648585714286,10.1697255833626,17.9849549464535,273.82065,273.25545,471.19115,452.950975,286.372080392157,380.53946506986,296.6115,354.2969,247.2249,321.3395,267.2218,463.2394,8.6985602610777,7.60890663579623,1.32882878997405,1.19448133332659,0.410155235714882,0.256384308354662,"LUSC"
"ZNF2",0.736082656027748,117.556458039216,119.016218367347,2.22184785545317,3.91396040819372,90.887,92.00965,136.14825,143.3352,96.2036039215686,120.808754491018,92.9091,113.6654,81.1863,114.3551,91.4026,142.215,3.23012942079326,2.06101846385206,1.25576121440844,1.22340438127159,0.328562158863381,0.290901347795687,"LUSC"
"ZNF589",0.200297406314796,431.98358745098,381.136386734694,22.3275218509339,26.6119279251265,222.1168,202.795725,523.8454,452.66635,380.017766666667,388.336080439122,382.6177,303.2819,280.16315,447.70845,202.5244,496.5595,22.6209328527446,13.6435199030322,1.02188927598154,0.792649947976792,0.0312388854671425,-0.335244214853745,"LUSC"
"PRDM9",0.38291149344759,2.30672823529412,1.07039591836735,0.871590829486007,0.242458767254288,0,0,0.52705,0.690525,0,2.36499161676647,0,0,0,0,0,0.6762,0,0.597178053771208,Inf,NA,Inf,NA,"LUSC"
"ZNF12",0.718745875786415,775.740540392157,764.98322244898,15.5954884730271,25.9097283460857,613.14615,580.588725,879.944,886.484275,539.316466666667,782.790715369262,514.5952,738.2089,475.12475,575.42545,608.4412,906.3959,14.775670726185,11.7793483822792,1.45144968446342,1.43454291839489,0.537494560780781,0.520591131040859,"LUSC"
"ZNF202",0.857605301462219,311.498608235294,309.129798979592,6.97712334965385,11.1024133673337,236.54685,240.179,378.87695,364.145975,203.282482352941,310.290664670659,199.1602,293.5277,171.0667,227.3769,234.077,371.435,6.62826646703504,5.3625553931838,1.52640139513807,1.47382709999287,0.610134395086729,0.559567286567476,"LUSC"
"ZNF3",0.993760532655374,822.134048235294,821.831662244898,19.8497722378099,34.9027532541009,604.80935,590.029475,975.43,961.786525,497.014907843137,812.516657684631,488.6911,755.3226,433.7394,567.41075,592.5955,965.8431,13.3353455110756,14.1179469237208,1.63479333288141,1.54560334739061,0.709108264792144,0.628170123806643,"LUSC"
"ZNF606",0.997962427358134,230.429379607843,230.387409183673,9.2344318603343,11.1366974821238,144.5614,143.294675,274.7259,284.0367,161.799450980392,229.386948303393,157.4208,204.9772,122.36965,191.36845,142.4332,280.6011,7.57732607794367,6.07980409335198,1.41772389778499,1.30209730861487,0.50357659457924,0.38083726832711,"LUSC"
"ZNF91",0.387980825251728,232.106611764706,213.172208163265,11.8526969706067,17.237268464395,98.0881,94.003875,308.60495,264.0125,296.811131372549,227.180084830339,294.8298,187.4829,257.4084,322.53175,97.2071,300.7271,12.0406770909058,8.81055133490489,0.765402846516525,0.635902137436582,-0.385708828519524,-0.653123336765022,"LUSC"
"ZNF226",0.919410555830173,268.340511764706,269.693826530612,7.28257073940869,10.277887800007,190.89525,195.049275,325.9137,321.941575,250.075264705882,262.035370658683,233.4654,239.138,197.13235,297.94875,183.1858,319.6741,10.0944116937123,5.34310621824019,1.04782602536427,1.0242973905341,0.0673992004825464,0.0346346426418794,"LUSC"
"ZNF229",0.953333510502692,143.875045882353,142.60232244898,11.5563791237074,18.0176143213315,13.30345,25.033575,193.9693,187.124575,53.2396274509804,137.257684830339,50.1008,74.7855,37.60905,64.74855,14.5812,193.314,3.09639442254144,7.80268101924252,2.57811129419937,1.49270071535784,1.36631454458544,0.577924935900123,"LUSC"
"ZNF180",0.36087282142589,182.377899607843,190.931065306122,4.53322097414367,9.40421064453287,130.13665,136.749725,218.9267,216.41375,157.288031372549,181.79259760479,151.3823,166.6851,131.4849,180.2181,126.5678,216.7133,5.48392326830838,3.68116990369739,1.15579422044008,1.10108711520435,0.208884560834009,0.138928615770046,"LUSC"
"ZNF641",0.884946444621608,187.179988235294,188.722495918367,5.69305459246983,8.70457181356564,129.8472,123.15685,226.12865,241.739625,190.644866666667,189.434792015968,188.7379,176.729,157.98535,228.14365,130.8216,233.3292,6.09440427670232,4.03358251059634,0.993652728909746,0.936372609846777,-0.00918636162872081,-0.0948453605828456,"LUSC"
"ZNF610",0.349156393529422,42.2748537254902,47.5762244897959,2.72260468937385,5.75182970962449,10.8241,12.2825,61.4104,69.326425,52.9674431372549,42.86850499002,52.5069,27.3331,37.60385,64.7402,11.3287,61.3405,2.89220323248185,2.02594603916311,0.809336876596714,0.520562059462661,-0.305187763018848,-0.941857928400284,"LUSC"
"ZNF528",0.619270193504728,211.77209254902,222.341064285714,10.9883180990691,18.9169782934638,87.51315,73.7383,277.9418,308.363725,239.495741176471,206.367465668663,244.4134,170.4937,183.6455,285.18085,85.6731,274.4425,9.29187726480781,7.538803245731,0.861674886805617,0.697562817750582,-0.214784457205551,-0.519604952817934,"LUSC"
"ZNF701",0.0539361931043878,93.8420658823529,109.181532653061,3.68826470237765,8.47230182935348,51.2443,47.624175,133.0878,153.3176,115.188974509804,98.7053816367265,107.7107,87.1177,94.6629,128.15095,51.057,134.0087,4.83181919308184,3.02570578646256,0.85689956054193,0.808811937904034,-0.222801982731614,-0.306123803596181,"LUSC"
"ZNF283",0.535397970998357,47.3869054901961,49.0786489795918,1.48298628089092,2.11001796312974,31.5508,36.086925,58.9924,58.15245,38.7774137254902,47.1977361277445,37.9175,43.6508,34.7334,42.57745,31.0391,58.2926,1.19272982724511,1.07443129239017,1.21714502317929,1.15120458891013,0.283501075821987,0.203144248046215,"LUSC"
"ZNF558",0.296389834657878,466.404122745098,435.12433877551,16.8898564865768,19.8729587933529,312.2807,309.812475,543.1863,522.894375,256.018631372549,444.238948702595,245.1113,407.923,224.9769,279.97435,301.9171,520.6186,6.51015052853377,11.179818468589,1.73518210889955,1.66423579818637,0.79508708287215,0.734859857020683,"LUSC"
"ZNF597",0.0757069903729923,41.8847588235294,35.0331642857143,2.1131467951174,2.87093336544374,12.6635,8.545275,61.10675,52.02475,100.046482352941,40.1280966067864,95.9337,37.3782,80.61715,112.9636,12.1858,59.2306,3.55211694807555,1.42608614099947,0.401094527893781,0.389625334996982,-1.31798581119407,-1.35984060461766,"LUSC"
"ZNF30",0.527899827851729,84.1230125490196,80.2954367346939,3.39906361820273,4.14758308782134,50.00975,55.00925,104.42325,97.375425,71.731968627451,82.0690147704591,72.3931,70.8512,55.55755,85.79985,49.8871,100.8403,3.53268906346503,2.25789376493735,1.14410654469411,0.9787010087978,0.194221409060728,-0.0310599082011231,"LUSC"
"ZNF354A",0.241036919416327,264.627698823529,286.264655102041,9.04511091338699,18.1619337460804,182.4803,190.217625,316.38085,364.644875,193.649054901961,265.827050299401,190.2761,234.4802,168.2682,221.71215,183.7886,318.4345,5.62421221741221,6.40881764739282,1.37272578187372,1.23231556669492,0.457043458957364,0.301371743215769,"LUSC"
"ZNF764",0.388026403032225,211.341088235294,199.935510204082,6.25275837180014,13.741852556601,152.29615,145.25425,242.8897,218.045625,153.803474509804,199.997315768463,150.3025,178.7905,131.94595,176.7828,144.6968,227.3046,3.8781458061506,4.51988463083347,1.30034328812068,1.18953776550623,0.3788925422458,0.25040107524658,"LUSC"
"ZNF747",0.281695431148738,248.246124313725,234.053348979592,6.88365470156999,11.405956406001,182.47005,167.8211,290.78535,255.379225,233.51812745098,235.828626147705,224.6319,216.8435,207.8048,260.2904,173.0885,275.6382,5.3833923702993,4.63414573563085,1.00989430123453,0.965328165768085,0.0142043038042084,-0.0509086212703878,"LUSC"
"ZNF778",0.76101714570232,68.1935552941176,69.3511571428571,2.01521079490477,3.18390564812007,47.3865,49.14785,81.31155,82.7802,85.0863549019608,67.6480994011976,86.3827,60.1697,72.2605,98.00445,46.0193,81.0617,2.65834507423405,1.51199417507452,0.795052267536245,0.696548035659918,-0.330878387148673,-0.521705246843723,"LUSC"
"ZNF212",0.559473768093277,430.038300392157,440.229260204082,9.42900328329386,13.773986278112,321.5619,339.484775,514.9618,528.194325,242.699478431373,427.031861876247,250.7533,408.1341,209.1521,271.60375,324.4679,513.5119,6.917570199964,7.58474343957521,1.75950877453986,1.62763201919975,0.815172708718767,0.70277456687491,"LUSC"
"ZNF282",0.993495287687042,974.821854117647,974.51798877551,19.9570380667004,30.2079265278725,742.4643,759.490825,1150.5625,1211.180625,570.576443137255,962.079151896208,572.8234,929.8309,479.7181,640.26025,724.8445,1145.6483,17.0008750109994,15.6709095515375,1.68615294842233,1.62324182287246,0.753735406933807,0.698877941765481,"LUSC"
"ZNF160",0.023815370809546,523.176427058823,591.680775510204,15.8169604119523,26.0011931986311,358.29535,417.768825,665.1333,699.414275,585.555415686275,525.682926946108,586.6742,507.6679,521.78175,643.6872,358.258,647.5491,15.9073316819804,11.4643770249783,0.897750943572103,0.865331899715379,-0.155612830666515,-0.208674507532672,"LUSC"
"ZNF415",0.0510740469528784,79.3255454901961,99.0924918367347,4.8487351749808,10.312318181358,18.19355,17.929425,128.037,145.832225,127.391984313725,85.0702027944112,124.374,48.8266,96.6822,158.68645,19.0822,130.2361,6.14264942137867,3.99434813587466,0.66778301046721,0.392578834804702,-0.582548705629038,-1.34894570034461,"LUSC"
"ZNF439",0.765317039730433,84.0895290196078,86.7509612244898,4.53204123503786,8.21713387084229,32.12145,32.5342,117.958,112.591225,142.830315686275,82.7320233532934,134.8752,64.4567,111.3525,162.7871,33.9347,111.4085,7.46149728112043,3.11083587785744,0.579232937740007,0.477898827953545,-0.787784452129456,-1.06522286550696,"LUSC"
"ZNF440",0.817031425297982,407.650642352941,399.814048979592,16.9836497713107,32.0788657816114,244.5058,205.453775,494.19155,494.6715,321.300615686275,397.189429341317,296.7005,341.6714,226.94935,378.8403,230.0076,482.0665,20.1651262423188,11.8776326877653,1.23619255597425,1.15157001757665,0.305903482653496,0.203602132311499,"LUSC"
"ZNF562",0.370655262671843,562.921827058824,536.966674489796,16.2798915080382,19.6390165916733,418.68355,371.11205,647.61935,640.80655,414.26658627451,556.845264471058,429.8184,519.1043,348.39635,474.586,408.7373,645.1925,12.1809071992405,10.9493439609829,1.34417132088483,1.20772935732858,0.426717028026786,0.272297194244473,"LUSC"
"ZNF561",0.123885198556685,705.833225098039,639.819796938776,23.8416509507846,30.2551937263942,493.1389,460.2962,818.5304,750.297275,569.99128627451,697.044447904192,559.1165,632.3397,505.26545,612.95725,493.75,801.445,16.50889602088,15.5574280442929,1.22290369114256,1.1309623307486,0.290310789979682,0.177550877915511,"LUSC"
"ZNF584",0.78341685157145,215.763327058824,213.158866326531,5.15059013929702,7.3191876335807,157.8531,163.0751,263.2588,253.16175,177.422752941176,215.245903992016,170.3767,206.878,143.39335,203.5266,156.1798,262.8475,6.66118426044814,3.79090096612878,1.21318095015344,1.21423880143236,0.278794749485097,0.280052180870585,"LUSC"
"ZNF274",0.647961011023062,447.693880392157,458.853053061225,12.9182410338457,20.532959768807,301.78,318.574925,565.20135,572.3375,574.844054901961,439.386569061876,561.8516,405.2221,486.98065,635.6744,300.8511,546.7005,18.8045254019996,8.85964141369248,0.764357855517551,0.721226209910233,-0.38767986041293,-0.471476268526937,"LUSC"
"ZIK1",0.664067457041086,79.6285364705882,84.3284581632653,5.54400478230942,9.80719144078596,15.00195,17.01265,119.9857,114.616675,71.2787431372549,76.9936984031936,67.4732,38.9856,57.0106,82.03945,14.9893,114.7955,2.92343271829037,3.89427553137051,1.08017755384567,0.577793850002668,0.111268474424573,-0.791373246848233,"LUSC"
"ZNF540",0.890141412662978,30.4812835294118,29.9011795918367,2.1812939080617,3.69062069633613,10.84995,10.150275,36.43805,33.191825,67.7388588235294,31.5568716566866,62.0391,18.8645,49.08235,79.67625,11.0442,33.8308,4.16069887932698,2.27092377726366,0.465860692145661,0.304074366004665,-1.1020294893582,-1.71750389508139,"LUSC"
"ZNF570",0.756469001263104,61.3939764705882,59.8483224489796,2.70049919082139,3.89125957200534,33.39105,35.6755,78.3012,79.8255,56.8131588235294,61.7505135728543,55.2852,55.2326,46.7226,67.7459,34.0285,79.0926,2.03989158503185,1.95332615281291,1.08690512641026,0.999048569960857,0.120226016141707,-0.00137327679126173,"LUSC"
"ZNF57",0.0343716326678348,133.890745490196,117.12562755102,4.45169075312042,5.27567038585175,86.64335,81.28755,157.34935,151.221275,88.1125176470588,129.587484031936,84.0744,112.7349,73.41115,99.857,83.3333,154.8418,3.63658270556377,3.12250529946047,1.47070458877374,1.34089449344866,0.556507490568828,0.423195725112174,"LUSC"
"ZNF556",0.00775454696720179,19.9833984313725,11.6384836734694,1.80021783366453,1.81673383623479,0.4435,0.07665,30.69765,19.054425,0.384241176470588,18.6141487025948,0.1693,6.2639,0,0.43005,0.3605,27.3723,0.0941410909086065,1.23761465679684,48.443919710983,36.9988186650915,5.59824369647644,5.20940730256889,"LUSC"
"ZNF554",0.236248766855586,114.777728627451,106.620613265306,3.55611968223253,6.11518837647855,73.7803,70.8832,140.3794,128.14495,105.108619607843,108.333332934132,104.942,96.9388,88.2352,120.87205,68.5635,134.9866,3.29961514938799,2.54172190201786,1.03067981806173,0.92373692134703,0.0435962273366172,-0.114446061762652,"LUSC"
"ZNF738",0.147357361787564,191.097697647059,163.75115,9.87946241782723,16.1862205858301,88.7294,63.3464,239.494,229.0729,126.174441176471,183.201438123752,114.7274,145.6194,95.73695,151.60795,72.4956,233.0946,6.21455083853268,7.11931215921255,1.45196948300744,1.26926436056252,0.538011131586765,0.343992582931529,"LUSC"
"ZNF596",0.0575967994405635,46.2760219607843,38.8471673469388,2.17560074348957,2.73882085183627,24.8087,19.01765,56.90695,51.494725,59.722,43.9364261477046,58.8832,36.2992,45.67425,69.9498,23.0681,53.4922,2.64957122638332,1.51963618151832,0.735682431058983,0.61646106189881,-0.442844956332072,-0.697918323664915,"LUSC"
"ZNF621",0.372367972842698,482.199527058824,504.315668367347,13.5446912779853,18.7780792729343,352.11235,367.93085,543.97115,591.526675,535.660388235294,467.9093500998,548.5052,436.7002,474.5239,608.22785,339.5095,543.3305,14.0294867170616,8.79362979598273,0.873518670367439,0.796164193156236,-0.195089555616356,-0.328862106047345,"LUSC"
"ZNF680",0.537599370655651,257.427540392157,269.101879591837,9.44641815203114,18.1012066376005,161.17115,168.250025,302.0782,337.299975,183.911607843137,268.127892215569,177.4098,234.967,133.6425,223.307,165.5329,319.7479,9.76208043058078,7.74944100515603,1.45791717749682,1.32443078116316,0.543908764240626,0.405372445986026,"LUSC"
"ZNF483",0.318720209108537,10.2926431372549,11.4583204081633,0.608324369840531,1.0203223752326,4.3256,4.699975,13.1135,14.160075,23.9970509803922,10.5511273453094,21.8937,7.7106,17.8128,27.97155,4.274,13.2507,1.31297005667624,0.483077411327865,0.439684332626148,0.352183504843859,-1.18545996930807,-1.50560075538676,"LUSC"
"ZNF417",0.125741687087916,152.755125098039,166.367594897959,4.55499948056853,8.0164066340167,103.7881,118.6834,185.79295,196.032825,153.972029411765,155.340708982036,146.9832,146.5817,130.4396,170.3506,104.0997,186.3478,5.46816605169307,3.40396584466384,1.00888914418742,0.997268395299599,0.0127676611466681,-0.00394626482988268,"LUSC"
"ZNF791",0.930123196164039,220.214471372549,221.180221428571,5.65564267535033,9.93260390250581,159.24045,144.762575,260.2204,270.7651,249.972254901961,221.440878443114,243.3659,208.8578,204.3319,285.11565,158.9501,268.1564,7.99527133854109,3.99314192569686,0.88586182706542,0.858204867649905,-0.174846403954592,-0.220606010959695,"LUSC"
"ZNF519",0.325960971812093,62.1286403921569,57.3721020408163,2.40084417827967,4.67414342277328,34.0679,33.23465,79.0719,70.233525,31.3562098039216,61.5403810379241,29.8963,51.2006,22.36625,36.7493,33.0273,76.1124,1.94286230636455,1.88554599543565,1.96262180355189,1.71260657673358,0.972782192820705,0.776193770812246,"LUSC"
"ZNF25",0.622653956775657,204.697802352941,199.548657142857,5.65868795004255,8.2172308555397,141.30795,144.113775,247.6405,237.437125,385.529098039216,203.177221956088,372.1713,191.5812,338.88285,437.7737,142.2877,241.3502,10.5177016889088,4.07613122256848,0.527008786079802,0.514766184281271,-0.924101080789395,-0.958010810893789,"LUSC"
"ZNF77",0.0764871781871841,122.882489803922,108.320354081633,4.48542960484686,6.20647607658364,74.7178,71.449425,149.78925,136.972375,77.0148843137255,116.603082035928,72.549,99.2092,60.34115,86.93325,73.3249,141.2509,3.25843984190482,2.90611733852303,1.51403307393071,1.36747853175095,0.598396721224998,0.451518184111396,"LUSC"
"ZNF169",0.304219183852242,73.1893482352941,68.5148479591837,2.59168356820977,2.86092550419213,46.5618,47.533175,86.61425,88.51715,62.154531372549,71.5204467065868,58.5483,63.8507,48.97785,72.2461,46.9312,87.8288,3.11972334682381,1.68592709378564,1.15068757059561,1.09056454243761,0.202496172707081,0.125075154938975,"LUSC"
"ZNF613",0.0163951292198408,82.6745537254902,96.0065214285714,2.84271802769413,4.98257575716574,54.5433,66.4043,106.4727,121.39625,106.166623529412,87.5512898203593,102.2351,81.0313,91.29825,111.9136,56.5771,109.2287,3.2683947180428,2.11906780289316,0.824659265876574,0.792597649926493,-0.27812994761513,-0.335339405205009,"LUSC"
"ZNF404",0.653204552639753,36.8244301960784,35.164,2.10235459188869,2.3497430628133,16.55625,17.856575,45.49335,46.2801,35.3367901960784,35.0345958083832,33.9814,26.1468,21.3076,44.4919,14.9203,43.8997,2.56593622576329,1.36740066784823,0.991448165325193,0.769444460793257,-0.012390747126244,-0.378110899626745,"LUSC"
"ZNF135",0.749434976919736,97.7343709803922,103.158748979592,9.23989428359861,13.0807292529928,15.97095,15.55255,117.9636,143.937175,93.2249392156863,93.2634616766467,95.8223,45.6744,73.0493,106.8454,17.2579,118.1322,3.81594475896843,5.9492737312954,1.00041322055326,0.476657312546244,0.000596028105930463,-1.0689756654844,"LUSC"
