"gene","Mucinous-Mixed","Papillary-Mixed","Papillary-Mucinous","Poorly_Cohesive-Mixed","Poorly_Cohesive-Mucinous","Poorly_Cohesive-Papillary","Tubular-Mixed","Tubular-Mucinous","Tubular-Papillary","Tubular-Poorly_Cohesive","mean-Mixed","mean-Mucinous","mean-Papillary","mean-Poorly_Cohesive","mean-Tubular","SEM-Mixed","SEM-Mucinous","SEM-Papillary","SEM-Poorly_Cohesive","SEM-Tubular","Q1-Mixed","Q1-Mucinous","Q1-Papillary","Q1-Poorly_Cohesive","Q1-Tubular","Q3-Mixed","Q3-Mucinous","Q3-Papillary","Q3-Poorly_Cohesive","Q3-Tubular"
"ZNF673",0.999999235885885,0.999983928706638,0.999997313125373,0.999999994990271,0.999998782187662,0.999933075733689,0.799146473919469,0.622593556724286,0.527237376593557,0.248473612086542,235.1285,230.7281,226.235733333333,234.024466666667,133.35645,NA,159.3636,25.3116109345318,21.19608949784,28.0543009945699,235.1285,151.0463,212.8208,191.4861,95.858,235.1285,310.4099,251.53185,256.9792,155.902825
"ZNF41",0.9937244343162,0.894276376497803,0.476286067537826,0.972394464999618,0.999667802279755,0.173358887404389,0.915818484108747,0.986971417901415,0.0797380345361747,0.992031011552233,390.0035,332.1815,510.514666666667,314.031383333333,286.87955,NA,126.1671,153.94499558741,15.5721404257821,20.0751238268819,390.0035,269.09795,366.80275,279.063375,239.518875,390.0035,395.26505,630.16665,348.01725,332.485525
"ZNF7",0.68197857958918,0.637509487318046,0.999999999773841,0.999979601354343,0.378558968630332,0.254305721341496,0.99304911621017,0.582834684656401,0.443942310544357,0.968152471536921,390.2218,595.5771,594.9468,403.163016666667,446.1414125,NA,35.2046,84.1845731645056,44.8018080274923,49.2313571274245,390.2218,577.9748,518.8835,357.854825,345.23225,390.2218,613.1794,664.22045,411.7562,490.38845
"ZNF214",0.343707181058087,0.441973689732478,0.994427846785845,0.584938263189908,0.881493629188054,0.978198861767426,0.0279763153162026,0.540296157763261,0.181430225718935,0.0157907118516537,64.062,35.65265,39.9570333333333,44.7578333333333,20.8016,NA,9.23065,0.255187710867468,6.40363624308703,3.69201114260817,64.062,31.037325,39.7973,31.357175,15.059525,64.062,40.267975,40.20925,52.54145,26.9615
"ZNF215",0.512243875092224,0.711235199959205,0.979718244762242,0.324079109513297,0.999657442618268,0.87793172563628,0.208611414873206,0.980857125585096,0.646207633423633,0.985279150270578,117.5642,50.08175,67.3685666666667,44.7199833333333,35.345475,NA,20.00995,31.1714716036599,7.73446300102843,12.7421648572865,117.5642,40.076775,44.7173,29.107275,7.579825,117.5642,60.086725,97.2397,59.94545,64.381775
"ZNF547",0.960086379533164,0.915853935477963,0.999847071759967,0.999582932256532,0.944346768174175,0.826831935497934,0.650010757334356,0.923047972750564,0.944506942358129,0.197821062618816,56.2795,41.3045,38.6898333333333,52.29435,29.585225,NA,15.0882,6.65236455263173,8.67734350097041,6.01515815920644,56.2795,33.7604,34.88385,37.08755,25.36245,56.2795,48.8486,45.3179,56.410775,31.94935
"ZNF773",0.994037076847678,0.986384134207273,0.999980842078976,0.992442946754557,0.999999528942452,0.999823107459432,0.999349699143216,0.997592233689447,0.986703439839236,0.993628141856754,50.6864,67.81505,70.7884333333333,66.7630666666667,59.0775,NA,48.51525,32.483264019714,5.21426954773576,10.7921298547334,50.6864,43.557425,51.62425,56.20055,34.981075,50.6864,92.072675,103.08445,74.753,82.666475
"ZNF776",0.0433401749858945,0.0208243695037272,0.999117751812302,0.00752335330871723,0.965100037811257,0.992210895995935,0.000456507123149819,0.132275163033782,0.111786097072509,0.0922839711479396,802.6505,463.2018,443.6732,417.12545,286.957975,NA,156.2,49.5866282600797,20.2903052615077,26.4479289000896,802.6505,385.1018,394.36465,398.079075,235.722825,802.6505,541.3018,472.869,454.51905,324.530675
"ZNF256",0.968094740240315,0.999931512614119,0.849145664869298,0.906564167581953,0.999622283098023,0.563203774007682,0.99999999965182,0.859492073452197,0.999522604412559,0.443879092464877,54.5583,90.5264,47.6432333333333,98.0443666666667,54.2574125,NA,71.6754,32.3041588919205,14.4652254421346,13.3406944411028,54.5583,54.6887,15.33995,74.1019,23.61715,54.5583,126.3641,64.00085,121.68705,71.757075
"ZNF599",0.552567599194596,0.934690133447561,0.80747038909158,0.873769716052555,0.823145244614149,0.999699282288813,0.975193563734319,0.516789412792385,0.994019191487493,0.942276394372582,39.0707,145.87715,89.4854333333333,96.9168833333333,74.1835,NA,129.71915,25.7154683226739,11.2818211403838,10.7585704213797,39.0707,81.017575,73.50705,82.7531,57.496175,39.0707,210.736725,114.92405,106.182925,96.1718
"ZNF18",0.902293853573766,0.216036285131598,0.479789301001859,0.969174688188743,0.987424564343066,0.098087272692382,0.449663980488037,0.868691397425648,0.788503338000279,0.253909715930324,201.6895,168.4708,121.139466666667,180.81735,144.9053375,NA,37.0947,15.6011659668258,9.15580911854144,11.757770293238,201.6895,149.92345,107.2687,172.903325,121.66525,201.6895,187.01815,134.2594,191.151725,174.0417
"ZKSCAN2",0.171789017231876,0.6280590654907,0.627747933209828,0.582755770020951,0.513369972968629,0.999999725521915,0.108524417206786,0.999921822618654,0.433312443440438,0.217834020590666,241.1123,122.3455,174.794133333333,175.717183333333,126.595425,NA,2.0582,18.4938373758516,12.8361370894678,17.7840085556394,241.1123,121.3164,161.3809,164.915625,103.245975,241.1123,123.3746,192.5271,192.938425,130.942
"ZNF689",0.00372132773787581,0.104412348534615,0.128418869364403,0.0355875626250197,0.188006348340178,0.970634629981129,0.00431797519652466,0.840240236154976,0.211692827436889,0.299858834172168,566.7019,143.43365,325.577166666667,291.783333333333,206.4988,NA,1.15355,50.7517715273839,30.0587501158832,29.3909921722443,566.7019,142.856875,280.1913,234.736175,156.83915,566.7019,144.010425,367.93985,328.073925,256.6171
"ZNF19",0.992770448564866,0.996800670709337,0.854107765596159,0.999999999997993,0.968092180661832,0.979270282687737,0.997265971693987,0.999481686427704,0.808549637134252,0.966399711299512,60.1162,44.32265,72.1542333333333,60.0604666666667,49.4984875,NA,15.37215,31.3623855626627,11.1270934653115,8.48434222337657,60.1162,36.636575,41.40515,44.647675,35.702425,60.1162,52.008725,92.87385,57.19485,51.421875
"ZNF230",0.759046255476339,0.692162959275477,0.999996682508265,0.810240439010183,0.996772363492727,0.988916927460824,0.529383407970173,0.998362302921455,0.998985139249806,0.879413642073628,148.5392,101.1289,99.3415666666667,110.205266666667,93.7485625,NA,20.339,35.732327513767,9.77077091737278,9.09105158096877,148.5392,90.9594,63.9012,100.824375,77.354425,148.5392,111.2984,121.0095,113.0218,119.159925
"ZNF222",0.987341274266943,0.986762522017259,0.999999792743202,0.779111983359969,0.930334761885719,0.87356063086233,0.764225433958238,0.91949500561981,0.850844170612449,0.99999999097894,59.8979,48.3048,48.8359,35.82625,35.68275,NA,27.6585,13.9103842744668,6.33140337022528,5.59996923078282,59.8979,34.47555,36.41725,23.75705,20.29545,59.8979,62.13405,60.47265,45.214325,49.15965
"ZNF221",0.999679004854799,0.996764931633075,0.99975013088437,0.931762904055183,0.684363344490979,0.434377622946763,0.992978569189117,0.998753335613353,0.999993034837684,0.173095474553462,37.3108,31.33805,27.1590666666667,59.1192666666667,25.8976,NA,23.70785,8.18206200301068,9.26479705982693,10.2495231209624,37.3108,19.484125,20.41355,50.1131,4.288525,37.3108,43.191975,34.5422,66.322825,35.012325
"ZNF233",0.840418306047993,0.862198437528832,0.999900761581939,0.795222727956466,0.999997041213024,0.999956615234443,0.93184415602451,0.981925999581977,0.991588927624367,0.953811453173777,11.9676,28.2427,26.5770666666667,27.6251333333333,22.73445,NA,10.2894,2.7684115549856,6.50372042022445,4.22304987010065,11.9676,23.098,24.1137,18.1763,14.354325,11.9676,33.3874,28.9028,31.209775,34.626275
"ZNF235",0.884599812436762,0.738238941495393,0.99766554548611,0.928454169400891,0.997122186265374,0.930716039042885,0.65139738273263,0.992844988837128,0.999994816966133,0.797135362364057,133.4073,90.67875,79.8401666666667,100.910316666667,78.1191125,NA,44.00015,29.1852342386998,17.8495959537355,7.32750700527124,133.4073,68.678675,50.6551,72.152725,66.16535,133.4073,112.678825,94.51835,110.557025,84.95105
"ZNF208",0.221347657261323,0.99999999776205,0.0583322852747562,0.999964141118684,0.0404019452345109,0.999722971366282,0.999999975576055,0.0260910696532326,0.999999039102971,0.999715786136498,23.9352,2015.7473,15.8003666666667,109.696833333333,37.5170875,NA,1991.9591,7.45420917252647,21.8956275808157,20.5309241872599,23.9352,1019.76775,10.48925,78.611525,12.64585,23.9352,3011.72685,22.9856,142.25805,27.5037
"ZNF714",0.32086412742639,0.9920192250232,0.265400803783507,0.999682535081796,0.0973841200170318,0.993012914565889,0.997899872927666,0.108639901614312,0.998902692736117,0.999397117900293,163.3228,1191.34885,374.443066666667,249.6119,300.36105,NA,1034.70615,176.916912331131,37.3403047913556,75.9882166284141,163.3228,673.995775,197.5274,179.10605,197.012775,163.3228,1708.701925,463.47585,307.195,326.810575
"ZNF394",0.999999835618284,0.893628252602461,0.805633748233531,0.988505152413641,0.975094035246021,0.943865936539186,0.994230511698755,0.987350501770588,0.888976152728101,0.99977596023975,609.9965,604.1796,436.1172,523.804883333333,539.4566625,NA,278.675,62.2979876290024,57.8922749277335,50.6456961306541,609.9965,464.8421,396.66735,424.9204,426.64235,609.9965,743.5171,497.5981,629.648725,658.4823
"ZNF333",0.444928377477805,0.998318077310594,0.103198968710391,0.955100502797368,0.472240987363136,0.561469790649342,0.999880208592629,0.0730726427399708,0.998869350953652,0.477177117375692,196.4097,595.5904,133.8513,337.080516666667,166.9889375,NA,495.0518,25.5685555505847,22.9227298247746,19.3972369444165,196.4097,348.0645,108.298,293.468075,131.049125,196.4097,843.1163,147.39275,375.251625,194.397875
"ZNF382",0.97494065749573,0.593014179820273,0.815460875838655,0.874667525984033,0.257567652254295,0.0116161765366386,0.87586505857528,0.996235312016721,0.83400707640615,0.0143744095914242,65.1179,45.76,19.3090666666667,92.59515,38.219625,NA,14.7905,0.272220684576156,13.8368919800835,9.14284706430876,65.1179,38.36475,19.07325,79.380025,25.017125,65.1179,53.15525,19.54475,100.479525,39.833425
"ZNF577",0.806590795265978,0.819466916506788,0.999952110384525,0.93778283367097,0.966893581842872,0.975783161117277,0.996711945064706,0.731140080217831,0.703103400353751,0.910203074667102,62.302,214.16465,202.056333333333,155.456316666667,103.4160375,NA,50.78945,148.728930257749,21.0074095341527,27.1688927455183,62.302,188.769925,55.37295,126.481875,41.3606,62.302,239.559375,296.68675,199.52215,169.180825
"ZNF75A",0.982583161023739,0.998982859732648,0.836068737982158,0.999998498334357,0.945491339811983,0.987247374076296,0.909871576101523,0.997492392355077,0.426714080116863,0.534252353005234,218.937,165.73305,242.833833333333,214.594866666667,145.1188625,NA,94.81745,10.389705895153,29.1584874724972,31.6318645263473,218.937,118.324325,234.87455,168.6866,67.6033,218.937,213.141775,252.5968,216.891,217.960025
"ZNF496",0.877476780572272,0.794505553112698,0.999850289773857,0.991790175929728,0.319956004430877,0.145110663894875,0.890323437729091,0.99919441010541,0.987220751320212,0.110795692947809,470.257,345.2554,329.771533333333,521.3187,365.776775,NA,64.2859,82.6802498383851,31.7503981814192,41.8159206648093,470.257,313.11245,247.1009,514.33075,302.60275,470.257,377.39835,372.1989,531.875625,463.3769
"ZNF2",0.959240488862592,0.999998559006708,0.913224504714255,0.994345164760107,0.987248196841771,0.983665472968198,0.984309886609758,0.442769524636179,0.89522710274523,0.407337395591188,112.6364,137.88965,114.358066666667,125.670483333333,95.8516375,NA,50.36725,23.1640939559723,7.25777062627437,8.65313702707078,112.6364,112.706025,91.7613,114.9865,72.902375,112.6364,163.073275,130.06905,128.328825,111.793475
"ZNF589",0.967064850071942,0.995633551437709,0.685816430867015,0.923959834000946,0.99994927801711,0.39007027723769,0.99549497624895,0.589466508067803,0.999998805807169,0.184131781638875,216.4731,294.9112,173.4979,304.712033333333,176.675525,NA,95.1805,16.3742350643727,58.9717710634711,22.7865981750689,216.4731,247.32095,165.22725,194.8081,133.90915,216.4731,342.50145,189.87185,370.5578,232.403375
"PRDM9",1,0.894120221109166,0.787161466056979,1,1,0.599897278136466,0.972656462399579,0.924344428492577,0.975319257318732,0.761329582430039,0,0,0.7241,0,0.4468625,NA,0,0.128687528533265,0,0.359916281405184,0,0,0.6095,0,0,0,0,0.8321,0,0.1695
"ZNF12",0.999283792282139,0.927564375847053,0.684501953130215,0.990365871571587,0.998995790848878,0.314928619028382,0.992026183093492,0.999417308283858,0.297045914629079,0.999996711115055,941.9219,870.9224,1172.17543333333,819.340166666667,827.430325,NA,121.3712,206.770429242661,32.692671691677,105.345466497978,941.9219,810.2368,998.10635,773.280625,595.487825,941.9219,931.608,1355.8561,881.1101,1021.304125
"ZNF202",0.615158597388083,0.999765132799718,0.45907699681693,0.982830052684326,0.604596998770205,0.983527883684032,0.991323428303491,0.499802866524794,0.9944008213051,0.999652405152078,197.4657,321.0198,211.629366666667,237.626616666667,230.3128875,NA,84.4848,7.33551030475121,19.0853170533863,29.4070816479724,197.4657,278.7774,206.1947,198.7236,175.64155,197.4657,363.2622,218.6135,264.043225,281.505475
"ZNF3",0.995903085202953,0.727870888882933,0.811053856565738,0.999995611374159,0.968034999171014,0.259166194126732,0.995031255417944,0.999998377936054,0.564520866793379,0.901011821864865,612.6857,767.37855,1112.9005,588.458816666667,753.5557875,NA,130.73635,416.714258801788,38.7683828647814,111.958480221846,612.6857,702.010375,697.97095,514.869775,587.1721,612.6857,832.746725,1353.72965,666.635325,868.785025
"ZNF606",0.0690040744565535,0.0104872245401428,0.837822469094341,0.052631116423592,0.99742322123948,0.462474962611457,0.0201659339138986,0.998667058202326,0.817919863861147,0.898782331718265,442.9426,143.3567,64.4241,165.386733333333,125.344775,NA,110.5919,37.5809382193065,21.9161051154574,32.2963859862046,442.9426,88.06075,27.2769,130.011,41.150925,442.9426,198.65265,87.92815,184.952475,177.69145
"ZNF91",0.240255549194678,0.929758808946581,0.347640699430621,0.995547946613222,0.0883289648191002,0.947674863001672,0.996480001249622,0.0699195522809727,0.926348459114298,0.999997412023131,429.4263,2662.17045,1192.61636666667,764.21815,738.729275,NA,2046.82035,386.937585771368,62.6180868898689,141.396973800067,429.4263,1638.760275,806.3406,710.518575,543.622475,429.4263,3685.580625,1405.34495,868.727825,859.35485
"ZNF226",0.672938000105865,0.934129162168307,0.921543996862254,0.699213005132137,0.998098797780103,0.950840050688167,0.348676625454149,0.985789246273502,0.469317060610027,0.759153667849727,338.6132,212.5429,269.845,231.202316666667,181.9536,NA,22.6865,82.728534385241,32.2092891050332,16.6344814930463,338.6132,201.19965,187.2895,182.01645,154.32665,338.6132,223.88615,315.75415,243.3908,200.700275
"ZNF229",0.348262321234081,0.999998704879945,0.112767797848276,0.836561432235987,0.568149729638026,0.488156798446735,0.999985685773388,0.0759135387369672,0.999452410391646,0.36094536740769,19.7114,164.4488,16.3446666666667,88.3018166666667,25.354475,NA,151.8815,3.37641334472609,16.4151451688051,6.61848156217416,19.7114,88.50805,14.03185,66.208175,8.017075,19.7114,240.38955,19.6314,111.609625,33.71015
"ZNF180",0.719449035247871,0.935147695330286,0.950472223503326,0.871822122902357,0.968378884775282,0.99963103993657,0.878955451694403,0.954675907614673,0.99987274722947,0.999994294544972,280.887,154.74505,207.989233333333,196.649983333333,199.6889125,NA,81.58525,7.64218445305035,9.38941975926154,38.8008326801732,280.887,113.952425,202.95145,180.301625,135.51205,280.887,195.537675,215.48485,216.03235,231.182375
"ZNF641",0.999827789403892,0.999327886616757,0.99999328414683,0.674301392449086,0.307799188390132,0.165081186243859,0.993865743005274,0.998275901453892,0.999150291700976,0.0245882014207023,190.0739,174.3555,169.165233333333,304.7299,156.153875,NA,107.4794,58.1530186736204,30.2048191902771,20.661589992784,190.0739,120.6158,124.0162,252.692225,111.4597,190.0739,228.0952,223.48095,360.686375,190.2058
"ZNF610",0.999438938004314,0.999461603356856,0.978280208557688,0.645149094000598,0.57373972845608,0.150498354122318,0.986401908205712,0.997150580352681,0.780095546714459,0.411321274011089,20.0634,26.6704,13.8990333333333,57.1552,33.13025,NA,15.8984,6.76989372992253,6.99922029038473,11.1474300755023,20.0634,18.7212,7.12915,51.5964,17.873075,20.0634,34.6196,17.29425,57.92965,30.046875
"ZNF528",0.00256999077042819,0.00167811336791468,0.999992704828973,0.00178055086950912,0.978052515720314,0.978988010869727,0.000926047459885337,0.999188118656656,0.999731306175998,0.985482393871797,838.0852,135.73035,143.990066666667,192.98425,159.141375,NA,102.06785,65.5102664850412,23.8658253595212,54.5027146640348,838.0852,84.696425,97.08355,152.4033,63.869475,838.0852,186.764275,207.048,239.495525,167.247875
"ZNF701",0.221070399211284,0.158434521904237,0.999983012617479,0.0186222738370584,0.621987769833082,0.560646738055294,0.0360668746085073,0.884993629704246,0.871931186889046,0.923905673356323,407.9549,196.01545,189.6228,105.769,139.640625,NA,163.25065,12.4195698884194,11.0234126173038,24.0335491316584,407.9549,114.390125,179.0958,92.578275,80.789925,407.9549,277.640775,200.5934,124.6169,187.025725
"ZNF283",0.997489985858436,0.987248018296955,0.999672733666671,0.811331123505568,0.869953236391999,0.907162331604442,0.808541930697963,0.864817839231058,0.901555444693366,0.999999841139085,114.3963,98.76055,91.8244666666667,67.51395,68.119875,NA,27.84495,15.0678136601757,5.2556872788596,19.019737902043,114.3963,84.838075,76.7806,60.554775,32.81205,114.3963,112.683025,100.0818,75.45605,76.84175
"ZNF558",0.999994620230229,0.880189932938757,0.810102997774644,0.980746046777049,0.969357645537509,0.956307633848775,0.990514496092686,0.986011878846844,0.8993369733943,0.999551598034529,290.7427,297.7281,381.3708,340.45455,331.0956,NA,29.4712,64.7729940466961,23.3706787104518,33.5844899176316,290.7427,282.9925,340.6047,303.7217,295.91725,290.7427,312.4637,445.3457,381.136025,376.278325
"ZNF597",0.0874626257493174,0.508824518270012,0.470872348598841,0.376688169238544,0.458212268278175,0.999571632850296,0.222294469841549,0.683205999437046,0.946048248767958,0.964184764822849,147.4833,39.81355,88.4323666666667,83.88875,72.8120875,NA,10.45575,15.2832872616172,8.07750354704348,14.2691339858531,147.4833,34.585675,73.1978,67.866725,43.955025,147.4833,45.041425,97.10565,100.571425,92.835275
"ZNF30",0.0295864152152031,0.871007287014682,0.0329736315263673,0.971452172229624,0.00542608978279979,0.96814168041467,0.991222727474264,0.00261835608799788,0.879093252734122,0.996448562068032,33.7909,346.8196,117.450566666667,83.7352666666667,69.419625,NA,199.6024,19.9762769976735,4.4027991461241,8.25941249992028,33.7909,247.0184,105.29225,79.192,52.981275,33.7909,446.6208,137.25635,83.44655,78.171725
"ZNF354A",0.759734620873531,0.670069343999063,0.999962857168322,0.966194982217622,0.879896054769658,0.741300988825388,0.995637780571951,0.671324280702371,0.454785816301204,0.979760670615801,230.2006,380.91035,391.327533333333,301.83735,270.77095,NA,128.06635,43.0319771199021,11.8899185839867,45.0548298614469,230.2006,316.877175,348.85375,288.5787,204.384075,230.2006,444.943525,418.54745,318.788075,282.391075
"ZNF764",0.99708138033561,0.937412414655433,0.630971780141781,0.999999999735109,0.98709711002428,0.721343429429769,0.999982315042497,0.994473824865924,0.610970505054546,0.999799780760682,237.5924,188.2265,344.574666666667,236.848816666667,225.8408625,NA,77.0338,144.022560131394,24.7193357874683,34.5041943104641,237.5924,149.7096,203.01805,189.1721,129.481225,237.5924,226.7434,438.33485,273.820925,324.289925
"ZNF747",0.831344054529418,0.998431892405345,0.831922297477699,0.999145684490121,0.365410266089568,0.916483827267704,0.976353931360932,0.913362480669469,0.992586111684325,0.508034829833255,253.1749,156.27905,228.4159,273.010483333333,206.701725,NA,54.74875,87.2076620705429,24.5656572907846,17.1487900237862,253.1749,128.904675,150.015,280.72675,195.945425,253.1749,183.653425,300.68985,296.243875,231.975825
"ZNF778",0.99598395263445,0.999981382937321,0.97286692892004,0.999826366691247,0.939589039485366,0.999977944462614,0.948188364353024,0.562216269472082,0.863152179728909,0.807261479937249,107.7086,127.0951,103.023166666667,100.029416666667,74.0974875,NA,67.4003,27.393756930265,11.2692239049373,14.3512467818683,107.7086,93.39495,75.62945,87.1426,46.863925,107.7086,160.79525,116.7607,102.275775,93.3125
"ZNF212",0.812164236738305,0.994933756308498,0.864690820558551,0.947165969726883,0.960942913549225,0.987774249062554,0.999597301032729,0.336235568399539,0.865773322350599,0.386049015456546,293.2066,163.30365,249.9231,216.473483333333,313.9925125,NA,15.78075,79.6188347278666,6.59904826043962,43.0776637082144,293.2066,155.413275,170.872,205.030425,253.7026,293.2066,171.194025,297.66825,229.310325,358.902925
"ZNF282",0.993041764205632,0.999997865729786,0.987090999981609,0.999992056114565,0.947857786386468,0.999584792594489,0.958006103054131,0.545057440358608,0.775307707705376,0.759887322049561,794.4386,648.79645,776.7119,817.479533333333,1000.2887875,NA,202.19095,20.8615276758439,50.9993871620674,137.758564699777,794.4386,547.700975,763.9022,770.2369,839.571725,794.4386,749.891925,797.37635,854.069625,1062.20265
"ZNF160",0.451861334894858,0.61100575788285,0.987977235777449,0.582936544168354,0.971803848653467,0.999989659585964,0.663859516859875,0.91127171145448,0.996753326493347,0.9973652557644,800.0704,416.33805,496.343066666667,506.615183333333,538.4136875,NA,158.70785,35.4094036385032,35.401567621236,84.7671527330192,800.0704,336.984125,463.26675,456.348375,447.067175,800.0704,495.691975,523.82825,577.909025,587.342525
"ZNF415",0.020016469638067,0.00291680284985718,0.858031183075877,0.0535118241381766,0.684660503507876,0.0856563155034922,0.0028475846046061,0.971140535519581,0.970507663786934,0.0723347757299382,411.1228,114.8171,53.8965,187.764233333333,82.0913625,NA,69.0361,22.8197959955824,24.8882063681799,25.9291225621882,411.1228,80.29905,32.6841,144.77745,33.253,411.1228,149.33515,71.7885,229.221675,111.515375
"ZNF439",0.450827535709862,0.996263065044453,0.377072651718326,0.956278689323138,0.477412085062312,0.98882664017877,0.996786881090732,0.228250271236686,0.999993711165992,0.951963049012186,46.8145,216.3541,79.6577666666667,106.477483333333,75.82555,NA,147.6826,23.3446899238587,26.300599112459,22.8868901303469,46.8145,142.5128,56.33125,77.7541,30.204725,46.8145,290.1954,92.1186,115.179825,98.56605
"ZNF440",0.530490220099087,0.974206422153907,0.653412715308279,0.999514108964694,0.110642029880264,0.702427976468833,0.999932385442003,0.205588047126477,0.923581328497845,0.959807183715654,320.3098,681.4261,447.827866666667,278.015266666667,345.5730625,NA,390.1335,43.3467376621868,48.8397305735857,49.0350237872669,320.3098,486.35935,409.25735,196.336575,249.780225,320.3098,876.49285,484.24325,333.306475,445.849025
"ZNF562",0.611961071444576,0.999935745852055,0.42186211644273,0.958274354858228,0.714377012020217,0.917263030252888,0.985969771401514,0.541701300702714,0.977443966846125,0.995513618987981,809.9261,507.05895,784.9644,684.380416666667,718.7331125,NA,139.91355,141.555213880462,55.1555289273367,58.3100722181623,809.9261,437.102175,648.03485,628.70845,571.2791,809.9261,577.015725,884.51185,721.89,829.074875
"ZNF561",0.999991058477848,0.215376592103107,0.0649061889272277,0.786857947262277,0.510839384448906,0.33970309964151,0.985949572721023,0.928971616679191,0.0538132236370782,0.705667114632324,502.2879,492.59575,769.4638,628.299733333333,557.047625,NA,32.54185,11.9167119882122,38.3603804619442,44.6800345403721,502.2879,476.324825,760.65195,591.88205,474.83295,502.2879,508.866675,780.81735,649.820825,596.150425
"ZNF584",0.999977479591096,0.999987328175789,0.999227300673795,0.999655030818122,0.999963623800788,0.992043647121004,0.999813440335226,0.999993485497539,0.993934673485006,0.999996391058797,200.2816,189.2823,209.2601,181.01245,184.0786625,NA,63.4107,25.7637651724924,12.6044326490525,44.7287427977243,200.2816,157.57695,191.98835,159.662075,133.888375,200.2816,220.98765,234.45175,205.69575,171.119375
"ZNF274",0.757530979212996,0.315147563390848,0.882261367921752,0.938232409362911,0.933069310619021,0.272191206777383,0.996206262568359,0.657337163501191,0.0783190724859038,0.919691946464062,168.2506,392.1533,522.209633333333,294.4509,226.177375,NA,208.5806,170.255922852279,35.228060894728,31.7854731071149,168.2506,287.863,368.6338,234.162825,163.53635,168.2506,496.4436,662.64625,302.73515,272.00765
"ZIK1",0.544456179486229,0.976620601538782,0.0820715507909271,0.981936224217977,0.505050716500618,0.429506410544351,0.974641280393868,0.0403598654365304,0.999996779498012,0.221153547204858,51.0384,149.91385,16.5352,81.1121666666667,18.62565,NA,133.75585,4.23411988139212,10.7427140029469,4.20409356987754,51.0384,83.035925,12.3537,61.917275,9.12585,51.0384,216.791775,19.20225,92.521325,27.466825
"ZNF540",0.999993340375493,0.999912058313906,0.998723334148027,0.904667452093061,0.721698504780105,0.803407378802127,0.999798366606579,0.999955611883283,0.986521161406195,0.284927389473621,39.6832,36.41915,45.5612333333333,74.61435,33.0297375,NA,15.32395,11.767465150764,22.2196083974906,9.23561924859279,39.6832,28.757175,39.37865,40.30355,15.737225,39.6832,44.081125,57.32355,86.5733,48.33205
"ZNF570",0.997691288987858,0.999974931833748,0.980913987089465,0.966858272527981,0.995491267819042,0.787361460644979,0.999650433086972,0.999363598437747,0.988767193650214,0.895984661967861,52.0943,77.3338,44.5108666666667,97.3417833333333,65.6096125,NA,64.3176,11.3676381260332,10.5239076051125,30.739426272294,52.0943,45.175,35.2625,81.180775,23.591575,52.0943,109.4926,54.8594,108.0118,51.401075
"ZNF57",0.535926960972386,0.26497797757103,0.97836891758257,0.997143104181927,0.0856521414511778,0.00951929206789093,0.995830883951975,0.336674603102284,0.0553655480880806,0.651713984895,118.2682,234.37305,265.4339,96.7644833333333,141.5564,NA,118.40975,50.7704901654495,10.0416608712044,11.9977400718248,118.2682,175.168175,216.9068,84.51575,123.124875,118.2682,293.577925,302.6231,106.037625,168.4927
"ZNF556",0.79997567811556,0.580003850028256,0.993647628724627,0.999944150133166,0.577324467775226,0.212225943850638,0.993063174477486,0.773768677527459,0.358279811013519,0.977069186314603,0.704,36.72405,46.5693333333333,4.1939,12.410825,NA,18.32185,34.7782147613672,1.76617324197449,6.7470574061626,0.704,27.563125,12.06085,1.24245,2.261675,0.704,45.884975,67.56745,7.471025,11.2416
"ZNF554",0.999959562419506,0.988768644861261,0.990878493729369,0.996401647784203,0.998150975529938,0.999225390821998,0.992778198523156,0.994571282319179,0.999880426132791,0.999938596089265,78.8455,89.7372,122.065633333333,108.826216666667,114.1599875,NA,4.9666,19.2248928119538,11.5742152734837,39.6172382701351,78.8455,87.2539,106.9545,85.296975,48.877925,78.8455,92.2205,139.9138,133.0225,98.9424
"ZNF738",0.101231965727966,0.95425584695249,0.0940019183192882,0.981767758987062,0.0312598585489988,0.99763423739011,0.890124130535113,0.0626160353324391,0.999271079692776,0.952582353174152,101.3728,644.70915,233.4425,196.915066666667,259.32885,NA,351.62115,51.9504115195764,26.5277552910364,46.3917574579795,101.3728,468.898575,202.9998,166.2688,169.5745,101.3728,820.519725,285.1202,217.93345,331.703725
"ZNF596",0.995243643615547,0.995426256128219,0.861419228955496,0.999999998286125,0.97986775958874,0.969097198288985,0.964592919384004,0.998397113039447,0.491069729063786,0.72232278966818,57.0222,44.2186,68.9710333333333,56.7512166666667,37.97705,NA,10.0902,37.563061787938,8.02230150482253,4.1307716073133,57.0222,39.1735,32.794,45.575875,30.252075,57.0222,49.2637,95.8148,72.653825,44.9614
"ZNF621",0.967629828670638,0.999534418359765,0.975512476305647,0.78315228283619,0.978549721029454,0.634990308312059,0.984814135266602,0.482602638593881,0.774702931496392,0.0343776171609372,627.9479,730.162,659.6748,790.95025,556.06585,NA,115.7096,108.312619707047,48.5949455696835,41.0946208073123,627.9479,672.3072,554.04805,751.307975,473.269075,627.9479,788.0168,733.24775,849.56695,604.209
