"gene","TUMOR FREE-[Unknown]","WITH TUMOR-[Unknown]","WITH TUMOR-TUMOR FREE","mean-[Unknown]","mean-TUMOR FREE","mean-WITH TUMOR","SEM-[Unknown]","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-[Unknown]","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-[Unknown]","Q3-TUMOR FREE","Q3-WITH TUMOR"
"ZNF419",0.514646405048752,0.641241409040441,0.964829578679911,110.25645,76.6460181818182,80.9555125,19.86095,9.38174256751615,11.2873250103259,100.325975,42.9113,57.7856,120.186925,106.293925,92.63225
"ZNF175",0.977752123539046,0.905515192932967,0.476910769720836,181.33475,168.694004545455,209.7965125,44.23545,19.6291790504022,21.5766963734144,159.217025,98.64315,197.247325,203.452475,245.2975,229.719175
"ZNF14",0.0400203319516225,0.144482992002632,0.659751175940217,284.59195,165.908763636364,188.503875,91.63735,10.7356996571651,27.7973028617484,238.773275,149.12455,131.9436,330.410625,190.84035,232.48325
"ZNF85",0.411182596666146,0.991087680005501,0.114685776579701,213.92715,83.2349363636364,200.122425,152.67675,10.211822138732,89.6003196924757,137.588775,47.899,72.1193,290.265525,104.66305,172.516075
"ZKSCAN1",0.607418339634314,0.908908239162371,0.632859122124878,2674.12975,1957.44220909091,2340.9387375,610.65785,186.589042669632,477.991153597875,2368.800825,1309.18165,1771.185575,2979.458675,2254.798575,2148.627775
"ZNF862",0.568127760340009,0.987166480991766,0.102363538944555,353.44505,504.842068181818,329.2100375,25.29525,45.9794728746217,57.4233479949761,340.797425,401.54305,186.990575,366.092675,616.847225,397.4226
"ZNF684",0.18259731614262,0.225669279698417,0.999963107275464,97.75915,63.2442772727273,63.33125,4.77274999999999,5.80506781589127,8.03703460072272,95.372775,45.595225,49.47225,100.145525,75.501525,72.164975
"ZNF430",0.603156092740178,0.891315861946832,0.0369493976524568,271.5506,167.093327272727,324.4912875,100.4938,9.91544397601437,99.5325295475563,221.3037,128.417375,176.21325,321.7975,191.40585,304.786175
"ZFP30",0.84581913676471,0.961336318115078,0.882840423132321,147.91965,209.65175,179.906825,122.84825,36.2523578168932,21.3142668210231,86.495525,121.43065,133.35595,209.343775,223.038075,233.0965
"ZNF549",0.316014821680825,0.612777046582289,0.692639681861779,203.87785,113.424363636364,141.5458625,76.93405,15.2217125147533,37.8581321505317,165.410825,49.832775,75.5529,242.344875,167.25985,183.29025
"ZNF211",0.0142236031126405,0.164603021886224,0.185200757617186,392.13465,189.542881818182,257.4089125,236.87205,15.7219824851499,15.6124070456622,273.698625,147.456125,223.3664,510.570675,219.673525,304.411
"ZNF205",0.611072251423509,0.170219426898482,0.173431924344154,345.8802,286.897831818182,223.1839875,6.17309999999998,17.042171481555,35.0728392552782,342.79365,225.90545,149.635975,348.96675,341.889275,285.500975
"ZNF45",0.915634752703629,0.996665525327882,0.838369915843134,290.16475,254.102777272727,282.6624375,41.15865,28.5352752682857,30.3126462945214,269.585425,200.280125,232.0037,310.744075,260.15565,314.3854
"ZNF133",0.758227654575035,0.978569187681149,0.648032835471002,333.77775,246.964868181818,307.906675,205.24715,24.2335569256857,88.0470024272279,231.154175,186.570725,197.83665,436.401325,266.637075,264.486825
"ZNF436",0.427487279773898,0.495105912329694,0.997609997405401,335.59435,604.798072727273,596.9420625,21.10375,65.4376784915405,88.6245882793558,325.042475,370.313075,423.609025,346.146225,810.892625,632.469725
"ZNF484",0.969035128251423,0.733922437391207,0.165363142743108,159.3008,150.756645454545,188.1373375,4.4567,10.5841139626131,16.9841903321141,157.07245,118.4766,162.818075,161.52915,181.651075,218.711575
"ZNF780B",0.562229987494627,0.717226236272662,0.934028494036202,465.4348,376.152536363636,393.1675625,15.4189,28.3481430045747,21.1738389166826,457.72535,296.7034,355.922475,473.14425,407.25925,454.916175
"ZNF557",0.0867476393073257,0.0694460257588035,0.878824023930778,383.30855,245.855677272727,228.964725,161.15685,17.1978351217384,17.708945369459,302.730125,176.078175,197.7057,463.886975,292.975675,266.23455
"ZNF337",0.828898545027017,0.780898762525356,0.968476456445576,472.9682,375.186627272727,352.6711375,95.4436,51.0319071518355,68.3110815751158,425.2464,229.062725,270.88315,520.69,471.4881,338.492075
"ZNF317",0.019078246774157,0.0249798146397719,0.98850988998239,1361.93055,923.139954545455,910.8594625,279.41705,44.7518554009024,50.373536048196,1222.222025,781.443625,864.736,1501.639075,1018.682025,989.001975
"ZNF426",0.875247194582432,0.741577371693185,0.854054508417041,211.78415,177.809831818182,157.1347125,188.29955,18.4748108456694,20.7063880439402,117.634375,119.8708,142.3937,305.933925,241.649675,176.798425
"ZNF331",0.857683082667529,0.744060902569157,0.888803142951726,306.09595,426.02275,484.7282125,198.19365,60.4763992201533,131.040101999879,206.999125,210.94295,224.32105,405.192775,519.586075,615.280025
"ZNF227",0.243987146753894,0.379710782706528,0.933150480774754,329.5087,245.687904545455,255.8003125,15.3342,14.9372177414582,24.8975432277782,321.8416,211.7168,220.989225,337.1758,282.922,278.83645
"ZNF141",0.972214091459563,0.870083463059937,0.842188920338026,74.53435,82.0876863636364,92.5409375,28.83455,10.0327380324453,14.0894023600052,60.117075,40.386025,68.855175,88.951625,127.499075,105.31855
"ZNF304",0.990186573831284,0.821200795691368,0.360059158111376,270.16775,258.057104545455,328.31575,74.67425,26.1104900892686,44.2491493264721,232.830625,171.23975,217.793,307.504875,343.67585,407.694625
"ZNF132",0.997987383562079,0.994979231502717,0.954429429673355,61.71955,63.5636454545455,58.5992125,22.38075,10.0375118188816,5.86428602012816,50.529175,27.07465,49.994625,72.909925,80.937375,65.71175
"ZNF20",0.0028797141476018,0.0854100593906877,0.0742922226943915,204.1753,97.9107772727273,135.0950375,50.8906,4.56579647205131,23.2676003951689,178.73,91.5395,98.112,229.6206,112.202125,135.0807
"ZNF670",0.99811413552246,0.574899609722962,0.176294994887484,79.2999,81.0752090909091,112.1909125,4.0857,7.15306515148143,21.2408647477521,77.25705,56.8404,77.708275,81.34275,95.75545,129.05665
"ZFP37",0.614423870510674,0.714493036453134,0.979843327854476,78.03405,53.4819,56.2630625,33.28635,7.31199689566453,12.4537885906248,61.390875,27.683575,33.71755,94.677225,71.477825,75.513225
"ZNF189",0.0533541061985652,0.208566749980197,0.560381835519474,747.52285,456.862809090909,525.888925,141.36605,35.5878185190063,48.0997248132229,676.839825,352.594975,419.68655,818.205875,522.05875,578.484625
"ZNF434",0.0191605694202952,0.087795858727854,0.61025570533923,451.65045,306.300945454545,333.1592125,50.72975,13.5248612629908,28.2726456699912,426.285575,256.372525,302.440175,477.015325,334.3985,356.7439
"ZNF287",0.475945126855058,0.365552506030425,0.85636643854861,114.10845,80.0971590909091,71.506225,16.04435,9.0075220533356,10.6746204476477,106.086275,49.315025,50.94545,122.130625,116.42715,77.994875
"ZIM3",0.00277078209918724,0.00188655466096599,0.741310475532145,5.85895,0.714886363636364,0.13295,5.85895,0.278222879706201,0.0929211013248798,2.929475,0,0,8.788425,0.962475,0.0899
"ZFP14",0.909475899720679,0.841600152781856,0.941507725155466,216.4309,195.469877272727,186.137225,4.1173,14.7339072234613,24.9655073069951,214.37225,145.045775,138.390725,218.48955,245.49165,201.598025
"ZNF473",0.77703728989045,0.998385143562372,0.395981301126748,340.77695,285.179881818182,345.5174625,99.90105,21.6935383537138,45.9628077042575,290.826425,217.82105,269.296875,390.727475,323.01845,400.1537
"ZNF614",0.405128527591834,0.49267220301067,0.990632388897807,372.8671,235.828490909091,243.5134125,184.9902,25.6883595297904,61.9701859254842,280.372,154.104975,144.2112,465.3622,283.0607,286.45395
"POGK",0.00466276317463943,0.00932674350684604,0.995611451678875,2881.00955,1646.64574090909,1664.4528125,239.30855,106.61462689944,157.85649983393,2761.355275,1307.75615,1263.36765,3000.663825,1793.7239,1991.50145
"ZNF514",0.999958729777945,0.940536025360034,0.808328567370665,242.8327,242.219418181818,217.5012375,42.7909,22.7814430746161,20.569284375573,221.43725,177.1773,184.4552,264.22815,295.790325,264.111
"ZNF300",0.936894668501457,0.810180960954837,0.835915953293314,55.5327,69.90415,83.2550625,45.0703,11.2841870286294,23.0500819087864,32.99755,33.050625,43.975175,78.06785,91.443725,106.1256
"RBAK",0.0636209299401799,0.193105031666496,0.704078727786287,967.0319,623.635295454545,689.04085,435.772,35.2314106303219,55.9037857841009,749.1459,505.185825,567.017,1184.9179,706.33005,819.314525
"ZNF92",0.0267757013536091,0.0483312052060418,0.986568683934867,652.8084,329.614868181818,339.9146625,213.9001,35.0613938739945,36.8515908418432,545.85835,233.76605,263.9056,759.75845,388.190875,435.458575
"ZNF157",0.793169716365891,0.704037992370345,0.926309820174528,0.36795,1.62647272727273,2.029625,0.05055,0.490356256399048,1.24989294995183,0.342675,0,0.404075,0.393225,2.397,1.71165
"ZNF182",0.309307916834106,0.72743902562154,0.459413170779125,236.09125,164.452840909091,196.809825,13.91505,14.506653023721,21.0936543846955,229.133725,113.2115,161.914475,243.048775,193.310475,210.499325
"ZNF673",0.991750561776385,0.9682656367878,0.775336334928952,183.07145,175.003145454545,200.1200875,3.53595,19.2823316796955,32.3149687625091,181.303475,112.764425,138.173675,184.839425,251.705925,239.612775
"ZNF41",0.512815282209226,0.865725405382254,0.0156138985654823,365.3233,285.968286363636,404.396375,30.1067,11.7093188265847,60.3868269576112,350.26995,246.95795,299.607025,380.37665,332.4587,407.089775
"ZNF7",0.476392747071033,0.269441925368564,0.62952284526719,338.5702,447.328631818182,495.102275,16.8376,26.3007477118215,48.9630540057711,330.1514,366.5264,387.025875,346.989,540.762825,633.761025
"ZNF214",0.999562020454693,0.837836562541179,0.498489791269249,32.97055,32.5845636363636,41.302375,26.69305,3.73531729992904,6.12014660409577,19.624025,19.282325,29.3041,46.317075,46.7664,52.8024
"ZNF215",0.744825197792616,0.00108305486781868,1.68034197023381e-06,15.09205,34.6302727272727,129.3534375,0.81085,5.25521462272636,21.0409561051938,14.686625,14.625325,98.589175,15.497475,58.983575,129.704975
"ZNF547",0.709191724363177,0.998236179670533,0.292059306120723,51.13415,39.4983136363636,52.0210375,6.10795,4.6024407991861,5.2377404305516,48.080175,25.5287,43.7276,54.188125,56.34615,62.10715
"ZNF773",0.528914753288751,0.763898445745212,0.820583622250127,104.6085,68.5396272727273,79.679525,16.3055,10.7627052933086,8.83521914084175,96.45575,40.7701,59.67565,112.76125,78.632225,95.145725
"ZNF776",0.713148147798291,0.88219045464499,0.0680626084058644,462.13395,375.598731818182,518.3070875,32.07745,30.7048113785673,60.2445564801247,446.095225,293.676925,398.5296,478.172675,438.050475,632.7903
"ZNF256",0.40719406979445,0.37361770739329,0.956468186049125,138.8871,76.8462227272727,69.253125,120.1629,13.127668516285,15.1194916748895,78.80565,24.371725,53.76065,198.96855,118.945125,70.528675
"ZNF599",0.964715277603901,0.989741807556861,0.979268070759722,69.406,79.4839863636364,75.1828625,33.5444,7.810501025571,30.5684072026457,52.6338,58.819025,25.08535,86.1782,106.182925,76.72395
"ZNF18",0.20146265036236,0.274936931897162,0.989129926443272,96.1707,152.222709090909,149.7128875,73.3208,7.67999867261304,16.9222166475701,59.5103,125.019325,122.256975,132.8311,182.846625,173.65375
"ZKSCAN2",0.617489796865954,0.966535591358888,0.455630984369559,202.24035,154.12465,188.67265,1.98645,12.8006730387021,33.3973119121403,201.247125,111.60415,135.597075,203.233575,195.9819,213.078575
"ZNF689",0.994518304821831,0.950876850984007,0.915552912286574,240.4857,247.599254545455,263.556275,17.845,17.5409877314796,47.6221343588843,231.5632,196.0008,195.6722,249.4082,318.472075,267.854675
"ZNF19",0.870809959268786,0.701022670632318,0.794325737666368,64.7295,56.0538363636364,49.7855625,11.1702,5.60387391051958,4.44456696918261,59.1444,36.433675,43.124025,70.3146,67.900175,58.859125
"ZNF230",0.950083502107453,0.998934555003391,0.804983650173633,98.4845,92.17015,99.4588,12.274,6.2629034103238,8.81980628897256,92.3475,76.85535,86.889375,104.6215,107.487575,104.064975
"ZNF222",0.841712192070336,0.9958709306004,0.480556020965795,38.6023,31.8740363636364,39.7147125,6.2692,3.23693868174457,6.98250343853011,35.4677,20.66465,25.52215,41.7369,38.810825,50.42855
"ZNF221",0.843710037754865,0.716027193604117,0.870122118721072,51.7123,40.9509590909091,35.5112625,8.5514,6.36458653194581,4.18931527617485,47.4366,12.789575,28.04435,55.988,57.8098,40.9087
"ZNF233",0.110312214560259,0.0695114605005176,0.764913106470274,54.39935,29.6524318181818,25.005725,11.29405,3.74064231871972,3.68390324097136,48.752325,17.1655,18.432475,60.046375,36.082225,29.359375
"ZNF235",0.980613123320527,0.999063048716116,0.909244287163294,93.7085,88.8630954545455,94.8430375,26.936,7.51502819605842,11.6368219997671,80.2405,63.86415,68.8604,107.1765,111.258725,126.865875
"ZNF208",0.9932565563892,0.593435889629606,0.228503536796532,9.8626,66.3514272727273,546.183725,4.7848,15.6874271953498,494.728934004786,7.4702,14.2983,23.028375,12.255,98.75705,83.95325
"ZNF714",0.604509162031065,0.982341772401606,0.113834959543563,549.635,291.138286363636,601.208225,227.515,29.4402359582026,243.214203448431,435.8775,217.328825,192.5291,663.3925,333.9786,612.081175
"ZNF394",0.714247301360095,0.272888051659608,0.258971839721333,608.057,531.227045454545,443.4716875,125.9878,29.6254037714948,35.4298717811399,545.0631,433.83145,350.046175,671.0509,620.68005,509.282775
"ZNF333",0.998610554951722,0.865677646432982,0.64937306621885,222.38415,229.3269,298.2880625,88.14105,24.0630774866654,114.41415991223,178.313625,128.752075,161.156475,266.454675,321.723125,228.03685
"ZNF382",0.898928259023797,0.976585790989434,0.47130056309816,44.2334,58.0360136363636,37.2774875,19.7967,10.2064530418532,7.65727603427983,34.33505,28.869125,18.713925,54.13175,95.477275,54.173625
"ZNF577",0.307149125852664,0.575054840497464,0.742597692687293,30.9827,119.336568181818,94.9552375,9.6393,17.4257709771993,28.2677094605497,26.16305,44.397925,50.969875,35.80235,178.879875,119.21495
"ZNF75A",0.0294791536997944,0.0310525576740114,0.952485158661041,405.39925,176.204513636364,162.1222375,248.04415,21.5699434323007,27.8356622048622,281.377175,93.666125,123.077,529.421325,218.6937,228.89085
"ZNF496",0.864852284804205,0.999688351140596,0.660041070227851,397.33345,452.233195454545,400.048675,164.70885,32.915252704944,29.9611808317729,314.979025,317.634975,351.173925,479.687875,531.875625,472.074275
"ZNF2",0.937904808530812,0.990402147023166,0.932162433037285,120.98745,113.9856,118.0834375,0.87865,5.92945969715761,10.4510380523717,120.548125,92.585475,102.700225,121.426775,128.363875,115.779925
"ZNF589",0.74557338143044,0.857871567722012,0.951645390995609,179.2685,262.627922727273,243.5718125,65.9711,36.5212300941177,33.0081291336827,146.28295,157.147575,181.6097,212.25405,279.6709,273.7125
"PRDM9",0.000359561841968725,0.00101637506630403,0.983020390024448,6.69595,0.347086363636364,0.48855,6.69595,0.176982053079846,0.31037611285112,3.347975,0,0,10.043925,0,0.688025
"ZNF12",0.0775394782429997,0.290310060912994,0.515812034931684,1240.4026,837.5538,948.030475,321.0119,50.1948745031447,75.0720371835487,1079.89665,706.381025,809.56055,1400.90855,899.5736,1094.279375
"ZNF202",0.999016584831538,0.996772215618859,0.973171057840483,236.9076,234.763386363636,241.0683875,20.4684,14.0900688896222,28.1606552390884,226.6734,198.7236,216.24045,247.1418,264.043225,250.0438
"ZNF3",0.190090669790431,0.174799755561182,0.946204145850371,1040.3358,715.615172727273,683.496325,363.4935,44.3783133034487,101.071079160801,858.58905,584.660925,584.0596,1222.08255,810.93475,632.5922
"ZNF606",0.085521124212822,0.249742138998797,0.680719445217707,340.0565,134.789281818182,178.3910875,37.286,22.8690376901119,61.5895586714653,321.4135,39.0423,50.657275,358.6995,184.952475,295.834525
"ZNF91",0.897323712710994,0.886824232197411,0.225896904815276,990.0227,740.260454545455,1271.589425,206.4619,54.4990760905589,523.554600021338,886.79175,609.0981,498.421275,1093.25365,868.727825,1123.7084
"ZNF226",0.0379859309329702,0.13681788450658,0.668540311350864,334.3318,203.765390909091,227.997675,66.4933,14.5958393648616,22.1256951783582,301.08515,149.950025,183.848075,367.57845,253.8887,252.027775
"ZNF229",0.0608115668445504,0.161758830439111,0.793916240239424,194.27635,49.7422863636364,71.81725,184.65095,10.6034851201896,36.8812926228577,101.950875,15.9531,20.655575,286.601825,67.041525,54.63995
"ZNF180",0.50267742914591,0.709414333183312,0.870148141049059,245.26705,185.948836363636,200.7037125,11.69045,17.0273694750648,14.5206185996283,239.421825,146.16185,177.310525,251.112275,216.03235,214.831025
"ZNF641",0.595897448250122,0.656451957288692,0.997739600917357,150.0905,213.916009090909,211.5803625,44.0924,20.8514851244165,19.5215376372843,128.0443,127.37215,178.7628,172.1367,281.8703,263.84925
"ZNF610",0.894776564946656,0.981646029059948,0.893060311698673,28.20845,38.5939227272727,32.7381375,6.94535,6.183728710507,13.7268043441985,24.735775,17.464475,11.550175,31.681125,54.887775,30.287775
"ZNF528",0.602510021664667,0.249191936416826,0.358756056277523,29.79525,146.333145454545,239.9306625,5.35855,25.2557674644512,92.1744034145829,27.115975,40.3593,77.5055,32.474525,220.13,262.58095
"ZNF701",0.718024956150701,0.8582064760268,0.0572495142721829,171.54195,124.405290909091,205.7057375,64.90915,12.3875220568854,45.2760249824063,139.087375,88.621375,123.47255,203.996525,154.37355,289.115375
"ZNF283",0.497642598778959,0.999909989406977,0.115141934195155,94.9901,66.8899227272727,95.32715,10.8898,7.6173319147051,9.67415330390727,89.5452,43.2985,75.38505,100.435,75.50155,116.275275
"ZNF558",0.108214992505448,0.315420788548313,0.633845535187881,564.5858,353.849640909091,405.4070125,206.2868,21.0864863514102,66.3836438704688,461.4424,297.69565,285.12125,667.7292,398.777975,480.32135
"ZNF597",0.700724079475863,0.545719844073423,0.829742742862642,91.459,72.0256545454545,64.181375,6.9225,6.0496580046436,15.640122931956,87.99775,57.10035,34.45165,94.92025,90.085975,76.9796
"ZNF30",0.874713502956184,0.972010815481968,0.396599767428047,114.8164,83.3215272727273,130.3104,21.1953,5.30163720368011,60.0904989932893,104.21875,70.1998,66.826975,125.41405,92.8466,90.19745
"ZNF354A",0.980240585989476,0.97167683499447,0.719375510944211,271.3309,286.718059090909,251.5646,121.2198,22.7944231500386,37.3317193231698,210.721,211.662975,205.9558,331.9408,322.210225,268.897125
"ZNF764",0.999812119231482,0.99027349253936,0.955368025391174,230.48525,229.031031818182,241.714425,64.34175,16.7668463841767,58.5143601370203,198.314375,172.1148,169.033975,262.656125,274.59075,246.155475
"ZNF747",0.403149056735438,0.128995749859994,0.304630287701295,315.9531,240.559331818182,192.0880875,10.1402,15.7106615633634,33.5026444864721,310.883,208.9197,130.546525,321.0232,281.71865,226.1767
"ZNF778",0.969186445771676,0.502021956898272,0.0378382135885578,95.515,87.4933090909091,136.3206375,39.6597,7.92869106416092,22.3617854410866,75.68515,54.3491,99.38135,115.34485,103.179075,166.9818
"ZNF212",0.98667831652608,0.945137057147614,0.649376482643188,245.3891,255.461190909091,223.255925,8.63889999999999,19.414404970948,29.0712946451954,241.06965,205.030425,155.3349,249.70855,272.88335,249.4399
"ZNF282",0.752199551666183,0.461646628335631,0.577429814400697,1063.38645,931.606590909091,828.7797625,76.56915,51.0442440367046,99.3401274998857,1025.101875,823.08795,718.203925,1101.671025,969.039075,886.854175
"ZNF160",0.941611964232444,0.875797016536408,0.29064494974895,592.7207,521.006836363636,706.8548625,55.1136,43.2840588547609,170.518281939619,565.1639,409.43865,534.35765,620.2775,587.57605,636.309775
"ZNF415",0.441739223390835,0.379281280468462,0.925655830581333,17.67625,111.753045454545,127.695275,9.10755,20.5393380836588,44.8421916430105,13.122475,30.5208,57.079275,22.230025,186.877575,154.647225
"ZNF439",0.999891432182201,0.949473084392798,0.840798457353409,83.40465,84.17045,101.336025,24.81495,12.0671240284842,40.049271857447,70.997175,38.294325,44.527825,95.812125,120.397025,104.483225
"ZNF440",0.651565366158671,0.820703839030796,0.027226006836097,438.4628,335.823759090909,512.7498125,98.8881,25.7845145257707,82.6274828450676,389.01875,251.70615,411.467375,487.90685,423.15265,490.006375
"ZNF562",0.642868971995094,0.974304396534333,0.463413936894188,816.582,690.203145454546,784.00715,247.2389,39.5445693347052,59.3145380138919,692.96255,583.737225,638.516275,940.20145,874.3988,879.704925
"ZNF561",0.653284700425098,0.721342404191215,0.994313114843085,643.8402,560.216345454545,565.5832,94.8081,28.6266472270615,37.0913269146239,596.43615,469.69005,496.18735,691.24425,609.45845,612.578275
"ZNF584",0.925707195282869,0.996879086808641,0.697146171241557,160.1797,179.532686363636,156.017075,26.8887,16.8006859287786,13.3229941615688,146.73535,140.9749,142.197525,173.62405,197.67405,183.70945
"ZNF274",0.412833270198078,0.218908834773326,0.602574166610671,144.8608,263.646440909091,313.526925,104.2665,24.9863228604588,50.291279117073,92.72755,184.9591,224.86085,196.99405,306.7994,341.087625
"ZIK1",0.769245702958533,0.367299785614779,0.358653246918641,14.6387,44.6997727272727,78.4152125,6.7047,8.60237262125144,34.2453693878793,11.28635,11.621125,16.30215,17.99105,78.025025,87.923175
"ZNF540",0.603318742105837,0.898180732181678,0.65544383647609,19.37015,46.4682727272727,32.6397625,11.75355,9.23887336784438,6.06943431827928,13.493375,17.755525,18.887275,25.246925,68.2252,42.698175
"ZNF570",0.44941562058776,0.587646698687748,0.955269979972734,13.85925,64.28665,57.6410625,4.97315,13.0263727165146,14.5901164736849,11.372675,17.228,32.373175,16.345825,97.06645,68.13755
"ZNF57",0.283290175261481,0.269160882718994,0.96405902284605,234.63555,145.043077272727,136.71025,22.32195,18.8137048324764,15.3319888045853,223.474575,92.73525,116.947975,245.796525,166.7307,129.18715
"ZNF556",0.770820547027507,0.653108953561894,0.889559508576759,1.8327,15.6463136363636,20.8097875,1.5153,6.15287081802494,8.21385628503614,1.07505,0.227125,0.7024,2.59035,10.717275,41.72695
"ZNF554",0.858214835115838,0.462398045611343,0.377745959056245,133.0472,109.210068181818,75.0498125,25.1449,14.7491670733398,10.792303203415,120.47475,79.57445,49.357025,145.61965,112.72295,87.058975
"ZNF738",0.837452334695875,0.997481646399971,0.651636568147475,309.2627,227.646490909091,298.8817125,272.449,25.9519798278711,106.367272540917,173.0382,158.157925,143.805725,445.4872,275.909825,277.14735
"ZNF596",0.254981482167255,0.185874329171484,0.840101333392403,87.83385,52.6116090909091,45.7407875,49.43335,5.7159917048231,9.69404729396635,63.117175,30.582375,27.505325,112.550525,62.807375,59.0719
"ZNF621",0.231953983457526,0.515828711770425,0.662996180532303,964.8997,667.470063636364,753.8818125,640.8756,34.8177242428476,72.687709440515,644.4619,575.90345,613.422875,1285.3375,790.352225,864.2825
"ZNF680",0.00386021943399883,0.010463625093143,0.948675007599693,528.1171,228.474427272727,243.1392125,123.4837,24.8695350779831,34.2872943735225,466.37525,169.971525,144.89895,589.85895,252.60475,321.8327
"ZNF483",0.790955539435753,0.994039129124201,0.599721427784872,33.8006,60.5480545454545,38.3520375,13.4896,13.6775827459775,5.70729742660149,27.0558,11.625125,27.59505,40.5454,102.8872,45.4677
