"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF274",0.815030409692192,297.27734,284.691923809524,49.6056832399904,28.0729678792445,199.6831,189.1183,295.6961,312.6284
"ZIK1",0.619477718169819,53.4822933333333,43.7460333333333,11.6781658773581,14.1116200668293,12.3537,15.4048,90.92155,39.4254
"ZNF540",0.0693819782957504,53.6036866666667,31.409480952381,11.8883801880014,5.34446780172695,23.4341,15.7746,64.4097,45.5165
"ZNF570",0.96578435702684,58.24746,57.4689714285714,10.3447985735404,13.280686593776,25.19035,18.5063,91.8127,60.2124
"ZNF57",0.68999174496102,162.8997,151.492066666667,27.3709728676776,13.9642788267598,93.1153,115.9633,179.9419,172.6043
"ZNF556",0.983543639014371,17.6752333333333,17.8911666666667,9.34051453685536,5.73354380082408,0.80305,0.704,9.6132,30.4935
"ZNF554",0.717935008682086,107.104846666667,99.7101095238095,7.30850596552281,16.2863105681821,89.80405,51.0973,126.1912,107.8611
"ZNF738",0.162776631071268,199.358226666667,285.580595238095,15.2663842062489,49.7036272537066,162.86105,148.3786,223.41995,423.6499
"ZNF596",0.11331232970227,64.97886,47.6740095238095,9.2968299773571,6.08874331181224,42.43265,29.4051,77.4088,57.0222
"ZNF621",0.448168468974737,664.546146666667,726.11929047619,39.8876404647436,61.3610789609555,544.8534,588.9635,788.5673,848.3488
"ZNF680",0.0246537542002124,203.93568,309.736876190476,28.6064050962654,32.0192513699634,137.2359,218.9305,201.95265,357.293
"ZNF483",0.0400474257490716,71.0447133333333,35.1374238095238,16.3987618547396,8.11733152663369,24.51485,15.7519,114.0986,41.1827
"ZNF417",0.673120980537323,270.650533333333,288.748171428571,18.6269642920678,33.2812200970694,221.5135,190.754,332.62875,342.2243
"ZNF791",0.415189439153026,442.764613333333,402.17780952381,42.1743996500008,28.7316337552066,330.59865,334.497,508.414,432.9235
"ZNF519",0.368986259411121,64.61998,55.9811523809524,7.74395609414329,5.81256936541762,45.86735,37.0642,76.30035,61.939
"ZNF25",0.0656837283977147,364.70338,254.417352380952,55.0813857827014,29.4074323674958,183.3504,152.7516,504.4168,325.8716
"ZNF77",0.531196115791836,75.4152533333333,69.3197380952381,8.13347723997709,5.71657766420849,50.4799,48.0751,92.8198,83.7828
"ZNF169",0.506035823866526,114.762146666667,105.368495238095,11.683639686432,8.37246682555522,89.0433,84.3219,132.59205,124.5493
