"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.0997793001799113,0.866331922366088,0.209368729183008,218.431324242424,110.71975,204.970222222222,12.3409757920829,66.00435,20.9156148816353,163.5659,77.717575,170.9594,265.6979,143.721925,236.7192,149.980968,200.149293939394,157.9696,211.06,93.898,189.8109,151.1863,258.38185,13.6425255802713,9.31205583645914,1.33449794736219,1.33607985333887,0.416297086422052,0.418006235785936,"KICH"
"ZNF416",0.488523095574669,0.976831190901808,0.476428153390089,129.711,104.86665,132.0091,4.87663128651738,12.59025,12.1096793790018,114.3774,98.571525,113.0829,145.2068,111.161775,151.0373,104.161284,127.256225757576,104.4859,125.75315,88.7226,126.4442,110.777475,150.483925,4.91590001886626,4.00445231242621,1.22172289809307,1.2035418176041,0.288917101130198,0.267286269774142,"KICH"
"ZNF586",0.999082616352747,0.8033337378486,0.937616484623996,147.581733333333,149.07665,135.620444444444,8.53330809670488,61.27175,16.4077408597801,116.1786,118.440775,103.7344,160.6335,179.712525,173.9859,156.867164,140.723159090909,151.8281,133.48335,136.7146,159.7181,112.15885,161.017275,7.09387333128355,5.68036822442878,0.897084867875275,0.87917421083449,-0.156683618470787,-0.185779027124869,"KICH"
"ZNF446",0.950504357840288,0.990114765783591,0.935727223490887,286.537078787879,259.83095,292.634455555556,21.2233173556022,8.12835,41.2048509809394,190.8757,255.766775,214.1494,358.736,263.895125,343.0816,255.787344,283.476292424242,253.629,259.4508,223.1714,284.5342,215.7252,327.380875,8.38207368146268,13.8973214681178,1.10824987660157,1.02295399973978,0.14828320186585,0.0327412713399192,"KICH"
"ZNF8",0.944613829938638,0.109122128514485,0.406252305084599,89.4102575757576,84.5372,105.586833333333,3.39187775074859,2.3665,8.79999615460775,77.9405,83.35395,84.3775,100.093,85.72045,121.4398,86.075744,94.7237015151515,81.6309,90.55715,78.5941,90.4097,81.9907,109.79805,3.88404999607832,2.95670447954615,1.10046915789832,1.10934891076786,0.13811871236199,0.149713191168083,"KICH"
"ZNF264",0.684263865725042,0.964889677197623,0.643697372526917,698.619072727273,602.3523,713.802644444444,28.291392741523,10.0759,50.6304938904936,596.9822,597.31435,595.6248,784.0575,607.39025,810.3734,559.764464,688.060681818182,573.1796,671.2573,475.9641,626.2516,592.916975,787.38495,32.8670531816599,20.0727666410967,1.22919678913055,1.17111163760888,0.297715903485519,0.227878609014094,"KICH"
"ZNF213",0.736816950855468,0.983862697139221,0.717892478601817,486.617290909091,603.15395,472.784866666667,40.0526923265459,123.26885,46.3391657348475,352.2825,541.519525,394.3292,628.2895,664.788375,501.1908,391.015312,487.480309090909,384.5087,463.0603,340.449,441.8673,366.7125,550.838825,21.0940869871854,23.8655382192759,1.24670388634527,1.20429082618937,0.318118840924534,0.268183832990749,"KICH"
"ZNF343",0.757515414477391,0.5708127081285,0.983310038555976,207.143733333333,176.3895,184.486988888889,10.4473316619782,77.2025,15.2996748078408,171.8695,137.78825,156.2295,234.3344,214.99075,207.8838,190.72866,212.768368181818,197.2996,205.67495,159.3493,216.9714,168.9155,250.810525,9.50074619949402,8.96165980841903,1.11555530344427,1.04244990866682,0.157762036690136,0.0599780616035579,"KICH"
"ZNF302",0.702867467525846,0.530105960267607,0.420231700730417,488.96613030303,399.78535,551.000922222222,26.6205774997849,32.32845,52.9005535685297,370.5472,383.621125,511.6183,594.2282,415.949575,665.1371,530.904276,502.412362121212,559.0165,517.4053,416.4152,613.9535,362.19865,617.48445,23.3418771983805,23.3384376627079,0.946333237145018,0.925563556710759,-0.0795797982989492,-0.111596034231638,"KICH"
"ZNF268",0.451959969832186,0.950229792229976,0.415937876656785,422.116542424242,296.41505,438.401988888889,24.5313993481985,72.83785,50.4297118807715,334.8437,259.996125,319.0863,524.3731,332.833975,547.0443,414.730196,399.313266666667,422.5213,401.3839,343.5497,483.2648,313.345275,521.40055,15.7290383619115,18.9759574861515,0.962826605147089,0.949973172950098,-0.054652087491805,-0.0740413222841314,"KICH"
"ZNF184",0.810035176206644,0.313932914071021,0.410781187321426,89.6453272727273,69.30545,114.6093,7.90045584803362,7.52385,15.4468049235558,67.3068,65.543525,72.9899,105.0979,73.067375,148.9627,204.711076,95.5106015151515,202.6841,81.85065,180.2731,228.9879,67.468,112.1405,6.76024197054681,5.70226472722621,0.466562940224844,0.40383360115569,-1.09985637838655,-1.30816713913654,"KICH"
"ZNF500",0.921524950035881,0.86206463520145,0.815929627893297,284.121333333333,307.43625,267.880644444444,14.5845298671909,8.65574999999998,28.4045298387526,236.3332,303.108375,216.3225,328.0075,311.764125,321.6453,236.383752,282.461831818182,229.3992,287.57575,189.4718,278.0159,228.975525,324.33525,11.445533745089,9.53994135786933,1.19492913293881,1.25360397943846,0.256925059553788,0.326081664619226,"KICH"
"ZNF419",0.998310599587691,0.152973759326999,0.6682280146675,215.601424242424,218.61245,268.807044444444,8.30889920037139,22.85095,46.3382056906732,194.9041,207.186975,160.5837,248.8729,230.037925,299.3931,147.718288,223.464954545455,143.5443,216.15015,127.9752,170.2388,191.60185,252.312875,6.00265187609699,9.06286200742142,1.51277785283739,1.50580796311661,0.597200147409065,0.590537793698537,"KICH"
"ZNF175",0.50299147911299,0.904390440046799,0.677807698555939,213.937921212121,166.2663,204.6018,9.35102742274167,58.9492,23.2612424868062,176.0216,136.7917,153.0307,245.6925,195.7409,264.3291,169.150912,211.731286363636,168.011,216.20775,144.6448,190.2078,176.407175,247.431375,7.77131405243309,7.61701451995143,1.25173009036828,1.28686663373232,0.323923508542989,0.363862545537755,"KICH"
"ZNF14",0.143637107049249,0.876839426026017,0.273912307726133,238.001866666667,154.5101,227.064322222222,10.5230578544823,0.774500000000003,19.7251601005175,199.8197,154.12285,173.6827,279.7477,154.89735,275.4802,259.247472,226.468063636364,243.032,236.73995,209.3825,291.6097,172.383625,266.6361,19.1675246810593,7.48585811054207,0.873559390528459,0.974110199479904,-0.195022304157258,-0.0378431036372251,"KICH"
"ZNF85",0.331451537370236,0.991441687203338,0.414874474740276,152.612245454545,84.6974,149.565777777778,11.0497619250492,33.4779,23.9739417798192,114.6966,67.95845,81.8702,177.0879,101.43635,198.4414,78.413804,144.043736363636,76.5462,146.62775,65.382,86.2517,91.28895,176.279025,4.8404974259005,7.53609032001136,1.8369691178818,1.91554577496989,0.877327372854662,0.937755501633884,"KICH"
"ZKSCAN1",0.623386426623399,0.785769926745539,0.467286649938131,1172.41007575758,1608.81605,1011.97528888889,109.443162239794,285.89935,239.704072984863,718.515,1465.866375,548.2164,1499.2965,1751.765725,1490.2225,709.103788,1240.14171969697,704.8215,1141.4611,523.7122,851.7693,712.251675,1518.4494,45.3088421093272,86.053132145595,1.74888604557415,1.61950380344527,0.806436288778716,0.695551856342538,"KICH"
"ZNF862",0.429137426534555,0.974405500987165,0.418713318312861,609.224015151515,402.6169,627.686255555556,41.1329024832436,45.2998,65.5184791063731,427.907,379.967,533.4562,790.5913,425.2668,740.6639,507.269108,623.519787878788,484.6777,621.35535,383.6234,595.7091,440.4572,775.177225,34.2148684778172,27.4204700666108,1.22916964200152,1.28199698480041,0.297684040840524,0.358392868806417,"KICH"
"ZNF684",0.904138336534829,0.00859720028679489,0.512349565867763,167.07533030303,195.17015,273.491622222222,7.89838763309107,38.66605,60.5586222339349,132.4174,175.837125,160.5837,194.5983,214.503175,368.0406,152.578052,187.646646969697,139.4857,166.08415,118.103,167.4831,133.00275,207.4926,11.3731723218958,12.2358867558404,1.22984036373526,1.19068943984939,0.298471062398652,0.251797173055662,"KICH"
"ZNF430",0.970083107380271,0.999312357808858,0.969852875573438,130.860406060606,140.6741,130.098077777778,9.69910013628836,25.6334,21.8537427866409,105.147,127.8574,62.6873,175.7234,153.4908,176.5092,116.122476,130.674281818182,98.6263,124.5284,79.6826,118.4936,99.241275,163.79335,14.0062943301625,6.43652539503584,1.12531429159487,1.26262873087604,0.170327991309059,0.336430484837643,"KICH"
"ZFP30",0.0341046603123822,0.608477501096456,0.135516661989376,189.560187878788,85.3676,169.747833333333,9.60634831642553,32.9251,18.6011896984963,151.0862,68.90505,132.5697,213.7296,101.83015,194.0347,176.77558,185.417237878788,170.8196,175.40395,148.773,197.8246,146.691725,226.322925,9.57030303945143,7.46694108026181,1.04888490751261,1.02683737697548,0.0688563819472998,0.0382077162146513,"KICH"
"ZNF549",0.0142686629602018,0.949156077269844,0.0339859407570554,231.931648484848,99.38675,224.782233333333,10.685444108724,37.60515,21.3898510119545,192.116,80.584175,166.3694,279.4852,118.189325,280.5637,177.205324,220.365795454545,169.6283,235.51255,153.6416,208.1247,172.384925,265.893925,9.23611414840007,8.07639425078477,1.24356193414677,1.38840364491067,0.31447836108223,0.473427057723478,"KICH"
"ZNF211",0.524352858820922,0.400868433943469,0.238764829899674,246.777863636364,184.2499,285.346333333333,11.7960411528147,35.9369,37.9945681558598,198.8178,166.28145,228.6627,277.1544,202.21835,294.1685,206.491584,248.953056060606,206.4402,250.33035,168.2725,238.6861,193.99025,291.6243,9.0964419652149,9.82790480970608,1.20563294269952,1.21260466711425,0.269790742768289,0.27810928025607,"KICH"
"ZNF205",0.862951186482686,0.890381440155269,0.762624579966647,446.112009090909,540.76315,402.751055555556,46.7504859927942,99.41975,59.1845497840397,300.7647,491.053275,287.9692,562.1163,590.473025,503.9758,239.366032,428.129075757576,251.5736,360.696,216.9704,285.9039,292.374825,497.750475,12.5812207289194,28.6242547776144,1.78859578437418,1.43375934517771,0.838827380810853,0.519802889691915,"KICH"
"ZNF45",0.584823375698666,0.994305948346387,0.657721712509221,254.7502,189.22415,251.285255555556,16.973612032967,39.22415,19.9666528535575,200.9434,169.612075,199.7526,309.426,208.836225,305.7991,253.702384,245.062021212121,261.7174,252.2006,231.7853,269.5365,176.0452,296.88675,8.11625847850818,11.1843976046105,0.965942918424137,0.963637113925173,-0.0499901581447562,-0.0534381356772386,"KICH"
"ZNF133",0.480792882269291,0.975374864868354,0.591956480089659,248.329933333333,144.6419,238.5486,22.5520658222075,69.4386,30.3238130793917,172.8682,109.9226,198.9104,309.923,179.3612,264.3291,261.36314,249.263978787879,248.981,220.38255,227.3541,293.1167,173.963625,291.34985,10.5852709403869,15.0327335145598,0.953707469185895,0.885138022580036,-0.0683812788382108,-0.176025657809397,"KICH"
"ZNF436",0.949294034717712,0.754057476626712,0.803445839537456,273.324015151515,253.51795,297.2237,15.5758692924636,89.16095,26.0252761666903,216.6155,208.937475,253.287,332.1129,298.098425,333.6278,380.569124,283.884522727273,369.4057,265.93825,342.3318,428.8543,218.4912,340.416125,18.4602362808256,11.4791602123243,0.745947332099576,0.719908355501824,-0.422854322853394,-0.474114832052121,"KICH"
"ZNF484",0.832205978821943,0.629156369212716,0.591633463420832,68.7057878787879,59.1945,76.5380555555556,3.89810831456717,7.975,8.08939201853114,54.0166,55.207,62.0727,81.4448,63.182,95.039,96.10752,70.0666696969697,93.5804,67.0731,72.5608,107.7524,55.1536,84.78665,6.43173421160265,2.83448751265441,0.729044612710532,0.716743035934875,-0.455920994235117,-0.480472112960495,"KICH"
"ZNF780B",0.976339424120165,0.715515047303599,0.981829748653437,446.259875757576,424.14145,403.364644444444,22.3182154391543,129.01945,65.72369184897,361.7674,359.631725,263.9625,542.9473,488.651175,593.4233,342.979392,434.955668181818,331.7095,445.49685,269.9896,394.1994,319.3353,550.21935,18.6582960737084,19.2136106378906,1.2681685206959,1.34303313592164,0.342746470885653,0.425494900029756,"KICH"
"ZNF557",0.884184553740435,0.819798410733549,0.987458900875592,175.979824242424,160.63745,165.9029,6.95852269217673,51.28785,18.5728692005675,146.2645,134.993525,119.801,206.6585,186.281375,198.3402,165.599876,175.541271212121,157.9227,167.9022,120.3607,188.9791,145.382125,209.525225,12.4710044448476,5.36659425997808,1.06003262473531,1.06319230864214,0.0841086674484061,0.0884025730036445,"KICH"
"ZNF337",0.787946067703934,0.589480890268508,0.989253832243808,449.100378787879,340.32275,365.105433333333,42.6556566700968,114.37555,46.3194123627538,320.849,283.134975,293.0414,478.2237,397.510525,479.2448,255.8477,437.810948484848,247.0552,427.51885,202.6637,306.4213,300.14235,497.4909,17.9124184944235,25.4264207284503,1.7112170579796,1.73045882053889,0.775022768950287,0.791154610320928,"KICH"
"ZNF317",0.597211244121257,0.146562702825363,0.999873960921662,981.590466666667,827.7246,825.160566666667,39.0868974162959,53.7409,65.63031405786,858.3297,800.85415,708.2903,1120.6727,854.59505,1016.5368,608.007128,929.977478787879,626.6291,929.27635,567.1922,656.8581,774.639,1099.391125,22.6609623047621,26.5159115838892,1.52955028972601,1.48297669227299,0.613107541708529,0.56849592334452,"KICH"
"ZNF426",0.853894488556981,0.96579790371261,0.80969459813882,148.105048484848,118.23135,155.3336,13.4953825998371,46.28015,24.4829193861081,83.3798,95.091275,80.5344,193.8729,141.371425,195.2868,142.742176,153.871371212121,134.538,162.38365,117.3084,142.76,86.371275,196.85105,10.7761806417306,9.26578991923201,1.07796711192158,1.20697237955076,0.108313163070533,0.271392661725838,"KICH"
"ZNF331",0.967754564896445,0.946425528960045,0.996895933528116,1014.24533939394,771.8373,851.946411111111,252.441169121385,569.3983,341.640074998,429.5148,487.13815,313.21,724.8755,1056.53645,797.7073,958.465872,882.421440909091,833.7661,528.6565,644.2366,1131.5326,348.456225,764.75205,91.5895506738044,142.289351663768,0.920660262078785,0.634058520729015,-0.119259217221479,-0.657312094161042,"KICH"
"ZNF227",0.224623010846621,0.669537118365674,0.487539164283382,317.576475757576,212.41935,289.862311111111,15.4772523170627,9.83674999999999,26.1995532654473,247.1698,207.500975,220.7994,367.3205,217.337725,338.5892,226.783776,301.144539393939,224.1973,299.07485,174.6208,259.9793,234.899575,363.1054,12.0087389908506,11.0567722108371,1.32789278274447,1.33398060547562,0.409138664721458,0.41573769156932,"KICH"
"ZNF141",0.891339724011263,0.254675016199212,0.936137157859032,132.830484848485,114.9837,100.482611111111,9.03398646250575,55.6341,18.7336262555424,103.3778,87.16665,51.075,158.2231,142.80075,112.8631,80.862172,125.173853030303,77.9886,118.15735,64.8763,95.8419,94.32425,152.50225,5.11396465381971,6.28670085975304,1.54799023986522,1.51505925224969,0.630396375266284,0.599374216968981,"KICH"
"ZNF304",0.932962100120157,0.82151017698916,0.99899351275347,500.560618181818,460.5963,465.759411111111,25.8073100901588,143.9296,57.0604155784571,379.2293,388.6315,311.5925,602.8349,532.5611,614.712,312.422464,474.440142424242,310.2687,489.48425,274.8944,346.755,354.883675,596.163925,12.7540309247088,19.1521573438537,1.51858523983808,1.57761401649602,0.602727890817029,0.657744274678027,"KICH"
"ZNF132",0.126891661600934,0.993635598799782,0.180887705895372,163.109703030303,85.2432,160.937633333333,9.21732115003735,6.2202,19.8255414061774,134.9655,82.1331,137.7401,198.4906,88.3533,165.9938,201.324952,156.526654545455,203.2631,151.8191,155.6716,249.6358,111.788225,197.171275,11.610429711277,8.17649021146698,0.777482636853948,0.746909301294726,-0.363117638299316,-0.420995030610088,"KICH"
"ZNF20",0.403338681173481,0.917007023630619,0.349348931641778,99.2931181818182,72.2204,103.5617,5.00194847491359,12.5497,9.71689294630748,78.0065,65.94555,80.2057,122.5212,78.49525,125.3376,152.622428,100.312524242424,138.9927,98.35505,122.8933,154.5459,80.094325,121.78015,11.5651101527014,3.43383929837888,0.657259392062772,0.707627450938071,-0.605465242166411,-0.498938079414039,"KICH"
"ZNF670",0.996167145693826,0.304390437685134,0.798546335740864,30.6980757575758,31.50915,38.1941111111111,2.3123506837995,2.24085,4.77938744975187,22.0027,30.388725,29.6522,32.2407,32.629575,52.6375,67.701644,34.4172454545455,58.5685,30.49715,56.0512,68.1077,23.723375,40.918425,5.74131066446237,1.8820538003145,0.508366465289166,0.5207090842347,-0.976059229683561,-0.941450518837077,"KICH"
"ZFP37",0.806717198048286,0.00187677633725836,0.0592578966849826,13.3065939393939,4.81145,39.1309111111111,2.01216531690036,2.37245,11.7547011105303,5.6062,3.625225,10.1881,18.0571,5.997675,54.0831,112.86378,21.3854318181818,109.6348,11.30105,84.1926,127.3335,5.61975,22.70345,8.32267467549745,3.33711124957121,0.189480024664971,0.103079040596599,-2.39988233005708,-3.27817708033205,"KICH"
"ZNF189",0.964605751460762,0.981329652721901,0.942761318040066,392.76906969697,361.9884,404.261411111111,31.8816971162651,116.4599,16.2753279187432,297.347,303.75845,359.4941,421.4185,420.21835,439.5456,535.570448,380.612381818182,529.0677,375.0432,420.9069,602.9426,289.318475,438.66305,28.2259225359338,18.4199241309934,0.710667258134791,0.708875631606314,-0.492753861909562,-0.4963955582597,"KICH"
"ZNF434",0.187783901091441,0.277888472844352,0.052769793207058,421.188803030303,524.604,374.717455555556,12.1415424800585,43.2822,37.3711626242716,396.5903,502.9629,294.4324,466.1654,546.2451,440.6639,311.817052,401.841131818182,312.0489,406.4558,293.8219,323.0493,357.763025,457.21355,7.82704512100218,10.4829202461965,1.28870800759858,1.30253880080974,0.365925418308177,0.381326349012071,"KICH"
"ZNF287",0.779367017104448,0.472481286730528,0.46254499525036,134.48963030303,110.27385,156.331266666667,8.01022621328403,11.49335,20.931946902595,101.9737,104.527175,118.2285,143.4109,116.020525,190.3048,181.637468,134.898281818182,180.7691,131.6509,155.6886,201.2278,104.75205,152.044,7.63421239997229,5.54935086510541,0.742678717687156,0.728282101310456,-0.429189858070446,-0.457430705825955,"KICH"
"ZIM3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.178112,0,0,0,0,0,0,0,0.0797223553590836,0,0,NA,-Inf,NA,"KICH"
"ZFP14",0.069812643387226,0.99410950651831,0.107541957562927,199.199233333333,88.8343,196.613111111111,12.3829740606051,12.818,16.1025833688646,145.2068,82.4253,160.1483,247.2817,95.2433,218.723,194.841876,194.970713636364,186.1421,183.8009,140.9068,246.6368,141.67645,242.599525,12.7605056347026,8.89679866738275,1.00066124202358,0.987422512156036,0.000953655324489269,-0.0182605575603922,"KICH"
"ZNF473",0.188684436044378,0.887055501879461,0.333136321734059,173.872212121212,241.20325,182.991288888889,7.48630631832892,96.08125,21.37215924831,141.198,193.162625,124.1453,196.7338,289.243875,225.4324,164.146044,185.00091969697,154.1911,181.6253,139.9404,174.8252,140.0784,227.750275,7.6474409795959,7.18323587060504,1.12705073597125,1.17792336911793,0.172552462170798,0.236245686375854,"KICH"
"ZNF614",0.0343124774693196,0.519393061511628,0.0143499586965158,195.233681818182,91.7648,217.899622222222,9.10333779271149,11.6835,22.1308819022561,170.1128,85.92305,184.8071,236.4625,97.60655,259.9461,254.832028,191.254490909091,241.4626,187.3167,204.3002,281.2239,154.68815,232.77775,13.2070823872478,6.82926972921291,0.750511983953175,0.775758647508972,-0.414052986330166,-0.366320221085317,"KICH"
"POGK",0.909622681040609,0.000412459000664556,0.053219320248062,979.084481818182,871.7112,1539.33605555556,36.4704599025438,306.3376,223.039415863817,842.4528,718.5424,1081.1633,1091.0853,1024.88,2048.2584,1289.81876,1095.27398636364,1322.0464,975.552,993.4375,1451.2148,846.233575,1170.820325,58.7600771703807,53.2588175297702,0.849168906772325,0.737910560476546,-0.235876548498787,-0.438482131957389,"KICH"
"ZNF514",0.99990279483426,0.897060632531028,0.977879475091337,216.530733333333,217.4946,233.1953,18.6865420639329,19.9336,22.9242359942485,143.2322,207.5278,156.1025,261.1004,227.4614,278.941,182.488456,216.800554545455,181.0137,200.45825,144.7225,208.3365,153.2921,260.6438,11.0630868573243,11.2382686122906,1.18802339226025,1.10742032232919,0.24856324318043,0.147202902197245,"KICH"
"ZNF300",0.906332209243049,0.0169417920339301,0.586271767838415,22.6536424242424,30.79445,51.2835111111111,2.96774220455063,20.01855,16.0472178541644,8.4007,20.785175,17.107,31.1321,40.803725,70.6037,138.58556,33.5135545454545,133.8198,19.3903,92.3419,173.9409,10.817775,38.58365,10.7364844165056,6.13817332374249,0.241825732388386,0.144898587503494,-2.0479603266697,-2.7868845635649,"KICH"
"RBAK",0.89080057089042,0.997770784966365,0.917083960156454,405.357354545455,432.61775,407.309855555556,15.5648690006863,27.27655,14.7743302547029,345.3132,418.979475,375.6398,467.7294,446.256025,439.9865,314.5435,436.194987878788,318.0407,410.46995,269.7883,367.6373,363.432825,502.448675,14.6400057246289,13.8245504423171,1.38675568841444,1.29062082305818,0.471713643350753,0.368065207427579,"KICH"
"ZNF92",0.999311692770995,0.205543592807063,0.704879745556557,272.291927272727,269.6182,204.610344444444,18.1057432780326,111.4881,31.5165604139145,200.1624,213.87415,133.2896,307.4159,325.36225,261.0092,135.654608,265.543889393939,133.0982,244.23805,116.8526,153.8155,179.281575,329.913225,6.68734289930592,13.9313328919287,1.95749995749455,1.83502143530115,0.969012276189416,0.875796915614567,"KICH"
"ZNF157",0.643964087348405,0.284466769087114,0.994712403265553,0.901263636363636,1.97555,1.84975555555556,0.220541800855499,1.97555,0.843440480695175,0,0.987775,0.4851,1.0986,2.963325,1.1267,6.616668,1.17084696969697,5.5458,0.73565,3.7969,8.1998,0.073925,1.1586,0.870270822382703,0.197336397225707,0.176954166311045,0.132649933282845,-2.49855236507944,-2.91430414493352,"KICH"
"ZNF182",0.551088771788353,0.596186113885467,0.327300116335139,225.080139393939,274.9781,201.100555555556,12.0157962119819,27.8236,17.124309412581,183.7722,261.0663,170.2867,241.5077,288.8899,227.0012,168.353408,222.143472727273,168.0607,209.283,143.2257,186.101,178.583875,245.835425,6.59516113626225,8.16040234042254,1.31950683604381,1.24528221053465,0.399998824935464,0.316472728318347,"KICH"
"ZNF673",0.60671571093942,0.640164895456646,0.387755181218301,234.743618181818,273.35295,215.921188888889,9.6285662142308,14.00335,19.3923228310375,198.7782,266.351275,185.898,269.0712,280.354625,255.4075,212.759424,233.752318181818,200.2753,234.1887,182.3915,233.1839,198.789025,267.374975,9.39730817880362,6.35449228592118,1.09866963252269,1.16933391187031,0.135757636357009,0.225686960846172,"KICH"
"ZNF41",0.999378320006208,0.373215423918352,0.774366704733562,421.474342424242,424.26935,363.2066,19.5392660526759,40.52955,42.330014206336,342.1314,404.004575,284.2963,493.1009,444.534125,428.1861,266.078384,415.158183333333,258.7099,413.3858,229.8216,301.5922,329.1123,491.87705,9.06572322511867,15.0103762734231,1.56028527042367,1.59787391205362,0.64180982434406,0.676153569948069,"KICH"
"ZNF7",6.64987001087747e-05,0.532597460758591,3.61114457946288e-05,346.859175757576,667.4476,309.499355555556,14.2708177180908,182.4548,30.329178492749,281.9495,576.2202,247.3369,405.164,758.675,339.3727,322.311792,357.06761969697,316.8185,346.41705,288.0205,337.7041,280.921175,412.8975,10.827379303962,14.0630204907313,1.1078329386626,1.09342431076468,0.1477403392076,0.128853357319004,"KICH"
"ZNF214",0.42799687552638,0.925908083533325,0.587417542729969,25.1044757575758,39.8873,27.3786333333333,2.64298849657917,3.6086,6.78326608617363,16.053,38.083,17.8673,31.6748,41.6916,22.8413,79.376344,28.123603030303,76.6683,22.39735,61.3549,98.1113,16.998125,38.1973,4.99342145620308,2.23179601924959,0.354307109814771,0.292133124120399,-1.49692767884803,-1.77530214447494,"KICH"
"ZNF215",0.555664113615171,0.266576497295805,0.975829435724905,15.5115909090909,3.337,5.9827,3.12503182841477,1.541,1.88988609371629,2.8302,2.5665,2.0747,22.0062,4.1075,6.9216,50.960444,14.4349742424242,41.1039,6.08965,33.9928,58.0921,2.785125,18.3591,5.5566597164666,2.35101498570676,0.28325840807871,0.148152608389958,-1.81980931408103,-2.75484406812829,"KICH"
"ZNF547",0.742839342560495,0.731060772479177,0.944291006008348,62.0543060606061,42.7608,51.8245333333333,6.58827412031208,1.8449,9.91847174817998,35.358,41.83835,25.5174,70.1776,43.68325,76.7635,49.164176,55.6420727272727,49.155,47.41805,34.2092,55.204,34.289825,65.80655,4.13352244038617,4.05710989534106,1.13176050641574,0.964663818533211,0.178568699546684,-0.0519018383477982,"KICH"
"ZNF773",0.225708517320999,0.255537504329929,0.0621273693571108,171.281890909091,114.89,199.113166666667,6.01838643980847,41.6141,25.1647210933834,153.2796,94.08295,146.5776,194.186,135.69705,218.4761,96.558612,171.685142424242,95.6548,170.7373,80.0839,114.7206,140.919075,194.68235,5.35848328201591,6.68278931581258,1.77804070365306,1.7849318591435,0.830288351325304,0.835868999547271,"KICH"
"ZNF776",0.809413897038086,0.857058186764434,0.943982224470469,454.440012121212,399.78835,430.354911111111,22.1552893951977,82.28425,30.4196132240572,370.9834,358.646225,361.8923,546.3265,440.930475,477.4341,384.406488,443.403089393939,386.4938,441.2062,339.9495,427.3328,364.165075,525.8674,14.1648731985986,15.5473287732735,1.15347452042469,1.14156087368025,0.205986136085971,0.191007793259522,"KICH"
"ZNF256",0.957141261567677,0.515863389335613,0.708303710806514,140.109621212121,129.9052,160.773955555556,8.66036553638593,57.954,14.5692242044004,99.1885,100.9282,146.6652,174.812,158.8822,170.6001,87.276768,137.662190909091,85.8178,141.7447,71.6511,98.6382,99.513225,170.807025,3.63137138155693,6.34035088879863,1.57730624155435,1.65169347151756,0.657462793469531,0.723945969957005,"KICH"
"ZNF599",0.0848758253649997,0.226623937070931,0.0184703710012184,103.010757575758,48.34335,124.610422222222,5.76956444422956,7.75425,13.3841661187221,74.892,44.466225,108.2988,125.7082,52.220475,155.1036,132.27472,99.5632454545455,131.2355,99.6334,119.2492,145.1658,73.99315,124.256775,4.63379635959185,4.66093941337099,0.752700481653225,0.75919549207341,-0.409852200237911,-0.397456668891149,"KICH"
"ZNF18",0.9690467767816,0.533844240673302,0.74105202913019,112.759072727273,107.7665,124.375755555556,4.06272286759836,31.2579,14.1307810248694,95.839,92.13755,92.7175,126.8135,123.39545,148.1225,131.384712,118.388193939394,128.2923,111.7797,119.5374,139.1148,94.2722,134.32035,3.9059409279725,4.5445622210723,0.901080438791036,0.871289235597148,-0.150272194769769,-0.198776375496656,"KICH"
"ZKSCAN2",0.998739672624403,0.78816942219019,0.930544010430851,290.392209090909,293.43895,268.703777777778,13.2137357721723,39.48785,41.8728332530366,243.8258,273.695025,163.4437,344.1926,313.182875,407.9568,150.960004,288.386662121212,155.6886,282.7229,127.8847,173.8646,241.6541,341.37615,8.01042379951789,10.2174809104247,1.91035144726952,1.81595120002364,0.933838075219532,0.860725433669653,"KICH"
"ZNF689",0.947969458829737,0.676523216155987,0.992479434643845,147.403306060606,136.6493,132.312944444444,8.63984270690258,14.1637,13.3797201531949,126.0625,129.56745,113.5244,174.3148,143.73115,171.8305,169.403856,151.621443939394,159.4725,158.00825,140.907,195.3753,123.0721,182.512875,8.2971580852504,6.50825284403206,0.895029472879259,0.990818166141498,-0.159992904491862,-0.0133077749890043,"KICH"
"ZNF19",0.936810000763379,0.953587851962459,0.982401808132814,87.1961151515151,79.7764,83.9276444444444,5.34400167941988,17.8008,8.40972789898882,64.563,70.876,73.3191,103.8124,88.6768,107.8506,99.618268,83.9770515151515,96.3214,84.80965,82.7972,117.9486,63.897525,104.188375,5.91426103805235,3.611173176243,0.842988471905088,0.880486060210919,-0.246415192829234,-0.183627931289453,"KICH"
"ZNF230",0.939745629078422,0.934841129154411,0.988526031723879,84.7489606060606,78.65675,81.4729444444444,4.24608845147672,35.56735,7.30591167782622,68.8909,60.873075,66.1343,99.9605,96.440425,98.8405,101.352388,83.9180636363636,98.3389,83.90105,79.1201,110.9806,66.5432,105.586225,5.92875569555513,2.96497390532717,0.827983092380257,0.853182718130872,-0.272326787051899,-0.229073351805455,"KICH"
