"gene","p-adj-YES-NO","mean-NO","mean-YES","SEM-NO","SEM-YES","Q1-NO","Q1-YES","Q3-NO","Q3-YES","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF85",0.62842693803896,151.492935,163.41935,10.4041319238773,16.3125118047357,105.324425,141.9767,182.661225,197.267725,78.413804,144.043736363636,76.5462,146.62775,65.382,86.2517,91.28895,176.279025,4.8404974259005,7.53609032001136,1.8369691178818,1.91554577496989,0.877327372854662,0.937755501633884,"KICH"
"ZKSCAN1",0.435268512259875,1091.03222,1283.41735,95.0729030106335,274.5478854883,630.398225,706.76565,1344.57205,1540.51025,709.103788,1240.14171969697,704.8215,1141.4611,523.7122,851.7693,712.251675,1518.4494,45.3088421093272,86.053132145595,1.74888604557415,1.61950380344527,0.806436288778716,0.695551856342538,"KICH"
"ZNF862",0.461522856374827,612.2458075,680.6876375,36.0602558356982,101.479590342091,427.6674,524.396975,781.811875,764.816275,507.269108,623.519787878788,484.6777,621.35535,383.6234,595.7091,440.4572,775.177225,34.2148684778172,27.4204700666108,1.22916964200152,1.28199698480041,0.297684040840524,0.358392868806417,"KICH"
"ZNF684",0.788206901408608,187.821495,177.6742125,16.2101864659667,20.0686236655047,132.019775,154.091625,202.3919,214.576875,152.578052,187.646646969697,139.4857,166.08415,118.103,167.4831,133.00275,207.4926,11.3731723218958,12.2358867558404,1.22984036373526,1.19068943984939,0.298471062398652,0.251797173055662,"KICH"
"ZNF430",0.991200502007166,129.9722675,130.216925,9.17944665638347,17.8453834454636,92.8339,113.55475,177.790675,167.3369,116.122476,130.674281818182,98.6263,124.5284,79.6826,118.4936,99.241275,163.79335,14.0062943301625,6.43652539503584,1.12531429159487,1.26262873087604,0.170327991309059,0.336430484837643,"KICH"
"ZFP30",0.246700616986997,185.499585,158.6970375,8.67419314608698,27.5948837160464,148.663475,115.0367,213.36705,228.4533,176.77558,185.417237878788,170.8196,175.40395,148.773,197.8246,146.691725,226.322925,9.57030303945143,7.46694108026181,1.04888490751261,1.02683737697548,0.0688563819472998,0.0382077162146513,"KICH"
"ZNF549",0.0367627756538623,235.05795,183.0658375,9.33684616866053,27.7655299273149,203.845025,147.1722,282.22765,223.816125,177.205324,220.365795454545,169.6283,235.51255,153.6416,208.1247,172.384925,265.893925,9.23611414840007,8.07639425078477,1.24356193414677,1.38840364491067,0.31447836108223,0.473427057723478,"KICH"
"ZNF211",0.280468656582928,260.1845975,227.5421375,11.6476649685961,33.3600598439101,225.78075,162.034425,286.5359,281.731,206.491584,248.953056060606,206.4402,250.33035,168.2725,238.6861,193.99025,291.6243,9.0964419652149,9.82790480970608,1.20563294269952,1.21260466711425,0.269790742768289,0.27810928025607,"KICH"
"ZNF205",0.954224624319698,445.2209975,439.4095625,39.7123011922155,107.644494389254,297.968075,292.894225,550.080075,457.0015,239.366032,428.129075757576,251.5736,360.696,216.9704,285.9039,292.374825,497.750475,12.5812207289194,28.6242547776144,1.78859578437418,1.43375934517771,0.838827380810853,0.519802889691915,"KICH"
"ZNF45",0.194559556387898,256.3000325,211.7043625,14.2209473986753,25.5146184754792,205.577275,169.507925,306.632875,270.482775,253.702384,245.062021212121,261.7174,252.2006,231.7853,269.5365,176.0452,296.88675,8.11625847850818,11.1843976046105,0.965942918424137,0.963637113925173,-0.0499901581447562,-0.0534381356772386,"KICH"
"ZNF133",0.521858791088148,254.8157125,287.5645875,19.0396617511211,63.2478905657121,180.7521,181.067875,309.937475,348.882775,261.36314,249.263978787879,248.981,220.38255,227.3541,293.1167,173.963625,291.34985,10.5852709403869,15.0327335145598,0.953707469185895,0.885138022580036,-0.0683812788382108,-0.176025657809397,"KICH"
"ZNF436",0.174877540964602,274.0046525,326.265675,13.8406213973967,50.4027547947769,214.5022,247.4111,332.491625,371.454075,380.569124,283.884522727273,369.4057,265.93825,342.3318,428.8543,218.4912,340.416125,18.4602362808256,11.4791602123243,0.745947332099576,0.719908355501824,-0.422854322853394,-0.474114832052121,"KICH"
"ZNF484",0.958711720145691,69.4772775,69.9602875,3.59521751928417,10.5567990925185,54.387625,53.3785,81.0968,91.231325,96.10752,70.0666696969697,93.5804,67.0731,72.5608,107.7524,55.1536,84.78665,6.43173421160265,2.83448751265441,0.729044612710532,0.716743035934875,-0.455920994235117,-0.480472112960495,"KICH"
"ZNF780B",0.854128969742134,441.54034,430.3348875,23.1539810204691,71.9749954382483,347.809375,316.87125,569.072,519.62915,342.979392,434.955668181818,331.7095,445.49685,269.9896,394.1994,319.3353,550.21935,18.6582960737084,19.2136106378906,1.2681685206959,1.34303313592164,0.342746470885653,0.425494900029756,"KICH"
"ZNF557",0.402530632362837,173.8043,188.3653125,6.55361458616736,20.7355792058811,145.970375,133.51815,203.654675,237.239325,165.599876,175.541271212121,157.9227,167.9022,120.3607,188.9791,145.382125,209.525225,12.4710044448476,5.36659425997808,1.06003262473531,1.06319230864214,0.0841086674484061,0.0884025730036445,"KICH"
"ZNF337",0.710550338787296,444.8818025,477.7482125,35.6793009728237,83.4199464653526,301.813575,368.11875,480.21265,559.713725,255.8477,437.810948484848,247.0552,427.51885,202.6637,306.4213,300.14235,497.4909,17.9124184944235,25.4264207284503,1.7112170579796,1.73045882053889,0.775022768950287,0.791154610320928,"KICH"
"ZNF317",0.875254837896986,945.0854525,931.234875,36.1863233098418,75.3479328496043,794.0614,780.39555,1096.964975,1132.741125,608.007128,929.977478787879,626.6291,929.27635,567.1922,656.8581,774.639,1099.391125,22.6609623047621,26.5159115838892,1.52955028972601,1.48297669227299,0.613107541708529,0.56849592334452,"KICH"
"ZNF426",0.368809732278398,144.7559775,172.656225,11.3014934166948,40.2082502335064,81.377875,73.88905,193.68045,256.334325,142.742176,153.871371212121,134.538,162.38365,117.3084,142.76,86.371275,196.85105,10.7761806417306,9.26578991923201,1.07796711192158,1.20697237955076,0.108313163070533,0.271392661725838,"KICH"
"ZNF331",0.389317114135988,1069.3717025,632.4081625,221.318501697847,140.981063406947,370.92385,462.16535,773.208175,763.929825,958.465872,882.421440909091,833.7661,528.6565,644.2366,1131.5326,348.456225,764.75205,91.5895506738044,142.289351663768,0.920660262078785,0.634058520729015,-0.119259217221479,-0.657312094161042,"KICH"
"ZNF227",0.261857003248118,314.0532675,275.08795,13.7192253904869,34.6426498308804,246.689625,207.19855,364.676675,326.08755,226.783776,301.144539393939,224.1973,299.07485,174.6208,259.9793,234.899575,363.1054,12.0087389908506,11.0567722108371,1.32789278274447,1.33398060547562,0.409138664721458,0.41573769156932,"KICH"
"ZNF141",0.212661240428321,123.9575975,150.34765,8.42069118144026,20.3087759289813,94.79675,118.947725,150.05515,178.112975,80.862172,125.173853030303,77.9886,118.15735,64.8763,95.8419,94.32425,152.50225,5.11396465381971,6.28670085975304,1.54799023986522,1.51505925224969,0.630396375266284,0.599374216968981,"KICH"
"ZNF304",0.383541080171266,496.634905,444.3218375,24.0734156083433,56.7197029881464,358.32655,376.183125,618.279725,574.9063,312.422464,474.440142424242,310.2687,489.48425,274.8944,346.755,354.883675,596.163925,12.7540309247088,19.1521573438537,1.51858523983808,1.57761401649602,0.602727890817029,0.657744274678027,"KICH"
"ZNF132",0.27883447638898,159.30037,135.055525,8.12367883822143,29.0159627190839,128.812375,72.786875,194.532625,165.7309,201.324952,156.526654545455,203.2631,151.8191,155.6716,249.6358,111.788225,197.171275,11.610429711277,8.17649021146698,0.777482636853948,0.746909301294726,-0.363117638299316,-0.420995030610088,"KICH"
"ZNF20",0.177784522508328,98.678315,113.2993,4.48190011603445,8.09061642921248,78.093275,94.8609,122.78845,123.013275,152.622428,100.312524242424,138.9927,98.35505,122.8933,154.5459,80.094325,121.78015,11.5651101527014,3.43383929837888,0.657259392062772,0.707627450938071,-0.605465242166411,-0.498938079414039,"KICH"
"ZNF670",0.630554395671853,32.8056375,35.3379875,2.18292279132667,4.12985834989001,23.199775,27.5456,39.9712,40.940875,67.701644,34.4172454545455,58.5685,30.49715,56.0512,68.1077,23.723375,40.918425,5.74131066446237,1.8820538003145,0.508366465289166,0.5207090842347,-0.976059229683561,-0.941450518837077,"KICH"
"ZFP37",0.325344807971377,18.439395,28.3286,3.37639200659207,14.9762246976666,5.594975,4.8844,21.3836,30.043475,112.86378,21.3854318181818,109.6348,11.30105,84.1926,127.3335,5.61975,22.70345,8.32267467549745,3.33711124957121,0.189480024664971,0.103079040596599,-2.39988233005708,-3.27817708033205,"KICH"
"ZNF189",0.376222785365255,387.573095,442.136275,23.9811167883846,66.3291535990309,335.121775,352.542725,442.1592,492.015525,535.570448,380.612381818182,529.0677,375.0432,420.9069,602.9426,289.318475,438.66305,28.2259225359338,18.4199241309934,0.710667258134791,0.708875631606314,-0.492753861909562,-0.4963955582597,"KICH"
"ZNF434",0.0186334487247867,419.127325,346.57435,11.9960221649446,28.9133220912523,392.01785,272.605275,466.2951,412.828825,311.817052,401.841131818182,312.0489,406.4558,293.8219,323.0493,357.763025,457.21355,7.82704512100218,10.4829202461965,1.28870800759858,1.30253880080974,0.365925418308177,0.381326349012071,"KICH"
"ZNF287",0.624967715650659,140.3846425,131.355375,7.88997885250155,10.4526950875933,109.649925,126.996275,163.643875,148.337825,181.637468,134.898281818182,180.7691,131.6509,155.6886,201.2278,104.75205,152.044,7.63421239997229,5.54935086510541,0.742678717687156,0.728282101310456,-0.429189858070446,-0.457430705825955,"KICH"
"ZIM3",NA,0,0,0,0,0,0,0,0,0.178112,0,0,0,0,0,0,0,0.0797223553590836,0,0,NA,-Inf,NA,"KICH"
"ZFP14",0.148091195326377,203.1362725,164.6480125,10.4511190147024,26.5721123851038,153.43315,111.35055,243.874375,177.3676,194.841876,194.970713636364,186.1421,183.8009,140.9068,246.6368,141.67645,242.599525,12.7605056347026,8.89679866738275,1.00066124202358,0.987422512156036,0.000953655324489269,-0.0182605575603922,"KICH"
"ZNF473",0.000251090367035744,171.96945,247.78355,7.22719429786482,23.304245600212,138.149725,216.373825,196.512525,292.9348,164.146044,185.00091969697,154.1911,181.6253,139.9404,174.8252,140.0784,227.750275,7.6474409795959,7.18323587060504,1.12705073597125,1.17792336911793,0.172552462170798,0.236245686375854,"KICH"
"ZNF614",0.0174180602038162,203.50015,153.3961,8.56309583857994,14.7158431922756,174.829675,129.4805,246.467125,166.093775,254.832028,191.254490909091,241.4626,187.3167,204.3002,281.2239,154.68815,232.77775,13.2070823872478,6.82926972921291,0.750511983953175,0.775758647508972,-0.414052986330166,-0.366320221085317,"KICH"
"POGK",0.0723077975419036,1118.71081,836.9164625,66.5326825196048,72.155681896901,862.40245,703.163325,1164.816525,954.7856,1289.81876,1095.27398636364,1322.0464,975.552,993.4375,1451.2148,846.233575,1170.820325,58.7600771703807,53.2588175297702,0.849168906772325,0.737910560476546,-0.235876548498787,-0.438482131957389,"KICH"
"ZNF514",0.433977151393943,224.614475,194.858675,15.8367101360669,28.2118586331031,152.93475,138.48245,270.69925,234.11035,182.488456,216.800554545455,181.0137,200.45825,144.7225,208.3365,153.2921,260.6438,11.0630868573243,11.2382686122906,1.18802339226025,1.10742032232919,0.24856324318043,0.147202902197245,"KICH"
"ZNF300",0.149736292694816,29.17498,60.128725,4.63564096291482,42.9681522210876,8.885575,11.077625,40.588325,27.74845,138.58556,33.5135545454545,133.8198,19.3903,92.3419,173.9409,10.817775,38.58365,10.7364844165056,6.13817332374249,0.241825732388386,0.144898587503494,-2.0479603266697,-2.7868845635649,"KICH"
"RBAK",0.00466743053729535,397.2728625,493.5542625,12.1686792357679,40.1779913490802,346.988475,398.9387,448.0562,595.469225,314.5435,436.194987878788,318.0407,410.46995,269.7883,367.6373,363.432825,502.448675,14.6400057246289,13.8245504423171,1.38675568841444,1.29062082305818,0.471713643350753,0.368065207427579,"KICH"
"ZNF92",0.0188081799989062,247.009155,347.0204125,14.9619414787435,54.7592203580021,188.802075,231.41395,305.62045,469.486775,135.654608,265.543889393939,133.0982,244.23805,116.8526,153.8155,179.281575,329.913225,6.68734289930592,13.9313328919287,1.95749995749455,1.83502143530115,0.969012276189416,0.875796915614567,"KICH"
"ZNF157",0.134703605017692,1.098645,2.106825,0.263457730029277,0.683649613615358,0,0.9531,1.0638,3.043675,6.616668,1.17084696969697,5.5458,0.73565,3.7969,8.1998,0.073925,1.1586,0.870270822382703,0.197336397225707,0.176954166311045,0.132649933282845,-2.49855236507944,-2.91430414493352,"KICH"
"ZNF182",0.744454814095757,222.2006525,230.74665,10.5929651013581,24.3582866306388,182.279575,181.551925,241.576825,284.159625,168.353408,222.143472727273,168.0607,209.283,143.2257,186.101,178.583875,245.835425,6.59516113626225,8.16040234042254,1.31950683604381,1.24528221053465,0.399998824935464,0.316472728318347,"KICH"
"ZNF673",0.00610752013475813,227.5779075,284.96775,8.56574362684515,11.7827390342065,190.824525,273.242525,256.3617,296.536325,212.759424,233.752318181818,200.2753,234.1887,182.3915,233.1839,198.789025,267.374975,9.39730817880362,6.35449228592118,1.09866963252269,1.16933391187031,0.135757636357009,0.225686960846172,"KICH"
"ZNF41",0.539984792420987,407.3963525,436.4088125,18.0508109707072,54.8988265925129,325.3728,332.292025,470.92435,575.9344,266.078384,415.158183333333,258.7099,413.3858,229.8216,301.5922,329.1123,491.87705,9.06572322511867,15.0103762734231,1.56028527042367,1.59787391205362,0.64180982434406,0.676153569948069,"KICH"
"ZNF7",0.468815457058015,342.9914975,368.64655,13.4884729446434,41.0714780317802,278.092525,293.009075,407.228625,439.95065,322.311792,357.06761969697,316.8185,346.41705,288.0205,337.7041,280.921175,412.8975,10.827379303962,14.0630204907313,1.1078329386626,1.09342431076468,0.1477403392076,0.128853357319004,"KICH"
"ZNF214",0.543017407476349,25.52007,29.2459,2.60767820457547,3.60532331559875,15.509975,19.110375,30.724625,37.2145,79.376344,28.123603030303,76.6683,22.39735,61.3549,98.1113,16.998125,38.1973,4.99342145620308,2.23179601924959,0.354307109814771,0.292133124120399,-1.49692767884803,-1.77530214447494,"KICH"
"ZNF215",0.484370084747506,13.49742,18.6025125,2.61135594037088,9.85866262093244,2.867925,1.468275,18.2025,22.4639,50.960444,14.4349742424242,41.1039,6.08965,33.9928,58.0921,2.785125,18.3591,5.5566597164666,2.35101498570676,0.28325840807871,0.148152608389958,-1.81980931408103,-2.75484406812829,"KICH"
"ZNF547",0.3964310517894,62.126545,50.4290375,5.70336039931942,10.7919057390901,35.2583,38.00295,75.29465,49.6116,49.164176,55.6420727272727,49.155,47.41805,34.2092,55.204,34.289825,65.80655,4.13352244038617,4.05710989534106,1.13176050641574,0.964663818533211,0.178568699546684,-0.0519018383477982,"KICH"
"ZNF773",0.08273600667428,178.918215,145.399675,7.33196980666628,21.404289168777,154.94715,106.723575,197.0102,197.292525,96.558612,171.685142424242,95.6548,170.7373,80.0839,114.7206,140.919075,194.68235,5.35848328201591,6.68278931581258,1.77804070365306,1.7849318591435,0.830288351325304,0.835868999547271,"KICH"
"ZNF776",0.814149473474268,450.033585,438.4254375,17.8423615406126,65.8222340332601,368.710625,341.843825,530.3411,525.109025,384.406488,443.403089393939,386.4938,441.2062,339.9495,427.3328,364.165075,525.8674,14.1648731985986,15.5473287732735,1.15347452042469,1.14156087368025,0.205986136085971,0.191007793259522,"KICH"
"ZNF256",0.640430413903554,144.7187075,153.3148,7.70792884168333,13.2355619850867,111.683225,133.918475,171.823975,188.7687,87.276768,137.662190909091,85.8178,141.7447,71.6511,98.6382,99.513225,170.807025,3.63137138155693,6.34035088879863,1.57730624155435,1.65169347151756,0.657462793469531,0.723945969957005,"KICH"
"ZNF599",0.0679770637185649,108.61862,81.9336625,5.18241036421327,19.1830484349551,83.0947,40.252625,129.51815,126.569025,132.27472,99.5632454545455,131.2355,99.6334,119.2492,145.1658,73.99315,124.256775,4.63379635959185,4.66093941337099,0.752700481653225,0.75919549207341,-0.409852200237911,-0.397456668891149,"KICH"
"ZNF18",0.256797794727091,116.01018,133.7284,4.51884895253744,27.1116212187162,95.61955,84.37215,130.115325,130.452225,131.384712,118.388193939394,128.2923,111.7797,119.5374,139.1148,94.2722,134.32035,3.9059409279725,4.5445622210723,0.901080438791036,0.871289235597148,-0.150272194769769,-0.198776375496656,"KICH"
"ZKSCAN2",0.855373085814577,284.89762,278.718075,13.1313233145706,37.6952237599035,231.5533,192.73295,345.8493,339.6558,150.960004,288.386662121212,155.6886,282.7229,127.8847,173.8646,241.6541,341.37615,8.01042379951789,10.2174809104247,1.91035144726952,1.81595120002364,0.933838075219532,0.860725433669653,"KICH"
"ZNF689",0.706164565382816,142.6694325,135.1671,7.51700202190596,23.8252940941375,118.627,103.0386,173.06735,190.998025,169.403856,151.621443939394,159.4725,158.00825,140.907,195.3753,123.0721,182.512875,8.2971580852504,6.50825284403206,0.895029472879259,0.990818166141498,-0.159992904491862,-0.0133077749890043,"KICH"
"ZNF19",0.171940225385887,87.4514825,71.0439,4.63457753345864,12.9343643385418,73.70325,50.410375,104.634075,86.084875,99.618268,83.9770515151515,96.3214,84.80965,82.7972,117.9486,63.897525,104.188375,5.91426103805235,3.611173176243,0.842988471905088,0.880486060210919,-0.246415192829234,-0.183627931289453,"KICH"
"ZNF230",0.897408632969523,85.9842575,84.7833875,3.55973734418182,10.8081211786461,70.74925,54.596925,100.956125,110.137325,101.352388,83.9180636363636,98.3389,83.90105,79.1201,110.9806,66.5432,105.586225,5.92875569555513,2.96497390532717,0.827983092380257,0.853182718130872,-0.272326787051899,-0.229073351805455,"KICH"
"ZNF222",0.902144694611304,60.35174,59.50675,2.73443206058805,6.89326478963343,50.653175,41.7551,66.08455,71.099725,65.222444,59.5750409090909,63.4702,58.9629,57.1906,75.7475,47.3806,69.816925,2.57567544784587,2.44749146980518,0.913413194223309,0.928985571181436,-0.130660465338542,-0.106271905756985,"KICH"
"ZNF221",0.252730446731348,16.402305,12.855425,1.33450152174429,1.31922417863006,10.486,9.546325,19.482075,16.099775,17.510072,15.5021984848485,15.4852,13.9379,11.5585,23.2117,9.66555,19.25155,1.5905924866594,1.06747000225233,0.885330367850485,0.900078784904296,-0.175712186447347,-0.15187680720497,"KICH"
"ZNF233",0.204861939285258,83.618595,67.25245,5.45501367800225,7.61005063182424,60.125975,66.867475,108.350125,76.79965,27.604036,73.0992227272727,27.7026,71.60995,14.0494,38.2731,48.6426,95.797775,3.13471989196738,4.30884735832253,2.64813532076515,2.58495411982991,1.40497684631758,1.37013867447395,"KICH"
"ZNF235",0.338442373798609,72.631285,65.6707875,2.74725669690448,8.56113782627715,58.54365,51.3272,82.828775,77.243875,80.308044,70.8699803030303,75.5141,69.158,66.9856,85.2413,57.3804,82.18215,4.40760445203923,2.41096349529147,0.882476733003612,0.91582896439208,-0.180369853469902,-0.126849901874126,"KICH"
"ZNF208",0.0159402185947405,286.6361075,28.7468,45.6148725564583,13.5590996692917,50.7678,5.5374,434.61925,34.958775,88.1791,220.49605,79.1201,115.46625,64.0055,108.3382,10.2532,320.7037,9.43965445541308,33.2861086235766,2.50054774884298,1.45937947500066,1.32224415408018,0.545355068669061,"KICH"
"ZNF714",0.56008931696442,291.96616,322.386575,19.7983171720512,61.5564249043706,159.3923,204.0841,356.272925,428.038775,89.073716,283.715478787879,86.298,288.14125,62.9184,109.308,161.8085,356.113475,7.23536040563905,16.4805625327079,3.1851761835992,3.33890993997543,1.67137317536225,1.7393771802824,"KICH"
