"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF25",0.676358859577323,204.241119014085,200.812497222222,5.80465348290612,5.50801460472566,140.23795,143.970175,238.46175,241.80375,284,216
"ZNF77",0.414236493045866,118.562471830986,113.761048148148,3.89585774783498,4.37676586994877,74.66425,71.753625,137.381,144.64605,284,216
"ZNF169",0.0512609412788615,74.4384309859155,67.7962282407407,2.33198549910163,2.40643087060546,48.203975,44.3883,90.6132,83.134075,284,216
"ZNF613",0.00553474793916586,82.222323943662,94.0117796296296,2.63510215373363,3.39661536700081,55.3107,62.18505,102.5497,122.0131,284,216
"ZNF404",0.25981969926088,36.2496133802817,33.1435976851852,1.96273719402301,1.81836127795934,16.052,14.6588,45.6958,42.472775,284,216
"ZNF135",0.132512665974722,85.4142545774648,103.523364814815,7.33053752314194,9.85120167529458,15.6304,19.736075,115.80875,125.321275,284,216
"ZNF620",0.10973604717273,32.8773834507042,36.5150652777778,1.48394092795302,1.72352519531701,18.58755,18.02875,40.992275,46.9744,284,216
"ZNF619",0.18601003918088,49.1776102112676,51.8578319444444,1.33465383610634,1.51859935477392,33.1258,36.23025,60.653925,63.773975,284,216
"ZNF354C",0.813244764418498,35.4576165492958,36.1093597222222,1.84983794456993,2.0200338806377,13.7016,17.5968,45.521025,46.61745,284,216
"ZNF114",0.406979465023734,44.764713028169,50.4757907407407,3.92699016474613,5.96762526791027,7.479,5.01215,58.18515,56.688825,284,216
"ZNF454",0.975330220406906,9.84903415492958,9.80771388888889,0.809608869703689,1.10100589585894,2.03435,2.243125,10.75275,9.84375,284,216
"ZNF543",0.0905729350044689,146.041512323944,156.494094907407,3.71869008674643,5.10484846787153,101.1328,103.79775,177.80675,197.842475,284,216
"ZNF354B",0.481913759963877,103.852301408451,100.298784722222,3.21143550975728,3.96167822454111,67.06815,64.310775,125.997875,123.957825,284,216
"ZNF223",0.96448026085719,99.3017133802817,99.512174537037,3.02503663761794,3.67684118807912,65.2764,60.91785,127.67445,130.88515,284,216
"ZNF713",0.722424189375393,55.6609524647887,58.7893962962963,6.48436515112001,5.40020738268376,22.1065,21.621075,60.014275,66.838575,284,216
"ZNF552",0.575899869872298,207.397906338028,216.002376388889,7.40221534261669,14.6987713707408,125.8086,121.568075,258.26815,240.56965,284,216
"ZNF154",0.511353105553902,37.2127623239437,39.8546388888889,2.54380904845574,3.17189897611935,14.559,13.350275,40.796225,45.3814,284,216
"ZNF571",0.633265614729855,74.4902577464789,72.3902481481481,3.0879756053932,2.99190565964636,43.498975,44.366325,90.371775,91.13235,284,216
"ZNF443",0.961435160811629,72.4313257042254,72.6078671296296,2.33099857721702,2.84906186274862,42.977525,43.625525,91.455325,89.6447,284,216
"ZNF792",0.523301710407866,98.7438926056338,102.370094907407,3.52056436239854,4.5777316461248,56.67225,58.666675,122.75185,125.370175,284,216
"ZFP82",0.22007234638667,73.3891267605634,81.350874537037,3.96510985096732,5.30146957213041,26.92955,28.093475,102.79625,107.135075,284,216
"ZNF707",0.500874156926084,292.975747183099,284.518188425926,7.76654848334366,10.1494623954366,212.9936,185.603975,349.9491,362.3529,284,216
"ZNF746",0.888738034040394,679.589716549296,684.221099537037,21.6170376346662,25.132328114074,445.739125,445.191075,804.43665,815.8652,284,216
"ZNF678",0.660740940481731,41.5676538732394,42.4819152777778,1.27352667115372,1.70157509139753,26.515925,26.0135,50.8036,53.4549,284,216
"HKR1",0.844338750662285,586.201433802817,578.893828240741,25.9328543928774,25.6241978767489,368.513625,346.148625,680.77995,687.418175,284,216
"ZNF101",0.548759549916481,117.884266197183,121.056685185185,3.73002888956196,3.56342386570682,80.181525,83.1726,138.533825,145.765525,284,216
"ZNF716",0.55727523529423,3.06394929577465,2.46415601851852,0.750014067069839,0.631449681319915,0,0,0,0,284,216
"ZNF708",0.779782726262608,112.98156056338,114.783210648148,4.61210171462122,4.21343916223416,71.012375,71.714825,140.0144,148.717275,284,216
"ZNF721",0.487367212937273,353.213957394366,369.446629166667,9.39002091013568,23.7712812380487,253.1306,249.8652,426.039025,423.13455,284,216
"ZNF662",0.55979572064592,67.9689126760563,71.9586518518519,4.28233771974874,5.45569320082191,17.679825,18.281975,96.472375,102.91035,284,216
"ZNF320",0.647029083355678,372.365169366197,359.48500462963,19.4958029135168,19.5433182673616,124.299525,134.7795,522.029825,502.1232,284,216
"ZNF530",0.812106620285159,99.4055200704225,98.3161217592593,2.86172391347877,3.66469917662607,67.144175,59.698525,119.0695,126.805825,284,216
"ZFP1",0.967106645467184,215.600771126761,216.006802314815,7.43909173077915,5.62541739875948,144.7371,161.0994,245.786325,249.03835,284,216
"KRBA2",0.864403161483086,43.2897485915493,43.6426162037037,1.42729186141299,1.4442613440943,25.669775,28.684675,56.2283,55.338,284,216
"ZNF93",0.502798640978455,81.8981855633803,76.2231601851852,6.60670124064734,4.32268634737079,26.44925,29.9533,99.04035,101.2046,284,216
"ZFP90",0.32197173801587,462.325466549296,478.823310185185,10.8266031548101,12.7071004917546,333.0319,343.220225,552.41245,574.759675,284,216
"ZNF479",0.445179918113651,0.567887676056338,0.167590740740741,0.454196709861518,0.0637954787064967,0,0,0,0,284,216
"ZNF445",0.250685833125841,444.313411267606,462.046426851852,9.28200733209063,12.7949448250474,342.26315,331.22035,532.30605,556.845225,284,216
"ZNF74",0.791601187121012,488.987015492958,478.362401388889,19.8122853738309,38.0199808455675,301.841425,277.73495,576.095025,542.688025,284,216
"ZNF829",0.284109641355381,16.8650764084507,18.7101439814815,1.05476516247201,1.40352387527613,4.610675,5.39365,22.366125,24.806775,284,216
"ZNF267",0.327351822745674,459.234421126761,443.903508333333,11.1383956807784,10.3432616354158,337.860475,341.711375,542.757575,537.6782,284,216
"ZNF566",0.763034214766757,166.069827464789,163.437396296296,5.63723774193865,6.72220937044276,110.623875,112.65445,194.952625,183.65445,284,216
"ZNF224",0.854621316468078,179.801306338028,181.303775462963,5.17288300116359,6.48572457862353,118.4178,109.921575,231.5522,219.546325,284,216
"ZNF529",0.405697185049481,305.746019014084,290.8515875,12.058538901327,13.0302396990959,191.272725,171.76475,348.13085,364.3326,284,216
"ZNF284",0.331599765640521,43.1444073943662,45.4330277777778,1.51542029035974,1.82254671912186,28.176125,25.7309,51.4295,57.029825,284,216
"ZNF749",0.0372725722899503,76.302451056338,83.538762962963,2.00594341957266,2.97198533531333,51.311175,51.490975,96.794875,106.81705,284,216
"ZNF17",0.28716020537611,123.819098943662,128.769910185185,2.80302165043544,3.84785320925473,92.58495,93.3003,147.131175,161.103,284,216
"ZNF555",0.321327269941853,65.3675538732394,67.8969805555556,1.74396877292591,1.81043798552753,45.47105,50.8267,79.728875,81.283425,284,216
"ZNF75D",0.834789367455225,244.926725,242.79869212963,6.2891382286817,8.26872745831595,168.298825,163.9726,302.27675,291.059325,284,216
"ZNF197",0.389847716310147,260.64041443662,266.948083333333,4.90727560336502,5.38444691027114,208.876175,209.9745,299.23075,307.948675,284,216
"ZNF732",0.94819447615195,4.60679366197183,4.55497175925926,0.498539353495672,0.637128745897734,0.641675,0.525875,3.8879,3.4457,284,216
"ZNF546",0.981366083784132,53.4780450704225,53.3843791666667,2.65360487005505,2.99183640329402,30.958775,28.5212,67.832525,69.132975,284,216
"ZNF286A",0.465805424065643,286.019985915493,295.802231944444,8.44649751438794,10.6232967347304,191.171175,193.89225,358.0292,343.44245,284,216
"ZKSCAN4",0.325632138888918,125.123037323944,121.236290277778,2.57003374933258,3.01644735890979,95.4346,91.38515,150.93575,150.0807,284,216
"ZNF643",0.641489834441166,64.8266563380282,61.3363939814815,6.10406941047407,3.05809657836859,33.42475,33.00465,73.636975,76.534325,284,216
"ZNF642",0.460321291372164,109.872774647887,103.341433333333,7.33988507461021,3.09193486578065,76.342075,75.6445,122.721075,122.711225,284,216
"ZNF490",0.406811683047227,169.758326408451,175.547341203704,4.69944325857042,5.07409771004039,120.658675,123.29105,199.0835,220.016825,284,216
