"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF302",0.78130894571319,0.95301078518886,0.843913390342574,427.33903195122,357.541571428571,417.408934177215,14.0019940736742,83.9567686646547,24.5132559129863,271.9448,166.6022,271.43385,492.24095,456.0708,483.3722,410,7,79
"ZNF268",0.969450040975386,0.959191077391805,0.988687521278537,286.851073170732,298.469742857143,291.191297468354,6.12708251291484,15.7561356042481,17.2430034041608,199.98275,266.22175,174.17385,357.934,322.0914,353.34085,410,7,79
"ZNF184",0.630525017957802,0.509252827772305,0.851686459043877,257.930257073171,220.399928571429,243.287659493671,5.19847622622722,29.9002704252122,13.5332150509373,177.244875,174.7198,160.5993,310.438125,248.0075,283.9878,410,7,79
"ZNF500",0.579663738123,0.384410769425921,0.355226199791296,223.160728536585,190.336628571429,237.187159493671,4.29075865864319,21.5963020391137,9.68110685705212,163.26155,186.16295,181.1434,266.321375,203.73325,288.08715,410,7,79
"ZNF419",0.999907149176726,0.35935844397634,0.910199843985517,168.649326341463,169.069371428571,182.906520253165,4.08498156408691,28.5853313168345,10.8245923884685,114.42865,118.2137,110.67245,205.0259,194.1397,228.6227,410,7,79
"ZNF175",0.870088987748205,0.619439628564985,0.979255218745657,118.26925902439,106.400014285714,111.164343037975,3.07977465913279,13.8602812094304,6.90328428742938,74.171925,83.16295,67.30285,157.359725,130.4661,153.0431,410,7,79
"ZNF14",0.976859698590562,0.85121684502573,0.999480484898937,169.138010243902,161.296857142857,162.505350632911,4.53654904464895,32.324306062399,15.1645472227076,111.765325,117.5698,106.9587,213.297875,189.08885,184.45715,410,7,79
"ZNF85",0.851135030817144,0.615996756442533,0.971166907333084,72.056413902439,57.6243285714286,63.9831037974684,3.50462607810828,13.5721965225782,7.51161261432354,25.412525,37.23025,23.64895,97.150925,69.42085,95.91405,410,7,79
"ZKSCAN1",0.993644483925004,0.0600710996964064,0.817253524428718,789.027637560976,805.2475,899.709074683544,19.3905307770176,164.228195802351,45.9394952076134,520.9188,577.93055,646.9131,956.81955,936.4194,1107.4375,410,7,79
"ZNF862",0.980155092538031,0.0268103713571018,0.808087160174495,323.774834146341,338.823257142857,389.61297721519,9.96407553759463,40.6625296897809,26.7636290126186,183.485225,283.9969,209.0212,404.304275,371.53365,489.37375,410,7,79
"ZNF684",0.925309612679598,0.498630255124743,0.755602932113598,48.5006573170732,52.5457857142857,44.5895481012658,1.4350682228427,7.47089056766418,2.74581426336688,30.62905,33.728,29.4668,58.0281,64.12485,50.0266,410,7,79
"ZNF430",0.89177894840623,0.945492907269074,0.937801593276128,138.223200487805,123.311842857143,134.861374683544,4.30353161178231,23.1253675899418,9.01661236171614,88.344,86.38795,79.56135,169.39195,153.67945,180.59265,410,7,79
"ZFP30",0.927509624869449,0.580679945652012,0.998766195604748,214.964159756098,194.489457142857,197.202025316456,7.26419983120901,34.0735866192838,15.7013018783761,122.448725,123.1232,114.4566,262.382725,262.2571,248.6238,410,7,79
"ZNF549",0.999616294104555,0.0782977699002396,0.763541116045168,148.527744634146,147.4703,176.499197468354,5.10626958992779,21.2993257061054,13.1101167578415,70.834,105.4241,101.7944,204.176825,183.1554,219.53895,410,7,79
"ZNF211",0.756364537806549,0.0425213572645645,0.997752977252573,200.399988048781,231.620371428571,234.517121518987,5.30302974126556,43.5625244957598,16.7259033968352,124.7139,163.51955,144.24825,254.507225,274.78985,304.35915,410,7,79
"ZNF205",0.348912659824049,0.014421509404718,0.0698036982583079,253.902421707317,197.021428571429,291.012918987342,5.2139223144818,27.9821629620227,13.492267048589,184.597,171.8227,222.66865,302.85935,245.5526,341.7937,410,7,79
"ZNF45",0.967496822330382,0.989953097516971,0.958054052149283,256.324594146341,245.8705,258.187324050633,5.59340496853632,48.1755927833745,11.6905559726699,181.239025,151.58895,190.91435,312.44475,323.25205,294.73735,410,7,79
"ZNF133",0.971743847945505,0.32392632014092,0.972100869748066,377.427925365854,391.530914285714,406.02762278481,7.69499128718679,55.0815991439386,21.7754655773673,269.30525,279.5485,268.54585,441.8172,513.2798,485.54695,410,7,79
"ZNF436",0.961397712985423,0.99794600549329,0.968930126073107,764.155750731707,802.819242857143,767.003694936709,18.8983093089676,172.228284077215,40.0480297874219,509.09945,552.4712,511.87135,929.307875,941.379,940.1165,410,7,79
"ZNF484",0.644211950454052,0.0349808622252411,0.229857463069158,100.845726585366,123.507357142857,80.509746835443,3.50974526872175,28.2439932391773,3.6027625146429,70.407825,85.71615,58.0508,115.53915,130.4582,92.69175,410,7,79
"ZNF780B",0.721319342775642,0.988578531787724,0.763725776498996,290.315933414634,220.0114,286.070179746835,12.5565356504757,38.4164263819156,16.8493776033497,163.557525,167.82185,181.2377,328.287575,246.31165,347.6053,410,7,79
"ZNF557",0.632530841757208,0.257013782038255,0.919143443293049,183.7509,153.447285714286,166.883674683544,4.4619822066318,20.8432603982956,7.89157454633722,123.6504,158.14995,113.30515,223.378625,175.73565,207.20715,410,7,79
"ZNF337",0.917194165967549,0.175251370148024,0.615628413161405,530.518858292683,488.534428571429,591.555567088608,13.342568250262,77.5883731008213,36.0858750819585,348.41995,336.3488,378.93245,645.7953,613.41905,736.29485,410,7,79
"ZNF317",0.479105590360704,0.982913739127232,0.469192000410625,761.856100731707,638.587985714286,767.924388607595,14.3130575827955,90.3108824590065,24.7307071457301,579.6497,508.2561,602.74155,903.051,761.7454,901.23675,410,7,79
"ZNF426",0.973711853761233,0.153737093450948,0.709489641271651,125.771761463415,131.458228571429,110.322467088608,3.46184095310118,24.2014066836612,6.18961429933771,79.382875,82.15965,76.57195,160.66305,175.49845,140.3955,410,7,79
"ZNF331",0.811575603943681,0.901094310458844,0.890086995747669,423.937888292683,528.362942857143,447.704727848101,23.0119741366373,157.492987582888,35.4550753563331,232.938,233.9747,217.5037,518.7206,726.73975,588.3037,410,7,79
"ZNF227",0.972080025571209,0.713289774075442,0.888498542272086,280.985982439024,270.2981,292.897175949367,6.06968863023163,43.2995478070691,14.460270505134,196.177725,198.37595,193.52765,331.758675,305.39205,354.4124,410,7,79
"ZNF141",0.966649759263138,0.982613054742423,0.981470256186318,54.7694853658537,51.3128714285714,53.9682810126582,1.8918933039293,9.65856959977374,2.97965770809014,35.99445,38.50015,36.38865,65.54075,61.74485,58.32305,410,7,79
"ZNF304",0.834615055763026,0.801261896346259,0.932486276909289,320.537218048781,288.805142857143,309.212059493671,7.26020255959133,42.8370302484331,15.5613691653061,219.882275,211.95175,200.57295,394.461225,328.58035,377.8286,410,7,79
"ZNF132",0.976310760349011,0.928972928213757,0.946616196586601,61.5243612195122,58.2585714285714,63.3700658227848,2.03434054704114,12.9246639086212,4.6122883049418,32.903025,35.7358,35.3695,79.514575,73.45845,82.4831,410,7,79
"ZNF20",0.58832837389031,0.811783546018916,0.729007048084279,100.41947195122,84.5101142857143,97.2071987341772,2.15725356241993,11.5636975110622,4.10466765395533,71.5369,76.2676,67.0239,119.132275,107.2017,120.80355,410,7,79
"ZNF670",0.997245725057746,0.4970529993253,0.956758725012502,91.7786487804878,90.4990285714286,85.1984721518987,2.27946669472844,19.0383775300702,6.02994486934997,59.4804,54.4029,54.2362,112.076975,120.80635,93.16195,410,7,79
"ZFP37",0.997490937624197,0.0447760646663341,0.69620340992401,63.95608,65.0815714285714,51.0872291139241,2.19094247957132,26.561161376302,4.19935016674884,31.2905,13.32775,23.7894,85.7226,90.0543,70.2377,410,7,79
"ZNF189",0.911713406777916,0.395994197970166,0.999954478848449,442.211646341463,413.567228571429,412.909740506329,9.17638856315425,92.6953949923663,18.5303652783335,310.78405,284.6364,295.16255,536.22675,402.78975,485.3496,410,7,79
"ZNF434",0.170638528032109,0.214967953419873,0.443505274615303,346.934557560976,275.258528571429,325.405662025316,5.29408734274981,43.3210890541102,9.88069045877909,270.4578,191.0917,259.6676,405.161,365.42625,378.50435,410,7,79
"ZNF287",0.975106931414917,0.999584249105069,0.974781462708273,100.578401707317,104.833014285714,100.40226835443,2.60937134526184,9.53837432648294,5.66194597331523,65.6631,85.8591,71.41955,126.801025,113.82415,116.29485,410,7,79
"ZIM3",0.952222425651993,0.697429373864429,0.999289239255059,0.157622195121951,0,0.0196493670886076,0.0752081289129637,0,0.00969510108165482,0,0,0,0,0,0,410,7,79
"ZFP14",0.812569519714863,0.997019388700088,0.81124429741998,170.624197560976,196.194657142857,169.636301265823,5.23639249404187,64.2170601635128,13.4504047967334,107.14585,94.92675,104.45375,210.82425,223.07495,213.6095,410,7,79
"ZNF473",0.772639913729915,0.99531221333112,0.802083921803381,325.570223902439,288.839857142857,323.973397468354,7.01370242969633,38.5615694367608,15.3827375397356,219.056025,208.1004,215.0568,399.1251,351.6619,389.5251,410,7,79
"ZNF614",0.333868199048781,0.00485873045363672,0.0500455032438175,265.953043658537,354.593,202.272025316456,8.43133879473539,98.2842137576722,12.6566793620644,163.504375,203.34065,135.73095,315.250075,497.17825,221.3608,410,7,79
"POGK",0.00049840923513278,0.996996984643401,0.00074116531962265,1857.17305243902,2951.55895714286,1850.2961164557,34.3031252820111,745.758071136267,100.642630516906,1415.0516,1566.50425,1366.68195,2092.6818,4301.4107,2053.47735,410,7,79
"ZNF514",0.738005117705197,0.0695880615887928,0.337314808894722,233.573276585366,188.313385714286,277.073958227848,7.23260803331307,55.4266260189753,24.4713879862002,136.72135,97.26495,148.5593,294.316225,204.0816,331.1487,410,7,79
"ZNF300",0.998777813566353,0.828207505930825,0.971798732321553,109.504126829268,107.539657142857,117.370056962025,5.03699151098666,26.1958739751571,16.2136210303959,40.4172,60.41055,33.62185,141.50035,151.41415,135.2141,410,7,79
"RBAK",0.679250900038424,0.531910230615671,0.48715707158244,599.631107317073,523.2195,631.121426582278,12.1251114766557,103.13886635571,22.3446939691188,426.33375,286.1839,491.80115,717.38165,704.7101,735.98735,410,7,79
"ZNF92",0.714069429108434,0.332150442115427,0.947026931019653,227.379292682927,196.634614285714,209.411092405063,5.16268690576831,31.4918048125935,10.8771766559824,160.709575,142.2164,141.77345,268.11405,232.006,250.73065,410,7,79
"ZNF157",0.404663444331192,0.93773126172178,0.369408534577274,3.71619731707317,6.24412857142857,3.4995,0.241833970035137,1.44404069255984,0.726227167292349,0.77965,4.2681,0.58725,4.684875,8.91705,4.3841,410,7,79
"ZNF182",0.986656199200313,0.43504207563756,0.854323420430571,173.825984390244,169.622028571429,184.51802278481,3.51797158274524,32.1520530385861,7.45123528508245,128.985975,122.5037,146.1504,205.3642,213.17835,231.68705,410,7,79
"ZNF673",0.97010292736716,0.524044058327683,0.993214259419072,249.040517560976,238.383671428571,233.162184810127,6.16216606258342,30.8260360621444,9.79023781215748,181.108525,214.8046,179.9718,289.228275,267.28725,270.82525,410,7,79
"ZNF41",0.788959845334991,0.435291885418287,0.565925396123872,211.529197804878,229.447042857143,200.691448101266,3.59449417191889,33.3400080628926,7.17098938821217,162.4045,183.7977,162.338,252.86645,292.33895,226.198,410,7,79
"ZNF7",0.660925984087072,0.779754516432226,0.804091430422612,559.92122,622.444714285714,575.534730379747,9.31583979647299,84.4567487628415,21.1789087189147,424.33755,420.08925,439.1507,649.760325,784.1242,694.59205,410,7,79
"ZNF214",0.480427543133899,0.888260112443531,0.594636256385674,22.0167590243902,12.2000714285714,20.746835443038,1.13521433873568,2.1866557653308,2.15292208262538,5.884125,8.05395,5.81235,28.825525,14.6834,29.74995,410,7,79
"ZNF215",0.119892256622291,0.86288191539797,0.189158043394664,50.2986919512195,16.5705714285714,47.4480329113924,2.2180335908371,4.30047936922177,5.18115942176817,15.25365,10.14735,12.19145,70.473025,21.9912,66.90125,410,7,79
"ZNF547",0.50309412993737,0.975894987744151,0.485836795892955,37.4789895121951,28.9770714285714,37.9944873417721,0.967646310258044,6.18198835453273,2.46446030603536,24.031075,21.58225,23.32775,47.6183,37.0157,51.5243,410,7,79
"ZNF773",0.923769930083639,0.71152375595086,0.813797586338751,116.867081219512,107.023385714286,123.446034177215,3.33683022203102,18.863728033431,8.08633111547228,77.699825,89.0751,72.884,145.8741,114.6383,168.3481,410,7,79
"ZNF776",0.994656080122247,0.645343764154843,0.926061065854972,340.210891219512,334.573114285714,356.661826582278,7.19161154805448,44.4656852917769,19.4894534937994,241.573975,240.3928,224.79285,411.534025,409.08025,448.36295,410,7,79
"ZNF256",0.99519103671006,0.890516770219758,0.998478453097718,127.283585609756,124.637471428571,123.098881012658,3.67985508495993,16.3898630274022,8.40300949213095,76.2338,106.37805,77.99785,168.70805,122.21335,166.57265,410,7,79
"ZNF599",0.980036979307709,0.654989476426183,0.995698124943635,100.190586585366,95.9857,93.9743316455696,2.8666582611934,16.167713057275,6.38307729245865,65.972825,66.64185,54.3164,117.386,122.53305,114.95855,410,7,79
"ZNF18",0.175308496848052,0.975136837906778,0.172981088216843,228.024205853659,156.0788,230.799221518987,5.42530724716603,21.8894399115625,9.44600976326844,158.380375,122.8314,165.65995,270.076525,184.7405,284.82295,410,7,79
"ZKSCAN2",0.538129873883679,0.998876076059884,0.551561625904719,170.91188,100.205214285714,171.881082278481,9.26103801830621,8.45415834642305,10.2963535828542,100.7483,84.8826,106.5525,196.91225,116.00205,215.7714,410,7,79
"ZNF689",0.687609712017933,0.217762013171478,0.958535765515695,169.716104146341,140.304828571429,150.526564556962,4.7634131583459,13.8927862468212,8.99073512234686,118.52075,121.36365,94.8495,201.1663,164.6088,181.84395,410,7,79
"ZNF19",0.413641042559224,0.747943992385718,0.314900208421207,42.9543724390244,52.4824857142857,41.1957113924051,0.962668825525668,8.95973865202468,2.30107825042162,29.904025,35.8323,29.8064,53.9894,71.55585,48.848,410,7,79
"ZNF230",0.999646768827045,0.624047816743225,0.962291170995417,99.2762395121951,98.8475428571429,94.2208367088608,2.25353695143273,22.8766808403735,4.01917234839898,69.874075,63.0977,66.0065,120.079025,111.1309,119.52415,410,7,79
"ZNF222",0.940044054601665,0.609989390570333,0.809674732668703,65.2297602439024,69.4602285714286,61.3690670886076,1.6823557485902,13.3682253265099,3.0988359331707,43.1114,45.78525,41.48305,81.6005,91.65995,73.97125,410,7,79
"ZNF221",0.871356840452316,0.628973280276719,0.978803029764225,12.934222195122,14.8492571428571,14.068035443038,0.493422524158372,3.65115172226239,1.16713910982427,6.1134,9.31375,7.41,16.6031,22.56535,18.4945,410,7,79
"ZNF233",0.150645345371967,0.211104383984499,0.409966816190088,22.1951792682927,34.7615428571429,25.8636607594937,0.802383223860008,16.2780075180164,2.39318551387237,11.351625,8.2461,12.1073,28.3757,36.73345,33.36275,410,7,79
"ZNF235",0.987734052278212,0.532586245456128,0.881583016013894,73.8698402439024,71.7923285714286,78.6631113924051,1.81443620693097,14.1581268065497,3.89888583611157,49.0495,43.9777,54.33225,87.632925,90.87995,99.09175,410,7,79
"ZNF208",0.777515245834422,0.994277318760006,0.808280539402084,23.9591056097561,8.41477142857143,23.2029632911392,3.09536145799732,1.34096344801473,5.50538682853044,3.61495,7.52705,4.5648,17.05945,9.77035,18.96505,410,7,79
"ZNF714",0.89651374365097,0.936664281694302,0.852754561640602,187.42602195122,159.980214285714,194.272032911392,7.62404611755367,38.7273878745325,22.3603580903961,87.27195,86.56985,75.6908,241.581075,209.21805,235.68615,410,7,79
"ZNF394",0.840174816543082,0.0230039069602171,0.359033494903352,470.041734146341,422.543014285714,542.017778481013,7.34356107698265,46.8424952307575,49.4626056591635,378.721775,343.05625,391.05625,534.0899,541.56885,581.57805,410,7,79
"ZNF333",0.971379517849477,0.928406402716492,0.99365463364672,179.577852926829,189.047271428571,184.460686075949,5.46367887540092,47.0540644277294,10.4811091924046,123.494,103.28725,112.80535,212.489075,244.38505,229.08085,410,7,79
"ZNF382",0.983015566593053,0.976576497052754,0.993850053097869,23.4290358536585,25.4703857142857,24.2030683544304,1.53332055270521,9.39765884101508,3.04296989078868,7.8156,10.87955,7.37995,27.22025,30.15935,29.3002,410,7,79
"ZNF577",0.993774656266121,0.172433079994883,0.785612721419454,77.2035451219512,74.5119142857143,91.8334202531646,3.05919055719356,12.8081879745216,9.81787333428661,39.2253,52.44915,43.39465,95.2637,86.5573,111.0424,410,7,79
"ZNF75A",0.970233043082158,0.0110679170752318,0.777959453841589,283.577875853659,295.3712,330.563169620253,6.52192760743498,61.1029295805193,14.6291234554129,196.5166,196.66885,224.9919,339.789275,355.1152,408.5215,410,7,79
"ZNF496",0.934946741927051,0.731434788169794,0.834805988507007,378.487077073171,356.187014285714,393.998070886076,8.09212577399376,29.634202960161,21.3428092843398,265.798825,331.9075,278.42505,465.9666,400.0278,457.36725,410,7,79
"ZNF2",0.927081844276402,0.725925574388295,0.82233494622515,120.354429512195,113.833285714286,124.681097468354,1.91565045541618,9.71092977105176,8.36229443588448,92.033125,94.74,89.4079,142.595025,136.4508,141.8061,410,7,79
"ZNF589",0.599195575397672,0.947670221815647,0.680996073602611,393.507737560976,280.814357142857,381.755583544304,15.8873954577496,51.4383881846171,24.8657366362429,201.0225,183.17845,227.08005,496.4902,407.7953,508.6729,410,7,79
"PRDM9",0.905248252478871,0.754632715754066,0.980702280528079,2.60445829268293,0.425257142857143,1.4225164556962,0.724458556637157,0.222549649738299,0.437290704020659,0,0,0,0.562125,0.75,0.99435,410,7,79
"ZNF12",0.892262827937244,0.918208778721589,0.946102239440703,783.006006341463,737.577771428571,770.337618987342,12.8449690270295,124.966879951771,29.9309537410603,602.980525,519.79995,628.61285,905.5638,914.2269,893.90185,410,7,79
"ZNF202",0.833286524258873,0.89015658753162,0.763933184649603,310.833021463415,337.054985714286,304.082844303797,5.91509674302929,52.460371533688,13.1310736653332,235.71545,289.9863,229.6807,374.0288,402.09655,356.112,410,7,79
"ZNF3",0.815415560576111,0.996900992965984,0.813754527568669,815.825669268293,742.577957142857,818.73593164557,15.5682158985997,104.064720337796,36.0973288710955,592.617225,563.199,623.1052,980.46055,864.9618,889.7864,410,7,79
"ZNF606",0.999504957796742,0.19244330586088,0.865405128692691,223.827845365854,225.362342857143,252.498901265823,5.80885855873082,40.5624673451295,22.6754673058443,142.82685,137.33745,138.58625,276.819725,282.48115,308.4751,410,7,79
"ZNF91",0.986888845421913,0.59905315685534,0.987464548640566,223.416564390244,235.083242857143,246.883525316456,9.70459432765898,52.8514118783111,23.4241828181206,99.218875,153.9792,94.9568,290.7288,306.82215,334.2118,410,7,79
"ZNF226",0.784456496404812,0.910338509440507,0.864947633052187,261.071452439024,291.455942857143,267.161417721519,6.06428906385944,41.4075215048452,11.8488919855775,182.473325,252.3757,191.8987,316.6133,339.03455,337.6792,410,7,79
"ZNF229",0.822093316171519,0.0192352756529126,0.961523455739406,128.052075365854,167.638828571429,185.959251898734,8.21765133887414,64.4940125326143,23.6573137409127,12.40695,13.7039,33.09785,184.894475,330.7576,240.4595,410,7,79
"ZNF180",0.42845436530539,0.950380711564941,0.398036442889935,181.993433170732,142.775314285714,185.084032911392,4.12443554962055,24.1794647167643,9.01586353696286,127.9951,101.662,123.39265,215.5247,178.82585,220.05835,410,7,79
"ZNF641",0.525492018452503,0.0586661026878412,0.184813903833618,193.290314390244,230.511,167.946429113924,4.49030107931649,18.6404341969152,10.0074170150251,133.062925,215.2611,118.82405,239.070725,267.20745,200.15345,410,7,79
"ZNF610",0.854712125437243,0.77597756994361,0.950166961510187,42.0916617073171,51.3417714285714,45.8826848101266,2.14461770039745,17.096244105229,6.17683433667574,11.365025,18.09965,11.23905,57.466,68.74725,68.19315,410,7,79
"ZNF528",0.30832870325748,0.740671534761355,0.461632458885918,202.911210243902,297.337871428571,218.247156962025,7.98013454897575,53.882576450453,23.0692729190772,83.7072,177.4435,89.9383,269.42755,388.0012,286.4457,410,7,79
"ZNF701",0.446381559672962,0.934046759694748,0.406291828268636,98.7337743902439,129.9597,95.8125493670886,3.40670900482358,32.0384368223619,6.51556620142316,50.918325,73.23645,50.46955,133.77625,149.7572,133.852,410,7,79
"ZNF283",0.755193870340384,0.734737457014549,0.62565368063038,46.8131014634146,40.2603857142857,49.0264012658228,1.19007714838943,8.013012332463,2.7146825278694,31.1479,30.8751,31.3062,57.7262,49.91155,63.47075,410,7,79
"ZNF558",0.999989087885195,0.890044696845671,0.98941042565001,446.913797804878,446.486957142857,432.693364556962,13.0521320444768,75.4898217459144,19.8461267738261,302.70285,351.1808,296.7042,519.329825,538.24675,546.09905,410,7,79
"ZNF597",0.909525635329884,0.629468642114447,0.771272568647669,39.5500851219512,34.5049142857143,43.1469189873418,1.57534055136141,9.48390719940209,3.64566123676476,11.923125,12.8885,13.9091,58.3993,51.64515,61.51845,410,7,79
"ZNF30",0.981347487911146,0.684565474281674,0.900019404403786,81.3364765853659,77.7689285714286,86.5011430379747,2.49267387271715,19.3221130649601,5.79265237228899,49.9688,48.67315,49.8867,98.9643,95.42585,107.36275,410,7,79
"ZNF354A",0.565231889624741,0.694223934526583,0.430942391257596,265.889635853659,321.339,251.602436708861,7.21067736541274,41.66555191961,14.2783609650862,183.9114,254.14895,169.24615,314.877125,352.8254,291.65355,410,7,79
"ZNF764",0.692633437752668,0.89713881743665,0.791634123087314,201.727373170732,170.058485714286,196.181789873418,5.21843976977465,17.1667861498167,9.17488584388832,145.569075,154.9428,141.85925,230.3988,190.14145,222.28455,410,7,79
"ZNF747",0.832821818003299,0.917941076175205,0.775321747743309,235.944133658537,213.113885714286,240.977430379747,5.2182712647306,15.3099662835999,11.0189679058614,173.11905,195.968,172.2003,276.117525,233.25215,273.88155,410,7,79
"ZNF778",0.595735668509587,0.300647704162942,0.341717698214068,66.797893902439,54.2784714285714,72.9571949367089,1.68279096813755,6.68319022105583,3.77111902243391,44.974425,45.3655,51.26445,80.485625,67.0575,87.3722,410,7,79
"ZNF212",0.997813632187895,0.000843645869377796,0.52905305537714,416.576982926829,420.604728571429,491.805006329114,8.31389967048776,48.340580637295,18.7921715726323,314.65335,370.474,379.0146,502.60125,447.40455,560.5016,410,7,79
"ZNF282",0.769759060800297,0.00146741229383607,0.185300500342828,943.01299097561,852.026385714286,1091.92380506329,17.3583173279304,77.1391588773526,36.7338104799929,712.91505,695.22035,904.6119,1131.503375,1020.4626,1261.35565,410,7,79
"ZNF160",0.929312377476076,0.378272123760688,0.723176227195284,520.180143658537,484.4109,562.276615189873,12.7018802400488,61.0615420899744,29.6652078105384,356.536125,394.60605,371.8066,638.04935,534.42975,703.7399,410,7,79
"ZNF415",0.039954914639778,0.958183333392947,0.0609649470279894,83.286556097561,165.916071428571,86.3270607594937,4.38554864471386,42.7144952167668,9.81460614476983,19.083075,93.3026,18.10335,128.9413,206.33135,136.6287,410,7,79
"ZNF439",0.770785359567223,0.943521160164901,0.839538004901804,81.9109241463415,100.180071428571,84.6921265822785,3.44587386324107,15.0043084281009,7.99583700088033,33.55485,87.20785,37.6791,110.5952,126.4013,110.15465,410,7,79
"ZNF440",0.786603490714724,0.923045251301938,0.729531042399468,395.226076585366,461.211728571429,382.946359493671,13.236886051907,110.089573153721,25.4637685130014,232.554875,231.53385,214.1719,475.961025,725.7887,494.7039,410,7,79
"ZNF562",0.999738940298833,0.256783734026422,0.885338537496345,562.411712682927,560.4175,515.843165822785,12.2700085882013,91.5037746001224,21.6782587477511,414.68925,464.63345,376.9883,648.751425,689.41155,593.8265,410,7,79
