"gene","p-adj-classical-basal","p-adj-primitive-basal","p-adj-primitive-classical","p-adj-secretory-basal","p-adj-secretory-classical","p-adj-secretory-primitive","mean-basal","mean-classical","mean-primitive","mean-secretory","SEM-basal","SEM-classical","SEM-primitive","SEM-secretory","Q1-basal","Q1-classical","Q1-primitive","Q1-secretory","Q3-basal","Q3-classical","Q3-primitive","Q3-secretory","count-basal","count-classical","count-primitive","count-secretory"
"ZNF233",0.643915090141471,0.908094354077254,0.307422401022054,0.545288105677656,0.991905712273232,0.254424275299665,22.9951738095238,19.12194,25.7508444444444,18.188611627907,3.67067275614523,1.8159147395901,3.29895717908549,1.38524650406066,7.73895,9.4602,16.888,11.857,29.365625,22.8269,29.16335,24.56475,42,65,27,43
"ZNF235",0.794018504979118,0.284808336461608,0.0361559619530537,0.915257858644328,0.356367363904443,0.617005953311249,69.6104047619048,63.2368661538462,84.9988666666667,74.546923255814,5.05021481545154,3.98360020269177,6.53486783175594,6.30412752206968,44.381425,43.7678,65.6586,52.58365,81.893875,73.4622,103.81565,83.024,42,65,27,43
"ZNF208",0.999893728605235,0.0450095784817771,0.0219741633572718,0.881185766379207,0.813834404600152,0.194301480565066,10.3216952380952,9.91403230769231,30.4226888888889,15.2807395348837,1.81669805096318,2.41769523230556,13.538999462972,1.94244083017425,3.7041,1.6441,2.59005,4.6767,12.17005,9.2032,8.48795,22.01955,42,65,27,43
"ZNF714",0.709880788245122,0.0786997968289602,0.34002116370964,0.572254430419926,0.985744948434453,0.573685525664473,139.18395952381,175.239858461538,240.682911111111,186.839309302326,12.8340457537641,18.6952907845054,24.893551790726,39.8283396291364,74.068325,83.7556,165.34195,82.98115,202.213525,190.1408,306.83785,230.27245,42,65,27,43
"ZNF394",0.984615129706495,0.995460723352615,0.943896178326465,0.741738864698924,0.454137130442532,0.911825053190492,459.6743,469.425246153846,451.658396296296,429.167169767442,21.6425817715933,18.3068341785742,25.0530839779866,19.5290886833257,353.9553,374.5774,381.76805,361.46305,543.32065,541.458,492.472,477.67235,42,65,27,43
"ZNF333",0.997707670778315,0.0626264410866916,0.0243699646294933,0.89970035448278,0.776690106433359,0.229978677109919,160.837966666667,156.178078461538,239.020277777778,179.856486046512,12.2142937290956,6.51437354654132,52.4495943046492,14.9681934336296,117.48955,113.6539,133.298,120.96585,175.820625,199.9635,224.50495,224.5289,42,65,27,43
"ZNF382",0.849242787201838,0.23771506685417,0.0346017051343134,0.110172496632959,0.00604571657080732,0.999561258666183,17.6642952380952,14.8970415384615,25.6845481481481,26.1369906976744,2.6788068156958,1.73347159483519,4.19023004584868,2.80566315328856,6.63135,5.7187,9.19395,14.368,19.705025,18.7997,44.9347,29.61225,42,65,27,43
"ZNF577",0.000341190594678631,0.768070484277569,0.0605073602660932,0.998437289211074,0.000147887430473226,0.679883489651031,79.3507619047619,42.34396,68.5191185185185,80.9613,10.5397803272838,3.09344256441596,8.60203745971218,6.3707587412031,35.408475,22.5327,40.32085,50.63365,94.91235,56.3238,87.08135,104.6872,42,65,27,43
"ZNF75A",0.45972215952034,0.999758262441072,0.524398100041045,0.999176903248472,0.543994896020502,0.996960613094857,265.300616666667,232.169633846154,267.765559259259,262.035148837209,21.6108373838545,12.342428907264,21.107319325333,16.6520007367684,165.754775,173.3883,200.3676,194.386,316.8047,261.0114,344.4827,313.4684,42,65,27,43
"ZNF496",0.93336776841823,0.00501420741152603,0.0112688313530976,0.628388145019665,0.887598275625144,0.0951032024596138,341.408011904762,361.487444615385,483.208414814815,385.716593023256,20.8077239248476,21.1117096715794,45.7775054451552,22.9361134149215,237.659825,250.4488,326.7427,280.05355,388.76245,431.1594,562.4462,454.8273,42,65,27,43
"ZNF2",0.999643896827006,0.00344151695043315,0.00181824763630656,0.640662583638113,0.626895819854957,0.0698783103927312,119.03150952381,119.840841538462,154.298240740741,129.523234883721,5.95245340908978,4.67926431293758,10.7062514665748,5.68253244093219,89.6998,92.0674,126.83925,102.43165,139.164125,144.1495,178.3405,151.76895,42,65,27,43
"ZNF589",0.0543265493212453,0.00864450784898874,0.60318243266456,0.99609648626079,0.0942826847154802,0.0151193517179993,246.711635714286,363.436450769231,428.707840740741,257.825330232558,26.0263527014396,35.4809354945489,49.4344446969017,24.0549677346779,119.420725,190.4792,213.60055,162.2904,333.4474,428.2473,539.5178,295.6583,42,65,27,43
"PRDM9",0.997366679683655,0.0135098010368598,0.00368437673039645,0.956209288671856,0.871795728457922,0.0463933293480061,0.934528571428571,0.285721538461538,13.6298555555556,2.80098139534884,0.41091413881816,0.0921929374926339,7.8146834463239,1.77721205729734,0,0,0,0,0.447625,0.3276,4.8855,0.736,42,65,27,43
"ZNF12",0.887482301466239,0.992379025553457,0.988096169948173,0.844210653407965,0.361391765362262,0.745924606736446,777.68999047619,813.877167692308,795.081614814815,732.679858139535,36.5387098528865,33.9495546968415,45.2896190762168,37.2006127494381,604.119925,602.2291,663.35415,535.708,879.072725,970.4599,901.17205,874.4775,42,65,27,43
"ZNF202",0.972941236385392,0.0481494884344593,0.0739517924921052,0.259966445649336,0.0697451778709693,0.000208714387331388,289.967692857143,298.130638461538,351.41997037037,251.926002325581,15.8609908214625,9.60970352558735,27.1497689332068,11.5954946316746,217.64005,251.1666,247.61805,197.14145,360.778475,355.8046,412.944,287.02875,42,65,27,43
"ZNF3",0.163361426547311,8.86015858303502e-06,0.00257262631580102,0.997462580886093,0.238897707946755,1.70811736406318e-05,739.261776190476,856.734029230769,1089.86933703704,751.169095348837,46.0934802040963,30.4388389277228,66.3199875020774,43.7858788007846,541.027875,666.6709,780.1127,572.5213,897.7059,1019.2044,1352.64315,895.31675,42,65,27,43
"ZNF606",0.183654563893526,0.0361057720252063,3.44609103463123e-05,0.509029112786556,0.00260168602673616,0.437032974421195,222.066847619048,178.410646153846,295.152477777778,254.877962790698,18.2978464420824,9.679611411079,26.031408631682,18.4416431687703,145.100525,122.0767,201.81425,176.70565,251.3527,220.5901,362.8224,276.69465,42,65,27,43
"ZNF91",0.94254973114214,0.956591967236473,0.727750287957014,0.779440072407647,0.373772013026174,0.988174802081621,211.21080952381,186.480706153846,239.074355555556,256.709195348837,27.1240089747699,28.2389508933992,41.2662916238889,38.68774059192,80.179625,57.508,74.2358,151.72685,287.96105,239.7752,353.10755,290.8548,42,65,27,43
"ZNF226",0.0245442567384462,0.986836529747006,0.0262741349268061,0.985930521350842,0.00732966810353552,0.999986001453765,257.766742857143,201.298812307692,266.05197037037,265.221995348837,17.6836068897069,9.60924732979591,19.8431042757708,17.0480902367391,209.232775,145.9298,188.61215,171.17755,296.330075,254.035,324.50765,309.32435,42,65,27,43
"ZNF229",0.103822532687172,0.756822282300888,0.795156037977707,0.83304658079605,0.00773770843818156,0.307203193101209,156.802235714286,87.0897323076923,119.386074074074,184.950630232558,21.2607645726898,17.9900202476071,34.2515972122729,25.0631056270303,20.215175,7.2413,10.98295,53.29305,241.52355,123.9692,133.31365,287.3288,42,65,27,43
"ZNF180",0.948127862494588,0.794735602233619,0.463818391260733,0.784252771518795,0.390891037319518,0.999699863438337,176.684152380952,168.824663076923,193.236111111111,191.547934883721,11.5334990726329,8.14142303644301,13.9141940091568,12.487035804822,121.732525,122.675,154.25595,144.26365,216.24025,195.9367,227.7632,226.8876,42,65,27,43
"ZNF641",0.261685990390273,0.800838094574621,0.929828677117592,0.975198667346184,0.511504141548573,0.948668761083003,218.917802380952,189.377221538462,200.688803703704,211.518923255814,11.8361754559712,7.81432864650901,22.5482907718645,12.7778960325327,168.481875,148.4418,119.7852,136.67395,268.81605,232.5944,248.90105,276.4835,42,65,27,43
"ZNF610",0.579138467465095,0.122079762799963,0.00334849276865368,0.446990214553587,0.0200591811222555,0.796957366108986,39.0925952380952,29.72246,59.3908481481481,51.0615511627907,5.46351802750847,3.47151284659665,10.7692819221954,5.5132332001393,12.61175,9.9896,12.75605,22.2981,54.32635,44.7102,93.52325,73.12145,42,65,27,43
"ZNF528",0.171845365014489,0.99108448195174,0.463604888442465,0.999985454326288,0.179967191818059,0.993423595482839,208.147771428571,149.429133846154,197.668477777778,207.074474418605,24.1769560531741,12.7609620820286,34.6508040929317,24.374935387556,74.690525,75.3166,53.1607,100.18865,309.51245,194.0598,296.0045,266.75115,42,65,27,43
"ZNF701",0.0112834149968193,0.98655256181979,0.094619337750474,0.577108921530763,5.79851683683019e-05,0.457184501088693,119.3431,76.8392261538462,113.590248148148,138.44503255814,12.4255203165858,5.90657921060249,14.362194456569,12.07326084708,62.33555,40.8869,49.3803,94.95095,158.234075,97.0216,162.38835,158.63815,42,65,27,43
"ZNF283",0.378475739165776,0.93290272377818,0.878768701973797,0.498485784604285,0.00978642272134911,0.258166731082216,45.7506547619048,39.0971261538462,42.6678222222222,52.1290279069767,3.32545200675924,2.20280823126901,4.35706198716956,3.59139739960762,32.51575,24.5953,32.0049,34.2863,53.166475,48.1595,46.3667,64.5048,42,65,27,43
"ZNF558",0.965100558054333,0.527368132724441,0.244199734661001,0.834786012069287,0.969025741111313,0.154816728801633,440.45515,412.2024,541.712740740741,385.304097674419,52.2043997222374,18.5469005316308,90.1213047887412,46.9434892746198,294.44865,304.1513,345.41525,263.664,492.658325,499.7802,582.53505,420.4267,42,65,27,43
"ZNF597",0.204747345153019,0.883248057403018,0.799794863556855,0.984457745432166,0.0860258362503591,0.718916570250528,45.086019047619,33.0607123076923,39.4928037037037,47.4731744186046,4.36867515253633,3.75592116826213,7.37710127153214,4.42071827243144,15.361425,8.0546,6.71305,22.9436,64.607975,55.8929,62.7901,66.877,42,65,27,43
"ZNF30",0.631319683904812,0.482863652551371,0.95727996485537,0.550763858404308,0.99414461686343,0.993200388410008,66.9758166666667,77.1456107692308,82.1410185185185,79.3042697674419,6.92726288210854,5.36827981441911,8.41736061493634,6.12880242173798,44.4744,43.3604,60.5504,52.6788,78.4087,103.4577,90.23875,94.24985,42,65,27,43
"ZNF354A",0.934727720755432,0.999576517357916,0.924016836148827,0.994199561832843,0.989217794935407,0.987454889419799,260.326130952381,243.925916923077,263.97942962963,252.586088372093,19.0977032228035,18.838148084519,22.0610633644132,22.9866474965246,167.570025,168.2224,191.2083,186.6956,304.50815,271.1703,314.966,273.45585,42,65,27,43
"ZNF764",0.91550939589374,0.000263214910454002,6.02524557669071e-06,0.89277424787153,0.999214730870922,1.75571529696938e-05,179.099047619048,165.903398461538,284.985288888889,163.2845,9.73084715240118,5.52406259535163,44.9802337689867,7.80605735693483,137.52825,139.2102,174.0348,137.12355,200.1746,194.1553,283.57325,184.3821,42,65,27,43
"ZNF747",0.834446206552017,0.00852769844774359,0.000261678352596162,0.781778967789178,0.997450174331071,0.000432205112949835,232.198619047619,216.201172307692,308.211044444444,212.56253255814,12.9471449414249,8.65110611007025,33.7630417234945,10.365249802118,192.242175,173.2107,202.5895,151.78285,275.178425,258.2983,365.18165,243.10005,42,65,27,43
"ZNF778",0.62464266411473,0.0225612372262176,0.000299449360256165,0.586321622130475,0.0480357616128972,0.285340286374689,60.4268238095238,52.6318953846154,83.6991111111111,69.3967720930233,3.81459002111278,2.48051528026091,10.5745812736042,5.54926615012078,45.373225,36.2087,52.7066,48.69225,75.64645,63.9913,92.4597,82.7365,42,65,27,43
"ZNF212",0.780924752550956,0.00873223600274231,0.045132721755503,0.961331687764704,0.976535552653031,0.0300772216366598,362.897202380952,399.285655384615,516.642074074074,383.568444186047,21.6143911720892,17.0356427975477,76.6987970343636,15.0930089108025,266.023775,310.8656,375.26555,319.5685,415.501875,469.1152,587.16885,424.29345,42,65,27,43
"ZNF282",0.849944797104812,0.291709343967543,0.623736716746859,0.898695009382507,0.391111771520596,0.0824321705434278,864.7995,926.203367692308,1032.02877037037,806.98178372093,52.367231962501,38.611713986519,129.332768810418,38.9137873182859,626.324425,771.0645,729.71335,637.04465,1052.0406,1074.6985,1084.4195,920.56015,42,65,27,43
"ZNF160",0.302386923579352,0.943107203086401,0.151832005381848,0.997184912049202,0.199465606955282,0.980013371416223,523.842588095238,435.908189230769,559.082537037037,534.834134883721,37.4243943814225,27.495210658963,58.8692591868599,41.9907432360155,325.979775,279.9956,355.34525,356.47915,707.157425,520.686,716.5175,609.4501,42,65,27,43
"ZNF415",0.0188484844393682,0.850923602430099,0.337242877332197,0.990632507493023,0.00638001517641351,0.704824628483823,121.091073809524,62.5307015384615,101.116637037037,127.60836744186,16.8443686491703,8.83138061451331,20.4775839291669,18.7213611632989,31.4158,16.5631,18.4032,51.31495,176.854675,85.1414,168.8096,162.727,42,65,27,43
"ZNF439",0.0919475153890965,0.314549584254736,0.000832427310250683,0.268294720502387,0.000125662684389516,0.999296641520696,80.5734952380952,53.0541923076923,105.774792592593,103.952965116279,7.68645956271974,4.78579364442722,16.4016216177311,11.0845324065751,46.6302,28.9317,45.4547,62.29835,98.9203,67.829,125.38005,127.27,42,65,27,43
"ZNF440",0.00919886153589555,0.67339581344638,0.415560198223347,0.0124654879852526,0.997199202674604,0.383649855623548,547.398504761905,360.773923076923,465.145181481481,349.198862790698,64.7268094388899,21.0010127661574,80.6816478808593,29.074157775922,361.03525,237.1357,201.2608,194.16745,631.048125,456.733,581.5964,468.51905,42,65,27,43
"ZNF562",0.095703466299519,0.714675360160008,0.819528325514013,0.0122746737124688,0.708966783407174,0.343604867265488,715.796966666667,577.365046153846,637.308159259259,514.256834883721,65.3202504666783,28.5515117955273,52.0577839523134,40.5403326537765,499.086025,444.9361,439.04165,401.75415,841.670675,690.9031,852.399,561.2151,42,65,27,43
"ZNF561",0.111128139707625,0.439739863117766,0.986453412878964,0.125604623788551,0.998621080331476,0.970992710429081,955.553026190476,767.594003076923,800.250118518519,754.652676744186,98.3119676838667,34.6329100532696,80.2975823539822,48.9086150389291,629.2162,585.7565,491.0387,549.9812,1094.0823,855.0725,968.0698,860.98635,42,65,27,43
"ZNF584",0.944795143388732,0.904115168423052,0.618339535836623,0.936310956745321,0.999768761370437,0.626547775039536,243.120276190476,233.351592307692,258.032274074074,231.846120930233,15.0471892801989,11.1883747180928,18.460664988783,10.84534409572,172.114575,168.9286,187.028,180.91375,274.282175,286.9002,306.02075,288.1632,42,65,27,43
"ZNF274",0.000224368422005572,0.601886966228057,0.0982176243862274,0.997916660610718,0.000434658921281472,0.697824280829183,495.083238095238,346.644007692308,440.771251851852,488.147139534884,35.8886261704308,15.5309273358232,28.3374418704533,30.3488129826776,344.328825,266.3459,354.93405,375.1702,626.5372,414.8687,544.4813,537.94965,42,65,27,43
"ZIK1",0.0344270766553676,0.909535993860568,0.0126346295777742,0.997567070980571,0.0566276847462577,0.836624349007577,106.492683333333,53.7903015384615,122.494192592593,102.48523255814,17.9153191352123,7.32936193123265,25.7923093459991,14.7973810691775,19.605075,12.9474,10.0807,35.22705,158.13935,83.6642,184.79615,136.3851,42,65,27,43
"ZNF540",0.991373653646314,0.848408298185309,0.67314774582191,0.204966663016705,0.0694672412461694,0.793894613118757,20.2979357142857,19.0961723076923,24.4766407407407,29.188376744186,2.61499811997592,3.32871612588451,3.04227521911,2.44552598899383,9.251,8.1525,12.9928,15.7793,26.764475,18.797,35.79365,42.76215,42,65,27,43
"ZNF570",0.950710835257139,0.373652555788355,0.578879041663508,0.964476840874435,0.999999152742161,0.626878913425766,58.9814952380952,63.2876046153846,75.1994333333333,63.1811372093023,6.1112466161308,5.7803177692221,7.33739617830518,5.05269261851415,31.657425,35.6108,56.8164,41.4153,80.87045,75.4511,94.3032,78.63805,42,65,27,43
"ZNF57",0.564174723707265,0.846796261546052,0.994825393205918,0.0390743173103492,0.000182806862900509,0.00894186203256186,130.273838095238,143.70616,140.78052962963,99.8358418604651,7.53783558026737,6.74207408028437,13.5448672066572,5.54396515623187,98.298275,105.8166,94.95375,80.30115,153.700475,175.6824,159.17605,115.70585,42,65,27,43
"ZNF556",0.762696505747103,0.536250053011769,0.930947676150879,0.846126644297419,0.237721056427765,0.166263149045041,15.8920357142857,21.6006384615385,25.6762703703704,10.6578139534884,3.77551179351351,4.15362335808106,7.65327826880898,2.70768788576684,0,1.0398,0.32395,0.15405,21.906225,29.3427,37.6237,11.2006,42,65,27,43
"ZNF554",0.724549698249021,0.00282730045994251,0.0207136497908816,0.824939227930361,0.999639799218513,0.0288472088843661,90.8706857142857,103.526781538462,144.46597037037,102.32073255814,8.11144071995761,5.34335862049882,19.213588945055,9.38243377191973,57.002975,69.6972,77.6362,66.24655,103.038975,130.9816,167.20245,124.07545,42,65,27,43
"ZNF738",0.999543273552815,9.82639808722041e-06,2.59947833525231e-06,0.669544051814687,0.664365616332,0.000573820535435643,142.029397619048,145.334350769231,330.630425925926,179.908886046512,16.473401672348,14.5039906758154,45.1958389611892,27.1454241655035,59.24155,55.5866,157.89475,68.0255,198.716375,201.1442,444.17015,211.4096,42,65,27,43
"ZNF596",0.334510341083792,0.995914072486422,0.618945367852169,0.949715661798291,0.10413964933298,0.896131332153329,48.2779404761905,38.0699384615385,46.5721222222222,51.8465209302326,4.3342789886044,2.86136145019331,4.52792850446829,6.70201117726323,30.389075,19.5212,28.77735,21.68275,56.295925,51.6353,56.86305,66.37165,42,65,27,43
"ZNF621",0.135320319005928,0.073757903372402,0.876873008981064,0.11705007557591,0.992036885543924,0.965174526479709,330.013919047619,390.696196923077,414.910448148148,398.559102325581,17.450553884044,21.7234742536849,23.3843697551785,17.8469342116395,261.88475,278.0311,320.5697,328.7468,385.06295,489.169,494.14795,447.49965,42,65,27,43
"ZNF680",0.211716028576525,0.00834236915810804,0.286129765421597,0.995146948619119,0.327656218010435,0.0152874893199264,221.812052380952,298.010295384615,378.527766666667,232.076541860465,15.5760321004587,29.7085788300245,53.2558242596458,19.2186191456294,145.776725,190.2781,241.9488,153.17875,265.619025,336.4632,436.4758,272.44345,42,65,27,43
"ZNF483",0.011161538471385,0.000212930532445421,0.247062709904384,0.0144213444712623,0.996783873513517,0.397311449590103,5.37542857142857,10.0601753846154,13.2947333333333,10.3706558139535,0.808161183766214,0.943384849119502,2.0430034633484,1.09630023962761,2.762775,5,4.8092,5.6096,6.822625,12.6537,18.93395,11.9082,42,65,27,43
"ZNF417",0.515440714101914,0.720857341265285,0.0972650574070382,0.558633533471458,0.0264160843524234,0.999612974763113,150.351811904762,130.510181538462,169.184007407407,171.015979069767,14.2996512061376,6.14413466099983,10.6579709101054,13.4663005234241,87.688425,96.7366,133.4125,122.53395,166.78265,158.5456,196.663,193.59205,42,65,27,43
"ZNF791",0.207415048782919,0.733523861253335,0.935758687793508,0.967096282234043,0.461908250544965,0.92435792151955,215.436202380952,251.269466153846,238.846688888889,224.702020930233,12.7763273962584,11.4711799383681,18.6480850746819,14.9398102711614,160.60675,166.5601,164.97455,180.8644,253.409075,304.037,298.3525,264.27715,42,65,27,43
"ZNF519",0.643932463940449,7.17971620760594e-05,0.00099386428207604,0.999420777309325,0.71838223480783,0.000101362465704691,49.8895119047619,59.0837861538462,93.8311148148148,50.8960511627907,4.86070499695387,3.54705309230279,12.2428565714109,6.33093255753487,23.4588,37.2582,45.1622,25.84115,70.544975,73.6086,116.74555,59.38305,42,65,27,43
"ZNF25",0.857643841456466,0.960053265583683,0.998745740935373,0.338980064062687,0.0433243599763971,0.199854431689428,207.961078571429,194.380783076923,197.390774074074,239.439576744186,12.4318112004858,9.40862385216007,17.3395728025989,15.7795004598263,169.283325,143.5286,142.879,154.68115,232.78555,238.0952,234.03605,283.39105,42,65,27,43
"ZNF77",0.985814977133516,0.00470284583320613,0.00529605431250568,0.129364455345525,0.0315284719701243,1.6710187468183e-06,117.85559047619,121.897936923077,167.368825925926,89.7215837209302,10.0501762444585,6.22987404417778,16.9653316252856,6.12522919579579,73.646875,86.0625,107.39145,64.5935,137.8941,151.8612,191.7342,104.1467,42,65,27,43
"ZNF169",0.0371947867718008,0.0014999146544652,0.341765597366474,0.46733036170852,0.677258022496413,0.070662358869946,49.5675857142857,65.3740984615385,76.6649185185185,58.8755511627907,3.56977130442648,4.04059980039229,6.65818163318739,4.04499325090552,32.42425,42.4201,54.777,43.1154,65.57185,81.3141,98.44295,70.17535,42,65,27,43
"ZNF613",0.00140873911793959,0.312850894285693,0.517011881611077,0.79901054954716,2.26611446773051e-05,0.0574234866693093,108.575321428571,71.7764476923077,87.411362962963,118.393960465116,9.52538515382112,4.67893575825173,9.53557136753985,8.00876473854457,75.575075,51.494,58.0358,93.1857,141.1234,81.7712,117.3847,140.2501,42,65,27,43
"ZNF404",0.109766437225439,0.968921396378421,0.0718991556165769,0.922051351487463,0.388387098782859,0.742327100936456,35.2292,23.5221707692308,38.1450259259259,31.6609790697674,5.80598454632462,2.17245969838883,5.72775814766694,3.06409244584673,14.5411,9.8797,18.1991,19.0541,37.09225,30.9816,45.82305,38.5244,42,65,27,43
"ZNF135",0.293867420106824,0.232744949425545,0.00257809061097314,0.994160250293846,0.170863626526756,0.336712009084415,98.8657452380952,58.8778707692308,152.445566666667,105.198797674419,16.9719311734205,8.12977909321316,38.2170290567962,16.1278070383531,25.635425,11.6093,16.0725,31.2028,115.3619,78.6041,191.04675,118.59345,42,65,27,43
"ZNF620",0.821203064660938,4.52214931057071e-08,1.87009836061236e-07,0.199163345853828,0.556675005394228,0.000132587612553636,25.1417238095238,29.2512707692308,60.9827592592593,35.4158348837209,2.07749333006559,2.22666319545392,8.66607760554373,3.16513562202692,13.7506,16.3548,30.1238,21.5022,35.6075,37.7255,78.55765,45.3851,42,65,27,43
"ZNF619",0.230862805945013,0.571419926056811,0.994054818867122,0.0516605209695898,0.787122343744887,0.757464197348912,47.9163452380952,56.46248,55.1292222222222,60.6245906976744,2.76095740771474,2.65363170606051,6.27170842837506,3.24766812312981,38.461225,44.7728,36.74055,46.3756,57.7672,63.532,65.71475,72.83565,42,65,27,43
"ZNF354C",0.568679882861591,0.0588804609379828,0.377028459962904,0.211523182138947,0.830738680239491,0.845368119847272,27.6272119047619,34.2780553846154,43.8419407407407,38.615811627907,3.03301563846497,2.50383764211601,7.50737633043772,4.42188957697438,14.914825,20.6767,16.76195,16.96785,37.2746,46.9325,52.5827,55.64435,42,65,27,43
"ZNF114",0.263453411164088,0.473786876025066,0.999994027377442,0.995312310281296,0.392508981353736,0.601438032583317,62.9283357142857,33.8017769230769,34.2713148148148,58.7954813953488,9.86540277973001,4.72024677376759,13.3440727094021,20.1673044650338,18.581575,4.9322,2.5677,4.5137,83.942725,46.8653,31.10415,46.37355,42,65,27,43
"ZNF454",0.722624925950887,0.950043516897775,0.987937382174665,0.801019917495673,0.172324729504983,0.538540403281623,8.07313095238095,6.03268615384615,6.76937777777778,10.012423255814,1.2260664247754,1.12871465415073,2.38436748361155,1.64997912640522,2.3885,1.2581,1.70405,4.50245,12.156025,5.5138,4.17855,9.9066,42,65,27,43
"ZNF543",0.999952935568078,0.379102298639613,0.335166469187679,0.984471976177101,0.970667982488835,0.221018479631794,161.440004761905,162.184801538462,190.77727037037,155.711041860465,12.0468940431853,8.61660466921769,15.2779982480989,11.2500785572939,103.322525,122.6569,141.36745,109.6275,199.236575,197.2018,235.7179,172.05345,42,65,27,43
"ZNF354B",0.999452438919092,0.519325302913627,0.515229897858568,0.996285243751436,0.984295948717845,0.398163806433874,80.6337761904762,81.6974553846154,96.4158259259259,78.4174906976744,5.74084512289451,5.66829629535861,11.2741701494253,7.33596064956445,63.1487,50.2265,57.3011,51.5299,89.3911,98.6408,104.824,89.70225,42,65,27,43
"ZNF223",0.247031857118496,0.997860935691997,0.272863982957272,0.981041254111242,0.102140230679898,0.998681752633099,111.193278571429,90.4254461538462,113.715162962963,115.848990697674,11.0263314702739,5.80617298369642,9.1852643194216,8.75747516478242,67.5329,58.9904,78.4175,78.6654,126.7603,109.4447,148.52595,143.6849,42,65,27,43
"ZNF713",0.733541638602493,0.309142143563647,0.0324525311203151,0.778542047424787,0.163104336446507,0.802710633668987,51.1090666666667,36.4196723076923,82.000262962963,65.9713813953488,4.57633860045351,5.8609998046066,23.3285040381543,13.7418053627216,28.986825,14.5296,36.06075,30.5217,62.988375,41.023,74.1186,63.21725,42,65,27,43
"ZNF552",0.538291525861311,0.470779868275585,0.035850393814284,0.99994444967309,0.495101053976983,0.495985427719937,257.598704761905,194.917232307692,341.992592592593,260.345590697674,20.1827600179756,13.3187215201937,72.7054892742083,49.8964628889655,168.262525,131.4094,182.92795,131.46665,321.669775,225.6456,356.5928,265.4894,42,65,27,43
"ZNF154",0.202948400152428,0.938356943560932,0.70162444773222,0.298097280116228,0.000720344765581471,0.146775428938984,35.8512023809524,20.6590584615385,30.2938962962963,50.6844279069767,4.74963497226979,2.71835337649104,6.66904244328855,9.45295030180397,15.7165,9.255,11.24295,21.8192,44.977325,23.2041,28.69965,56.8954,42,65,27,43
"ZNF571",0.420448058826931,0.0282750631307854,0.000136087728929479,0.999999436736331,0.406527828870951,0.0280703486587142,69.6012952380952,59.24868,93.2291962962963,69.6871860465116,5.43979063772457,4.38799661987338,7.068270326022,4.42353507222951,42.849375,35.3203,67.59835,45.3775,91.53135,71.4459,128.45075,85.56185,42,65,27,43
"ZNF443",0.360528426450267,0.0134641207993855,0.238917146621349,0.87951958116053,0.840692038101866,0.0771143432478935,64.6886166666667,78.3321861538462,96.484437037037,71.4737581395349,6.89631050846738,4.44940713132956,9.41581984659071,6.65659427252366,39.887125,55.3732,64.5318,45.95335,81.0432,103.2967,119.2503,78.71965,42,65,27,43
"ZNF792",0.583004875373933,0.162604675798073,0.661479983869477,0.196307709991827,0.796810490549424,0.986875887643802,92.985419047619,107.817721538462,123.293862962963,118.426434883721,7.98968115202654,8.01861307991879,14.6827086242682,6.35517385826371,63.347525,62.097,66.7663,93.43945,110.97915,139.3484,145.32575,144.74015,42,65,27,43
"ZFP82",0.705827225144115,0.728867581892783,0.175964922234027,0.856173590835132,0.207238499433998,0.986784817096529,81.9517285714286,68.2814184615385,98.3734592592593,93.0544604651163,9.53610150401583,8.3323922871716,14.6904829688693,8.08954074965873,30.4747,21.4384,34.7043,55.7441,118.485075,87.7897,147.38875,120.11975,42,65,27,43
"ZNF707",0.0706508084009163,0.00735451277075672,4.2246985054728e-07,0.941669523495192,0.254792614139204,0.00125820087745576,232.524023809524,186.078892307692,309.253396296296,220.769860465116,15.5027525439303,8.55297694793375,29.4913866651735,11.7570369379247,167.74145,134.8371,219.4667,173.43825,293.577175,235.905,415.4055,245.40235,42,65,27,43
"ZNF746",8.296840992017e-11,0.00718556098582945,0.0333769942816373,0.857247980751438,7.62756646732754e-09,0.0521770849604088,447.482897619048,898.391415384615,700.642796296296,501.625313953488,25.3096914966114,51.1789891806782,77.2355192278941,22.555721567961,361.93545,571.4286,491.2203,392.47295,518.9998,1084.5094,683.86685,568.2669,42,65,27,43
"ZNF678",0.986339041819853,0.0514061765480881,0.0128420863473555,0.806525363303714,0.543273694169697,0.275484097718653,38.5423380952381,37.1139707692308,52.0336407407407,42.6612255813953,3.42149450153942,2.07595199502486,5.94434068037304,2.84821518226327,26.026925,25.0391,29.8939,29.5321,46.483775,47.0496,63.2341,55.6684,42,65,27,43
"HKR1",0.999738588045676,0.055247857126522,0.0264691256681662,0.985440286142448,0.964501126130156,0.111832687839566,462.880969047619,458.680409230769,611.609837037037,480.71333255814,40.2410525825354,28.6142782463889,55.8329863679088,26.3138388484802,326.587275,276.5721,481.70185,362.22285,552.93775,574.2857,707.5264,590.70855,42,65,27,43
"ZNF101",0.829842935627166,0.191234449543034,0.488008070333835,0.195486264764297,0.538913468257216,0.994340101917086,119.79019047619,130.351455384615,150.744125925926,146.859779069767,7.3063568937484,6.82819968731976,15.7527386312767,11.0273444386659,90.00225,93.9169,88.6773,91.4285,146.3174,150.8088,189.88865,177.0489,42,65,27,43
