"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T1","count-T2","count-T3","count-T4"
"ZNF14",0.0343468496947784,0.160280055234096,0.999527750088656,0.999962113261131,0.538226502742057,0.582924858710874,189.677933628319,159.930547098976,158.496204225352,188.609447826087,13.1373048124011,4.86012896079457,9.7949592151223,18.1902323105499,120.5248,107.1078,111.69465,129.3091,221.4957,199.6911,205.1861,227.37165,113,293,71,23
"ZNF85",0.00799422177633002,0.25100575207184,0.944147286810066,0.510255625631309,0.998127589961385,0.998771499177904,88.7307203539823,64.1721307167235,69.2969084507042,66.7843391304348,9.5175204799989,3.38499346434999,6.26003182254103,11.1969895784055,32.2347,23.8923,24.75715,28.9642,112.782,85.1562,108.78805,78.0843,113,293,71,23
"ZKSCAN1",0.999892568634937,0.998427407156619,0.994901221122166,0.317132362677288,0.285635824235574,0.304941517027865,811.541076106195,808.602201706485,821.400484507042,655.906113043478,35.3766703442197,23.8651715424037,48.298280725292,61.9368089751808,596.2179,539.1907,558.23785,434.14835,964.8456,979.0961,983.86865,827.7642,113,293,71,23
"ZNF862",0.378782127755716,0.609540092588555,0.999901629539285,0.937152724469707,0.997041433811815,0.996292583112801,361.12302300885,324.209582593857,322.421309859155,333.355873913043,18.7736154637184,13.0894930168347,16.0964290038887,46.341683591362,212.6472,170.5858,236.05465,177.47255,474.8626,405.0109,406.9642,427.9958,113,293,71,23
"ZNF684",0.803944507083866,0.203347272749752,0.442443763194054,0.98059430231217,0.821528040532794,0.375936910162389,50.678621238938,47.8652221843003,42.3003450704225,53.1595956521739,2.81867751908585,1.7059914122101,2.34902851780731,5.7640056149169,29.5623,31.6302,28.19135,34.9639,60.7926,57.0285,50.77835,70.3268,113,293,71,23
"ZNF430",0.0869010087617179,0.115807680433501,0.937123356628293,0.41739818846666,0.975729947792165,0.999943690304882,156.208127433628,133.965743003413,127.391881690141,126.289634782609,12.2139074934837,3.98563219196035,7.49816435996112,12.1832717683067,88.7763,89.2788,77.352,81.0193,176.7848,165.8496,167.06195,167.93055,113,293,71,23
"ZFP30",0.999567791308769,0.393539669064412,0.317052936242346,0.98370317817658,0.972002033634848,0.537821772053496,217.000223893805,215.292253242321,182.431961971831,229.01017826087,13.0702110943205,9.09981175414391,12.1697243753975,29.0755580369104,131.57,116.0993,122.32725,126.77695,261.4333,263.6967,217.24425,316.74505,113,293,71,23
"ZNF549",0.310998670331876,0.689013995978513,0.997764075493614,0.979032969161492,0.966600883085877,0.98885732289469,168.27103539823,147.911506143345,150.512711267606,158.639347826087,10.4162082513306,6.00199908957319,13.8103855658459,20.9501570948857,99.3367,70.2955,79.5513,97.23845,217.4458,194.0767,189.4737,224.96375,113,293,71,23
"ZNF211",0.582281148479556,0.950126141152735,0.969735142928407,0.999999985978953,0.916907229862548,0.986994563285456,217.628815929204,201.269110921502,208.181723943662,217.538617391304,9.74982094759904,6.8352429408211,15.558379704469,24.5420810914099,152.2301,124.5872,122.34555,119.2821,258.5911,249.8234,260.61145,290.4753,113,293,71,23
"ZNF205",0.381906555197619,0.945778811798888,0.201257159548932,0.804663703807657,0.999121204252053,0.622483224425988,269.526250442478,250.439718430034,278.567622535211,247.282556521739,9.51909872378958,6.18523288863577,15.0464914290036,21.8176172444003,198.165,179.9269,209.1754,177.6251,327.2364,302.64,308.55005,270.7571,113,293,71,23
"ZNF45",0.553971528595291,0.745863897687876,0.999951277143846,0.956290047986671,0.618956542672289,0.675498905668103,267.478597345133,251.241735153584,250.483833802817,280.533543478261,10.0935838273174,5.94333827282381,17.6260752603419,24.9142907526127,203.0973,177.3418,156.94355,209.6246,315.9239,310.3181,295.8745,330.1368,113,293,71,23
"ZNF133",0.956191374201083,0.824429671775342,0.944309177074119,0.99999608530305,0.99522482251814,0.95354316961973,373.736204424779,382.930635153584,394.900509859155,374.558143478261,12.8653779957241,9.7925505045835,20.4427718431168,36.1721651324529,274.9077,269.6283,270.70025,258.9393,438.1166,443.8776,501.10355,427.26225,113,293,71,23
"ZNF436",0.996037295525053,0.913927734833919,0.943249998875739,0.851487212826297,0.768716062697251,0.638583964561124,757.263275221239,766.66793105802,794.86171971831,687.306939130435,29.7749565476422,22.5461738111832,54.1275518580076,64.1900900996779,521.4584,507.1595,497.3814,471.32895,948.6971,929.4691,970.39585,857.94325,113,293,71,23
"ZNF484",0.637319312198039,0.992612764122645,0.558468169367011,0.250818960970832,0.531505033439025,0.212960804413649,92.1723486725664,100.914940273038,89.3801718309859,120.409226086957,3.73158696178447,4.65678192987727,4.26773312493633,12.8556718795585,65.2753,69.4094,65.03395,85.31575,108.6561,117.9463,110.48485,130.16725,113,293,71,23
"ZNF780B",0.986261671792919,0.990597877006209,0.922475464181178,0.796399274592342,0.663514014808774,0.903267322224419,286.479698230089,295.511386006826,275.631149295775,236.475865217391,15.6726448248419,16.3425963378494,19.8671131455627,25.7082326836026,183.1858,163.3307,148.237,154.68385,326.2846,330.4675,358.89285,285.3766,113,293,71,23
"ZNF557",0.983503723175191,0.552352100564135,0.624974094956097,0.626113069081357,0.699955116746099,0.989246953495151,186.073068141593,182.565569283276,168.710805633803,162.149295652174,7.00660851417902,5.69024549441839,7.72217599590569,11.7246227368543,130.0191,115.0103,127.152,130.457,221.4963,226.0209,207.1306,195.3669,113,293,71,23
"ZNF337",0.432153051108174,0.552732713420258,0.994941857389182,0.93047991688436,0.999156244121784,0.994229738148744,501.297916814159,547.808130375427,556.754218309859,539.788034782609,21.4929997117389,16.3190579371299,36.9949732754369,76.1677586094267,353.9252,359.3225,357.76445,333.1581,584.3447,679.5783,668.9486,587.207,113,293,71,23
"ZNF317",0.988156178870863,0.9833822617765,0.998893866256591,0.518490061584047,0.575027752877783,0.704098700548131,772.922328318584,762.888929692833,757.508185915493,685.458004347826,21.9081299368333,18.0185649688373,26.4812114304004,50.0516218727816,609.0373,576.7031,595.2206,489.23545,915.0442,889.0877,903.0304,834.25425,113,293,71,23
"ZNF426",0.999982952377484,0.512962589766808,0.374221574242567,0.617411212981754,0.561865183124185,0.991661690556376,126.037292920354,126.310177133106,111.815992957746,107.10972173913,6.28893601079273,4.14393036737025,7.30700649482604,11.2572661872249,80.9509,80.2239,71.3967,76.0262,162.6573,155.7455,129.65725,135.5667,113,293,71,23
"ZNF331",0.999823186366883,0.822223648638324,0.791085245734577,0.999999999998093,0.99997663656219,0.94742432861397,417.557899115044,421.437396928328,475.753607042254,417.575630434783,21.0695085896115,30.1302322048653,51.7153336357281,44.6407514563344,265.5154,221.7643,199.73635,280.2456,535.8974,483.9391,626.29725,532.96605,113,293,71,23
"ZNF227",0.488524288135083,0.360636597390866,0.903546849234129,0.848583847715354,0.388971305934463,0.271775114842831,296.754630088496,277.440377474403,266.328723943662,319.61177826087,10.8626145250651,6.95724267733943,16.8750345224076,29.8975868200609,230.9735,191.3198,173.7984,208.85785,341.265,331.3281,303.9253,362.34595,113,293,71,23
"ZNF141",0.999896173530554,0.647098205110575,0.574643125605778,0.190831385374134,0.141255361519023,0.0423034506154469,54.8396761061947,54.5740368600683,48.4204394366197,71.4041695652174,2.26483830566929,1.62387253741118,2.50096248077563,25.5834104907102,39.0376,36.4155,32.95445,32.26185,68.6265,66.1344,62.14655,55.91155,113,293,71,23
"ZNF304",0.0144716624587397,0.00643556840714488,0.6172974713233,0.971170820947282,0.705926487127515,0.357682885472427,358.122918584071,310.148816723549,287.02046056338,343.585860869565,13.3572225722227,8.39904161159673,16.963813427016,32.6718089757415,268.1416,206.3763,189.40805,219.0478,429.3696,378.7484,336.1682,404.4602,113,293,71,23
"ZNF132",0.833726267300619,0.787465025007098,0.983821830529369,0.759494187104402,0.929947249490824,0.985483229106895,65.2358097345133,61.3937392491468,59.4264661971831,55.9888782608696,4.04888179615243,2.33785478584381,5.44268053731055,5.84128899848589,36.394,33.0326,29.41275,37.1824,82.1414,79.1773,82.94515,72.56745,113,293,71,23
"ZNF20",0.00671597823474457,0.00143139185118535,0.438179344355431,0.939493895857994,0.717050868121649,0.284550588682752,112.158816814159,97.095814334471,88.7933323943662,106.6542,4.56947448367078,2.41073164112918,3.87068120011668,7.99856502805742,76.8858,67.5614,70.40275,80.11315,134.7416,116.9399,102.22495,130.68685,113,293,71,23
"ZNF670",0.567821115709729,0.169857968163859,0.58299606830343,0.907691755471562,0.518210885488385,0.213868169747585,96.3058318584071,89.5334450511945,81.5922154929577,103.575413043478,4.5942400360117,2.78974262355644,5.09591512699612,9.70166118572591,61.6096,58.9365,51.7142,63.2009,125.903,110.0951,98.7861,132.27275,113,293,71,23
"ZFP37",0.850604288933064,0.355474195036024,0.624331890459761,0.37525157648771,0.150828947744342,0.0510613983358359,65.0538097345133,61.1546839590444,54.2134633802817,81.0755304347826,4.42125692641607,2.56064273131982,4.00148199744447,10.2905507856035,30.0315,30.935,25.85535,45.1616,84.044,80.9696,74.43005,101.17015,113,293,71,23
"ZNF189",0.997745344905124,0.536293836012977,0.511307247589346,0.997264694937218,0.990290972580642,0.728508307458159,444.381260176991,440.617616382253,407.066673239437,452.678226086956,17.6376264842847,10.9598227615125,18.9217994962419,37.6238369059718,312.6034,305.9211,283.81835,315.32975,529.2417,528.1374,476.9624,543.11975,113,293,71,23
"ZNF434",0.449892469665656,0.0487858229655018,0.313160880464558,0.999021539779771,0.802145968495397,0.290850421087303,357.862463716814,340.788900682594,317.06876056338,361.195456521739,9.03288393774519,5.93338655334852,11.5347127516706,36.4245257454206,274.384,265.5532,245.61225,278.1416,425.3807,401.8219,361.4327,392.00655,113,293,71,23
"ZNF287",0.720376458667742,0.594192233157833,0.945303520550135,0.959338177181673,0.711930204757964,0.585332494870251,105.19442300885,99.1487846416382,95.3328408450704,111.12942173913,5.13042867032422,3.0068261322899,6.20150983173655,9.3922866427407,72.965,65.3571,63.385,74.3786,127.9526,124.5052,116.57125,130.85185,113,293,71,23
"ZIM3",0.999024901639528,0.999831237417426,0.999992118326451,0.979995062458248,0.962981491349505,0.97505925582086,0.123152212389381,0.144574061433447,0.139450704225352,0,0.0999079579502288,0.0921874449293662,0.139450704225352,0,0,0,0,0,0,0,0,0,113,293,71,23
"ZFP14",0.962000264825885,0.476796131593197,0.170305952099911,0.973044797180203,0.996867277109647,0.551549940155243,169.745890265487,175.611307508532,146.070716901408,180.484139130435,8.09010385126938,7.06213853153833,10.9996714293602,18.5144849448413,111.1639,105.2059,92.8968,110.7075,214.8414,211.1479,175.38345,221.46435,113,293,71,23
"ZNF473",0.999998561193854,0.562399184179748,0.452375608519571,0.795033617459595,0.761895292951528,0.32623937186377,327.717410619469,327.470110580205,299.989447887324,357.273052173913,12.8792899030008,8.21533142532436,16.0284600397926,36.2827582138592,235.9351,220.2325,201.61415,245.9857,402.8998,401.9114,332.47095,413.22715,113,293,71,23
"ZNF614",0.279623840154099,0.795346887407722,0.970146742294925,0.910956314721498,0.370863382697303,0.619906346020492,278.551753982301,245.734997952218,255.532088732394,303.66542173913,17.962311796221,8.44914815422192,22.4935497448514,42.1459110692798,163.8736,152.2046,124.58875,164.80565,337.2557,297.0226,310.42165,364.1168,113,293,71,23
"POGK",0.999134111345968,0.603682787986983,0.42119058078219,0.742193518371548,0.665990110458779,0.997763542976399,1855.13140973451,1843.68024266212,1999.33035633803,2033.43959130435,68.7479077451645,40.2140527935729,124.152845231879,194.717450575222,1454.7419,1422.6125,1359.92045,1386.9966,2029.6392,2174.5816,2121.2847,2454.56145,113,293,71,23
"ZNF514",0.849823071187549,0.829355395359128,0.99082607050176,0.995509825530013,0.998330343411934,0.989149639253321,228.426568141593,242.834927986348,249.160557746479,237.010847826087,11.6260717309905,10.4257154186044,15.1092787187898,36.091592665507,150.2947,131.8737,151.4198,118.36165,281.1802,305.2475,323.9577,322.12735,113,293,71,23
"ZNF300",0.783791331374388,0.999998124888829,0.869589820716029,0.9903898160791,0.998518795050634,0.992543151082792,103.786777876106,115.160465187713,104.073971830986,111.352108695652,7.6471839815189,7.31208051284263,9.85770853194378,16.3669801681538,39.1718,35.1961,44.02435,71.33545,132.4623,145.296,144.85495,129.35945,113,293,71,23
"RBAK",0.417048805940132,0.648764973518118,0.999957070646491,0.987005997846696,0.665325862779852,0.716748818029343,575.059890265487,615.579275426621,617.131754929577,556.78402173913,19.6515415965491,14.3386300360529,30.573330023457,45.4533517137806,427.5564,448.283,446.08005,446.84555,681.8411,734.6884,733.97895,600.27885,113,293,71,23
"ZNF92",0.588473093342519,0.274039924595182,0.745653654151073,0.84398676579818,0.996041928838872,0.984907390131557,236.957590265487,222.591843003413,208.890397183099,217.60427826087,11.1674047987954,5.79181369668089,11.1594596046913,19.1284668831116,164.1026,160.334,145.83045,150.5514,273.7685,266.8549,247.13915,275.2163,113,293,71,23
"ZNF157",0.65385474719261,0.645934189428128,0.982603939558913,0.813885178187779,0.423598871793638,0.390864920909919,4.16817522123894,3.50893344709898,3.25680845070423,5.20647391304348,0.499492494801829,0.290517685391404,0.465519544950987,1.81185397422685,1.1131,0.6812,0.5392,1.31495,4.4248,4.6531,5.1864,4.277,113,293,71,23
"ZNF182",0.471158923502235,0.483799117882459,0.974766728452945,0.72038854178429,0.982821725777121,0.999635252527338,184.723894690265,173.402160750853,169.458723943662,167.752469565217,6.61158834456419,4.40088732022282,6.63654404678211,9.93877140946218,140.6758,124.7171,130.7703,129.8155,216.9926,206.4354,201.0443,205.1814,113,293,71,23
"ZNF673",0.649002669980794,0.980259066365041,0.951184068743014,0.88804018539569,0.998328504677498,0.970636536413233,235.384803539823,250.730880887372,242.357781690141,255.043043478261,7.01837965228474,7.90271876016205,13.5619597308004,16.2202832428979,183.755,172.8292,183.6542,212.8278,277.2339,291.411,278.2397,285.7467,113,293,71,23
"ZNF41",0.999615158246439,0.988474532219384,0.968816765545122,0.755539323807137,0.753578816115157,0.660874125427939,208.85217079646,209.666115358362,205.354908450704,225.096917391304,5.85394600805723,4.53148462187056,6.78229506668595,16.3875498250593,165.6649,158.3593,165.77685,158.46285,257.5327,243.8202,240.10825,301.754,113,293,71,23
"ZNF7",0.983567586474279,0.81764508419853,0.897875869701316,0.259629998130826,0.299447692053271,0.630960888331915,551.714495575221,559.327033447099,576.788984507042,630.97347826087,16.7199878761928,10.9094521873803,24.2946441172063,46.4696747362523,432.1572,421.721,423.04355,494.83015,629.1528,670.3598,692.6925,717.7526,113,293,71,23
"ZNF214",0.388675639347503,0.201388204108444,0.790091274061801,0.999735772604688,0.891284393662834,0.654656869766724,24.9185778761062,21.0298529010239,18.3097535211268,24.4605347826087,2.59173142591098,1.2111578262497,2.25223937991278,3.9893177427417,7.1813,5.5395,4.8527,11.80395,35.1027,27.9665,24.51,31.438,113,293,71,23
"ZNF215",0.975653802980838,0.801206359727637,0.901065566919489,0.968806213778629,0.993349137638736,0.999032804499557,51.681092920354,49.6117303754266,45.5185338028169,47.0192608695652,4.76936117511267,2.61356532382621,4.31625663679208,8.18014374197889,14.5191,15.0637,14.30885,15.9319,69.4047,69.1623,65.2238,70.63515,113,293,71,23
"ZNF547",0.02376970974545,0.0180993804492193,0.760256169811641,0.690803029068526,0.991030314653837,0.850895140481082,42.5275477876106,36.3098467576792,33.7494014084507,37.5716043478261,1.98555307578772,1.11094295429008,2.48734503531096,3.66545064747437,29.4777,23.3737,19.5011,22.546,50.9614,46.2562,43.2473,46.74475,113,293,71,23
"ZNF773",0.183763567773672,0.0831096316030667,0.73013871542335,0.857799995980901,0.243337878128336,0.110121911025168,129.82885840708,114.758276791809,105.529463380282,142.074586956522,6.02541322242701,3.72282770548174,6.72021439942674,27.8614904204252,87.7514,75.8085,69.9375,71.38315,174.6904,143.469,132.3758,157.87815,113,293,71,23
"ZNF776",0.160800563793891,0.112246768325482,0.840007523867548,0.964396602490202,0.943387194267811,0.769646062454539,371.933690265487,337.341095221843,320.849790140845,355.593513043478,12.3553713529687,8.8718463158922,19.7625490276147,33.6244359964702,288.028,234.5863,202.17175,231.03305,437.5234,410.12,409.19575,482.61165,113,293,71,23
"ZNF256",0.999444474170589,0.669964589292713,0.504438689852866,0.429093367081277,0.413497918906309,0.136253394150116,126.73384159292,127.681176791809,114.068484507042,152.343826086957,6.44881808247827,4.3442290654513,8.6115243856466,19.7946353180091,81.4922,76.9939,69.6595,89.31575,165.6456,170.5243,137.07675,190.48705,113,293,71,23
"ZNF599",0.910549277125468,0.115095207630741,0.187944373127439,0.714079507867578,0.463083861153833,0.0743174815847375,103.553063716814,99.3482955631399,84.1918521126761,117.417695652174,4.23017312022978,3.68010508514027,4.16706861264298,17.2412823260298,74.2809,61.0464,60.9649,70.5252,124.6493,117.5506,94.9172,136.31775,113,293,71,23
"ZNF18",0.990860372740465,0.462531515857952,0.220708082215728,0.961968437154836,0.983692277047495,0.508716619598157,227.674296460177,231.150776109215,204.320615492958,239.440608695652,9.82251825161576,6.27879978332128,10.0388222658601,29.4090428397248,162.5924,159.8026,143.2618,168.7501,269.8339,282.1487,239.5912,270.9159,113,293,71,23
"ZKSCAN2",0.0351193762315206,0.0954533518879199,0.980518041266605,0.425882891893525,0.996182058281249,0.999999221418816,211.967350442478,160.06866552901,151.247223943662,151.784204347826,30.6701318679144,5.10419493770129,8.9800629341244,24.8942692904395,119.3386,98.6278,101.75675,87.71735,216.4689,197.0021,176.4772,162.52505,113,293,71,23
"ZNF689",0.37762442215564,0.449748016874407,0.984859789801263,0.95500753549903,0.992823828335672,0.971147205809304,179.561462831858,162.963892491468,158.594884507042,168.5058,10.6759812582391,5.2796465540221,8.83183589242092,15.3592584906386,126.418,112.5565,108.6815,114.56355,201.9473,193.2021,198.6937,198.8633,113,293,71,23
"ZNF19",0.4339172181202,0.017975558655416,0.152977167214914,0.56973565792304,0.143964702677587,0.0114730140497113,45.6482132743363,42.4011556313993,36.9846549295775,51.3892130434783,1.8558974557477,1.12499481233272,2.0871035666952,5.30026519595042,31.8878,30.172,23.96745,34.644,56.1579,52.2898,48.55005,62.49975,113,293,71,23
"ZNF230",0.216136340269509,0.00631284531850107,0.146199808761164,0.623512026346401,0.108597748238403,0.00760830559826631,106.299902654867,96.9499273037543,84.6557169014085,118.356,4.04314774374521,2.53974052753932,5.06586355641377,11.0201939399572,76.9231,67.3105,57.9679,82.8594,125.6944,118.2143,106.60675,131.68145,113,293,71,23
"ZNF222",0.275182520035477,0.0764651487567267,0.593008487484341,0.894949208975504,0.343453433221558,0.126329296730306,69.8174831858407,63.276038225256,57.8300676056338,75.1169869565217,3.07285533179235,1.91119044602868,4.14213998033568,5.91942626754397,48.1336,41.4484,38.25575,55.76045,86.2155,78.2369,65.0339,89.60015,113,293,71,23
"ZNF221",0.987185538266548,0.967682855974962,0.994694063589293,0.99563166961028,0.999855563094443,0.999878831253632,13.4537840707965,13.0824706484642,12.7539464788732,12.9218130434783,0.791313572904592,0.628646175914653,1.12773433549576,2.0063997438464,7.0157,6.2441,5.1487,6.66815,17.549,16.3278,17.55105,16.6141,113,293,71,23
"ZNF233",0.27104939809768,0.344862677380952,0.97982021772934,0.236754881444983,0.0195112442250933,0.0238933533559443,25.2409061946903,21.7231194539249,20.8159690140845,32.8111347826087,1.65791673628016,0.966981842598809,2.1850595281704,5.39428444669743,14.2471,10.6667,8.4408,16.2968,30.2006,27.8746,25.38935,38.6352,113,293,71,23
