"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T1","count-T2","count-T3","count-T4"
"ZNF211",0.352492018731273,0.460259383732975,0.99998175809416,0.127041465764307,0.400442435538314,0.406833877476677,275.416257142857,237.516776,238.410170588235,148.36535,20.6804097230856,13.2581533845986,16.6373871991707,28.70705,226.7839,181.6988,220.1868,134.011825,316.0777,279.0736,267.1474,162.718875,21,25,17,2
"ZNF205",0.974620348078858,0.89201560017262,0.669166243862963,0.202857064109132,0.267306278919166,0.113779266401169,424.208647619048,452.652168,371.243829411765,760.1107,59.6129602255734,42.309432496853,33.8011908347272,384.0614,289.5782,343.5,277.3356,568.08,382.8882,562.1163,443.4112,952.1414,21,25,17,2
"ZNF45",0.950547737554547,0.852210413632008,0.987235272572641,0.0996454573384208,0.150885275165006,0.211363636482969,259.98370952381,245.91446,236.611788235294,105.5531,19.4552594921355,16.3752506204699,24.5426583847373,13.4478,199.7526,181.391,164.2607,98.8292,315.4633,282.0079,290.0589,112.277,21,25,17,2
"ZNF133",0.881060651152296,0.70306707819587,0.275715208307611,0.00286789482409688,0.00655025757250172,0.000706735104954115,241.696671428571,265.943356,202.633776470588,542.2942,32.2499065465712,17.3609365853738,19.7014718130277,115.6005,164.1118,201.8334,135.7418,484.49395,268.0412,333.2326,228.8963,600.09445,21,25,17,2
"ZNF436",0.819792936113462,0.466526894030993,0.897801966605292,0.578653375117691,0.364050161670904,0.236410938344732,302.835523809524,279.036716,258.806958823529,390.31695,17.9556783724098,21.5211241634149,19.6972907467627,22.07685,236.432,206.4034,201.4103,379.278525,361.5252,311.3413,303.9029,401.355375,21,25,17,2
"ZNF484",0.875341250887485,0.779983109658362,0.992749364069392,0.287954867873916,0.443988669635629,0.529595745064841,74.6560047619048,69.52272,67.5381705882353,44.11865,4.76579190728534,4.4745939954667,6.31756125692365,1.90375,62.0727,60.9052,51.2195,43.166775,81.4448,81.4941,87.2811,45.070525,21,25,17,2
"ZNF780B",0.685540437721166,0.934726802191596,0.972798839106604,0.0820035475108079,0.0263572192278391,0.0473632921178783,417.604061904762,466.976252,446.561447058824,147.04725,38.7045206270715,22.1722431342299,40.9533457784453,3.72025000000001,270.2214,400,368.0735,145.187125,578.8679,547.7178,553.1609,148.907375,21,25,17,2
"ZNF557",0.326845136865242,0.33758002639181,0.998944405993,0.911564744078331,0.532692550641272,0.509657441459034,161.056414285714,182.808348,184.739464705882,140.07745,9.80101358691146,7.82924307029766,11.201988810678,24.94585,135.0515,165.4545,146.2645,127.604525,179.0498,210.2706,222.735,152.550375,21,25,17,2
"ZNF337",0.795980552473243,0.708238169871886,0.208714224606263,0.0267967111933247,0.063876223512049,0.00793715146517826,420.917819047619,473.469504,353.240594117647,834.7612,56.7390760624028,32.0758685295444,33.8487927541557,56.7849,293.0414,400.1596,226.9555,806.36875,440.7937,535.9698,469.7198,863.15365,21,25,17,2
"ZNF317",0.119222148488935,0.629689406687986,0.813928935173981,0.755809636662044,0.236043936010438,0.441937157368827,855.855333333333,994.286468,936.854770588235,704.22815,40.7264239968828,35.1383768402624,65.0886980353353,111.02635,711.9828,874.3633,787.9274,648.714975,969.3252,1154.9487,1016.5368,759.741325,21,25,17,2
"ZNF426",0.999643903065,0.869217606212463,0.81052411921435,0.865171684168642,0.880109880555316,0.689481116789701,150.314271428571,148.065436,169.418982352941,106.462,13.0221267897981,13.705472182689,24.1321413956532,82.8874,95.3457,99.6857,75.3721,65.0183,195.6902,187.9154,241.4287,147.9057,21,25,17,2
"ZNF331",0.739499140363003,0.93555166090953,0.985241936517455,0.915539446200177,0.994881802720878,0.9802660573019,1097.08300952381,741.048188,870.725770588235,529.80265,317.143368184164,129.066158382826,345.485647351354,463.07015,313.4472,491.6176,349.7019,298.267575,1056.8525,726.9257,593.5587,761.337725,21,25,17,2
"ZNF227",0.780635035822395,0.988230922878962,0.613364021514694,0.0403536991502356,0.0139814680184581,0.0608230082307722,299.111314285714,323.087128,290.078964705882,126.10955,20.9657561403775,15.06287494269,21.6215702802048,3.82465000000001,220.7994,265.2355,208.7372,124.197225,347.7381,363.7954,363.1986,128.021875,21,25,17,2
"ZNF141",0.999999973710896,0.999625198792085,0.999626260126979,0.23505935003029,0.230213316644795,0.262398534029369,128.29649047619,128.23358,126.612894117647,56.2298,14.7893872818942,5.97796003758807,12.9179284562861,5.243,77.9151,111.9166,95.033,53.6083,163.4079,148.892,170.6178,58.8513,21,25,17,2
"ZNF304",0.868675537413772,0.999778230465739,0.849052285920485,0.0127437028052687,0.00484354014587773,0.0154453185477004,471.481804761905,504.647512,467.439635294118,130.05975,33.6453313645059,25.170803495312,40.3826531707704,11.38765,313.6014,425.9593,316.6667,124.365925,628.9829,576.4241,602.8349,135.753575,21,25,17,2
"ZNF132",0.970852272264389,0.448106205839793,0.670909404494787,0.0185114232863219,0.0281251503554133,0.0992887313565529,172.932304761905,164.690832,142.275052941176,31.9561,14.5750983039313,12.5635088569923,14.5417938427463,11.9035,137.7401,122.5061,96.9364,26.00435,198.4906,210.7884,154.1497,37.90785,21,25,17,2
"ZNF20",0.999479096910976,0.948835963862096,0.909126196211024,0.999999529207646,0.999985064210341,0.994681174549639,101.0075,101.963732,95.9662,101.23825,5.87067443716162,6.33077931359355,6.45058471161837,6.39174999999999,81.9543,80.0572,77.8885,98.042375,122.5212,128.6307,108.9057,104.434125,21,25,17,2
"ZNF670",0.830454427064536,0.462038774720422,0.886753469415808,0.835380896430459,0.636865736014744,0.460220632520988,37.369180952381,33.52398,30.0395882352941,46.86845,3.28879346225372,3.74010425072617,2.12777309101078,6.79935,27.2592,22.0027,23.2768,43.468775,48.5877,40.5552,33.1448,50.268125,21,25,17,2
"ZFP37",0.45684012825502,0.47649015528099,0.999539655992896,3.91122303211588e-06,3.42685675946974e-07,4.31603499273514e-07,25.1825238095238,15.710692,14.9732823529412,114.05625,6.94793200147629,2.8409255613674,3.43467692176849,11.49195,6.2254,4.6992,4.4146,108.310275,22.842,21.1618,22.049,119.802225,21,25,17,2
"ZNF189",0.966301178692406,0.99992110158441,0.958603959189688,0.930958879963918,0.975022447197417,0.924497334222263,390.156095238095,368.982628,393.170488235294,321.6631,40.3092747328054,23.8900449543448,39.0862281288481,10.0255,268.8658,286.6423,311.0902,316.65035,439.5456,428.8625,456.15,326.67585,21,25,17,2
"ZNF434",0.995268986643789,0.740071823067765,0.579828194691229,0.102323304850578,0.0798359997584932,0.254667894543146,410.198338095238,416.007064,382.714235294118,267.3683,19.2910130280687,15.8042234599108,19.4973484518992,66.5133,357.2748,373.086,324.5902,234.11165,469.5467,457.4168,418.0989,300.62495,21,25,17,2
"ZNF287",0.219814925474359,0.981136080096377,0.480742157870995,0.504881795810676,0.923753636623043,0.617330458534498,147.694976190476,121.9937,142.163923529412,101.5163,11.8263788023757,6.40038803408825,11.2010132055441,44.317,111.9162,101.9737,119.3609,79.3578,170.7547,134.9757,152.1311,123.6748,21,25,17,2
"ZIM3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,17,2
"ZFP14",0.995637531151424,0.74341980451245,0.587392795064399,0.217010309193818,0.177869657435122,0.448220853132862,202.685485714286,207.562196,179.1047,99.3693,15.4527282680088,12.7261482722117,20.43786042936,15.214,152.5138,160.1483,101.6523,91.7623,240.3564,265.9359,247.2817,106.9763,21,25,17,2
"ZNF473",0.0160855851069776,0.196317982885906,0.847716242768334,0.000328848881846033,0.0144955457556863,0.00630645889375625,154.890338095238,200.865884,187.954494117647,316.39585,9.44297315783509,10.5049876631162,13.7720631713809,7.73354999999998,123.7736,162.5538,145.122,312.529075,177.3585,238.8108,222.9205,320.262625,21,25,17,2
"ZNF614",0.999706418789722,0.192527732233283,0.139637273444212,0.475258667940073,0.446649026545131,0.945679851505949,201.867480952381,203.361804,166.207352941176,143.8654,13.5189138840748,9.798338720352,12.7821678570132,5.7075,175.4717,175.282,152.6644,141.01165,241.4797,236.4625,194.8238,146.71915,21,25,17,2
"POGK",0.0513220877192341,0.021984061351572,0.932373093248825,0.995716639726913,0.84054593661446,0.711236550056182,1326.41024761905,1006.278,929.024988235294,1256.7041,132.558857625176,55.186786627842,55.3787612263073,366.9015,901.194,836.0477,768.1348,1073.25335,1445.9874,1097.5104,1081.1633,1440.15485,21,25,17,2
"ZNF514",0.874316654647403,0.638062100190667,0.953960325917182,0.554760895134875,0.736104459778209,0.859668763499615,236.148914285714,215.570336,200.510129411765,146.2524,25.9298787938358,13.9747784056312,19.4627631748721,86.752,162.2232,177.0879,136.2179,102.8764,278.941,250.7954,237.4282,189.6284,21,25,17,2
"ZNF300",0.618464983092996,0.766097296175644,0.999054436360839,4.67571426021607e-10,7.20462578485126e-11,1.3461498582501e-10,35.2738476190476,22.756028,24.2617941176471,237.51695,8.70234744518101,3.30063148554697,4.48005060612232,122.13215,9.4894,11.1782,10.7759,176.450875,31.1321,26.4856,41.1325,298.583025,21,25,17,2
"RBAK",0.941930761539367,0.906908975657017,0.60990393736563,0.99557112391388,0.999999936733936,0.953206605859491,432.867376190476,451.836472,407.9832,452.30145,28.0057207160064,20.0010476814645,27.6921905715006,52.63035,363.2573,375.6398,341.2758,425.986275,486.6135,495.8714,459.8943,478.616625,21,25,17,2
"ZNF92",0.969921870467948,0.952695887066255,0.999312501770601,0.494120321300782,0.382621778727986,0.368973954274474,258.167271428571,273.279996,277.727094117647,138.4954,25.2773143944461,21.856467177967,29.7108138321382,2.5305,170.9594,206.7829,178.1085,137.23015,325.5516,315.3527,380.9162,139.76065,21,25,17,2
"ZNF157",0.457116078066064,0.986056079330367,0.729133318752595,0.805910581809156,0.444108716273813,0.727704187436285,1.45454761904762,0.752508,1.27522352941176,2.52115,0.422406766248288,0.233057077051953,0.426752654677416,0.22005,0.3487,0,0,2.411125,1.227,0.9915,1.1628,2.631175,21,25,17,2
"ZNF182",0.879437110434443,0.999940643001604,0.917751023291311,0.520305426830202,0.341511973216814,0.514102812015559,218.219552380952,232.898488,219.410747058824,150.3229,18.5367345946734,11.4608104399417,13.0657998232901,34.9841,175.6966,180.1537,185.6203,132.83085,238.1832,255.5402,247.1545,167.81495,21,25,17,2
"ZNF673",0.707064413216283,0.997680580960612,0.846149151795173,0.994884425006216,0.90531374199556,0.988328177475787,227.174976190476,243.866452,230.368935294118,217.7147,14.6874198812938,7.25422760544985,11.5702471548508,70.1142,178.3987,217.9755,190.8293,182.6576,257.4363,269.1105,262.2863,252.7718,21,25,17,2
"ZNF41",0.99692150191167,0.999411150391378,0.999870810036722,0.0185553346227015,0.0139365100981436,0.017528526802706,418.6944,425.764004,423.167505882353,157.79105,26.4794690466065,20.9271830832329,31.5644070250946,8.87564999999999,321.4722,342.1314,353.431,153.353225,521.1453,493.1009,488.2055,162.228875,21,25,17,2
"ZNF7",0.450463315082741,0.57178664787756,0.999915984382657,0.365752637558839,0.721355216716442,0.716617739072076,320.498261904762,370.711508,368.512294117647,458.5583,17.1594793175785,17.1247228448589,37.274114023709,239.2436,262.7904,300.1273,281.9495,338.9365,372.8596,430.9668,385.3481,578.1801,21,25,17,2
"ZNF214",0.243118351300737,0.56452458380804,0.973631743823002,0.999992544540112,0.859257689988845,0.932956599255738,34.108119047619,23.972668,26.4049411764706,34.47515,4.94597601364516,2.9589711426368,4.03849728312564,5.54675,19.5316,12.7171,16.053,31.701775,39.6226,33.9559,36.2787,37.248525,21,25,17,2
"ZNF215",0.993271704187659,0.953806178976246,0.991508589850337,5.82761780942853e-07,7.49213651896063e-07,1.76485868352838e-06,11.3722619047619,12.591812,13.9937,80.40185,2.41649329179876,3.89189377749582,3.30946663253133,1.83495,3.7614,1.6801,3.6828,79.484375,12.4508,18.0485,19.765,81.319325,21,25,17,2
"ZNF547",0.999943109821726,0.932620198893129,0.907899183836319,0.636796837632176,0.618011828265646,0.79675045520797,58.157119047619,58.691744,51.6321647058824,28.7065,9.63042398285029,5.25606449630989,6.75492549513676,16.3593,33.2535,37.1574,35.358,20.52685,65.8307,75.6974,55.3295,36.88615,21,25,17,2
"ZNF773",0.851731693429796,0.270344335432142,0.667073881768593,0.0747322297367256,0.144919347417286,0.359671862177168,186.966652380952,174.479012,155.719864705882,91.1521,14.1793185313994,8.74870432334853,11.4487426637836,26.7207,146.5776,157.3604,126.3279,77.79175,194.4521,204.6219,191.2393,104.51245,21,25,17,2
"ZNF776",0.973038702870997,0.719929948248592,0.902013604589868,0.010572111920881,0.0161377546241175,0.0396082577940911,469.217257142857,453.920444,428.021776470588,182.4645,28.8582717648606,18.5714676033964,34.3502302184302,30.7318,354.0262,400.2364,317.5041,167.0986,580.6696,522.9973,482.0726,197.8304,21,25,17,2
"ZNF256",0.849708720132854,0.987385585508217,0.975040473068818,0.408434829468915,0.600621734114396,0.5038442267972,145.491376190476,133.036664,139.881217647059,85.462,12.8834829117268,9.38166073317313,11.4832712382072,56.5336,96.1387,112.4919,95.3048,57.1952,173.3921,157.6728,174.812,113.7288,21,25,17,2
"ZNF599",0.241892991494734,0.9984638742099,0.378609084419331,0.999999456915446,0.865929746616043,0.999799222247583,91.851980952381,112.672768,93.8188882352941,91.5376,7.01893115472658,8.3615039159247,8.46989814441449,32.3659,68.2429,96.9915,74.7074,75.35465,106.7132,133.9346,124.3181,107.72055,21,25,17,2
"ZNF18",0.323322876297126,0.869527873100012,0.843347032081417,4.80336168474649e-05,3.24536358908833e-06,1.69409340126103e-05,122.74529047619,107.07858,115.049111764706,233.775,6.77486152453425,4.56202616770224,7.32107549129607,75.9838,97.6268,92.1268,94.9612,195.7831,143.8119,124.2387,123.7439,271.7669,21,25,17,2
"ZKSCAN2",0.69050415988454,0.974605274120302,0.931990796190866,0.339826116047429,0.151790214250976,0.259123674248934,278.58410952381,305.38768,289.896582352941,175.9356,18.1722498846887,15.3253078217133,22.0705071951073,19.7881,205.6604,252.7273,232.3668,166.04155,344.1926,359.033,332.7068,185.82965,21,25,17,2
"ZNF689",0.9393001644826,0.999627530603086,0.916612623178186,0.469647868493422,0.333382420763636,0.505471838479533,150.088052380952,159.140756,148.335170588235,92.71205,12.4994487023373,10.5526566917437,10.9151350504659,63.10675,118.3219,133.176,126.0625,61.158675,191.0309,183.8174,179.0698,124.265425,21,25,17,2
"ZNF19",0.999989550247446,0.76251650327647,0.757916550895717,0.346779673263424,0.34708629612667,0.610970134976292,87.1956761904762,86.931076,77.8867882352941,51.07655,7.6183203432281,4.91324892938227,6.87633607272542,10.32695,73.3191,73.2863,53.9624,45.913075,97.5629,104.3137,97.5772,56.240025,21,25,17,2
"ZNF230",0.992915962155663,0.999773096966612,0.985796560135301,0.399003202360048,0.333668605473606,0.429616647846759,83.7487476190476,85.678644,83.0790588235294,55.7389,5.77936793036277,4.10415169051243,6.35475483607527,1.8269,66.1343,74.2095,65.7705,54.82545,107.9772,95.3214,103.943,56.65235,21,25,17,2
"ZNF222",0.882749029784941,0.635951978606648,0.948241975786993,0.138769427291872,0.236676848612004,0.36177897671091,63.9080523809524,59.653896,56.3184882352941,32.26815,5.40459545815992,3.24525428871904,4.17647185544564,2.35355,48.959,48.2548,50.1578,31.091375,72.0715,65.7062,63.1783,33.444925,21,25,17,2
"ZNF221",0.984436419369703,0.963018713863199,0.998403062228481,0.952330844078317,0.906701791115353,0.884190990754525,14.5668476190476,15.451968,15.8863823529412,11.2904,1.3461244321706,1.47939530129397,2.8679070075943,0.771000000000001,10.2553,9.3023,8.8988,10.9049,18.1343,19.8921,21.9479,11.6759,21,25,17,2
"ZNF233",0.89044662505955,0.980733346617997,0.70815026195029,0.0600653858441601,0.110530907105806,0.0426241295845196,76.5669952380952,69.3662,80.8119411764706,12.0603,9.92914648820157,5.42576469497772,6.42534058584617,8.773,33.3154,52.8684,63.7746,7.6738,114.2543,87.2264,96.5596,16.4468,21,25,17,2
"ZNF235",0.670565880985084,0.520446076730623,0.984053052291076,0.160307558470831,0.347164368630789,0.448044564777486,76.6049714285714,70.109092,67.926,46.31655,5.32457978085346,3.10997042786005,4.26879072630646,10.15275,60.5513,59.1048,57.1267,41.240175,89.0057,79.865,82.7304,51.392925,21,25,17,2
"ZNF208",0.215662566210146,0.117453138115204,0.956636693335732,0.416049278135676,0.867634283950069,0.948103229622432,342.534680952381,190.225568,148.152264705882,41.445,74.5164111551938,45.4775502737346,48.561807228535,34.2129,107.0322,6.9767,8.0476,24.33855,511.1636,321.7473,210.1637,58.55145,21,25,17,2
"ZNF714",0.925274949168593,0.999989457389768,0.926677891894409,0.249794706362369,0.153007942914895,0.264031094091949,278.037057142857,302.241516,276.7151,95.13475,30.0994824616784,25.4331404559554,32.681939518393,28.79705,148.7184,214.89,158.8847,80.736225,349.0846,356.1396,351.1049,109.533275,21,25,17,2
"ZNF394",0.713811348593616,0.911144397382361,0.989219091247344,0.791578169129957,0.529453507795114,0.626502191262163,541.70000952381,606.463292,586.155794117647,400.65485,65.6188849054795,27.3543804957384,34.6109538097273,57.13025,336.2165,528.825,499.2837,372.089725,550.3841,687.5353,666.8233,429.219975,21,25,17,2
"ZNF333",0.348599911457459,0.97007534225197,0.685687846014038,0.000348104306521657,0.00284864568962107,0.000776357277934236,126.612066666667,146.951248,132.606829411765,257.82755,8.45765597465603,8.33254830218847,9.78192240945963,53.02775,111.5617,120.4986,105.9496,231.313675,140.9348,172.2964,153.9631,284.341425,21,25,17,2
"ZNF382",0.964747157719642,0.981126388460492,0.835260096360716,0.172071607920362,0.238184458785376,0.128692953611506,79.6561619047619,73.614972,85.0080529411765,13.31525,11.3043848458031,7.39376297372662,9.96069438697275,8.38105,34.7238,52.56,54.5801,9.124725,95.1826,92.9657,104.2291,17.505775,21,25,17,2
"ZNF577",0.704858142703922,0.410547960423246,0.931040381847817,0.0140950210358262,0.00370179353529598,0.00203077048707168,168.242157142857,134.25316,114.072752941176,414.84785,21.2267741466095,16.5014514748612,12.6638537669171,385.59075,123.7736,73.2013,76.7835,222.052475,186.8956,199.2481,139.137,607.643225,21,25,17,2
"ZNF75A",0.527820426812596,0.150702876876423,0.781519345799611,0.600884382875411,0.894579977029988,0.990835538267413,338.21599047619,281.182336,239.215176470588,207.8468,39.4674464533572,25.3478655360998,25.2637369179177,61.89,253.9105,170.798,184.8291,176.9018,387.0968,322.6099,320.3252,238.7918,21,25,17,2
"ZNF496",0.997419223969036,0.859758334198518,0.750321299497665,1.59986612028318e-05,1.86440943751309e-05,5.385587485085e-06,185.126995238095,189.278476,166.464017647059,463.0173,11.6806509567328,10.5239475273148,8.2199242025373,299.6401,150.0226,143.4355,144.3966,313.19725,211.6635,235.2697,190.0185,612.83735,21,25,17,2
"ZNF2",0.718269341040832,0.825790442073927,0.999624132432591,0.0066760480331699,0.00167480291176481,0.00235778045323798,104.7172,95.723712,96.6409352941176,176.90565,8.18217626176964,5.00455335795753,4.55597320701998,30.52405,84.9526,82.2346,88.3459,161.643625,111.5439,104.9236,109.1047,192.167675,21,25,17,2
"ZNF589",0.965675996579588,0.986147692513082,0.856109446087143,0.491650990891908,0.375639351509499,0.593429725904721,165.118923809524,156.274056,172.228370588235,232.1649,17.3384087996576,11.140461534048,13.1574067623407,12.9009,104.272,120.027,144.8781,225.71445,201.1331,181.3618,180.3384,238.61535,21,25,17,2
"PRDM9",0.710185606318929,0.999998447402245,0.756370518565531,0.999976588377056,0.979706425578214,0.999987402772437,0.127971428571429,4.606152,0.202958823529412,0.54825,0.059156858131121,4.51637259687506,0.0661723735333042,0.54825,0,0,0,0.274125,0,0,0.3658,0.822375,21,25,17,2
"ZNF12",0.263451996160879,0.996486771654163,0.215283800972077,0.844530913600237,0.403848055414782,0.889260260828878,877.834342857143,985.48072,864.041411764706,758.03395,46.9800111037012,38.3979251584627,45.4750501296039,12.79935,803.9675,827.4112,719.9248,751.634275,938.3853,1143.0905,940.7328,764.433625,21,25,17,2
"ZNF202",0.999706106617992,0.999010782916126,0.995493819106029,0.89081811150506,0.903428406951626,0.868203647783953,179.737238095238,181.24298,177.246494117647,208.5925,11.847176921411,11.1838474936386,13.2085705124676,4.09690000000001,149.4301,154.5351,135.4592,206.54405,213.4021,221.721,213.3621,210.64095,21,25,17,2
"ZNF3",0.226264298294217,0.66683457092088,0.920235162623136,0.999891305391918,0.832744520390027,0.942478113637787,699.197571428571,806.030352,768.695176470588,689.9409,48.5070783617942,29.7777180847403,46.8858049028384,83.8255,529.8385,717.313,648.1652,648.02815,829.9097,867.3071,825.2658,731.85365,21,25,17,2
"ZNF606",0.920462056815728,0.829794553510112,0.455276638938243,0.99812805987516,0.999807046199452,0.948078615090837,260.880385714286,275.3207,239.5366,270.74285,15.6498135398496,15.5452295076249,15.5073723085325,153.71435,182.6688,252.261,196.2675,193.885675,299.328,320.0656,286.4553,347.600025,21,25,17,2
"ZNF91",0.991401058593182,0.993904371154066,0.999999945151926,0.0554696872153094,0.0699944290464558,0.0767777060923969,942.093066666667,909.2332,909.873317647059,206.61635,93.233261729345,61.1475247979723,105.549773342582,13.63385,642.4123,736.4167,543.703,199.799425,1243.4988,1018.1269,1033.8116,213.433275,21,25,17,2
"ZNF226",0.956963879469975,0.941012404939243,0.710035277532539,0.0360760838097969,0.0200617868882924,0.0705113952131804,384.632838095238,403.197388,361.712688235294,131.1541,35.8314733558,17.6746139174856,27.4039605933008,5.9073,276.4826,357.2668,255.3879,128.20045,479.8435,433.2434,452.453,134.10775,21,25,17,2
"ZNF229",0.9459666448138,0.785284473957848,0.968716809683618,0.0291545393705268,0.0485031724638552,0.0843356294620895,207.637161904762,193.907496,181.905888235294,29.7091,19.5643360811397,14.255030719425,23.4438961818311,11.9576,167.503,155.6353,123.3357,23.7303,259.15,230.9508,270.8433,35.6879,21,25,17,2
"ZNF180",0.996445952279478,0.902739176312191,0.798201638848429,0.0405347783346215,0.0309768895380689,0.0877485781454145,185.831319047619,189.240156,173.881729411765,77.8239,11.7999373849622,8.64765220227641,16.2056830556666,4.359,146.5721,172.2146,119.5391,75.6444,226.8041,216.2596,192.0439,80.0034,21,25,17,2
"ZNF641",0.440223308082111,0.992502731268908,0.672197307134549,0.150995846268062,0.413306121827627,0.198787855789898,133.016971428571,108.111732,127.968358823529,44.3858,12.1049064233281,9.90349367952664,15.920406731946,23.0042,83.0164,70.9388,67.8419,32.8837,166.6209,148.7235,163.1007,55.8879,21,25,17,2
"ZNF610",0.800060329115035,0.31012521447229,0.775609257903477,0.0949346513057142,0.0384320955106343,0.0150229899754776,128.456995238095,144.130264,161.604317647059,26.5326,13.3962627598192,12.0728678077689,12.6299202278529,18.9718,78.4751,100.9063,139.9085,17.0467,172.8522,179.0909,175.9488,36.0185,21,25,17,2
"ZNF528",0.999984075070571,0.899505895939819,0.875426631212168,0.629410035321821,0.633010639495882,0.449781591713098,284.689519047619,283.34196,313.870923529412,170.0551,28.2282465624717,24.9740089037617,31.5283813065641,137.5107,169.4389,167.592,233.6414,101.29975,351.233,380.0711,396.5116,238.81045,21,25,17,2
"ZNF701",0.992519220932962,0.981787577299234,0.915053271203911,0.112195544984556,0.136925247939794,0.0823743292054349,161.364233333333,156.788768,168.205352941176,66.8211,12.100223119134,12.1577530615813,11.7331991782716,36.2491,113.0584,126.0107,143.6989,48.69655,192.0293,201.6029,199.2248,84.94565,21,25,17,2
"ZNF283",0.930349608577534,0.877466437527745,0.538639026286937,0.132997376310591,0.207347085841068,0.068283926901098,44.8128285714286,41.627532,49.1549352941176,15.7337,3.77098655596815,3.32681738920108,4.85387232126806,12.7751,29.4479,25.3738,37.3537,9.34615,57.7358,53.5815,57.7907,22.12125,21,25,17,2
"ZNF558",0.249235658524994,0.84349813538528,0.798429747706824,0.00225990023804801,0.0193350025439522,0.0075650691096999,303.488914285714,351.656488,326.777176470588,543.57945,15.4640401321787,19.5989027465122,21.6199137362708,23.85475,261.098,296.5452,260.8139,531.652075,350.566,433.6114,355.3139,555.506825,21,25,17,2
"ZNF597",0.99894974966337,0.578855261478311,0.632781389824274,0.0392626615446418,0.0431970059851009,0.148333983452299,36.7747047619048,36.211296,31.2071764705882,9.75755,2.98242867744103,2.34018422089288,3.70816369229602,6.14155,26.1552,29.6653,18.7863,6.686775,44.3598,45.3973,40.3367,12.828325,21,25,17,2
"ZNF30",0.153764343871202,0.315893016660357,0.996610228428979,0.987638082093631,0.951710912189195,0.972923819011262,51.6563,37.320876,38.8307529411765,46.1403,6.50976212866931,3.10002327943023,5.05696997568061,20.921,33.2806,27.6975,27.8006,35.6798,53.3566,47.261,45.2459,56.6008,21,25,17,2
"ZNF354A",0.0215641099013902,0.434325969041896,0.614852192009024,0.211086025789801,0.0121212106960681,0.0538529681746042,213.23529047619,128.49572,165.555082352941,353.67965,29.8950500933419,9.20675259363836,14.3073386973085,206.07915,127.2886,95.0149,135.3817,250.640075,216.2264,176.5533,215.812,456.719225,21,25,17,2
"ZNF764",0.454900857619539,0.933382476634975,0.194974335637791,0.91341366941611,0.999909830405478,0.800756095856648,169.465138095238,190.351776,160.226805882353,192.5522,6.1428912073786,10.9672072997463,12.8942668532759,50.8689,153.4237,155.287,132.5188,167.11775,190.566,217.9429,198.1516,217.98665,21,25,17,2
"ZNF747",0.467306841801338,0.892256078200298,0.160364097976458,0.2924780287429,0.091496334877181,0.472352182473482,371.100280952381,413.712612,348.228876470588,241.22985,20.4518317267341,20.8754562429035,23.3845282549758,57.77785,329.4773,368.1723,257.7636,212.340925,413.6737,481.3374,408.2292,270.118775,21,25,17,2
"ZNF778",0.980586997769793,0.985934904855429,0.889612032886733,0.338460736022638,0.258165872480782,0.431013004991991,135.7389,143.526492,128.058923529412,50.0921,13.0724313707403,15.0563088526304,17.014308461184,3.4912,90.4621,96.363,74.8423,48.3465,166.2901,166.5116,158.3647,51.8377,21,25,17,2
"ZNF212",0.0366510225589814,0.850951608946188,0.298825657305733,0.0729771978238561,0.513658178313601,0.163238370185253,286.268,361.625836,310.494282352941,455.2692,21.5083989547671,17.7181268093393,22.0650002090269,27.6376,193.4708,314.365,260.2596,441.4504,321.4312,382.5973,342.6357,469.088,21,25,17,2
"ZNF282",0.024956784379549,0.999971760683999,0.0432422721967827,5.36865737674752e-05,0.00256313044768364,6.84010368752208e-05,653.047704761905,815.929848,655.676164705882,1329.1216,34.5799963085868,44.1955558357625,41.0204497814361,144.9111,563.2946,677.9376,559.9696,1256.66605,709.2776,921.8902,758.6479,1401.57715,21,25,17,2
"ZNF160",0.906466738982729,0.776221384815502,0.372946045018285,0.478100033354918,0.32008741770285,0.742946289600239,616.723019047619,648.108892,567.809041176471,448.8043,37.4295815227453,34.4471274345742,27.6330305811191,20.6245,489.5775,508.3215,481.203,438.49205,675.2833,706.9969,614.712,459.11655,21,25,17,2
"ZNF415",0.715759624303592,0.994441219177485,0.593818011896551,0.0391170200577416,0.10166954615349,0.0317868073402441,250.442166666667,225.638916,256.904629411765,89.9085,18.5272683850464,13.5044955493873,20.6802002465945,78.4029,195.283,190.0885,234.4765,50.70705,303.228,272.326,306.4695,129.10995,21,25,17,2
"ZNF439",0.82553691124585,0.859580411222316,0.999999771553606,0.191778438050534,0.338518866218635,0.355558567888933,217.174457142857,192.04794,191.782029411765,69.50985,25.9243626050033,17.0892083494721,22.1271404715383,46.16995,128.4386,142.7277,140.5787,46.424875,307.3654,231.0196,249.9014,92.594825,21,25,17,2
