"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF484",0.747728871971526,69.8207395833333,72.6881222222222,3.38049779614098,9.8725043783336,52.6372,54.5113,85.752675,87.2811,48,9
"ZNF780B",0.613846124960011,438.262127083333,466.265611111111,21.0727837595113,60.9496649350134,320.2333,375.4699,551.580125,524.9307,48,9
"ZNF557",0.286266329146845,173.019804166667,190.072966666667,6.47639832812213,11.7379809202979,139.85605,167.2131,206.81615,214.3181,48,9
"ZNF337",0.6999669865635,436.4036875,466.497511111111,32.1938214417843,49.6367533913336,292.648175,384.719,486.436275,498.9669,48,9
"ZNF317",0.808595045920777,940.188675,921.031122222222,31.9559606765812,62.1787423911808,775.9496,793.2817,1101.594225,940.4949,48,9
"ZNF426",0.260231792738332,158.586377083333,126.866255555556,10.6782962163417,30.4735804750156,82.66845,68.6164,196.07715,145.3281,48,9
"ZNF331",0.887758872473051,960.563283333333,896.796733333333,180.509850520906,387.131487739258,347.144475,429.5148,841.49995,765.0418,48,9
"ZNF227",0.79442241755152,305.44114375,296.9716,12.794213066374,30.4691319290342,241.9572,261.7173,364.229075,347.7381,48,9
"ZNF141",0.787249276317362,126.01403125,131.042811111111,7.32062650352697,17.6448236539505,95.6126,109.9065,154.714225,148.892,48,9
"ZNF304",0.607815389498456,487.854647916667,459.506811111111,21.9384045833289,48.8106633457151,372.99585,358.886,603.25765,597.7819,48,9
"ZNF132",0.792462272894232,159.290883333333,165.441433333333,9.52745397320344,16.9926907467185,113.117475,140.3962,191.5754,198.4906,48,9
"ZNF20",0.392529860258892,99.03126875,107.686211111111,4.05013488322272,8.36171807464505,78.093275,96.5705,120.29805,130.4939,48,9
"ZNF670",0.496039592480805,34.59615625,30.7164666666667,2.29998061376911,4.45081472707214,24.2105,20.3279,39.78285,39.6151,48,9
"ZFP37",0.301716343504929,21.19446875,12.0270444444444,3.72839168425777,3.47664362696549,6.0706,3.2895,22.1774,22.842,48,9
"ZNF189",0.781844540259296,382.996304166667,399.048555555556,23.6785306171093,41.1937357403442,281.752425,357.0458,442.1592,466.0377,48,9
"ZNF434",0.921941120769455,405.43604375,402.500877777778,12.6016408544329,13.090031536735,356.75355,396.5903,463.47555,419.5933,48,9
"ZNF287",0.195907607806265,133.633727083333,154.293966666667,6.14426852821009,16.0892337506759,105.22035,119.3609,152.331075,187.1319,48,9
"ZIM3",NA,0,0,0,0,0,0,0,0,48,9
"ZFP14",0.543932313057606,196.637660416667,212.935033333333,9.79192619976331,33.4534378149773,144.84475,140.9824,243.874375,315.2455,48,9
"ZNF473",0.562216908461158,187.043602083333,175.246333333333,8.41463160467094,12.3014701085322,140.8248,149.9628,236.228125,204.8029,48,9
"ZNF614",0.271506921359283,195.648222916667,172.726166666667,8.17019569437269,19.338247457428,160.3751,138.6498,236.88295,202.6988,48,9
"POGK",0.0933052673204258,1108.58929583333,860.462855555556,61.8855470244083,46.9511173813317,862.162675,814.5277,1188.69045,950.6579,48,9
"ZNF514",0.825931782696417,219.244085416667,226.759233333333,13.5155694105148,31.1871037999862,150.44865,177.6316,262.630275,315.5326,48,9
"ZNF300",0.389550579034803,34.39594375,18.6668222222222,7.69904970535642,6.85042769228028,11.213975,4.9841,36.65075,13.5728,48,9
"RBAK",0.351958254559521,437.973110416667,399.441988888889,16.2719241591137,38.1710461819938,374.6229,323.7736,488.927975,448.754,48,9
"ZNF92",0.817101422174165,269.895972916667,260.180144444444,16.9392336788371,33.6053531423034,187.629,182.8008,329.94455,347.5958,48,9
"ZNF157",0.982350564223308,1.1940625,1.20733333333333,0.22517205629167,0.689862539246447,0.344975,0,1.1502,0.9931,48,9
"ZNF182",0.571711265198443,226.558672916667,212.984255555556,9.63249675720243,19.7082285457828,182.867575,176.2509,253.256375,234.3396,48,9
"ZNF673",0.695100493357866,237.555214583333,229.992655555556,7.61704917667438,17.7472719935042,198.810675,180.3279,263.982525,276.8946,48,9
"ZNF41",0.239646054376668,428.40226875,377.439455555556,16.9297232911703,40.7428036188605,348.0842,270.0831,500.112,462.4679,48,9
"ZNF7",0.987474055272479,350.29460625,349.651466666667,16.2087123042418,37.3599776458415,265.77725,281.9495,415.38435,403.1062,48,9
"ZNF214",0.521636307187029,26.9351229166667,31.1933222222222,2.59738985680585,6.40132094086789,16.2276,19.5316,36.7856,39.6226,48,9
"ZNF215",0.29691101787545,13.2297729166667,20.0895,2.72286622774113,3.65435341313009,2.867925,11.9985,14.663,31.4754,48,9
"ZNF547",0.323852989836003,55.8325729166667,68.1976555555556,4.94128047753117,11.3208556497401,34.736075,42.4214,66.508575,97.9321,48,9
"ZNF773",0.833240964765434,171.195058333333,167.380077777778,7.16545450274026,16.5535986158329,144.691425,148.892,194.52885,192.0755,48,9
"ZNF776",0.717966621247498,454.431272916667,437.831366666667,17.7825732236862,46.8628738867868,371.276725,371.5508,550.895375,460.7057,48,9
"ZNF256",0.984138441697841,139.969735416667,139.5868,7.70205042744127,16.4240187240534,105.169375,100.4874,171.505025,174.812,48,9
"ZNF599",0.292797052989663,100.231402083333,114.124666666667,5.53705871336832,5.46344016585094,74.21345,101.1321,123.945825,124.3181,48,9
"ZNF18",0.49288010039006,116.149004166667,125.403755555556,5.54341130185896,8.81079932647542,93.12,112.8859,128.2052,136.4266,48,9
"ZKSCAN2",0.154309506299355,294.934114583333,252.900111111111,11.9264610280962,21.1285827243337,252.675575,205.6604,358.320275,313.4426,48,9
"ZNF689",0.452199721901302,153.46981875,138.593733333333,7.72236666563365,19.1413375336672,124.2451,107.8387,185.386875,175.7377,48,9
"ZNF19",0.983557280301076,83.68743125,83.9128222222222,4.41166532262466,8.73723240381482,63.318325,64.563,103.937725,94.0827,48,9
"ZNF230",0.172405651099554,82.2975395833333,94.1650888888889,3.42935836295333,7.62315536872226,66.04335,83.795,100.956125,112.2238,48,9
