"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF195",0.987001444951709,0.930910324683241,0.912772062550061,419.686009615385,403.821909090909,486.118533333333,46.771655566253,48.0030837387642,39.795338275998,227.53245,279.4873,452.65475,498.378925,472.1449,521.50205,52,11,3
"ZNF263",0.148137239551804,0.951520944203317,0.434328729311047,533.057278846154,615.862172727273,509.591033333333,18.3426630143171,33.200650533123,113.351872194689,457.2241,564.7202,406.09135,603.593225,695.1592,601.3702,52,11,3
"ZNF200",0.952314286403073,0.982663216970389,0.999937650947313,243.825176923077,252.831163636364,253.462266666667,13.2404194352637,20.8641247444562,41.2058386266369,191.41925,224.3237,212.2812,272.94025,259.74645,275.29,52,11,3
"ZNF582",0.808026099800079,0.899913230041695,0.996333730970761,8.8687,11.4442181818182,12.1063666666667,1.39977807793183,6.38199694521191,3.99360224038955,2.870475,2.27085,8.9164,11.267125,7.9047,15.78215,52,11,3
"ZNF285",0.927729645719228,0.694507846397338,0.843841969695495,16.0134538461538,13.1674818181818,4.75633333333333,3.48430540883974,4.01500189493487,2.24132104968873,2.806825,2.6476,2.61125,15.543575,14.7106,6.39155,52,11,3
"ZNF275",0.975614220862679,0.902699605994384,0.87106616906169,752.822173076923,723.746381818182,858.831966666667,55.3899951529056,154.295354293321,80.0638105170356,479.1249,385.22365,779.60715,886.4296,833.44325,908.45595,52,11,3
"ZNF37A",0.656753849971963,0.422328238305913,0.254684949398521,533.016475,474.145981818182,684.4862,28.4363115899924,61.4254823512017,55.4724403197059,388.2819,296.9001,656.1081,706.587175,638.75935,739.95365,52,11,3
"ZNF510",0.675975674370957,0.873350576166554,0.652643423250245,351.509448076923,296.720118181818,409.0085,28.9442321762565,34.9856289384443,84.0511274457993,236.959425,219.4974,329.76685,402.934075,401.04675,472.89895,52,11,3
"ZNF506",0.322893367923295,0.985942972705158,0.825079610468811,414.64865,286.951972727273,389.3612,39.0407312869917,59.1424723170138,60.3609606998596,237.583575,102.53975,342.58565,494.34865,383.17855,445.78865,52,11,3
"ZNF324",0.00600952029381263,0.997905273053647,0.218125593968175,201.966111538462,416.276490909091,194.577533333333,17.7255518958368,125.405612131648,15.906294845787,158.2128,174.14575,178.7905,230.917475,315.1864,204.15475,52,11,3
"ZNF671",0.99652657076111,0.0891628668344394,0.121766538793978,55.3544,54.2528090909091,108.547233333333,5.96280528417294,11.1047491993492,18.8006327425731,23.4561,28.68115,92.21895,77.312075,73.8332,124.7822,52,11,3
"ZNF416",0.00157073864697332,0.860825676690151,0.35760748613933,104.40565,178.226545454545,123.3416,8.43733477480659,18.7774071702738,35.2173900187109,63.6733,128.5315,89.32145,119.84315,216.3023,148.2365,52,11,3
"ZNF586",0.949499214508994,0.905476440548643,0.971034962843704,202.811407692308,213.040618181818,228.157066666667,13.4520460204267,37.4553216388656,17.826710116595,137.3465,145.90185,213.5574,235.906925,234.51445,244.31585,52,11,3
"ZNF446",0.854015227848367,0.929495727246655,0.817784622394159,192.912815384615,215.965054545455,164.862933333333,18.5635749991397,36.2358656334435,7.25977924511329,141.562775,135.38935,157.64965,227.728975,262.54995,169.18,52,11,3
"ZNF8",0.149203045103035,0.884799105930328,0.854783400084581,226.121415384615,308.510690909091,262.862266666667,15.1322795028207,65.8147230460293,5.35966412639615,136.5332,177.147,258.17155,306.405375,343.379,267.45315,52,11,3
"ZNF264",0.470028610043372,0.961297539660376,0.676803255904535,1102.35175192308,1343.61799090909,1004.34583333333,84.1346003945969,214.869668947253,131.594457283483,645.30925,799.13565,876.9064,1440.1886,1632.02205,1096.47715,52,11,3
"ZNF213",0.175753135981464,0.408097229807037,0.0994194354922034,757.105623076923,896.194445454545,579.906766666667,32.136295257245,68.4761110675134,150.732702326783,576.91255,727.0085,433.84895,889.3401,1063.64735,685.19395,52,11,3
