"gene","p-adj-LIVING-DECEASED","mean-DECEASED","mean-LIVING","SEM-DECEASED","SEM-LIVING","Q1-DECEASED","Q1-LIVING","Q3-DECEASED","Q3-LIVING","count-DECEASED","count-LIVING"
"ZNF383",0.43206591145435,96.7575701298701,102.383948598131,5.58043160115056,4.54069327835555,63.1199,70.8265,109.4526,124.4287,77,107
"ZNF669",0.228143175984504,138.323215584416,127.410597196262,7.51318392981178,5.4214193769312,91.117,93.11445,168.6998,146.82625,77,107
"ZNF559",0.240241066765525,148.831131168831,169.298877570093,14.1579590118537,10.6491697359039,41.0959,85.32865,232.6986,242.51125,77,107
"ZNF177",0.66631207420528,31.3071376623377,33.6529485981308,4.17472504714402,3.49315269480267,6.3252,10.012,44.7706,44.61235,77,107
"ZNF548",0.333688891590495,246.811833766234,230.475878504673,12.7950312645468,10.93718045461,167.7868,149.42605,300.6289,276.5033,77,107
"ZNF563",0.96151738368061,34.5621558441558,34.4124168224299,2.40567719115286,1.97869471864899,20.2563,19.6466,42.9361,45.2146,77,107
"ZNF567",0.968319832441473,190.789727272727,190.144455140187,14.0209622366261,9.36584166710077,116.8643,118.57755,225.8976,260.8054,77,107
"ZNF573",0.0503840978793808,58.1471194805195,47.0882794392523,5.11908440533367,3.02118242276782,29.8314,25.1145,74.5123,69.2437,77,107
"ZNF527",0.425791196562905,89.4679597402597,83.8474785046729,5.54061200683565,4.44814039954562,60.061,50.55555,109.7881,109.62825,77,107
"ZNF33A",0.354747666332409,1173.02746883117,1101.74817102804,60.4433041068767,48.5388496250849,744.7479,715.68545,1541.0434,1372.8855,77,107
"ZKSCAN3",0.141610007077887,74.0160337662338,65.3225242990654,5.84130180467974,2.70434509100468,45.1849,44.87335,87.2367,85.44925,77,107
"ZNF676",0.233075788094617,4.23423506493507,7.08290186915888,1.02640598731639,1.87871705052133,0,0.3107,3.7634,5.4151,77,107
"ZNF699",0.137939858284963,49.4861857142857,60.3421252336449,4.61974393836556,5.20837496422698,20.7394,30.9724,64.9398,78.826,77,107
"ZNF250",0.976259099321903,221.847928571429,222.524643925234,20.8161145020334,12.1223607678414,148.495,148.81785,243.3355,265.4428,77,107
"ZNF79",0.389254581290707,107.259902597403,111.373099065421,3.92097732827738,2.89627761122981,77.984,88.147,129.5795,126.23535,77,107
"ZNF681",0.160618605627054,104.065124675325,80.1122747663551,14.4533271726553,9.99717603759519,15.9057,10.34485,136.0606,120.9031,77,107
"ZNF766",0.873544855648189,360.962976623377,357.912852336449,14.6207903048733,12.3632765204493,261.9532,268.63055,430.3763,434.23985,77,107
"ZNF471",0.286096762517158,34.3562181818182,44.2092196261682,7.66691138333713,5.53292521778229,9.7744,8.6397,33.7945,55.37085,77,107
"ZNF836",0.0898201722638384,117.69664025974,104.657153271028,6.53193628370058,4.47102600691037,74.3591,74.56775,155.4389,130.14405,77,107
"ZNF493",0.246529617203156,163.428035064935,137.741422429907,17.0554184870646,14.1662452556085,55.1002,41.47435,197.5085,196.34565,77,107
"ZNF167",0.49841704817995,26.4785298701299,29.5317542056075,3.62168755649108,2.79087081816485,6.9827,10.69185,31.0168,38.06955,77,107
"ZNF565",0.582068086885617,81.2556896103896,78.3251392523364,4.54779032040902,3.10288275220879,53.1777,55.83115,100.6118,97.4943,77,107
"ZNF34",0.125340426029718,85.3941974025974,93.550408411215,3.9722110159936,3.46672787563707,57.2554,67.3066,111.0722,108.5527,77,107
"ZNF140",0.462908349886555,299.55394025974,315.063693457944,15.8062468419332,13.8021021499033,222.2563,226.2771,353.7268,368.35205,77,107
"ZNF658",0.163580599301637,60.4822454545455,71.6737607476636,6.29716244766466,5.05328976711943,28.0948,42.1692,70.4491,85.4578,77,107
"ZNF765",0.0245295552713682,306.340993506494,260.544602803738,17.9138111533234,11.2914346740279,202.5885,180.73335,371.9078,329.2532,77,107
"ZNF124",0.0502582355132547,109.613438961039,89.9022252336449,8.69350996091177,5.73390794076647,55.6796,50.53415,137.8788,106.6316,77,107
"ZNF569",0.232665121242572,48.872674025974,58.8174775700935,6.21175735274702,5.44468156181114,15.748,15.1996,52.4558,84.85025,77,107
"ZNF777",0.309576606759237,588.073516883117,626.729928037383,25.4417029221284,26.4603536146085,419.5179,443.64195,678.1314,761.25065,77,107
"ZNF605",0.33560067266115,358.039202597403,398.426486915888,34.9117453251958,25.0702946821435,143.8849,223.0654,480.8844,501.98965,77,107
"ZNF799",0.303645465079181,70.9583701298701,64.6048700934579,4.8772755290302,3.87080446196281,39.6546,38.33205,88.2648,83.3083,77,107
"ZNF782",0.611605615529275,84.1240883116883,80.892753271028,5.21367297588533,3.86929815271695,54.7692,54.8522,97.7909,98.37255,77,107
"ZNF846",0.821343894853336,84.1962,82.5245074766355,6.21718204289952,4.39540399527526,45.925,47.8737,110.9686,110.0748,77,107
"ZNF136",0.48736293678543,178.398590909091,186.67661588785,9.37753544497673,7.50274931095883,110.2536,125.03185,223.6275,228.22,77,107
"ZKSCAN5",0.127671786837467,394.653097402597,476.602778504673,22.9270927296459,42.2994570467947,288.9021,308.65005,436.047,458.9293,77,107
"ZNF33B",0.202916681951396,739.006031168831,676.045042056075,36.9948206222942,32.2188055539938,525.1039,445.7694,883.9156,812.5101,77,107
"ZNF431",0.565659108879026,276.538311688312,295.333722429907,16.9109037998214,24.8760973793736,188.0692,165.9444,327.0849,339.26015,77,107
"ZNF418",0.341685559306965,41.6544649350649,33.3456504672897,7.19092003177973,5.28197866146518,7.2529,5.0959,38.9174,34.91195,77,107
"ZNF700",0.0949636153726583,336.806071428571,302.748018691589,17.3305413722922,11.8682213840279,232.9897,223.1499,402.396,359.0844,77,107
"ZFP28",0.433704922912319,52.2216454545455,60.9657710280374,8.21022121073933,7.37985356722214,11.9403,13.5892,57.377,73.43385,77,107
"ZNF585A",0.418891765892663,104.927236363636,97.1488570093458,7.3006232896438,6.22325053304329,68.2673,46.4484,130.759,128.7543,77,107
"ZNF138",0.0394443060055022,251.401393506494,213.351172897196,16.1816467229196,10.3264926565858,164.6454,140.92705,313.1115,263.3782,77,107
"ZNF429",0.332183782721873,98.2269623376623,84.2406485981308,12.5068952158032,8.2440775510152,31.8725,16.847,112.8782,134.5711,77,107
"ZNF470",0.249443478129946,51.6848532467532,64.0713887850467,6.59332220688885,7.75569504579167,13.3547,14.4916,64.2023,85.15795,77,107
"ZNF100",0.106019422127928,226.965538961039,189.066143925234,21.5424939522159,12.3157284203763,112.4358,105.4785,314.1548,255.8214,77,107
"ZNF398",0.773339291622831,640.629871428571,651.413161682243,29.8298605049018,23.3478560654768,445.046,472.37355,785.4566,775.46005,77,107
"ZNF498",0.0881136490661394,400.724338961039,464.967990654206,23.8513787494881,26.7424307244459,275.1137,324.14425,455.9422,520.7378,77,107
"ZNF441",0.486992490411697,125.546161038961,118.027108411215,8.77371041112529,6.63445314125029,72.5562,66.0286,153.3481,165.24065,77,107
"ZNF420",0.798202878138944,78.5874376623377,76.3526542056075,7.11518672259166,5.34923296199413,31.8761,28.15195,117.4808,101.6331,77,107
"ZNF763",0.157392258281908,31.5814766233766,26.8330710280374,2.92425185439606,1.90401153899822,10.2461,11.5743,44.4444,37.54645,77,107
"ZNF679",0.187092501577597,0.133268831168831,0.406153271028037,0.0712388732005661,0.167015392922221,0,0,0,0,77,107
"ZNF682",0.811473483467331,36.0592623376623,38.0361242990654,6.36450386387966,5.32079695258171,6.1539,4.93495,36.7173,47.93475,77,107
"ZNF772",0.396376985379188,209.640836363636,190.362585981308,18.4265173219216,13.9396843325907,104.9137,87.682,269.6388,287.576,77,107
"ZNF257",0.4908732697499,22.8109688311688,18.1444448598131,6.16005779306996,3.64080703303575,2.2018,2.62495,8.8561,13.49095,77,107
"ZNF785",0.858468753997317,240.140961038961,243.043774766355,11.8142292527987,10.8555024177697,168.5543,170.6164,310.5626,279.7916,77,107
"ZNF98",0.3668123706969,3.20289350649351,4.79709158878505,1.06195704196028,1.28418267866364,0.3031,0.3986,1.3045,1.96985,77,107
"ZNF786",0.0812269162277152,208.793327272727,238.33183364486,10.3905246809483,12.1748183392656,146.5054,148.4369,255.0516,290.75375,77,107
"ZNF517",0.0615103495335773,200.049955844156,237.499976635514,14.6569463590772,13.1850482876858,116.4295,150.4993,253.6364,300.091,77,107
"ZNF675",0.366528983807011,151.496714285714,135.667634579439,14.7251991849532,10.3833750896135,70.2193,50.1322,207.6407,180.152,77,107
"ZNF860",0.0722084243689959,89.6974506493507,72.2350514018692,9.13109714689969,4.89741353785829,38.7044,31.37605,107.0573,101.6305,77,107
"ZNF695",0.372103623682065,84.2722350649351,74.2210728971963,9.43139037545309,6.691500110985,34.7416,29.13865,116.8297,98.45955,77,107
"ZNF665",0.229704105909385,14.3230727272727,11.0814018691589,2.52795135043299,1.37887885321406,2.558,2.15415,14.6341,13.1763,77,107
"ZNF624",0.111223785750662,110.051201298701,122.719525233645,6.15453322707941,5.04704442999578,74.9629,85.73335,139.8393,150.7662,77,107
"ZNF841",0.0833498355560656,431.853948051948,354.711821495327,36.1257681817767,27.149318424411,215.3692,178.35265,551.2826,424.80525,77,107
"ZNF615",0.502925770186149,213.451796103896,198.761462616822,17.2826687934466,13.7857954757996,113.6859,88.1984,266.8849,258.68275,77,107
"ZNF433",0.622978525187225,58.4831051948052,54.8250794392523,6.26769270110201,4.40160758068709,22.6878,17.4742,74.8321,80.69315,77,107
"ZNF595",0.0666773696528165,120.346506493506,168.928182242991,11.9331231110949,20.6098907241199,54.8941,59.04405,156.6507,186.83295,77,107
"ZNF460",0.248765028217887,491.823246753247,444.641779439252,38.5169823486588,20.7190595336594,249.1633,302.30245,644.9885,519.7989,77,107
"ZNF81",0.231649166018262,228.328480519481,208.681143925234,13.8216508644089,9.69551306580868,126.0116,142.63305,295.1293,253.93525,77,107
"ZNF780A",0.304674014713024,291.92955974026,270.013082242991,17.9281026152898,12.644347305405,182.659,175.1421,331.2407,324.94395,77,107
"ZNF461",0.57149239840451,69.3707220779221,73.8426803738318,6.33497743711192,4.89979718515567,29.4709,41.2987,80.6118,95.8898,77,107
"ZNF181",0.719627765277826,174.445335064935,169.934136448598,10.3092783364163,7.63524664913014,123.4782,116.03385,207.5003,206.08735,77,107
"ZNF44",0.290099184270718,222.657511688312,207.00736728972,11.0718437366684,9.6479934401692,151.2694,134.88865,286.5392,275.1865,77,107
"ZNF790",0.547331419117548,50.4923818181818,55.1431009345794,6.70303053113606,4.42425123348549,12.45,14.22385,60.6962,82.60555,77,107
"ZNF677",0.762962613333849,10.4239701298701,11.094385046729,1.4666432522608,1.55883975149663,2.4704,2.7034,12.6344,12.1146,77,107
"ZNF823",0.328704227871033,177.384575324675,165.382394392523,8.87012084913586,8.20480832482075,112.1664,104.0755,223.2436,206.27545,77,107
"ZNF311",0.942164597797149,27.6751792207792,28.0595158878505,3.79760434677743,3.55922678607499,4.8353,4.6413,40.614,33.9797,77,107
"ZNF347",0.184686681863276,90.3477701298701,69.6594906542056,14.7851447001589,7.7891547664166,17.0839,13.26145,106.9182,95.9757,77,107
"ZNF273",0.871050629842552,199.721166233766,203.282253271028,19.4554333004984,12.2286076479901,114.9023,113.38185,229.9413,245.1654,77,107
"ZNF84",0.786937858668818,580.483524675325,566.127839252336,43.0588100613925,32.623611738957,362.8093,352.33885,738.5892,699.63395,77,107
"ZNF667",0.668657117421901,18.7621792207792,21.0485242990654,3.99826321222078,3.49139810566952,3.9765,4.15465,13.6187,18.7228,77,107
"ZNF649",0.549197091985879,143.483516883117,133.529836448598,13.8967306236986,9.9018996099796,52.1787,63.6469,204.6648,177.1098,77,107
"ZNF248",0.967826922512988,270.844338961039,271.555427102804,14.1456878567012,10.9303056762781,173.6559,185.78445,337.6877,324.44305,77,107
"ZNF544",0.377182856867008,639.4747,599.504802803738,35.2672763598518,28.6879476576806,407.0954,408.5133,792.4933,712.9909,77,107
"ZNF251",0.528474798015476,273.6397,288.569175700935,16.269861702156,16.2772459424267,183.1796,172.29225,330.1514,362.17475,77,107
"ZNF607",0.116188199371661,181.381636363636,151.139011214953,16.2627327192605,11.2822841202979,96.7708,52.4438,222.3416,231.85865,77,107
"ZNF334",0.726927164415393,68.6997545454545,61.1641261682243,15.1912650719764,14.6448515089655,3.9394,4.3965,55.9577,44.06215,77,107
"ZNF485",0.162515878952429,78.9827363636364,69.5413943925234,5.54935838363717,4.08402815070381,42.2936,42.9469,94.4414,82.6586,77,107
"ZNF192",0.758900480201366,579.263053246753,566.056706542056,34.1245022109608,26.9341968255023,340.5276,362.317,752.1545,709.896,77,107
"ZNF442",0.956955001403011,14.735638961039,14.8339355140187,1.24414687329291,1.25611008179405,5.5046,6.52415,21.8341,20.7355,77,107
"ZNF813",0.0547577538784472,88.1327649350649,62.3694934579439,12.4067675399093,6.94148950115666,12.365,9.9185,124.8144,92.01005,77,107
"ZNF26",0.652571794579757,280.131054545455,270.840377570093,18.3979577609004,11.417403253896,174.0307,187.2435,313.4403,333.76385,77,107
"ZNF69",0.0177428138585256,48.8088311688312,33.0037504672897,5.57463577503103,3.91372066851651,6.8286,4.3644,75.9101,56.8676,77,107
"ZNF583",0.540370329693686,23.1602233766234,25.6674336448598,2.88728627661338,2.77533633931389,6.0761,8.3167,28.5344,30.71135,77,107
"ZNF568",0.208657656325376,36.0118948051948,45.5959345794393,5.02278980032782,5.33292759139176,8.172,9.30155,43.2968,56.2866,77,107
"ZNF480",0.00640797208702826,532.804898701299,434.397101869159,28.3498048714549,22.3616349573609,354.8877,275.88135,686.3732,535.96495,77,107
"ZNF587",0.0525018381406775,1564.65282727273,1307.49165420561,101.807378436061,84.4157431534569,905.9628,757.18975,2147.4354,1533.9228,77,107
"ZNF808",0.0546512910445054,321.710102597403,266.37886635514,22.0760451831049,18.346764045362,177.8163,131.32825,455.6236,358.51445,77,107
"ZNF43",0.547853061304145,167.75051038961,145.637726168224,35.0332154640403,18.3269023969625,35.6068,28.2423,170.1583,180.9932,77,107
"ZNF28",0.00357147012624925,509.476072727273,386.856026168224,35.8523980455661,24.0080209197463,281.8649,231.04625,700.1486,506.8044,77,107
"ZNF627",0.484688067262572,260.393942857143,271.367472897196,13.1075046756398,9.37147776005503,196.6732,206.52665,288.3664,317.5796,77,107
"ZNF789",0.711586532498315,142.053584415584,133.344946728972,14.7819890989371,16.8716899742413,67.4821,62.55545,141.5143,149.26545,77,107
"ZNF534",0.769482708351222,2.02745584415584,1.74543644859813,0.912323123207868,0.483742620154596,0,0.2722,1.0855,1.5054,77,107
"ZNF525",0.0832333975377787,227.420761038961,177.447409345794,27.3772953890034,14.3085167652561,68.8875,69.35185,265.1528,240.9402,77,107
"ZNF814",0.0251435433014774,429.452254545455,344.204296261682,29.1319333867017,24.2158762664348,227.0798,162.21045,568.6309,480.78085,77,107
"ZNF551",0.0835388509638099,217.559588311688,188.735344859813,14.7959758946846,9.17655307253266,137.9455,131.31165,245.7765,230.2147,77,107
"ZNF805",0.112557170555544,524.10728961039,481.321748598131,22.7358166616668,15.8314598409225,392.9087,373.607,644.1826,560.83675,77,107
"ZNF468",0.00136966203775091,498.06415974026,357.086026168224,36.8209001386847,25.5252244303964,252.0587,196.91885,704.8218,474.36305,77,107
"ZNF616",0.669562425703924,144.858794805195,141.43328317757,5.56387712975124,5.49305233681297,107.511,101.7617,178.9072,164.3033,77,107
"ZFP57",0.682646993734809,28.8814428571429,36.3551140186916,12.0945627689034,12.8002160708414,0.4606,0.3219,7.3793,9.32055,77,107
"ZNF155",0.535557491733832,103.014953246753,108.950391588785,7.39551625936285,6.12188426509286,60.1678,70.68635,128.3319,128.5565,77,107
"ZNF425",0.186884304759848,44.6270324675325,52.7356102803738,3.85207791114598,4.38853537113158,21.2958,22.40065,52.8534,64.80865,77,107
"ZNF611",0.0542390700857126,250.788223376623,209.8082,17.4449444659506,12.823368363639,143.6927,134.92755,299.895,267.006,77,107
"ZNF254",0.232470071642912,275.986035064935,237.562555140187,27.9817271583314,18.306471096926,83.0965,87.8133,390.6924,368.9142,77,107
"ZNF625",0.136612922711051,13.1141090909091,16.617738317757,1.62312405912053,1.60820884118893,3.0606,3.8587,16.7715,24.9403,77,107
"ZNF845",0.124124513946281,244.572548051948,221.401723364486,13.1562146175031,8.50523902415797,174.1544,167.2833,293.0879,272.34755,77,107
"ZNF90",0.903608169694982,339.281607792208,343.543957943925,23.5028622436371,24.5472325193451,191.1711,154.51025,418.4784,411.3547,77,107
"ZNF788",0.575724293688114,48.9719844155844,53.7992355140187,6.97258627580402,5.30865606172634,12.7898,14.1746,51.848,81.0971,77,107
"ZNF880",0.433130004401659,52.9541688311688,63.7699588785047,7.75393846807033,10.2554756054291,9.4075,12.96615,68.0061,67.8163,77,107
"ZNF630",0.425203439376213,62.3280090909091,57.0572906542056,5.36970445273802,4.04629445709383,35.719,30.1864,78.2479,72.48825,77,107
"ZNF844",0.821152603595856,92.6145272727273,89.6497214953271,9.57280038893245,8.71487009474106,20.5817,15.83995,150.2255,132.81845,77,107
"ZNF717",0.437704033941312,57.9119233766234,52.4311411214953,6.06575240245632,4.08585697485033,14.6082,15.24655,82.3171,74.9346,77,107
"ZNF492",0.61270268919309,4.36742337662338,5.26427289719626,1.24371055894954,1.20391516882209,0.2103,0.35135,2.4044,2.3335,77,107
"ZNF688",0.070847826936747,169.317732467532,192.456909345794,8.55939504564653,8.87207920482646,115.0118,130.13765,218.8554,227.09345,77,107
"ZNF879",0.969817001441992,48.5053714285714,48.8238,6.81615224420709,5.17457632583841,11.74,17.89215,61.5825,64.92955,77,107
"ZNF737",0.310035006276008,151.498962337662,120.448307476636,24.7268428664349,18.7889338743211,20.816,22.18245,178.9413,148.8256,77,107
"ZNF709",0.503685463404918,62.7552558441558,67.7607738317757,4.45361680526541,5.46497880450941,33.343,24.5472,90.8624,87.05625,77,107
"ZNF585B",0.866374733544247,64.9275298701299,63.6298588785047,5.65398749148773,5.11078171344265,28.0014,18.5336,103.1433,83.30295,77,107
"ZNF324B",0.887276522017566,158.825192207792,156.628142990654,12.485645613424,9.57563978651809,101.8596,115.7573,177.4383,176.85365,77,107
"ZNF564",0.956575475899195,206.48884025974,205.798093457944,9.15801446366866,8.48735642122528,143.5732,143.5882,271.4311,257.8757,77,107
"ZNF674",0.0387576037768923,75.0564363636364,63.7797242990654,4.38507491119875,3.34079253069576,47.3588,46.38575,91.5724,76.8169,77,107
"ZNF432",0.0661123768842786,224.35361038961,182.404861682243,18.136043454837,14.1496673146511,120.505,98.1066,266.1448,225.401,77,107
"ZNF10",0.856586116715834,182.804238961039,179.302444859813,17.7453426440229,10.3216053802194,96.3077,108.33185,210.7641,230.94245,77,107
"ZNF486",0.222727011350081,79.8610441558442,56.7407112149533,15.8825561865244,11.2440685003982,7.6751,5.89585,89.731,52.03245,77,107
"ZNF225",0.692256764545069,67.9023,65.778938317757,4.59233329482319,3.1197591947753,43.2692,42.2493,83.3424,81.7698,77,107
"ZNF350",0.488569403482421,117.058324675325,129.674270093458,11.5474871356631,12.9863470695802,43.703,48.1357,161.5854,168.57015,77,107
"ZNF253",0.036464786621115,185.391793506494,145.461185046729,17.1166614576741,10.3358860013951,84.7458,67.808,252.3085,202.84225,77,107
"ZNF878",0.664895048377836,7.98483116883117,7.37102990654206,0.922420665756516,0.999514388908263,2.4108,1.7256,9.5121,9.57675,77,107
"ZNF727",0.1302466049379,4.51747792207792,7.98124112149533,1.1243776405658,1.75468243363563,0.4036,0.5618,4.1654,6.69455,77,107
"ZNF578",0.692566997067217,24.4196636363636,27.5142355140187,4.93510026050227,5.5956588379529,3.6923,4.031,20.5326,20.98025,77,107
"TRIM28",0.210039333227744,8812.54603116883,7892.20879906542,702.62525044327,360.42712514572,5936.2345,5599.7593,8884.5699,9262.7608,77,107
