"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF101",0.818679129818956,147.050729577465,144.513742253521,8.28570442891354,7.3048196492226,90.08435,108.40625,183.46065,167.17085,71,71
"ZNF716",0.74364530145596,8.56527464788732,10.1361295774648,3.29675968295992,3.48036742604155,0,0,0.54255,0.76165,71,71
"ZNF708",0.0110480227022787,126.921287323944,173.506383098592,9.62400636074654,15.3153554807043,63.46555,85.2934,176.8611,217.5593,71,71
"ZNF721",0.161097409753827,497.71568028169,569.508130985915,33.4990226886674,38.400028883097,322.12635,378.1308,594.15,651.9181,71,71
"ZNF662",0.36454025387138,51.5141,64.8981436619718,7.68446506127994,12.5461436028919,13.9268,14.13905,59.5895,71.65355,71,71
"ZNF320",0.360289580881152,348.107543661972,389.863885915493,35.1990485460399,28.8238912336332,111.3315,197.3897,517.4545,565.7342,71,71
"ZNF530",0.0245707247073216,57.7674253521127,76.5992098591549,5.58535147631037,6.12098535745099,31.757,40.8031,72.3319,103.5655,71,71
"ZFP1",0.519260904971763,240.775657746479,251.576602816901,11.6082565408105,12.0289636934691,174.3144,176.48285,271.5271,286.44125,71,71
"KRBA2",0.397420656687445,76.613576056338,69.5357732394366,6.41621274264305,5.3252476682159,42.4216,38.90375,91.174,84.54185,71,71
"ZNF93",0.163021672592772,68.9809985915493,87.3405788732394,8.75803383089243,9.73115873124035,20.5858,19.05905,102.20185,133.40265,71,71
"ZFP90",0.739571693783742,529.044252112676,515.064029577465,32.8213132792866,26.1620137197498,323.76035,365.22885,699.02215,656.4068,71,71
"ZNF479",0.931634116913583,1.10281267605634,1.19852394366197,0.559658931515857,0.962811256425086,0,0,0,0,71,71
"ZNF445",0.0449051439713655,581.624647887324,668.246835211268,28.2695858600114,32.1407054026685,420.8051,465.6199,688.5725,806.444,71,71
"ZNF74",0.589449295573722,431.754232394366,404.542266197183,40.2350542397216,30.2040320313944,264.83115,246.45265,452.8197,455.3674,71,71
"ZNF829",0.147748486287524,18.8078394366197,13.0135281690141,3.38335370246057,2.09748110146882,2.1053,2.2202,21.36105,14.0633,71,71
"ZNF267",0.752504321432649,527.497461971831,540.672942253521,27.513920882115,31.3348616701871,345.48215,380.4927,641.6106,633.6477,71,71
