"gene","p-adj-G2-G1","p-adj-G3-G1","p-adj-G3-G2","p-adj-GX-G1","p-adj-GX-G2","p-adj-GX-G3","mean-G1","mean-G2","mean-G3","mean-GX","SEM-G1","SEM-G2","SEM-G3","SEM-GX","Q1-G1","Q1-G2","Q1-G3","Q1-GX","Q3-G1","Q3-G2","Q3-G3","Q3-GX","count-G1","count-G2","count-G3","count-GX"
"ZNF133",0.996619964972831,0.998616303706677,0.999922459066826,0.80676980635119,0.745729822704369,0.777160013420943,345.174077777778,336.875105555556,338.603421428571,307.38773,47.1670205636149,19.8389398233233,18.4659881996072,16.5370087049624,266.796525,223.5042,253.69705,227.41615,343.889125,394.874275,389.418325,386.64695,18,72,42,40
"ZNF436",0.99834502990333,0.23254848141897,0.0591806318810129,0.380691897954044,0.16327811132865,0.983462012406364,824.481188888889,806.436198611111,604.825628571429,637.84455,92.2032920300858,56.1594783049711,44.4098646244252,63.1029600103477,551.3648,425.14455,367.2587,349.918525,1223.700025,1023.55715,765.107625,756.457875,18,72,42,40
"ZNF484",0.977877679815276,0.594563331048208,0.582840984164477,0.89184818602257,0.961618151966303,0.904239862318595,183.030083333333,174.534511111111,154.772742857143,166.821915,21.6380354302601,9.67142747091526,13.0689906581336,10.1995695325276,108.419875,116.447175,102.4034,125.702975,220.816725,215.240025,173.341675,216.1426,18,72,42,40
"ZNF780B",0.104486151015369,0.00982133005071839,0.44795912396065,0.00381436216093112,0.22477537714402,0.977491932111829,223.425511111111,339.137423611111,394.479561904762,411.633555,29.4516410401687,20.8674681498553,34.6762137233892,32.1796463546879,146.7542,221.059125,256.2337,259.12455,252.26195,402.06635,508.705425,507.934675,18,72,42,40
"ZNF557",0.521346212324061,0.237178185084291,0.813790116583426,0.214076661666782,0.76714971845137,0.999744244663027,162.931738888889,188.9446,201.315254761905,202.73843,14.0641994153262,7.9654689409732,14.4700496512123,9.11638842360018,127.49355,143.2714,145.438075,169.286325,186.935075,223.40285,215.5615,251.5339,18,72,42,40
"ZNF337",0.928145544496725,0.99998147904516,0.86490137992659,0.994220716539747,0.969152620225642,0.992384373911781,413.826261111111,447.394266666667,416.005852380952,428.8401975,44.9956977864639,30.1003201626642,23.7499419701166,26.0080041846178,321.3332,297.35225,304.095425,322.38835,439.50615,509.05955,507.528325,550.600825,18,72,42,40
"ZNF317",0.564392193999347,0.616112110575783,0.999999982013531,0.0934656915878523,0.365108337308397,0.469580828674503,847.548338888889,928.617238888889,928.786380952381,1004.65861,48.7777872783688,24.889810504899,35.9985154917073,45.8922202439995,701.44785,731.736,748.87795,835.6,1014.406175,1084.081275,1064.390325,1068.25905,18,72,42,40
"ZNF426",0.998790802845372,0.985381877420923,0.990365381435807,0.721622210896747,0.322504937056179,0.281389429380082,216.865727777778,208.647566666667,196.447780952381,278.6547725,44.3274688885719,21.1753652437351,19.8837050988992,48.5655322009197,80.71815,118.76295,110.01335,118.83065,248.264625,235.48225,263.149175,308.303475,18,72,42,40
"ZNF331",0.378558747406466,0.224488408631528,0.930612366705569,0.376243752423383,0.998211632070648,0.981506159145708,160.417294444444,275.599913888889,307.5479,284.790645,29.8600060144114,31.9157892331637,43.7797972695778,48.5569237609373,49.94035,77.64815,92.129075,71.362575,208.7785,325.795625,402.806925,416.10705,18,72,42,40
"ZNF227",0.999881024688982,0.848281097393818,0.698722188675948,0.893940400742886,0.790882602168797,0.999256831548841,245.09765,247.196701388889,271.486447619048,268.2408075,19.1759553965892,11.3780609558623,21.518740210064,20.547962188765,194.652575,183.2094,186.8692,192.8521,282.207675,295.324375,307.068775,309.676025,18,72,42,40
"ZNF141",0.207633118155655,0.0284133586727854,0.493599758964631,0.975514688472082,0.18533184247892,0.0143425366937923,46.8129555555556,76.7863583333333,92.7006976190476,53.6822675,9.33663906478627,7.13903221550519,11.0515424912375,6.62774446793252,27.1429,45.292975,39.5724,19.37845,53.335325,95.7293,134.3446,73.1593,18,72,42,40
"ZNF304",0.0184010522152978,0.0714256696938758,0.968130177237208,0.0018418710593413,0.547205969349486,0.389271065876083,205.086916666667,310.016497222222,298.067385714286,345.231595,23.3611510507222,15.6264958985923,16.6154222802958,27.1809755815684,143.9677,240.344325,214.158125,243.614975,291.395475,378.588625,372.067625,378.6083,18,72,42,40
"ZNF132",0.99210546803869,0.975960493548646,0.996347481890899,0.960328741428086,0.987175535815567,0.999567477828841,50.6765055555556,53.8094138888889,55.5874,56.5763425,12.3943410256257,4.47016584195252,7.05092548350891,6.33773451380685,26.428275,29.2166,31.742,30.114775,48.092725,66.543675,70.436625,61.4245,18,72,42,40
"ZNF20",0.189403967054775,0.115627669167348,0.951098214809637,0.0465377543072877,0.694684527253389,0.957269699809912,79.0166111111111,99.3002625,103.263452380952,107.560805,8.22620488063376,3.94995066887761,7.65100723440973,5.41643364681344,58.320025,78.2901,73.0349,86.5579,99.919625,120.23255,119.501275,123.68955,18,72,42,40
"ZNF670",0.178890013850016,0.0577886576497665,0.794862850290293,0.23714887580661,0.999999976992177,0.849199450542679,67.8399555555555,93.2603333333333,101.710904761905,93.22301,4.50011007707939,5.59360747536809,8.5828901804891,7.33848930256644,57.478825,60.6287,68.1773,55.82655,77.649825,119.185825,120.482675,128.933,18,72,42,40
"ZFP37",0.998638398824064,0.952909651327548,0.946438652990561,0.176228915058344,0.0103254058593049,0.00652518134855495,65.8428444444444,67.8938875,73.2157857142857,36.9337,6.57605909157084,5.89478577992589,10.6941385116334,4.34397047145191,42.975475,32.802825,30.180975,15.20575,92.7242,92.7689,91.819925,58.029225,18,72,42,40
"ZNF189",0.251164752497842,0.170574505069702,0.965497671709814,0.0120812340681429,0.199479798446752,0.529659819077284,372.326511111111,482.386048611111,502.931169047619,570.273205,36.6918872644198,25.4668025100178,34.0805076176948,42.2137195317501,243.836525,300.946475,357.2785,390.5096,455.15525,652.220075,648.016825,761.917925,18,72,42,40
"ZNF434",0.999261233502723,0.994330937951297,0.949343650326506,0.999541584642396,0.999999026535075,0.967315619731614,351.011877777778,354.172730555556,344.306538095238,353.9139375,21.8484076351423,11.0671928500171,14.6043613116305,15.0477223842023,288.450125,295.75095,284.095175,282.18485,382.232925,413.9684,401.746225,438.939975,18,72,42,40
"ZNF287",0.638521303259373,0.999998835662123,0.390535064435982,0.998231135822151,0.541868316314197,0.997148580509209,51.3966055555556,66.5054916666667,51.5984095238095,53.74242,10.0252795739299,6.02846062107454,5.99916641332635,8.6308191992211,21.938,28.5659,17.036,13.6454,73.898775,91.7211,84.1917,68.373175,18,72,42,40
"ZIM3",0.760234925633105,0.660549325584752,0.987201450632959,0.43553465080273,0.826584656290864,0.964989134862103,1.63886111111111,0.672169444444444,0.430328571428571,0.04001,1.54211856277105,0.552066746777641,0.187938133872818,0.020386477670134,0,0,0,0,0,0,0.225825,0,18,72,42,40
"ZFP14",0.0315278780226351,0.0126462475051426,0.889970110896206,0.166772611297507,0.889700349327074,0.582095324562303,86.1637555555556,158.411902777778,172.21080952381,144.3837275,11.364705930897,13.224910769017,16.7550234137162,12.1576874461535,54.068425,81.77525,81.2363,86.728825,114.50915,193.70185,239.634625,216.40545,18,72,42,40
"ZNF473",0.894867881325913,0.23217081421016,0.277528104280968,0.166028421447751,0.176942622828062,0.995019565859746,288.242816666667,315.568226388889,366.913676190476,374.76306,32.9014712859473,16.7730863022044,22.4462278756684,25.2409441189853,190.697475,219.705375,244.857625,261.467325,330.5786,367.63265,449.6842,445.647275,18,72,42,40
"ZNF614",0.342528472435527,0.0522838103435238,0.456381687032996,0.164490205456598,0.872847054537821,0.926559282750186,152.6891,242.876005555556,301.449095238095,273.5253025,23.1610347299912,22.0713023676021,34.2263562953446,39.0545127202464,67.725975,108.739525,138.526825,121.781725,231.128275,317.32035,405.947225,366.48795,18,72,42,40
"POGK",0.666060180983478,0.976520980888364,0.77813840960616,0.976433574717296,0.788979196127887,0.999999964921615,1872.40579444444,2082.05314305556,1953.27196666667,1953.98165,118.767314638621,83.5217871142041,129.585474121794,91.6042019031824,1452.638575,1642.89255,1476.878525,1467.10235,2288.538575,2351.066875,2207.149875,2409.916625,18,72,42,40
"ZNF514",0.357104558033236,0.210620114719716,0.931510958861332,0.0522961593920884,0.431932031279833,0.843932581061649,201.686705555556,261.604522222222,277.756323809524,302.88247,19.4375915204141,15.5233282083198,21.823855483158,25.9103423732434,137.615,156.8384,175.365175,191.572975,230.34545,330.065275,306.75285,401.662875,18,72,42,40
"ZNF300",0.805372574844558,0.453659548881,0.792608577584417,0.999999943709003,0.621979233986225,0.236096221097392,91.8666,121.079019444444,143.17675,91.6781825,15.1362990472952,18.4303616017464,17.7835131308777,11.4197532907491,47.756625,51.8275,55.003275,24.632725,123.610025,143.7718,210.5344,139.792925,18,72,42,40
"RBAK",0.990351223623471,0.999797060162893,0.991413883503753,0.841948773161985,0.861217029962515,0.774433678687345,799.579344444444,823.822372222222,806.656969047619,870.890875,54.003989629698,38.8757832942695,46.5809488243709,45.1435491301393,639.27855,596.4535,620.259375,672.691625,945.801925,960.558125,981.272,1024.5999,18,72,42,40
"ZNF92",0.413278353256412,0.343888918154955,0.988243402572712,0.746853178710282,0.926189692986176,0.837167566888031,246.49195,353.865194444444,370.44245,321.7134225,24.648552305998,43.071800058718,27.0623934709174,22.0516927840049,167.95465,218.204675,240.699725,217.550225,289.6887,386.226,467.903875,413.159175,18,72,42,40
"ZNF157",0.790594527483579,0.967496496908341,0.935092662305271,0.999314815653276,0.49057301669358,0.878033702465323,1.65002222222222,2.56180138888889,2.13433095238095,1.5185325,0.76856228814278,0.510930651696575,0.533987083459737,0.463905797969354,0.333675,0.242875,0,0,1.012675,2.95355,2.2755,1.238475,18,72,42,40
"ZNF182",0.26522588406148,0.0543756823068989,0.602054325698914,0.0222520017486937,0.314173821196866,0.969696385338214,130.948894444444,180.116447222222,204.739264285714,214.88571,16.4177488974495,12.9892014505878,13.4905065962911,17.8577773782583,86.919225,113.2766,138.169475,131.948225,137.882625,208.020675,255.698825,277.350125,18,72,42,40
"ZNF673",0.990904983063912,0.376645251741157,0.218916047620169,0.9980660620718,0.998945720834517,0.265104745668265,163.595711111111,169.934633333333,200.356876190476,167.6413625,26.1391104425777,9.5129069422774,11.6475582695421,11.3346157139482,108.4459,120.38545,147.10135,123.2215,171.922575,188.8127,247.03235,217.783175,18,72,42,40
"ZNF41",0.265681554370585,0.455001630455467,0.986911073949581,0.0110262748842207,0.168587433676618,0.145025037400209,222.944566666667,295.124847222222,285.334128571429,356.30392,18.3418285131272,18.0368939898969,16.8258462354178,31.3651469567143,174.39485,204.00555,197.436,235.0487,253.069075,334.50605,350.1316,421.91465,18,72,42,40
"ZNF7",0.995785560622179,0.971973252886552,0.988186970561783,0.906537134175936,0.579272597967515,0.486077170382212,497.347416666667,508.496586111111,520.156561904762,461.8754675,44.0912792458135,20.794544690978,29.4995405439344,30.5951366670795,393.158475,372.431275,373.21845,341.358725,545.7659,622.2003,598.694775,534.909225,18,72,42,40
"ZNF214",0.809856980708041,0.132297261720425,0.208080667085841,0.749560887538788,0.994528689612288,0.440757879748025,21.1272277777778,27.4397916666667,37.6693785714286,28.763425,4.09514139259523,3.5120762709871,4.78416707410076,2.99537578758589,6.8011,9.329825,19.165225,14.866775,30.30695,38.4341,52.6312,41.06515,18,72,42,40
"ZNF215",0.67906819210427,0.929532273399132,0.0811894495136831,0.986489690001142,0.198760059032029,0.986575582650018,71.0953222222222,52.6908347222222,81.7908833333333,77.1152225,12.8513883391395,5.93770196305262,11.9583093634227,10.7051937963287,18.952425,8.735875,18.9659,13.392475,113.08925,85.226475,99.372425,118.78875,18,72,42,40
"ZNF547",0.194087235209318,0.0262670990765148,0.497941317726585,0.00393023473870191,0.102402541451602,0.846350158807865,28.1546222222222,42.3989402777778,49.791780952381,54.6833625,5.23147313822637,2.98892688610607,4.49512200844473,4.70474996726261,10.04515,24.06885,27.84665,34.54345,36.272,58.463775,62.289925,66.501775,18,72,42,40
"ZNF773",0.704792769702226,0.6259288283279,0.991888194427532,0.428119051921255,0.87678863281264,0.975277844235154,58.6424166666667,71.4718930555556,73.9777166666667,78.1606775,8.8221038698381,5.09253176189572,6.84120601774277,8.28620977599304,36.919725,42.929375,37.18005,51.609525,72.5577,96.459,106.592375,104.962825,18,72,42,40
"ZNF776",0.0342389157388117,0.0109266761196575,0.841140435599096,0.000305141330269931,0.0988590183531917,0.540068101538021,278.638872222222,392.999255555556,418.477028571429,465.3281875,31.7037956551687,16.5974971336589,24.7902066251196,30.4423391683793,175.930175,272.404,294.3248,350.259725,394.259925,473.288725,527.013875,548.754725,18,72,42,40
"ZNF256",0.464384972412285,0.704941899937673,0.974950212691123,0.938431839579701,0.679151170662504,0.922833368154389,53.2152722222222,80.8271916666667,74.9684523809524,65.0024025,12.1358550182927,7.90196009037688,11.2310671280908,13.5048964868129,10.9645,24.645175,19.09355,8.69985,67.439975,116.20935,120.063875,78.703725,18,72,42,40
"ZNF599",0.407390205208057,0.9547671581104,0.526790486127993,0.999994906410108,0.176583943431455,0.922589186339607,62.7362555555556,81.2978138888889,69.3430142857143,63.0470525,8.19059407457874,5.99915334602059,6.72954703100294,6.32029776618908,33.546925,46.884025,38.939175,37.334975,81.022375,99.2144,98.1095,72.353475,18,72,42,40
"ZNF18",0.941536409992293,0.990186483586004,0.62011001472126,0.942729372435445,0.398803372141333,0.986906074586634,177.012994444444,187.758868055556,170.855233333333,165.5253825,11.6331333492544,9.12099751367209,12.9841056624898,8.3913708069582,149.562325,137.151125,124.9051,127.2134,214.7891,228.527525,184.9348,186.543825,18,72,42,40
"ZKSCAN2",0.101427598632022,0.206425639181954,0.992463541788018,0.612883651898275,0.553607523613783,0.788327223449483,120.577838888889,170.218497222222,165.8015,148.9797325,10.4013973627703,10.6477322524027,12.6526167709429,12.2906629755933,79.39635,107.3916,110.7445,102.7688,159.59295,196.4088,185.1148,164.8322,18,72,42,40
"ZNF689",0.0586651818485782,0.360200563867161,0.714340049756389,0.047888016659476,0.981924349327362,0.585546053800253,137.784988888889,197.612041666667,179.160404761905,204.2476325,13.3436560907433,12.737498726484,9.21017618357209,14.337558300018,112.5688,131.886475,147.185525,156.30415,173.5085,219.902,214.975775,229.2933,18,72,42,40
"ZNF19",0.133660147712416,0.1475204364134,0.999093053291561,0.318577392800665,0.971368119735236,0.955929135647751,35.003,48.1140972222222,48.7186571428571,46.130075,3.85087287457581,2.83875565507174,3.66350330312226,3.47508607808673,26.0299,30.43405,31.464175,30.733075,36.7205,64.189825,59.571575,68.8418,18,72,42,40
"ZNF230",0.975791176365767,0.701250627697796,0.746326569878831,0.223677695231637,0.125229823324376,0.697890150024577,67.40075,71.4587069444444,78.6984952380952,87.60371,7.75919978785567,3.9972737051151,6.17158155712897,6.46847400557742,46.4634,48.226925,52.634525,64.144075,75.6046,82.18825,92.0795,96.898,18,72,42,40
"ZNF222",0.950550398783522,0.555409828362381,0.639680750408439,0.39054728887773,0.401151198731203,0.984043701091382,24.9139722222222,27.3264888888889,31.2544452380952,32.61487,3.47228314968061,1.89073388184545,2.97420834943425,2.78509478117776,14.510425,15.413975,19.33495,23.78165,30.397125,33.962375,38.4655,37.894225,18,72,42,40
"ZNF221",0.650134255806642,0.338517866469407,0.828174549027817,0.67701484520614,0.999930802295696,0.897182084650129,22.3241222222222,30.9849222222222,35.6676166666667,31.30607,4.9768122513184,3.18373871657514,5.36153506693693,3.99960316675965,8.328575,11.853475,10.811,14.164675,29.376075,39.52355,44.9285,44.923175,18,72,42,40
"ZNF233",0.558884733343378,0.0230667421683187,0.0803518892692104,0.0559080268972577,0.222223545829375,0.978997044282352,14.9212111111111,24.8650583333333,38.3222190476191,35.80353,1.95993135133696,2.24346650756596,5.8937801748748,5.8295328240109,9.01445,11.3665,14.668175,19.345225,21.031225,34.0207,55.823975,35.50905,18,72,42,40
"ZNF235",0.842878671829617,0.197449569471133,0.295148410234656,0.326531375497132,0.534924990698718,0.985564056945256,69.1790222222222,78.7440347222222,93.8115976190476,90.4331875,10.0452486772445,4.41007225675866,8.86054659359744,6.21296739860516,40.11955,53.362825,54.281475,69.879975,91.041725,98.2712,120.380425,97.810425,18,72,42,40
"ZNF208",0.885003471110211,0.793380453226455,0.0958651338234349,0.951578656703895,0.996625753049654,0.25091370478692,44.5492111111111,22.2357277777778,74.6678547619048,27.083585,26.6103220393595,4.90659104538297,32.1926774983231,9.36491302292735,1.487275,3.613425,3.281675,4.236425,12.191375,22.4703,23.4001,24.06525,18,72,42,40
"ZNF714",0.285994204909215,0.00718655630162146,0.0974932692098327,0.00492180888539362,0.0656265098052222,0.997900319390799,208.516627777778,313.744791666667,414.743502380952,423.689515,36.4494175467201,23.2381156761602,46.4219614327511,31.6779748384232,118.399275,167.18655,172.34465,251.847025,252.34825,421.982075,577.707725,552.102525,18,72,42,40
"ZNF394",0.499306884527113,0.789241893581248,0.944843131531696,0.286243125976337,0.901516342671422,0.688349186673674,404.474688888889,569.13525,521.065495238095,629.5756075,23.1770246617542,63.5912035408647,38.6956189841366,79.7130563822479,340.220675,356.207,397.2179,402.481775,466.332425,648.5941,547.49155,661.361075,18,72,42,40
"ZNF333",0.650250845955843,0.660525260159961,0.999777140138824,0.353666339966439,0.845436214729845,0.913275494905743,143.96865,167.553661111111,168.826085714286,179.9698525,13.5835645540365,9.34732924049629,12.0818976723468,12.3634307849202,114.520325,113.646625,114.283,133.86465,170.684625,212.8913,198.627875,216.38655,18,72,42,40
"ZNF382",0.255471812538779,0.887397364646058,0.466795637113921,0.999619743529735,0.0974229346391333,0.857868419220058,18.0507222222222,34.6573861111111,25.0122095238095,19.0378675,4.95813591633061,5.47912052146166,3.87369702000666,2.3854469295764,5.481175,9.971525,8.923625,7.390925,25.890225,35.31255,28.402775,23.788675,18,72,42,40
"ZNF577",0.99999012159457,0.419055031687918,0.131310341515449,0.999998705965029,0.999997807453101,0.216416343574748,82.7871777777778,83.4937958333333,121.250328571429,83.17366,27.8606676807554,8.21450113365015,17.1246532451787,12.4524871595766,25.080225,34.202375,46.271475,25.85975,66.16445,116.1282,173.117725,118.629825,18,72,42,40
"ZNF75A",0.996097908389679,0.999626820051429,0.998665790560731,0.518042024698115,0.10841415715247,0.234965813397146,237.82285,245.795805555556,241.701297619048,184.8449475,40.4991595264451,14.9658292834125,22.3061208506534,19.6349817969831,116.477475,162.11015,141.82685,86.253675,299.934425,323.552175,292.39055,260.435625,18,72,42,40
"ZNF496",0.705750825673182,0.101860393408697,0.240166881052597,0.218265992089816,0.534680314569838,0.969347878709113,352.882683333333,418.588244444444,503.359078571429,480.228525,38.4808007903587,20.2410399695293,45.9443173632616,42.888953355258,244.2045,290.69725,336.565275,311.190675,428.513125,517.12745,623.22195,501.31075,18,72,42,40
"ZNF2",0.573365018825392,0.282541937085065,0.830419411433543,0.760079727420991,0.990111825387484,0.738410759412385,97.4745388888889,109.899522222222,115.951638095238,107.69305,4.26921322341746,4.98208429926799,6.15149727672845,4.26258085798035,86.450825,79.0153,82.9641,95.003625,108.564375,125.052175,137.696575,119.5096,18,72,42,40
"ZNF589",0.735356884870619,0.79719432426529,0.999906935899145,0.115346026832761,0.248048504566124,0.31713264080636,224.133433333333,266.352841666667,264.418966666667,323.80513,20.5058570061611,17.1942521005377,18.477938671717,34.7213447482708,196.9403,159.33735,182.835075,232.544125,281.725625,344.248225,314.47485,340.18395,18,72,42,40
"PRDM9",0.531082323195686,0.897118414648571,0.844794506219434,0.405785535048346,0.972433107633577,0.684602491760785,4.27639444444444,1.40373888888889,2.68768095238095,0.7129,3.27977422373222,0.709529576491425,1.67157817545858,0.39246647836602,0,0,0,0,1.530175,0.259,0.50765,0.369675,18,72,42,40
"ZNF12",0.888410618451596,0.425012789469272,0.606737021712852,0.437384357915585,0.627400603688187,0.99999935387035,910.115266666667,981.943754166667,1072.39078333333,1071.377205,93.3110383441813,40.7154924942722,65.5974975935036,58.9852997660571,599.563525,700.437925,772.5825,810.990825,1050.35525,1195.31235,1306.678775,1273.02095,18,72,42,40
"ZNF202",0.948344519295166,0.980668890476324,0.567949201844624,0.999813993222103,0.928805572672946,0.9341193139758,275.095283333333,261.133852777778,285.655264285714,272.872435,28.6695901746235,11.7031149684864,12.4006135746967,15.6802004817817,181.976225,197.875275,240.520925,221.9709,360.896975,295.33455,331.620375,324.849475,18,72,42,40
"ZNF3",0.472243645596945,0.109836089185983,0.547179935243522,0.0839988301353789,0.440540124050537,0.998193873456427,590.948827777778,749.603097222222,856.821133333333,872.6095475,56.3102987528436,42.3477787860667,63.7728426046091,87.5536984975965,435.100225,513.42845,614.4653,588.79225,685.24475,925.5593,1018.2008,937.9542,18,72,42,40
"ZNF606",0.318814554276415,0.148979166005314,0.873657464602259,0.94103826948693,0.456097060284504,0.199706017611466,128.093377777778,192.895745833333,213.956861904762,151.259235,23.6888797795196,16.0213341630125,25.2193061895894,23.6502108870948,58.488025,100.8571,76.442625,48.63475,184.194275,271.7914,314.552575,167.853975,18,72,42,40
"ZNF91",0.143128543924293,0.0471445032396682,0.812039090262641,0.00191185750666767,0.0813523043774914,0.525166395585999,246.603888888889,444.225855555556,504.367283333333,609.5171325,59.9865037752016,37.118697795134,54.5053093619742,68.2419107457527,41.233375,219.8434,237.7137,350.528825,342.460325,603.96875,777.01175,817.60225,18,72,42,40
"ZNF226",0.580811717339788,0.0768327303882265,0.284046225184438,0.0656789926942141,0.242097857249485,0.999571673507071,163.642144444444,199.158593055556,235.830166666667,238.3087175,16.0905073733646,10.9592872932382,20.943558141385,16.6397749024091,98.581425,137.057175,138.591525,169.17425,203.018225,258.56345,267.605675,255.69065,18,72,42,40
"ZNF229",0.958821016991924,0.69301424931793,0.799814493667822,0.999938772330988,0.935213003383998,0.548166825272511,49.7341611111111,69.6820583333333,96.38305,52.111125,19.4157170528017,15.9764194159172,26.879181972419,27.464589460661,3.374125,5.772825,10.182175,5.08675,43.302,56.026525,74.97565,35.412725,18,72,42,40
"ZNF180",0.931221819277595,0.339609465229775,0.373344517923452,0.602317738159257,0.761080254461179,0.948033608973473,171.318772222222,184.140715277778,209.462226190476,199.7520125,20.4811593582259,8.34788295480917,14.0540796355157,13.1974553402085,122.1131,138.0843,155.38865,149.551675,193.292,216.1907,244.72795,223.496525,18,72,42,40
"ZNF641",0.526192375808378,0.797062452485513,0.954492868070874,0.179346178085571,0.682984381694276,0.471359024106518,157.243277777778,184.526379166667,176.858695238095,201.21179,14.991016574161,8.69601902060799,10.8795516543518,14.1961772264036,126.963075,133.43065,132.123375,157.058475,209.9253,220.744275,216.1642,223.277525,18,72,42,40
"ZNF610",0.988810243430369,0.929493151722073,0.555447278844937,0.999807321512325,0.948537952805119,0.908016684496926,17.1315277777778,15.1568152777778,21.1631642857143,17.67419,7.18628969387094,2.31468665553767,3.93352914853999,3.8652531138581,2.42955,4.896225,4.631525,3.906325,16.11895,18.46755,31.2814,21.8226,18,72,42,40
"ZNF528",0.999970677758298,0.984457930662822,0.967969629712976,0.985160513399751,0.970179538224601,0.999999979670122,116.642338888889,118.678826388889,134.542257142857,134.3911825,32.3556171458077,19.7729760128752,27.7648641687001,32.9938731386458,30.748775,29.628725,40.93905,27.39085,115.88575,131.151125,153.6585,127.311925,18,72,42,40
"ZNF701",0.31479622850947,0.00979991765594934,0.112651391809178,0.36891646635224,0.999988371840307,0.209612230591248,62.8070222222222,100.461156944444,136.782047619048,100.9815525,14.3493375795083,8.3215595180152,16.3611234448852,13.3224776297857,16.349675,37.22405,48.81975,47.712075,103.172875,158.841675,183.210925,135.044325,18,72,42,40
"ZNF283",0.978898252677739,0.899475635882876,0.413919848417612,0.28421615704052,0.0121294230550887,0.495691195919768,73.2768166666667,69.297675,80.7272738095238,92.5961375,8.23759214204271,3.17214044194551,7.7203586521862,6.67444668062328,45.8798,50.67235,50.364425,65.28545,88.25495,86.62735,94.83115,109.7477,18,72,42,40
"ZNF558",0.900614833876086,0.831429481785485,0.991211682595826,0.165238810023761,0.168909287792827,0.389527132086237,446.602333333333,411.745763888889,400.845971428571,333.7364925,39.2511152601938,22.9971650534854,35.9543280996234,22.1266049464957,350.947225,291.2572,240.441075,248.5092,568.5644,521.974125,473.825925,421.443675,18,72,42,40
"ZNF597",0.748991259426207,0.674843883095742,0.992850250115201,0.0226744236405911,0.0276226593187845,0.108345866935769,47.6372166666667,58.0019430555556,60.0860071428571,79.8228575,6.64493122186259,3.92076862150019,6.72682439817337,7.56734119898512,31.677825,32.093525,21.534675,42.956675,57.213175,78.1663,92.189975,111.82655,18,72,42,40
"ZNF30",0.422520584992094,0.146724779177069,0.737591963167007,0.568868260210441,0.997827693412111,0.714230437020039,57.1131944444444,84.0989291666667,97.3715333333333,81.6858875,5.6778134697625,7.68770027063062,14.7906853114904,6.44994370381434,38.122025,46.643975,53.483825,54.9635,73.46585,103.50855,115.256025,95.091375,18,72,42,40
"ZNF354A",0.565708283290271,0.665971133952003,0.999539741927579,0.382040247645799,0.941693505674775,0.931407473668449,217.711288888889,278.702651388889,274.941152380952,298.6501775,26.8999027228456,18.9912076326008,22.3392252775227,39.3851306517552,134.250125,180.88865,169.1449,189.669625,263.328725,342.6,325.999975,318.98785,18,72,42,40
"ZNF764",0.1438016586389,0.259531087330194,0.994943332779811,0.0822633370649846,0.937831498224403,0.884269811698058,145.5963,205.469526388889,200.46964047619,217.6045375,7.17203876667253,13.8480857294395,13.223792923115,19.4595059164705,127.983525,145.9824,142.359475,135.95625,168.558525,229.6759,228.618,229.941,18,72,42,40
"ZNF747",0.276006898752384,0.895895258150326,0.4848379115927,0.934555808355977,0.406189214958599,0.999093903884966,184.127911111111,224.397955555556,200.915807142857,198.36314,15.3610016890045,10.8320043829513,12.143293778016,13.4500422371674,138.1128,161.560325,142.02825,147.106525,207.941775,286.5946,258.527125,224.8736,18,72,42,40
"ZNF778",0.833952663876911,0.465068885971152,0.765507480419585,0.134916685223166,0.191390990703246,0.787389618589065,88.1227,98.9305208333333,108.115733333333,118.142655,6.65748654788192,4.30487427117605,7.43268199195543,11.1645436696852,59.63615,70.050625,70.93595,80.12805,109.305,122.936725,131.38535,125.4099,18,72,42,40
"ZNF212",0.606916615075681,0.882810628337393,0.929881626572574,0.197477823642928,0.621044377205384,0.373760576547595,310.006338888889,271.572281944444,285.504811904762,243.330905,29.9854045079617,14.8600199626977,17.7792333470519,16.0730957915146,220.389,191.4538,218.7541,179.2728,368.93285,305.194275,354.132775,284.12195,18,72,42,40
"ZNF282",0.0152029204006068,0.0282458553345863,0.999991686726037,0.0117834517715796,0.972801695415099,0.976489795365434,1244.11831111111,942.990015277778,945.078654761905,910.7486675,125.986804499064,43.6845720391204,44.382271197414,62.0101374509422,915.575275,703.940075,734.025875,665.69425,1341.050575,1111.1887,1211.5308,1053.71875,18,72,42,40
"ZNF160",0.761994340626815,0.177696476678663,0.36368707835266,0.594977271492878,0.960322441669882,0.753626786468912,360.905261111111,444.936813888889,548.200045238095,476.69402,70.5986395946793,29.6671986903274,67.4774796380952,50.533472994379,142.978075,310.577225,269.731325,277.216725,435.095075,551.91925,706.949525,606.72405,18,72,42,40
"ZNF415",0.983995306098716,0.882517068445491,0.406607488319525,0.999898481616455,0.98031708942221,0.736473993529486,48.6573722222222,39.5189916666667,68.6349119047619,46.86407,16.3760771649104,5.51319927916939,22.2330259641012,17.3858079953528,10.280175,11.683625,12.657525,8.446325,41.31525,43.63635,69.093875,46.191675,18,72,42,40
"ZNF439",0.577972104267493,0.62506926945982,0.999999354769372,0.931566799784436,0.833809465292645,0.87087742359804,35.2387944444444,53.6348013888889,53.7635023809524,44.556295,8.92024815217073,7.17205225195952,8.86786679503525,7.0826378862436,13.8222,15.261925,17.346325,12.8039,36.905175,72.7521,64.592325,51.8176,18,72,42,40
