"gene","p-adj-YES-NO","mean-NO","mean-YES","SEM-NO","SEM-YES","Q1-NO","Q1-YES","Q3-NO","Q3-YES","count-NO","count-YES"
"ZNF430",0.408241461194281,179.138954794521,163.193783870968,10.2460002439399,16.9289307734582,117.7232,103.7391,214.4536,174.3053,73,31
"ZFP30",0.176432686454114,128.748019178082,99.9054451612903,10.9408201186155,19.8722717981445,59.7117,25.25775,172.1025,138.9384,73,31
"ZNF549",0.435271710125091,119.410502739726,136.646638709677,11.7148844435827,19.4927872880939,49.9849,47.97115,172.6185,212.6168,73,31
"ZNF211",0.108221508161054,201.707753424658,242.124574193548,14.0943275604045,19.0245364360508,107.5624,165.07245,237.0209,301.7616,73,31
"ZNF205",0.164981787251487,271.341238356164,245.524822580645,10.9392013595647,11.7008119728924,207.6462,211.60175,333.5117,285.50335,73,31
"ZNF45",0.103157364355147,218.007443835616,251.898832258065,9.63210776518163,22.1206138445648,159.6848,170.8657,260.0519,295.0729,73,31
"ZNF133",0.0393417330366164,349.373846575342,286.288974193548,18.2831594071588,17.0444975538987,259.9431,221.25505,402.1188,351.11785,73,31
"ZNF436",0.00016004301403294,763.692768493151,447.830887096774,49.5216795214446,40.349121885576,436.6053,286.5295,907.0597,500.15245,73,31
"ZNF484",0.465522582790435,158.59534109589,147.14544516129,9.2458758243403,9.99641476619723,101.6845,110.7552,189.9371,182.10805,73,31
"ZNF780B",0.00491730711177707,330.481387671233,459.797164516129,23.9423569474032,39.8538770759117,193.7615,336.0082,382.5139,588.23875,73,31
"ZNF557",0.975688199133882,191.06932739726,190.574906451613,9.50400343313333,10.7052427872886,136.2969,148.7983,235.3126,209.36825,73,31
"ZNF337",0.285860396914686,452.207767123288,401.136735483871,26.9111452714271,36.2610672985333,334.8318,237.3733,526.4147,483.19205,73,31
"ZNF317",0.556846019326191,925.501532876712,957.589025806452,31.1684415371059,39.7627540639595,732.1101,736.09975,1076.964,1114.39205,73,31
"ZNF426",0.0546807650941659,256.859045205479,159.012406451613,32.2823596877257,12.5580305494476,104.4025,110.58125,298.1487,202.34855,73,31
"ZNF331",0.298452238999783,268.043843835616,206.993235483871,30.874343837235,52.5054005640025,72.7273,35.93235,356.3383,275.0409,73,31
"ZNF227",0.0492725989979663,243.952950684931,291.30155483871,12.107901422605,22.8603728256984,169.6397,196.79365,296.3869,306.18425,73,31
"ZNF141",0.261460251288543,77.9421095890411,62.3359870967742,7.31048981880015,12.4016209413062,40.8865,11.08655,103.0769,83.8429,73,31
"ZNF304",0.598389290757953,321.381480821918,304.166403225806,19.2336283804857,21.040626362496,233.1996,230.70305,380.3404,379.07555,73,31
"ZNF132",0.634856099252726,58.8815342465753,54.1290258064516,5.57810284314542,7.85618865677897,29.7048,30.48745,66.789,65.60145,73,31
"ZNF20",0.22576506649008,98.892801369863,109.493277419355,4.50775888613899,8.10667999897351,73.7368,84.77805,118.5254,125.6155,73,31
"ZNF670",0.154723762434821,87.082402739726,100.541641935484,4.99826900415833,8.31511608229871,57.7117,68.16775,112.0643,124.3751,73,31
"ZFP37",0.555725766830845,55.4409205479452,61.3649709677419,4.50590019999018,11.1767829101513,28.2173,16.4609,71.7444,68.41615,73,31
"ZNF189",0.136442131422937,462.526490410959,534.117909677419,26.2887580466767,39.0283917770787,306.2787,365.6848,582.6808,712.27605,73,31
"ZNF434",0.820961693477065,346.670456164384,342.263141935484,11.0008089269535,14.7153381297245,276.2738,298.75335,416.6399,385.16275,73,31
"ZNF287",0.00124044448911365,65.2439301369863,30.2978258064516,6.37630541900536,5.85518615285825,24.2424,9.5728,93.127,31.21535,73,31
"ZIM3",0.383286127486139,0.226447945205479,0.0865193548387097,0.102332465454309,0.0419683166259529,0,0,0,0,73,31
"ZFP14",0.124717042166918,132.162457534247,165.555083870968,10.8734788877671,21.0310266247931,73.8552,77.91925,165.2,208.3992,73,31
"ZNF473",0.00885410369441375,325.401479452055,406.523767741936,16.6897625531017,25.1111404835861,225.5955,281.72795,378.9818,487.2159,73,31
"ZNF614",0.130073513558978,243.416347945205,315.758106451613,24.9101022821322,43.0764873804302,111.0088,138.85515,328.6482,452.97815,73,31
"POGK",0.689403153348183,1998.86280136986,1945.75276129032,74.1259560349133,104.16640332964,1491.807,1577.5032,2369.3936,2334.14005,73,31
"ZNF514",0.206102406043687,257.974,299.883170967742,18.4199829269686,25.9080340858888,135.0398,192.06885,323.4491,360.79995,73,31
"ZNF300",0.0277985439195135,93.0688109589041,133.736448387097,7.0781888022649,22.5630542037074,52.5104,30.84375,138.0083,190.09615,73,31
"RBAK",0.335654311890879,818.911023287671,755.476370967742,34.3581263621095,59.9231418860514,638.4669,511.07335,956.3422,932.50585,73,31
"ZNF92",0.13033905283884,303.558712328767,355.936696774194,17.7727437684538,32.0922780759697,195.0684,254.99455,393.3483,416.15885,73,31
"ZNF157",0.891938003567657,2.24425753424658,2.12418387096774,0.400283814992999,0.974439647116767,0.2067,0,2.5037,1.0123,73,31
"ZNF182",0.0802935526425952,177.988289041096,222.849574193548,12.5859465083076,25.3734138006431,101.6129,161.24165,213.5872,264.31515,73,31
"ZNF673",0.765376525318264,177.114753424658,182.478564516129,8.75494265612103,18.2666650066712,128.1296,123.1481,221.3656,196.83875,73,31
"ZNF41",0.587833641742016,291.665454794521,309.64084516129,19.3369134062334,22.2565556771554,194.7198,224.49905,355.0152,354.11505,73,31
"ZNF7",0.867823600165881,482.067469863014,488.357067741936,17.6985240435599,40.2645795144642,366.3037,337.1431,564.661,597.00685,73,31
"ZNF214",0.0603732299178229,26.514497260274,38.9031870967742,3.44795142455737,5.86249263498584,6.4741,20.28005,37.9331,47.581,73,31
"ZNF215",0.851948895440635,68.6202315068493,65.9648387096774,8.08802472167583,10.5340036441988,9.5277,14.5353,106.8563,101.14115,73,31
"ZNF547",0.136766378480927,46.9050315068493,56.5495838709677,3.56527953204735,5.18219747083337,25.8322,34.52415,59.7629,70.20275,73,31
"ZNF773",0.155181357263574,69.8110150684931,84.320835483871,5.2401749100449,9.47676090034073,38.3286,43.7646,90.5088,116.3031,73,31
"ZNF776",0.148630100614905,399.002619178082,452.216677419355,21.3839482135239,24.6203684885069,279.7161,369.54055,468.9368,548.2266,73,31
"ZNF256",0.000248194845887117,89.1437890410959,32.3514258064516,9.29839011545297,6.71003164357708,29.5254,7.5248,131.8182,42.00115,73,31
"ZNF599",0.0354104181107223,73.1031315068493,51.3936290322581,5.78405593577854,7.64093002482294,43.0072,24.3421,95.6238,74.8988,73,31
"ZNF18",0.00740442385067985,181.897809589041,145.30954516129,7.4711094441751,10.5996889409156,137.2722,95.1173,215.6202,176.9892,73,31
"ZKSCAN2",0.862076607604666,153.556364383562,156.492964516129,9.16817982692949,14.2613429803121,86.7846,110.7999,180.1831,174.5593,73,31
"ZNF689",0.61064356242386,184.159431506849,194.200541935484,11.3325623684787,14.0229449719102,132.3899,157.18075,218.8841,214.95605,73,31
"ZNF19",0.00679789328743341,42.5380589041096,56.0407032258065,2.32400578638104,5.14551882470643,27.1565,34.6844,58.8685,67.6468,73,31
"ZNF230",0.321285117449652,75.809402739726,83.8767032258065,4.14754828661075,7.69025327681607,50.7677,57.4771,89.6805,94.0138,73,31
"ZNF222",0.0112831296722155,27.1511082191781,36.1716806451613,1.71303823995601,3.54596333317232,17.5594,26.68265,36.3307,40.713,73,31
"ZNF221",0.0957289414527699,26.472502739726,37.3102967741935,2.80685746948282,7.39039748725779,9.6578,9.1892,38.8616,44.22215,73,31
"ZNF233",0.000140555693632249,23.2234657534247,44.7657322580645,1.9092915159258,7.08076701995098,10.9422,18.4114,32.5745,62.743,73,31
"ZNF235",0.0853531597625748,79.5025095890411,95.1424967741935,4.06314509341535,10.0056408588017,52.931,58.14015,100.0695,118.02725,73,31
"ZNF208",0.169825225929086,15.4978643835616,40.0049258064516,2.97993764152088,26.4518191837447,3.0123,2.62375,17.7487,22.36645,73,31
"ZNF714",0.306341154209975,357.020357534247,411.937532258064,27.0596597931638,51.6857136467701,189.7849,211.89175,496.7402,574.331,73,31
"ZNF394",0.821553916840123,533.75977260274,549.509609677419,41.1479775261175,44.8140485780175,358.7625,422.18805,611.8285,586.7255,73,31
"ZNF333",0.145544317884962,168.784898630137,145.86354516129,9.18306679580766,10.3101634138034,114.0426,103.2816,218.2955,165.84955,73,31
"ZNF382",0.324154898476916,19.8802,25.7940870967742,2.74302268607191,6.51997123844296,7.0692,8.5629,23.8206,27.5672,73,31
"ZNF577",0.216015229635767,83.4315410958904,108.499338709677,9.55422271188636,21.254600128693,28.1201,31.0385,110.3774,158.8422,73,31
"ZNF75A",0.183451834952867,220.395710958904,188.695106451613,12.7808464807576,20.3438399868838,149.1484,122.2584,294.3396,256.57565,73,31
"ZNF496",0.183209936496817,462.123420547945,399.422835483871,29.2667482421907,19.5967071387103,282.6087,343.4076,563.7417,453.19035,73,31
"ZNF2",0.114784783550997,108.770652054795,121.917087096774,3.78533038477528,9.05753763745232,86.4767,84.43955,123.5503,139.2775,73,31
"ZNF589",0.804500215767107,275.444084931507,283.143322580645,16.7960614911487,26.5070008070251,169.8585,169.9247,371.3095,405.8975,73,31
"PRDM9",0.593724767836198,1.47852876712329,2.51311612903226,0.856648026116155,2.18471660619368,0,0,0.4863,0.3247,73,31
"ZNF12",0.529069482662371,1006.41541369863,1061.56382580645,46.306930701922,77.9533002772506,702.9965,761.61185,1268.1773,1336.2389,73,31
"ZNF202",0.342959074413745,271.952976712329,292.189109677419,11.4045207684622,18.480168529796,210.4547,225.13315,332.5632,339.7006,73,31
"ZNF3",0.49421106158521,793.252089041096,859.645003225806,57.8110797712153,58.8217585298353,487.5526,642.5708,937.1486,1019.91315,73,31
"ZNF606",0.839944052901336,171.97418630137,178.436361290323,16.3059830422268,30.4658197088057,74.3314,39.54345,242.4101,275.78805,73,31
"ZNF91",0.00325486344295911,411.93684109589,640.088487096774,41.4945772200166,62.8172152467384,129.6895,392.68235,552.8377,848.64455,73,31
"ZNF226",0.00037792230723499,192.560268493151,274.49804516129,10.7645660629168,23.0186410895127,134.7813,173.6434,235.3229,333.05975,73,31
"ZNF229",0.287364468289296,43.6713068493151,69.7595741935484,9.45559964021009,30.2440406243592,4.5907,5.3514,38.1818,42.49165,73,31
"ZNF180",0.584999178034256,191.6155,201.411377419355,9.85549681679711,14.63205162725,137.0968,146.93995,222.7062,227.36135,73,31
"ZNF641",0.543856486449941,173.125279452055,163.541348387097,9.1354545314165,10.9232475529186,125.7048,131.5621,206.2277,195.2548,73,31
"ZNF610",0.817572295633138,18.2682369863014,16.9972838709677,3.1683698027504,3.91724260473163,4.3419,3.68985,19.1824,22.7613,73,31
"ZNF528",0.473876529746972,136.039046575342,106.149332258065,22.8735238494135,34.1926618270436,31.0933,22.4494,143.2796,88.7843,73,31
"ZNF701",0.00297367511092006,92.9069602739726,150.033429032258,9.12646529197493,19.2360848795841,32.2942,57.5635,137.7393,202.50855,73,31
"ZNF283",0.173681014998193,76.9910054794521,88.5313290322581,4.51297914452978,7.36369658783716,51.1823,61.03725,95.5531,108.05895,73,31
"ZNF558",0.0464296958671659,388.614535616438,311.012280645161,19.95608478143,35.8535469057465,283.0396,199.3036,498.3462,391.06405,73,31
"ZNF597",0.0814748779476278,56.5866520547945,71.7626387096774,4.19528686368679,8.83477530204274,28.3452,32.95735,77.6588,96.8573,73,31
"ZNF30",0.0398208163828272,76.2960794520548,109.700519354839,9.08484554506368,12.154913103848,46.8708,63.01145,86.5456,132.3362,73,31
"ZNF354A",0.457273855303972,289.582869863014,259.309264516129,24.6303375475582,22.3551594007056,174.3446,158.1963,353.6799,373.4235,73,31
"ZNF764",0.0996445250673428,193.809469863014,236.265596774194,11.196657417941,29.1446389223618,138.6941,151.3639,226.9457,245.31755,73,31
"ZNF747",0.783718777988016,203.72612739726,199.088419354839,8.95325004457117,14.9907777128247,158.2428,138.4997,262.7041,240.76425,73,31
"ZNF778",0.128346182854711,112.377667123288,95.3076096774194,6.80799859019733,5.82412266688206,78.4371,75.21835,129.6963,120.33085,73,31
"ZNF212",0.0764685063440498,280.210234246575,240.185809677419,12.8048811889452,16.337756698947,203.2601,196.2379,347.8787,290.08705,73,31
"ZNF282",0.018759592388482,1026.32664794521,853.213525806452,42.3624306412088,48.9385632235212,810.9291,678.4226,1268.4253,1053.4648,73,31
"ZNF160",0.98466797271602,447.869579452055,449.042483870968,32.7098715518903,52.915460773694,270.4888,217.05015,584.088,604.68325,73,31
"ZNF415",0.623355093340693,35.1520753424658,40.7371677419355,5.20985072375112,12.385163253727,7.5984,9.0943,40.5914,35.791,73,31
"ZNF439",0.984178778824453,50.5688657534247,50.3136935483871,6.66190314776567,11.9334764172532,13.772,16.23835,61.674,48.4501,73,31
"ZNF440",0.794107423619583,438.859680821918,450.433058064516,25.579420565417,31.1581214028522,289.6815,330.9157,545.4432,547.53505,73,31
"ZNF562",0.532693105837357,735.466616438356,692.402316129032,41.517603163037,39.3867148367795,498.2393,522.84835,881.389,813.58525,73,31
"ZNF561",0.0583966280131947,595.904190410959,502.190293548387,30.5639026076763,20.9901398121497,458.4906,444.7316,647.8599,569.48535,73,31
"ZNF584",0.139206509704441,215.569502739726,178.512612903226,15.473668418757,11.0539373896633,154.6331,132.02605,232.0725,218.2236,73,31
"ZNF274",0.0637364024909199,390.960426027397,303.713609677419,24.9126055985528,40.7799660213263,268.4693,190.33015,431.2269,367.7232,73,31
"ZIK1",0.100356960920993,30.1195246575342,15.067564516129,5.81137816611185,2.40539401229349,7.5917,6.17795,23.1418,20.11705,73,31
"ZNF540",0.424811348125521,20.3554082191781,25.2202967741935,3.35764641828069,4.92434662791739,6.4,6.81395,21.1294,30.6303,73,31
"ZNF570",0.0739892563289091,30.9692849315068,20.8207516129032,3.27995452940328,3.8240887632848,9.037,7.76555,42.9443,25.04175,73,31
"ZNF57",0.530183489578437,172.164817808219,184.485387096774,10.0955249306303,18.360007482616,101.3216,137.479,225.94,197.76,73,31
"ZNF556",0.155838836354972,27.9386136986301,17.8691096774194,3.62021528980172,6.65605222086394,2.834,0.55005,36.3229,16.32725,73,31
"ZNF554",0.501522329175029,90.3474794520548,97.7302129032258,6.35848678746791,7.57783049411098,58.2885,65.3919,108.1644,129.61065,73,31
"ZNF738",0.0637877052826595,133.131982191781,183.465641935484,13.2394365758246,27.0363322935367,50.6627,74.24445,169.2364,276.35005,73,31
"ZNF596",0.0458049941581438,45.840198630137,66.7388870967742,3.94154023495885,12.9292885397863,21.2958,28.46235,56.1239,83.37835,73,31
