"gene","p-adj-Magnoid-Bronchioid","p-adj-Squamoid-Bronchioid","p-adj-Squamoid-Magnoid","mean-Bronchioid","mean-Magnoid","mean-Squamoid","SEM-Bronchioid","SEM-Magnoid","SEM-Squamoid","Q1-Bronchioid","Q1-Magnoid","Q1-Squamoid","Q3-Bronchioid","Q3-Magnoid","Q3-Squamoid","count-Bronchioid","count-Magnoid","count-Squamoid"
"ZNF205",0.986702028110107,0.177318772001171,0.30210555008139,277.459821348315,275.424763492064,255.557438461538,7.88624462748014,9.53662487466528,9.87557829504859,216.3977,208.3197,178.6851,306.263,347.081325,314.1365,178,126,156
"ZNF45",0.403324022857968,0.749475452934447,0.826633305461382,239.711657303371,227.28189047619,233.125087179487,4.75133146690104,9.35122700074669,6.61232591910745,199.3834,163.27515,187.0598,280.2242,271.3791,273.5063,178,126,156
"ZNF133",0.587450662269286,0.568562533336502,0.144315771228141,252.395883146067,264.673477777778,240.479029487179,7.05728201072307,11.2255571116061,8.37662748953955,191.7065,182.657025,165.4008,299.2201,318.8787,286.1538,178,126,156
"ZNF436",0.00217317894250457,0.95762541842184,0.00121802583079478,466.5062,393.340150793651,472.201287179487,13.3818941051402,16.0046288995178,15.7664449542002,356.6895,268.6746,340.4923,544.4752,468.8699,555.2229,178,126,156
"ZNF484",0.319393586944575,0.519528816499372,0.91422658159261,116.696911235955,104.721149206349,108.163975641026,5.53255711311809,6.83667462965948,5.06153374262705,73.946,58.358675,70.188,131.9588,110.791625,127.5492,178,126,156
"ZNF780B",0.00124512543472755,0.0322595883231855,0.489712541070417,248.048153932584,203.414819047619,218.175593589744,8.05007579083449,7.86918257154819,9.7946817603968,167.4185,131.4179,141.4065,300.4731,251.51525,256.433,178,126,156
"ZNF557",2.18857411082851e-08,0.0001422000795398,0.120356410773072,172.163186516854,130.797028571429,145.033835897436,5.16667894366285,4.52634285476769,4.53221826558418,120.0306,91.013575,97.6794,203.252,159.28375,174.0589,178,126,156
"ZNF337",0.255192268700554,0.0416955706861721,0.773884053418286,408.15088988764,371.559295238095,355.303416666667,13.4602741292558,20.5100771753623,15.4113942927774,284.9033,213.797075,227.9795,493.4124,464.4785,437.3727,178,126,156
"ZNF317",0.0149305777714049,0.820822610571596,0.0778008536849224,603.31292247191,551.70723015873,592.89727948718,11.791265918373,13.8025347305002,13.0446716464873,472.6283,448.864625,483.8913,712.8455,660.806025,718.3592,178,126,156
"ZNF426",2.59448345586444e-05,0.955981277342069,0.000138572376322643,113.839495505618,89.2533920634921,112.367856410256,3.67806491876383,3.87586511818788,3.77540260725981,78.0699,60.489375,80.0337,146.4646,109.091125,140.1952,178,126,156
"ZNF331",9.74460354663531e-06,7.04727970188834e-05,0.78124446725195,611.821430337079,427.226395238095,454.219012820513,32.3003667064917,26.5372739995843,17.9524862977659,351.8572,216.8538,300.7582,704.0082,522.420675,582.4863,178,126,156
"ZNF227",0.656326708966555,0.913809339657984,0.88069046796197,221.560085393258,230.323753968254,225.375712820513,4.72261711392718,10.1575791226537,6.60223066997804,178.1857,150.07655,164.8709,255.0544,270.198675,267.9493,178,126,156
"ZNF141",0.0120059459559477,0.0865344708258994,0.675371188504047,79.2535561797753,67.0186920634921,70.7261551282051,3.38437222628823,2.7413181497237,2.35718379659656,50.8971,44.020625,51.4469,96.6443,78.111325,82.6374,178,126,156
"ZNF304",2.04316496787982e-06,0.17922265758055,0.00330611104108813,283.8303,227.243352380952,265.045970512821,7.41393159289994,9.1110415885799,7.09375869366496,215.5963,158.134875,211.2254,339.8766,293.570025,312.8668,178,126,156
"ZNF132",1.02028658854891e-08,0.999966720346834,2.76342971838872e-08,85.5992337078652,55.3935634920635,85.5625653846154,3.15727972206966,3.54558399639973,3.71788928183339,53.3834,25.821675,52.1369,111.0811,71.72455,114.1709,178,126,156
"ZNF20",9.45877918767657e-07,0.0022119461288157,0.127679485221282,123.714056179775,99.2663,108.686016666667,2.89513390375454,3.980302483154,3.11346439859483,93.3082,71.69015,81.4688,147.892,113.1981,127.2687,178,126,156
"ZNF670",0.211980752235885,0.0397761670651593,0.821695325799879,78.0693438202247,88.7500444444444,92.6441730769231,2.52960852310993,5.43131515413156,5.33515238452756,52.5707,50.27095,62.2807,95.5882,113.831825,100.7388,178,126,156
"ZFP37",1.22678551539579e-06,0.108319220561223,6.97447655184646e-11,48.300893258427,29.3488349206349,55.3220243589744,2.31723438796721,2.24311550632776,2.94801523187383,23.6985,12.669875,24.6269,61.8257,44.2299,74.7185,178,126,156
"ZNF189",0.00170546346856926,2.94111205878522e-06,0.465631388058289,574.383629213483,471.91396031746,435.961405128205,25.2092346750755,17.8024068669355,13.7163440821512,425.0765,336.6516,316.9533,646.875,545.78,508.1149,178,126,156
"ZNF434",0.0113240451076555,4.69733192831612e-06,0.226411377133261,377.581549438202,345.498941269841,326.652347435897,6.65363414236867,10.7418488596129,6.26979501496595,311.2108,279.8793,273.475,423.5831,367.73815,365.1588,178,126,156
"ZNF287",0.00173433298439618,0.0607771334604028,0.408072028655065,100.353575280899,79.8063365079365,87.6267256410256,3.57244834760271,4.73043478391999,4.25309694211598,66.918,43.094175,51.7102,127.4439,108.3888,115.2305,178,126,156
"ZIM3",0.378216335015223,0.010680047443274,0.359233169079641,0.028347191011236,0.0145587301587302,0,0.00927557643900051,0.00757236020490404,0,0,0,0,0,0,0,178,126,156
"ZFP14",0.0492841954793797,1.91428440665664e-06,0.0523978151400812,179.404468539326,161.626187301587,143.525861538462,4.65176451918103,5.82066456460859,5.39059504544694,132.9746,109.442675,91.4539,212.7517,201.469375,179.2369,178,126,156
"ZNF473",0.000906906811658614,0.0594326199098355,0.31984104394792,201.358405617978,235.289846031746,221.428165384615,4.28470104035981,9.69653455283069,6.03597185129872,159.5166,158.02065,165.4907,234.0792,289.63985,269.8327,178,126,156
"ZNF614",0.428163341500772,0.3579421054142,0.0376157260885274,317.531691011236,359.193403174603,274.317117948718,17.927119981899,35.1293054162064,18.506716368482,178.9819,179.2293,166.2135,358.9212,384.0115,275,178,126,156
"POGK",0.0211274767276169,0.793200776484725,0.00428062720169409,1924.59172808989,2125.15527936508,1878.76473461538,47.5391968734121,55.4377670034302,53.8079503780201,1480.5339,1677.085475,1414.8089,2241.1953,2500.5773,2301.2334,178,126,156
"ZNF514",0.0734552488747914,0.00012164522430258,1.86048378925108e-08,234.616551685393,266.576787301587,177.758092307692,9.35067343381843,13.2001101210921,8.29266237961174,146.103,144.030025,102.4179,280.7576,348.20625,218.9011,178,126,156
"ZNF300",0.0239726876780161,0.00403642084892353,0.92175678727265,67.7341224719101,96.5675158730159,100.905533333333,5.03704566681314,8.86221951383447,9.13554846841513,24.2076,34.500425,23.1343,90.1861,132.8232,125.238,178,126,156
"RBAK",0.0337554922748222,0.719514193011408,0.19686465708087,494.262524719101,438.230182539683,477.955058974359,14.7042708488625,15.3603979101961,16.2192802071398,365.8353,312.768925,340.8273,586.5419,546.64665,552.3482,178,126,156
"ZNF92",0.782448954274688,8.45304631491572e-06,0.000725473292439993,266.137885393258,276.947257142857,338.468373076923,8.622599247691,13.122229310209,12.5124387746582,196.5377,167.35965,242.5512,315.3463,336.9728,414.9451,178,126,156
"ZNF157",0.743654713254895,0.520543985923693,0.201979746820434,2.2500808988764,2.52922222222222,1.85925256410256,0.21645622567757,0.327072035307964,0.266754225905456,0.3566,0,0,2.9895,3.553225,1.8951,178,126,156
"ZNF182",0.0653279614523192,0.0155321324721269,9.09652533642724e-06,188.4815,205.195734920635,168.951343589744,4.23881730998739,6.88038353046996,4.81953723494315,151.3761,153.94885,124.8983,226.2354,232.18605,211.545,178,126,156
"ZNF673",0.00243872224468056,0.00928486935828587,0.840440531487752,237.285204494382,203.423179365079,209.249875641026,7.19418127247351,7.39915217617634,6.21344265183678,176.9677,156.112075,164.4068,268.2425,218.79195,251.1995,178,126,156
"ZNF41",0.00162352184573611,2.9715811133979e-07,0.2548037502501,266.116016853933,233.035717460317,217.546643589744,6.72763885307309,7.68694000633489,5.38054489451872,215.4254,165.300025,169.2308,304.8912,281.322675,252.5892,178,126,156
"ZNF7",1.83300156636479e-05,0.0149519640687451,0.143337931557387,441.804470786517,549.651557142857,503.862347435897,12.7226748032457,21.4171153765176,16.2885231367032,327.4756,376.908825,346.0571,500.1576,676.9159,598.4615,178,126,156
"ZNF214",4.18263423895837e-10,1.07492903467232e-11,0.992828579492235,57.1356191011236,35.9646222222222,35.5855935897436,2.2725476167381,2.31470633595557,2.06827689577906,33.6795,12.2366,15.8242,73.8227,50.1753,48.333,178,126,156
"ZNF215",0.311550623943275,0.740111503913637,0.0918339256516564,39.452497752809,45.4823571428571,36.5743179487179,2.23115153975329,3.90704314962126,2.7153049697707,16.5782,13.004525,9.6476,55.9567,59.345175,50.1859,178,126,156
"ZNF547",5.46428233494378e-06,0.0101046795947717,0.108394992716984,43.1548280898876,32.085326984127,36.8458,1.68409595122792,1.87396451556533,1.15271980777883,30.1321,16.999925,26.7713,50.5533,42.689825,46.5217,178,126,156
"ZNF773",0.000583138245724091,0.489175709233678,0.0259796396212028,121.799013483146,98.6625412698413,115.166542307692,4.07397681162642,5.3975622380654,3.53067634019814,90.1325,58.661175,83.1226,154.9053,125.305175,141.183,178,126,156
"ZNF776",0.000384052520376432,2.7607167035204e-05,0.932643371559564,400.957525842697,343.364487301587,337.901143589744,9.06229629835916,12.788837224874,9.85966334942599,325.6312,238.2025,263.3675,494.4937,453.662425,404.5338,178,126,156
"ZNF256",0.566222364790583,1.20630921373044e-05,6.60502029847798e-07,70.1247988764045,64.9028857142857,92.6824987179487,2.74608846579084,4.81201500951989,3.43836703966816,37.478,22.8554,66.2317,93.8538,85.9685,111.3413,178,126,156
"ZNF599",4.48982678702414e-06,0.6253983498831,1.20647777879235e-07,92.7138741573034,69.4148873015873,96.873767948718,3.02050068198562,3.09085666839675,3.70658275678811,69.0613,44.76425,66.9972,107.6588,86.531975,120.1393,178,126,156
"ZNF18",0.875261692607522,0.00841232524493596,0.0634903864448675,158.624265168539,156.113261904762,144.27201025641,2.9501974008,4.65989384627765,3.29648237021738,129.6116,122.192925,111.6226,179.0017,169.7363,165.8378,178,126,156
"ZKSCAN2",0.00151653456142775,0.0622935253231358,2.26321586915823e-07,187.351676404494,218.136277777778,168.572752564103,4.86253859550033,8.77312474789756,5.22951961500259,144.5873,143.907325,127.2321,213.3132,264.278375,194.7761,178,126,156
"ZNF689",0.791404786466134,0.0515169537775868,0.287866963157497,160.289175280899,155.615361904762,144.488305128205,4.33075599828384,6.68420023164058,4.25922103124297,127.2252,110.40195,107.7315,191.0783,193.936125,179.8996,178,126,156
"ZNF19",7.02732476098866e-07,0,0.0471313234638825,99.9341617977528,79.3350984126984,69.7465346153846,2.69265316652512,3.20234090207594,2.31273946331922,72.4592,51.752625,48.7943,122.8755,105.70245,86.9546,178,126,156
"ZNF230",0.187944734694752,0.921965351993102,0.368696090056704,100.922287640449,93.3502158730159,99.3570756410256,2.10763193445341,3.89764362317972,3.22890320537706,77.8027,66.653775,73.9649,121.4876,118.3943,116.0937,178,126,156
"ZNF222",0.477296840925942,0.148965170194847,0.829362287939791,64.8827528089888,69.282946031746,71.5560666666667,1.98354133565791,3.03982820107283,2.98163600035393,47.2979,44.56165,46.9495,81.8897,85.775175,83.8565,178,126,156
"ZNF221",0.631842138909987,0.646427151879819,0.997097085431553,12.7017842696629,13.7413285714286,13.656341025641,0.579549526006639,1.03928557978988,0.814432011823743,6.6986,5.538375,6.4257,17.3714,18.9793,17.439,178,126,156
"ZNF233",0.170509388152978,0.502619966084658,0.0158187590901345,27.8518550561798,33.3096698412698,24.6557974358974,1.63252730235856,3.21877232095998,1.60920814278244,11.2016,8.5895,9.2308,39.7854,47.5557,32.2655,178,126,156
"ZNF235",0.00519108672288182,0.938220141897062,0.0177355005791827,66.7619325842697,78.9686349206349,68.0096384615385,1.63193512117765,4.29073335528219,2.3828602457737,49.7257,48.78825,43.2836,82.4635,90.100925,86.0304,178,126,156
"ZNF208",0.328891574504669,0.612875117229796,0.86117460159763,43.7247786516854,28.2839825396825,34.0911551282051,9.16907580190984,5.89138281777685,5.61970885350021,7.0692,5.512875,4.8895,24.449,15.80755,26.3666,178,126,156
"ZNF714",0.750247168497466,0.00417608420873994,0.000907927351212701,190.434050561798,177.820304761905,243.072502564103,9.28592049127728,12.3442820828569,14.6052444782701,86.4954,95.304975,145.8231,263.5444,221.914875,308.9341,178,126,156
"ZNF394",0.149881404166689,0.768319774414683,0.0391547164550456,450.051857303371,416.984536507937,461.604123076923,6.94675169900838,14.2433433648768,15.5870349842967,383.0955,320.5878,344.7118,506.7114,462.30895,506.1384,178,126,156
"ZNF333",0.00469818467287608,0.00386552780058458,0.991470727874091,154.527276404494,133.507041269841,134.358647435897,4.32204135066099,4.90540714913892,4.6342253474203,107.9355,100.793325,92.8617,184.4703,149.87255,160.9099,178,126,156
"ZNF382",0.0561358470792481,0.0264360545280207,1.52083925252233e-05,30.7964719101124,24.4600063492063,37.5145858974359,1.47228664217026,2.0689940181103,2.21964680660289,15.4412,8.9267,16.8308,42.2819,30.298275,48.7168,178,126,156
"ZNF577",0.206743391491251,0.827144942980796,0.0741745498638616,97.9612471910112,126.742695238095,88.5921423076923,5.79016979720323,22.4879862073214,5.21176541222235,56.4079,41.5055,44.8718,110.1549,114.368825,114.3733,178,126,156
"ZNF75A",0.879880363821573,0.498752312676593,0.29228525546456,300.685430337079,292.707787301587,318.236835897436,10.9927684135126,13.7948131119712,10.0310938426449,192.4812,185.043725,212.5506,376.5101,350.45065,387.5805,178,126,156
"ZNF496",0.793307969323084,0.551329416658761,0.944154586373649,269.486880898876,279.337752380952,284.384007692308,7.61023449570754,13.4163635882067,11.3590191791437,209.0909,165.703425,192.8671,299.2657,348.76505,332.2034,178,126,156
"ZNF2",0.130499013285957,0.0235875116058589,0.854850715254116,123.463593258427,115.464052380952,113.192688461538,2.35047316695509,2.92788986529873,3.32981875915723,102.4786,89.652525,89.6975,139.8003,132.14955,128.0835,178,126,156
"ZNF589",3.63534489844497e-07,5.61377611063563e-11,0.53226923841737,286.036998876404,211.134865079365,195.777052564103,10.9269043238284,9.14401981851942,7.78433164992343,181.4208,147.417375,131.5139,360.5066,255.037775,235.4156,178,126,156
"PRDM9",0.177187550167574,0.0155974599627735,0.69422721294712,0.031314606741573,1.37883968253968,2.01293974358974,0.0112077925475342,0.468214192953012,0.809614213978585,0,0,0,0,0,0,178,126,156
"ZNF12",0.00111472523794642,0.33925188884004,7.62064091353043e-06,788.094874157303,680.016663492063,828.069776923077,20.025298679383,19.659457468157,22.3185768956345,631.4797,534.738875,606.4698,883.792,805.578575,978.2895,178,126,156
"ZNF202",0.0522169428237288,0.710197856385057,0.270248435587587,229.311325842697,251.167887301587,236.268430769231,4.95989175168812,8.76849311163996,6.33560196936569,182.9394,190.309075,187.1019,279.7965,312.0982,272.5238,178,126,156
"ZNF3",0.000744295297620434,0.21610162519306,0.101728670302754,680.821440449438,832.209488888889,745.605452564103,12.2207648656175,45.1898860838016,28.7585298524243,554.3786,608.34255,539.8392,815.3087,891.10575,822.2015,178,126,156
"ZNF606",0.0789702952196837,0.909657386847358,0.198151148882198,261.017159550562,235.537131746032,256.414544871795,6.94015406701231,10.0934648418779,8.0364995425659,204.1279,146.442625,180.2974,313.8594,296.048525,324.1555,178,126,156
"ZNF91",0.0572189625573822,7.87904313759302e-06,0.0863555326715748,378.325980898876,334.282907936508,292.405323076923,11.1404711037206,18.3877356194612,11.4325754003473,256.3758,191.6115,196.2932,456.7347,425.634275,355.2239,178,126,156
"ZNF226",0.970892432436176,0.999997167918891,0.97197453107841,293.421797752809,289.912206349206,293.454166666667,7.0847368181906,12.3463370948476,12.4821182077036,234.0167,192.494325,199.0741,351.2842,359.6267,330.2531,178,126,156
"ZNF229",0.0197655254677351,0.012471891373139,0.999965601960728,98.2530370786517,143.230273015873,143.094796153846,8.11281422459383,17.1686186548344,10.4773105744463,14.5349,12.040425,26.0452,140.6368,195.236225,237.7545,178,126,156
"ZNF180",0.828976260069253,0.0349267201740098,0.0127571568171395,164.884425842697,169.087896825397,147.985161538462,3.53468776797279,7.31645668676046,4.60328809382271,133.4816,120.72055,112.0149,191.2034,194.515025,171.8204,178,126,156
"ZNF641",0.914265472917906,0.197567173673805,0.120860155921742,188.318247191011,192.278076190476,172.379785897436,5.28961365383109,8.6322328888131,7.02964426348677,140.6189,131.1157,114.0563,235.5694,248.574125,209.5183,178,126,156
"ZNF610",0.972243680476203,0.0620159667898936,0.15368824052598,63.5684651685393,64.7996555555556,75.1878551282051,2.73819880388287,4.77741879124734,4.09327406535792,37.5,23.4067,41.2281,86.87,89.01275,96.5537,178,126,156
"ZNF528",0.00368617341750443,0.987952762994854,0.00770843611763883,261.909580898876,205.862598412698,259.49203974359,11.0761770768502,13.955807845628,11.4450493098983,172.6595,83.35665,160.7444,331.7073,266.71185,335.8779,178,126,156
"ZNF701",0.114637173304201,0.988841974522857,0.167996214380381,145.402156179775,130.14983968254,144.374538461538,4.28742329530172,7.30486402623531,4.77643269873627,107.2917,79.255625,111.1341,172.2448,158.112325,175.5111,178,126,156
"ZNF283",0.382574142033218,0.702672759620181,0.844708332907685,52.1024674157303,56.501126984127,54.6090115384615,1.97312284337597,2.58182886530752,2.4448282695562,35.9708,37.34335,37.2426,61.9835,72.326625,64.349,178,126,156
"ZNF558",0.997799310409386,0.0509557203313622,0.0709644469632396,284.083570786517,283.089234920635,318.813065384615,9.4312674368154,12.5368444253773,11.2569364026929,191.2721,183.513925,234.8293,372.4832,340.817125,357.3953,178,126,156
"ZNF597",0.00297801543191201,0.0169232393394323,0.770109464589787,76.4312460674157,60.7627428571429,64.1266794871795,2.66635364681576,4.12158140056612,3.32944617574705,53.5617,41.984475,42.5298,95.1009,68.29285,73.805,178,126,156
"ZNF30",0.991379116445604,0.541133058834424,0.67438163705319,86.7334606741573,87.5699349206349,93.3816064102564,2.75774864447639,4.60966829764149,6.1944251041078,60.9195,53.657125,46.9509,104.1108,109.32665,111.6071,178,126,156
"ZNF354A",0.0423510571173126,0.951415714082977,0.0964330600060649,264.522065168539,229.940171428571,260.470093589744,7.38311753388634,9.97465312880952,12.2338418371909,200.319,160.742125,180.7074,313.4624,256.5018,283.3333,178,126,156
"ZNF764",0.950382203900988,1.62891625407058e-05,0.000304050626220964,207.886362921348,205.830838095238,178.571115384615,4.223357408053,5.98813043110535,4.14827540232607,163.4183,157.958125,141.4849,242.6471,242.936575,214.7316,178,126,156
"ZNF747",0.998343622945847,0.022330128678605,0.0468139828601157,247.462240449438,246.967723809524,224.908924358974,5.69099108940948,7.91947438460667,5.50917365573977,198.6352,179.62155,177.4086,274.8904,315.94675,262.7934,178,126,156
"ZNF778",0.00257187368880762,6.24360119161338e-10,0.0195166743872408,115.637278651685,93.3471650793651,74.8132487179487,5.36794521249143,4.8811022832193,2.9836388001202,65.7678,57.6293,49.5868,139.0914,116.538,89.2421,178,126,156
"ZNF212",0.12057022671903,0.0399829545505344,0.000117720830626111,372.501711235955,343.749273015873,406.017644871795,7.75983945675553,10.1412822658998,12.2985110592428,304.1667,258.76575,287.7653,429.4359,395.23445,480.9211,178,126,156
"ZNF282",0.0478196024778229,0.0352857357256943,1.78978033963384e-05,707.186359550562,638.86133015873,774.747234615385,17.5352693852706,18.7499820806689,23.0243682380613,563.2254,521.683175,576.7749,823.0675,775.7469,912.3622,178,126,156
"ZNF160",9.55721404182208e-05,0.000318391497064585,0.868834353445719,543.165915730337,452.499811111111,463.723719230769,12.2951343703672,19.440422431563,14.3893023747026,417.9804,301.852025,342.4176,632.2594,607.1077,571.4998,178,126,156
"ZNF415",6.4667948773689e-10,0.0168722147796618,0.000495712412031279,150.81114494382,93.9603825396825,128.1119,5.79108718091215,6.36587303466635,6.06078971726893,98.8064,30.28235,68.9168,197.7467,151.071375,169.6044,178,126,156
