"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZKSCAN1",0.00299057274098857,698.257534152334,754.94934729064,14.5538329550057,12.1869636587468,415.78655,470.1535,899.0768,919.3058,814,1218
"ZNF862",4.08387390571363e-09,427.088944471744,362.613647783251,9.54275832492304,6.23740083303452,245.637,205.3952,526.902575,463.8047,814,1218
"ZNF684",2.06252170897869e-09,59.7358046683047,50.8318929392447,1.27918617726458,0.853886457361739,37.789475,33.1126,70.047875,60.1807,814,1218
"ZNF430",0.984817334878351,129.144282309582,129.213465517241,2.95942720513017,2.21794497123859,83.5923,80.4094,159.1688,160.8662,814,1218
"ZFP30",0.122770255468913,197.533620638821,206.382069622332,4.24921785256645,3.72658867367653,124.20425,127.2492,243.943625,253.0879,814,1218
"ZNF549",0.0015259035034032,164.353521130221,150.772832348112,3.40669852565226,2.65546396889984,98.36875,84.9977,211.848425,203.2199,814,1218
"ZNF211",1.56215690005901e-06,234.124360933661,208.138971592775,4.21150381487581,3.39459742984246,152.1377,125.8423,288.38045,259.2011,814,1218
"ZNF205",0.0091276610701283,290.509295085995,275.85997816092,4.31521485157801,3.5694662034636,206.78795,197.966,346.5649,328.9571,814,1218
"ZNF45",0.770835438750963,243.515349140049,242.208437766831,3.30721771033057,2.9265533157492,185.24595,175.43,283.65465,292.1592,814,1218
"ZNF133",2.72461586625639e-09,310.288216953317,352.371134646962,5.10539512817046,4.63514872681632,215.5918,239.4217,372.476425,428.361,814,1218
"ZNF436",3.07126252996337e-06,550.925848894349,622.191768308703,10.9379826529285,10.0791964197193,354.139125,381.2089,642.043025,757.7982,814,1218
"ZNF484",0.00019688087705183,115.20513955774,102.540536124795,3.27065039944133,1.71119895464182,67.7887,67.8874,130.70705,118.2643,814,1218
"ZNF780B",0.912364535428455,268.33944987715,267.399732183908,7.29780993648562,4.9926257971455,167.839775,163.3307,314.661375,323.891,814,1218
"ZNF557",0.261418333778428,166.466445454545,162.656399178982,2.35032457216813,2.28479863675154,115.64445,111.4206,201.450525,198.1437,814,1218
"ZNF337",0.00987879180524731,476.10407027027,507.00036272578,8.73725921796913,7.84596207966717,294.441,318.5721,586.0512,630.3527,814,1218
"ZNF317",0.000111359810134326,649.916314987715,691.818381116585,6.85449251020002,7.56819784642059,512.718775,523.7269,753.941525,794.8505,814,1218
"ZNF426",0.0641367888936707,108.659402702703,113.573864039409,1.89556966921207,1.76061855988013,72.176625,74.136,140.235775,138.2894,814,1218
"ZNF331",5.47673498387802e-05,532.540933415233,454.508389819376,15.0141483497433,12.1772794700415,287.85225,251.5034,651.034075,574.2678,814,1218
"ZNF227",0.00332620091208402,245.419848157248,259.80141543514,3.53126790618085,3.22939541087774,175.539275,183.1151,286.219475,309.799,814,1218
"ZNF141",8.30454137403791e-05,70.1892894348894,63.2452505747126,1.29561235329141,1.15001183398338,45.7156,41.2958,86.636025,77.3925,814,1218
"ZNF304",0.238812768518432,283.052754054054,289.8562863711,4.14122638765091,3.82368029689691,210.30115,196.1071,337.76415,354.9432,814,1218
"ZNF132",0.00376549106424762,73.7883152334152,67.9316325123153,1.59735094621121,1.25903618675226,40.301475,35.4412,98.890375,92.3472,814,1218
"ZNF20",1.03285446306778e-05,109.17528009828,100.851757142857,1.4882004129835,1.1744869418259,81.30215,73.5357,128.338975,120.5594,814,1218
"ZNF670",0.0088822307937001,83.1564007371007,88.8116985221675,1.58200699566126,1.41353043086799,52.204275,56.6739,99.796025,108.5168,814,1218
"ZFP37",0.0267419280429744,52.1460336609337,56.2771840722496,1.37030679612812,1.21740939563081,22.1639,25.3378,69.933175,75.6716,814,1218
"ZNF189",0.000287682954490442,472.85963980344,438.638791133005,8.20113014025753,5.41072517784437,336.5126,314.7936,565.750175,516.5024,814,1218
"ZNF434",0.286424624460308,346.060534889435,341.299208374384,3.28888859906888,2.91451136051459,279.52875,273.318,397.997025,389.8305,814,1218
"ZNF287",0.111477274120798,95.8392017199017,92.1792829228243,1.77621115658283,1.45662398866735,61.890325,58.0263,121.58435,119.9868,814,1218
"ZIM3",0.32704034593514,0.0461737100737101,0.0892998357963875,0.0235449899509655,0.032336248134467,0,0,0,0,814,1218
"ZFP14",0.263349063294191,171.823510565111,167.068661740558,3.14676810988902,2.76546418965976,114.10325,106.4336,210.01705,204.0695,814,1218
"ZNF473",1.42458589369454e-08,256.339726044226,289.174410837438,4.14712570124332,3.81302143763021,180.174125,191.5205,300.608375,352.2512,814,1218
"ZNF614",0.173513286367128,274.179792874693,261.741977996716,7.70644251145349,5.40848797849931,162.450575,155.8005,306.8193,303.8784,814,1218
"POGK",0.133904053238956,1861.31394864865,1909.36136469622,24.6393834178929,20.372044380552,1424.25345,1428.5175,2171.4971,2253.141,814,1218
"ZNF514",0.743065642158127,248.95361965602,251.202444170772,4.83534756828623,4.58281764872391,148.6012,147.7224,315.817425,312.7572,814,1218
"ZNF300",0.0905922707031209,103.47991007371,111.831368965517,3.88086267587273,3.08773304880521,32.79365,37.4494,131.61725,146.6498,814,1218
"RBAK",0.0117843181986622,531.332808845209,556.736348932676,7.38974137744132,6.59390492150912,394.867025,392.9273,654.917175,667.5079,814,1218
"ZNF92",2.01650030007272e-09,272.302384029484,238.335996223317,5.06477078305091,3.1244949310468,174.2464,164.6357,320.997675,287.3786,814,1218
"ZNF157",0.0399337735685036,2.8125285012285,3.25321855500821,0.158739155906501,0.139487142619591,0.4863,0.5384,3.44865,4.0667,814,1218
"ZNF182",0.039511366385912,195.482168058968,188.265677504105,2.68695869196941,2.23062851386063,143.93055,140.5251,236.65205,223.6945,814,1218
"ZNF673",0.12099345381606,243.526506388206,235.283923973727,4.34342973332246,3.23149768733004,179.49615,171.1712,276.9017,273.06,814,1218
"ZNF41",0.00177827452935309,231.560072727273,220.761378489327,2.79129491652021,2.11650148961043,178.1002,170.1389,277.5001,257.5327,814,1218
"ZNF7",0.000256896801564266,520.445572727273,554.006760591133,6.93759283247007,5.88581772601103,379.84595,406.612,613.664025,668.0214,814,1218
"ZNF214",5.14398523776549e-11,36.9032614250614,27.2371894909688,1.07996053224951,0.68649256988122,13.673075,8.3066,52.71175,39.0223,814,1218
"ZNF215",0.00919827684566021,43.3653240786241,48.2988773399015,1.35281172396122,1.25529921838124,15.1485,15.0297,56.7012,66.9711,814,1218
"ZNF547",1.74102825267752e-07,41.5687402948403,36.8230269293924,0.744774408903428,0.547479897348682,27.004525,23.411,50.6502,47.453,814,1218
"ZNF773",0.695794191538365,117.267034152334,116.208873891626,1.91674922563145,1.80337778400574,85.008,75.8085,150.0357,145.2651,814,1218
"ZNF776",0.0194424522050746,356.276573955774,341.573825779967,4.89540402699366,3.96328752835417,262.8633,243.3397,433.174325,420.6371,814,1218
"ZNF256",0.00243408940435408,99.2312992628993,108.370556321839,2.10897176558162,2.01804654053346,60.53975,60.2118,122.740175,145.9854,814,1218
"ZNF599",0.866982176204847,95.2103552825553,95.6090926108374,1.78808205732167,1.53575587773966,64.37845,61.4401,112.631075,114.2359,814,1218
"ZNF18",1.4781764701155e-10,178.912925552826,204.858839901478,2.30576266253328,2.87240942092327,136.436175,140.3447,203.158275,240.7582,814,1218
"ZKSCAN2",0.0928643416100799,185.587273464373,175.30279819376,6.09124394516552,2.90487363403034,123.318525,113.3441,212.005125,209.4017,814,1218
"ZNF689",0.595636337102202,157.926108845209,155.993736617406,2.94273500877484,2.23396764099394,111.375075,110.5119,189.33355,189.4198,814,1218
"ZNF19",5.14409626006795e-11,70.6420464373464,57.9844796387521,1.32652806708786,0.983644750588285,43.9966,34.8897,88.766575,71.217,814,1218
"ZNF230",0.502813632174161,98.6496093366093,97.4346246305419,1.24863826913583,1.22476138456734,73.69885,68.9546,118.53305,116.5127,814,1218
"ZNF222",0.542104257520964,66.5768044226044,65.7018967159277,0.930631821435462,0.994537926585658,47.676075,43.2994,83.355575,80.0547,814,1218
"ZNF221",0.293069401557654,13.7198002457002,13.2425300492611,0.35527054918084,0.285068640082404,6.907825,6.3752,17.6617,17.1429,814,1218
"ZNF233",0.233748526867804,26.6006941031941,25.4536090311987,0.778240031090951,0.591029550389647,11.34275,11.5687,34.515625,32.9114,814,1218
"ZNF235",0.429049365993949,73.541026044226,74.771542364532,1.13270267070674,1.0219343702883,51.333725,51.6917,88.045925,88.5688,814,1218
"ZNF208",0.000275083200155013,50.0440081081081,33.052784729064,4.46888728145924,2.3687447643683,5.965625,4.5823,29.561,21.569,814,1218
"ZNF714",0.000150637219668459,231.426348648649,194.841989819376,8.27986129246031,5.60520314621054,110.293125,85.8825,292.179275,242.0027,814,1218
"ZNF394",0.081155044501603,453.272467813268,468.051576683087,4.82059148943564,6.12875840914657,368.177575,369.0519,504.246525,522.8261,814,1218
"ZNF333",0.585628117681534,170.980292137592,168.794224466338,2.63207095204556,2.76536102772032,118.65105,116.0146,208.858825,204.4574,814,1218
"ZNF382",5.84259866405201e-05,34.6892673218673,28.4011569786535,1.15352359519619,1.01720189047634,13.803675,9.4436,43.139025,36.1813,814,1218
"ZNF577",0.00445470893028699,106.302210810811,92.5172802955665,3.47382544934132,3.2055302636879,57.25565,42.1093,122.087825,111.1786,814,1218
"ZNF75A",0.045420487378086,316.06085036855,302.934382758621,5.39314761774579,3.96750522780809,212.45885,204.199,383.695225,377.0067,814,1218
"ZNF496",3.14109964594245e-07,317.939676167076,354.890283908046,5.19888770219355,4.75113937726249,226.166575,242.4611,378.657425,429.1414,814,1218
"ZNF2",0.603464456178755,116.688435135135,117.641985057471,1.22711602882979,1.25654691990806,92.30975,90.6556,134.10165,136.4655,814,1218
"ZNF589",0.00457174081830714,314.483969287469,346.164643842365,7.1517099929407,7.77032473111411,180.6106,191.3892,403.8104,419.2635,814,1218
"PRDM9",0.36989938906544,3.60380098280098,2.33373366174056,1.64489522797702,0.363388226694549,0,0,0,0.5192,814,1218
"ZNF12",0.439748817774272,764.905813759214,774.108451559934,8.85415226936832,7.73052695689887,585.9708,592.5491,892.472875,894.0305,814,1218
"ZNF202",1.28052699843728e-05,269.381221867322,290.83185862069,3.16077669020802,3.40715637291489,202.08115,210.9829,325.88865,348.0416,814,1218
"ZNF3",0.0408782429223796,758.510896068796,788.131542200328,10.7131172387132,9.42342573170154,550.973925,581.9847,890.721675,917.3455,814,1218
"ZNF606",8.66302278414999e-05,255.177918673219,233.670831034483,4.25241061380468,3.45046422235796,174.924725,152.5715,309.876075,292.5417,814,1218
"ZNF91",4.32867641286805e-07,314.157217444717,267.862536124795,6.34170854896264,6.14381270103303,196.2995,139.6894,405.393625,349.6409,814,1218
"ZNF226",0.00888298647518326,294.758577395577,279.846611001642,4.11999269969791,3.75275017267052,213.874375,190.5399,350.95235,336.6051,814,1218
"ZNF229",0.685264325112201,133.847551351351,136.80324499179,5.395288666659,4.74677987488341,21.16895,16.258,188.2992,194.2857,814,1218
"ZNF180",0.240097601475616,167.062422850123,171.014795073892,2.57753055853489,2.1431768690866,121.0202,121.1293,194.06255,203.4018,814,1218
"ZNF641",0.581684279825993,182.671361425061,184.799863054187,2.95934180717741,2.46187646744763,123.7289,128.9239,224.285275,233.1078,814,1218
"ZNF610",1.39000019938607e-07,62.6777786240786,51.5216709359606,1.51249397177496,1.39847523947368,28.46275,14.7874,86.544025,74.969,814,1218
"ZNF528",7.38959587287535e-06,254.466667813268,220.899311330049,5.62593600134742,4.8116650481347,146.2244,103.9926,330.84155,292.0947,814,1218
"ZNF701",5.22240028999477e-11,131.014515724816,108.709779310345,2.30646069687752,2.00578249024372,87.9706,60.4681,159.864075,141.5047,814,1218
"ZNF283",0.00593361154794458,52.8632336609337,49.5619645320197,1.00264961462815,0.714909585941245,35.267475,31.7827,64.62005,60.7709,814,1218
"ZNF558",0.000238820434953269,365.570418918919,401.016220032841,6.06019714044007,6.75117082242071,248.270275,271.4598,458.403775,472.1099,814,1218
"ZNF597",0.000457157158711308,53.5748808353808,48.018870771757,1.2345958102605,0.996665279772658,31.560475,21.279,70.8866,66.4277,814,1218
"ZNF30",0.231554831270842,89.924713022113,86.8426431855501,2.19217138568298,1.51213892644748,55.71205,51.8802,103.8568,107.8717,814,1218
"ZNF354A",0.00994363493685135,269.515967321867,254.458995566502,4.99225786712849,3.40996304368446,186.350025,181.5029,317.6443,298.3478,814,1218
"ZNF764",0.000797650915198345,214.352107371007,200.740855993432,3.31916997806091,2.4607936155427,159.1214,149.421,250.08505,225.4642,814,1218
"ZNF747",0.000884258924373493,251.054365601966,235.296128243021,3.62597273969714,3.01568788877509,189.035825,178.1442,293.374625,271.1964,814,1218
"ZNF778",0.0689557860016282,83.2280346437346,79.3518881773399,1.61537594537886,1.36635765604862,53.72115,49.212,99.158175,93.8511,814,1218
"ZNF212",0.356943593559177,416.050505405405,422.69162134647,5.04370102490471,4.83265707301338,319.420075,314.5101,486.627925,503.7775,814,1218
"ZNF282",7.63157400152092e-06,830.337332923833,896.14846453202,10.1120149269889,9.90460284625773,651.86285,658.0278,971.874,1074.8119,814,1218
"ZNF160",0.0866313707415324,538.484198034398,520.14628817734,7.55588780013769,7.1395640389074,381.804175,357.0336,650.172125,643.709,814,1218
"ZNF415",5.41751088434239e-11,119.340178378378,92.5556655172414,2.81384550130076,2.48110985008637,43.8593,24.9258,171.09775,137.991,814,1218
"ZNF439",1.27399424343366e-10,98.6548243243243,79.2878673234811,2.44700207888909,1.78339627633615,45.475325,33.0517,135.74595,107.9046,814,1218
"ZNF440",0.0820280060988093,321.781298771499,339.819776518883,7.13234980153068,7.00789553398619,188.758675,181.9426,393.140575,412.9935,814,1218
"ZNF562",0.00131669038528215,483.313174692875,514.045067651888,6.33850764842382,6.56123788012387,358.520425,374.9017,587.902625,597.7926,814,1218
"ZNF561",0.392437310623902,633.919809090909,645.109392446634,8.56477832697356,9.03286442250619,473.64165,458.7665,746.49895,753.7007,814,1218
"ZNF584",0.00368315565977151,184.748751597052,195.085616091954,2.58830196615117,2.33561332828437,134.4478,135.8429,223.3547,243.8264,814,1218
"ZNF274",0.00499398462365852,497.844807616708,472.439944663383,6.81139201228884,5.82103024234365,355.902975,324.8,623.003575,591.6598,814,1218
"ZIK1",0.00229266481780577,86.6745972972973,75.2692944170772,2.98740518065999,2.31063355469805,24.7548,16.6182,119.204,108.6957,814,1218
"ZNF540",5.46012440816313e-08,53.9876837837838,40.3660612479475,1.9830668455136,1.55203266909771,19.3366,12.5621,67.6991,44.7303,814,1218
"ZNF570",0.0417730922878321,55.3075255528256,58.7227055829228,1.18211530221291,1.11993249872596,34.8404,33.9836,67.499375,73.3474,814,1218
"ZNF57",0.108222270987525,111.585584275184,117.594497208539,3.24258173663412,2.15616607509584,72.331475,72.8399,125.687825,141.7843,814,1218
"ZNF556",5.76234615579096e-11,6.20244864864865,13.0655472906404,0.587022858915372,0.710025873766111,0,0,1.512075,14.1864,814,1218
"ZNF554",0.0450564125480374,107.328692137592,102.662367816092,1.86476733699444,1.43719125141208,73.25835,66.8535,129.12315,127.0553,814,1218
"ZNF738",0.901318695366537,196.027660687961,197.267303119869,6.0105121438323,7.11622431989942,103.603075,89.2973,229.53945,233.0946,814,1218
"ZNF596",1.92741516924499e-06,50.7979285012285,43.5955055829228,1.31062583587556,0.868036048730739,26.4315,23.6254,62.852775,56.0284,814,1218
"ZNF621",0.171596497735866,515.617560687961,503.140674712644,6.91395920459909,5.85459846154369,369.886925,366.5883,613.13365,594.0105,814,1218
"ZNF680",5.19541741037521e-05,319.071814496315,285.813020689655,6.9450226427262,4.83832883053989,189.59385,180.2493,401.505725,340.0447,814,1218
"ZNF483",6.22956806139996e-08,16.8736894348894,13.2884600985222,0.55421504345505,0.392304561469924,7.4721,5.2953,20.5089,15.4351,814,1218
"ZNF417",0.000224869060833521,165.812830958231,153.787098357964,2.51547332695332,2.06135850281509,117.274775,104.2535,204.837125,186.7938,814,1218
"ZNF791",0.522792039252895,209.500377641278,207.130434646962,2.820211359657,2.37400512016707,155.9635,147.6118,253.089725,253.6156,814,1218
"ZNF519",0.000426615540649822,46.1806137592138,52.0052822660098,1.32238426363811,1.01966854977345,24.5797,27.1687,53.98915,68.6148,814,1218
"ZNF25",0.0282883666467425,218.151780589681,209.407538423645,3.25016467469763,2.42687743618445,152.15305,148.0029,265.103825,257.2696,814,1218
"ZNF77",2.42460778818732e-05,91.5754847665848,102.672782758621,1.87454623844717,1.73979019441353,58.6434,63.6399,108.156575,122.4247,814,1218
"ZNF169",0.255954860793486,75.4111742014742,73.5291909688013,1.27893378995336,1.05005818564424,49.11905,48.3871,93.726825,90.5459,814,1218
"ZNF613",4.49502612909214e-09,123.986915970516,102.649790640394,3.28267065151936,1.9876286733062,78.17795,65.3242,134.5971,123.5153,814,1218
"ZNF404",0.000422551806624982,46.3829968058968,39.6582683087028,1.51557933215321,1.18216700659376,20.31695,17.0261,57.175275,46.8612,814,1218
"ZNF135",0.00442838981924665,98.3846975429975,84.005724137931,4.16762590207422,3.04382616480314,25.6091,19.6943,125.5214,114.8116,814,1218
"ZNF620",3.7020761567419e-07,51.3555184275184,44.201336453202,1.07180050637176,0.895391941005202,30.895425,23.8281,64.968325,55.4914,814,1218
"ZNF619",0.652536672205648,52.3237658476658,51.8665587848933,0.781925264716385,0.644877159462599,35.87735,35.8505,65.25505,63.9344,814,1218
"ZNF354C",9.41818033894926e-06,39.4332982800983,33.6115428571429,1.09884576116309,0.780391311395917,17.2215,15.3508,51.58785,44.4532,814,1218
"ZNF114",0.141793775113821,62.6736154791155,54.7535088669951,4.97426817188252,2.89096696278321,5.59055,5.1304,61.031925,63.7652,814,1218
"ZNF454",1.4687702605265e-06,17.7086142506143,13.0812044334975,0.821807843565142,0.558429724360845,3.366275,2.4902,23.6322,15.2715,814,1218
"ZNF543",0.00396689677151618,120.319490663391,128.281873891626,2.21058631378679,1.70626658460914,79.318875,87.0337,141.42465,160.1704,814,1218
"ZNF354B",0.2766016286441,102.972002702703,100.30664679803,1.89454086434564,1.55101040945649,63.0483,64.2202,132.53825,123.7201,814,1218
"ZNF223",0.990622216318784,98.7230604422604,98.7483527093596,1.48725059965791,1.45116132175713,72.27,63.7571,122.63925,123.9751,814,1218
"ZNF713",0.0829072806812773,64.2074653562654,55.1557096880131,5.13799285120013,2.53047375563045,26.297175,23.18,62.891175,61.1888,814,1218
"ZNF552",4.91520967347281e-05,262.223505159705,230.78009589491,5.52468151294907,5.12708782870522,148.018325,132.2002,321.0343,270.4048,814,1218
"ZNF154",5.14386311323278e-11,61.4367319410319,43.1415753694581,2.02769024171511,1.26179337268259,22.334975,16.1738,82.662275,50.2111,814,1218
"ZNF571",0.000317160884734879,81.9782965601966,74.9171822660098,1.60230706890257,1.18928228556981,56.906375,46.1672,95.173025,92.1034,814,1218
"ZNF443",0.00043225696137994,79.2226186732187,73.1878389162562,1.39574618068037,1.04320868167444,51.154525,49.7076,98.8342,90.3459,814,1218
"ZNF792",0.000177239892900083,126.008012776413,115.361453530378,2.05432220518835,1.86641193241141,86.598275,70.3812,159.032575,147.9167,814,1218
"ZFP82",0.000175166351147005,89.3899004914005,78.0838824302135,2.41937637076764,1.8521258010534,46.522525,32.6711,112.26825,102.9083,814,1218
"ZNF707",0.591142139530416,274.439298034398,277.7137863711,4.67803736308387,3.87948591682965,185.436475,181.2169,345.5852,342.3766,814,1218
"ZNF746",7.41957606464894e-11,556.918771498772,647.077815763547,7.70542347787561,9.67443129974808,431.466625,444.1221,632.064475,740.7839,814,1218
"ZNF678",0.000150965877972808,53.8575933660934,49.0031257799672,0.994668580883811,0.806663865052357,33.213825,29.4,70.62005,61.978,814,1218
"HKR1",0.243156827497353,605.300335626536,585.944307553366,13.2575287671697,10.2568682138851,406.166175,368.177,712.5174,706.1513,814,1218
"ZNF101",0.00802552014762137,122.49992039312,115.422666995074,2.10367657898638,1.66647516223849,85.253825,78.3451,145.345325,136.5092,814,1218
"ZNF716",0.20857101926791,3.20612899262899,4.21300574712644,0.543301367404086,0.544366852965107,0,0,0,0,814,1218
"ZNF708",8.73469492290724e-08,148.598377886978,126.861757307061,3.06725748208622,2.59692327978231,97.34955,77.8711,177.703625,154.7182,814,1218
"ZNF721",0.0053154767027398,412.931679115479,385.545611658456,6.16342021277807,6.88536271678888,315.9402,273.0758,477.226575,461.0697,814,1218
"ZNF662",4.32969278280071e-05,99.2013673218673,82.2013001642036,3.36895340060358,2.53602551893806,32.3438,21.1144,136.30015,115.9591,814,1218
"ZNF320",8.65192920640467e-08,476.274627272727,409.535251559934,8.44350587730454,8.44259992934071,321.5839,193.1943,604.832775,551.6663,814,1218
"ZNF530",1.18585592943088e-05,79.7339275184275,88.9563857142857,1.37339285192101,1.45100207551567,50.478775,54.2317,98.9635,109.3327,814,1218
"ZFP1",0.642985689760061,206.261902457002,208.234722167488,3.06550682137269,2.81156224986632,149.3184,149.9829,245.192075,243.0982,814,1218
"KRBA2",0.00938205329896169,52.743069041769,49.4409586206897,0.990408544058823,0.799774320212697,32.856325,29.8943,66.21745,61.0433,814,1218
"ZNF93",0.104909267201459,82.0150417690418,76.1438047619048,2.9784047904842,2.18911242105336,40.6333,30.0715,98.071225,94.9739,814,1218
"ZFP90",0.262591360133993,485.966389434889,476.918046962233,6.15724417816683,5.16137782511103,367.715475,350.1063,587.650375,569.1592,814,1218
"ZNF479",0.443131646085532,0.571885749385749,0.393957963875205,0.170735374864892,0.151453152995144,0,0,0,0,814,1218
"ZNF445",0.0100548181717437,500.34158992629,477.33924499179,6.75093149994185,5.73736333710582,375.96895,345.9623,600.880325,572.631,814,1218
"ZNF74",7.16944734964198e-05,357.449285257985,419.126477832512,8.66909401051012,11.2699707745895,224.637575,247.9692,410.287725,487.8049,814,1218
"ZNF829",0.209486978957839,15.1335076167076,16.0608215106732,0.514005487690257,0.496631112880791,6.629,4.8747,17.937775,21.0449,814,1218
"ZNF267",0.958215339842085,435.109774938575,435.507661904762,5.50548737954929,4.99949872799363,328.509675,315.1111,516.140275,531.3464,814,1218
"ZNF566",0.440119851883179,167.75703955774,164.648115763547,3.09491004537205,2.56051078427823,118.8609,110.8589,194.799375,193.7984,814,1218
"ZNF224",2.37289188298462e-09,222.048732432432,194.857936124795,3.84058707966844,2.67109866790275,147.77375,128.0772,278.485775,247.2254,814,1218
"ZNF529",0.557202432221625,298.169632186732,293.290480788177,5.99242037455543,5.48800923446801,199.390375,178.2209,342.39165,343.0233,814,1218
"ZNF284",0.98790201608314,45.5307348894349,45.5127931034483,0.918576460259382,0.74738905458475,28.592525,27.9891,56.257775,56.4103,814,1218
"ZNF749",1.43623712876018e-05,65.5506282555283,72.4333183908046,1.11381782920833,1.05821099733683,43.442075,46.376,79.054,89.6386,814,1218
"ZNF17",0.134490472140745,113.086414004914,116.182934482759,1.37794661550821,1.41789329015583,86.225175,85.2855,134.462975,134.2123,814,1218
"ZNF555",0.0954434253238837,68.1406226044226,66.0160013136289,1.01766548411505,0.78840241921891,48.812525,47.5146,81.686625,79.7511,814,1218
"ZNF75D",5.14308595711555e-11,372.210024078624,297.312681773399,7.20679629255737,4.82687970335787,243.283025,193.0041,457.2282,361.9562,814,1218
"ZNF197",9.34450233192052e-07,297.135765356265,276.786015270936,3.30069997730079,2.56253891849085,237.319975,217.0963,338.5315,329.0018,814,1218
"ZNF732",0.116395823001812,6.30459828009828,5.48881034482759,0.399057696636584,0.330364663755835,1.151425,0.7561,5.967275,4.9841,814,1218
"ZNF546",0.0150579912609607,58.2674815724816,54.1505799671593,1.46059914041362,0.980146246621487,34.674975,32.0549,73.90425,69.4379,814,1218
"ZNF286A",4.36479781773524e-06,232.911867321867,263.888485221675,4.93983781517309,4.39672858944758,149.056875,169.3355,274.871025,314.9386,814,1218
"ZKSCAN4",0.00633027520676432,130.387922850123,124.859512972085,1.6058704601526,1.25810854859847,100.471825,95.8904,157.613175,152.9383,814,1218
