"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF93",0.0970639883134804,0.335045122624544,0.999199288443549,0.99162054195959,0.964619897602328,0.950465625463127,0.888477423676549,0.972954188099093,0.980032646817736,0.938860414770917,85.8036929328622,75.6401952631579,74.2373415254237,81.6104285714286,55.5661333333333,4.82977869588122,1.78421819515053,4.37117250459035,6.43742785005562,6.67922421107255,37.37485,33.1351,33.8563,40.7609,41.654675,98.326925,95.334,92.3567,112.5896,68.960525,566,1140,236,84,6
"ZFP90",0.0321658853438209,0.030605364100181,0.821804404465167,0.999977347998399,0.746115270212535,0.447580690592027,0.993191789726415,0.933935873711966,0.870357702266017,0.992194882594468,500.005009893993,473.592532280702,459.969127118644,497.922166666667,531.053966666667,7.669679168477,5.14381403196931,12.8854525313131,15.8611268134792,51.0600108782641,375.13265,357.9545,319.2721,375.5274,427.06145,596.8785,574.2114,550.5465,613.0998,636.646925,566,1140,236,84,6
"ZNF479",0.966726328974572,0.98113014020495,0.999923098837343,2.82485462244075e-06,2.13624905209819e-07,4.09190477124177e-06,0.999863724391687,0.999992526333868,0.999998401329989,0.511914178925815,0.460378091872792,0.290400175438596,0.240916101694915,3.52469523809524,0.1325,0.164901550963422,0.0925575577606789,0.0999748943096479,2.14572772940767,0.0838003579944621,0,0,0,0,0,0,0,0,0,0.298125,566,1140,236,84,6
"ZNF445",0.000966363814219107,0.170303928673226,0.995244893823285,0.275942736709986,0.998707250605847,0.990434766804114,0.627669469570918,0.32139011542406,0.369555645930772,0.313424543978515,514.144832508834,474.753614912281,480.202095762712,468.586483333333,627.199866666667,8.15092134372339,5.89604834630923,12.7930521889191,20.311143518811,65.7474574087073,401.838575,342.182,335.9873,352.2983,504.40655,601.0761,573.9378,572.631,598.5099,764.203025,566,1140,236,84,6
"ZNF74",0.818009630135266,0.121802901650254,0.373038501399105,6.0954502778543e-08,3.24779361182692e-07,0.000856673882561498,0.779617343085243,0.698289710192386,0.50556501545224,0.0496636263935276,367.393433568905,386.276724035088,430.167255084746,600.009447619048,206.558933333333,8.27642651143932,6.92872029186377,23.8595139545639,130.908713719542,23.6038573626243,245.0642,236.7694,223.6459,220.8889,158.146,437.6369,469.9055,457.4414,537.8035,255.106225,566,1140,236,84,6
"ZNF829",0.875204461638165,0.822293423207122,0.347892251196425,0.919359762989457,0.691868436500055,0.999957217139069,0.641232295590973,0.714134727107305,0.517254591923854,0.5164573697574,15.4358180212014,16.2363840350877,14.0845008474576,13.8412785714286,24.6659,0.612396494416747,0.531890104001497,0.886534440677919,1.06539590652997,3.32180117426274,5.7886,5.4443,4.4967,6.9999,17.769875,19.648675,19.3237,17.6358,17.5171,31.384325,566,1140,236,84,6
"ZNF267",0.767154515888772,0.947435347469326,0.999999241597431,0.401281357504121,0.703370924612536,0.772249146322306,0.64965886715971,0.551575015400475,0.566209841427298,0.366910082614336,427.421553710247,437.526850877193,437.014140677966,461.790154761905,333.461566666667,6.66683033204308,4.99417972387436,11.3661281306842,21.222273489763,37.4471835790505,315.8777,321.4616,319.9585,355.7036,256.023125,514.11115,528.1649,526.5875,531.3464,401.003675,566,1140,236,84,6
"ZNF566",0.972088178879304,3.05615923623659e-06,3.32870936214924e-06,0.999974803196158,0.999789190854969,0.0203927780483488,0.216450778506851,0.182865574171343,0.019235101089749,0.230510366396178,171.366822614841,168.557624385965,136.246005084746,170.306083333333,247.758933333333,3.2537911978947,2.88756179629552,4.3008118248203,8.70719921373977,26.3872627582914,124.171575,111.8143,93.5601,118.209,192.70245,204.4875,194.7935,166.8571,213.6929,297.443325,566,1140,236,84,6
"ZNF224",1.70504958090234e-05,1.24810018986565e-07,0.0481018332632944,0.0415398841570799,0.954066801482823,0.892323263626526,0.500012403844971,0.178918408822614,0.061077934349395,0.137634035336408,225.881881625442,201.22720122807,181.610416949153,193.193876190476,291.356,4.21103945058905,3.03190798343671,5.91035253190683,9.59538563106006,46.350026614764,155.1017,131.888,110.8244,131.8996,194.9233,280.61845,247.2254,242.3907,250.1396,384.6058,566,1140,236,84,6
"ZNF529",0.588989065783284,0.00110670230665555,0.0151297094191665,0.943776855031911,0.999960784336716,0.458528127991522,0.837396630174078,0.73694075845556,0.400758146270304,0.741474006055838,309.74084664311,296.007968245614,255.016796610169,293.632047619048,387.737866666667,7.67965634516452,5.71585187804697,9.15736188706489,16.3207500329244,50.6413322451971,208.59015,180.1917,166.7689,199.614,298.5802,374.5255,336.818,303.2539,348.1632,491.753725,566,1140,236,84,6
