"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C12-small-various","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C12-small-various","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C6-UCEC-C1-LUAD-enriched","p-adj-C6-UCEC-C10-GBM","p-adj-C6-UCEC-C12-small-various","p-adj-C6-UCEC-C2-Squamous-like","p-adj-C6-UCEC-C4-BRCA/Basal","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","p-adj-C8-BLCA-C6-UCEC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C12-small-various","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C6-UCEC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C6-UCEC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C6-UCEC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C6-UCEC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C12-small-various","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C6-UCEC","count-C8-BLCA"
"ZNF714",0.893378874671107,0.998188382758437,0.999871029220596,0.781099590659651,0.95911373175987,0.999832590000693,0.991558487721121,0.999993486998852,0.999999688514112,0.998356619686031,0.13454005443878,0.0689760337994776,0.190761327105132,0.0982161653128563,0.152309181430158,0.999999999771592,0.985630976203455,0.999627097970648,0.999990409742608,0.998315378080145,0.362268252103145,215.126838811189,121.697233333333,163.58835,197.678381603774,146.96255,560.6027,218.66415,7.94191555138005,4.94925349796423,12.7336622595714,9.31126763148972,44.4964141139579,0,13.1591694079642,84.494,111.885225,141.533,90.53285,69.8925,560.6027,195.8718,274.5173,132.033225,185.6437,248.2381,224.0326,560.6027,241.4565,572,6,4,424,4,2,4
"ZNF394",0.999935017392337,0.216003045573082,0.654842758543365,0.353056305693591,0.995768109398719,0.118918524899196,0.986696564045573,0.984842211707639,0.279876409122618,0.998680932010744,0.996824927463894,0.99399454437566,0.508262252034124,0.999636736404778,0.999999999755604,0.999999969677934,0.999999618427838,0.671794872449915,0.999849252892758,0.996371578696767,0.998246890989464,437.663341258741,419.008166666667,260.9827,457.730631603774,496.1358,500.9971,431.36955,6.6839270412169,59.853996281845,36.0852578497554,6.53156891017301,17.6348175622356,0,67.7577409895541,344.7118,303.525625,198.4812,374.488975,465.5914,500.9971,314.0097,484.123,544.185325,323.4842,521.7815,526.6802,500.9971,548.7294,572,6,4,424,4,2,4
"ZNF333",0.232476275221046,0.842122177449392,0.999358665602749,2.373660009658e-07,0.788607994970546,0.997233192172793,0.998402983067523,0.937709039299159,0.997811644121738,0.999993870477044,2.26919819948934e-05,0.0341292346604612,0.0206979062476482,0.000264554592630417,0.00420967369163172,0.999999999989456,0.7472305759425,0.963550755186223,0.988789995910662,0.999716874899451,0.00120522613331608,142.094573076923,227.163833333333,201.167,174.973528301887,165.81365,451.5843,141.09655,2.47847618746668,23.9972610424977,19.4407114692338,5.7528659619742,52.8969182656939,0,36.582443034068,102.6382,178.977975,167.4947,122.340025,74.1935,451.5843,77.7339,172.6619,277.124475,234.8393,208.9404,257.4338,451.5843,204.4592,572,6,4,424,4,2,4
"ZNF382",0.000308020704119061,0.999999821830312,0.105856188718173,9.15600928408367e-13,3.91075734351709e-07,0.892974039346427,0.799469604801517,0.00236294460852882,0.934831860079321,0.999924888973128,0.0068307617219161,0.970423427887255,0.0660234415798987,0.000312985386988873,0.00374116225622456,0.94145124933384,0.45139594220318,0.994329211074231,0.329029030047719,0.586819727116795,0.23974998849483,33.4386555944056,78.7552333333333,34.8809,19.5170589622642,15.5268,97.7177,46.85895,1.22764494944221,26.0957722544306,13.7076232961809,0.854885956179527,0.968505076565597,0,21.882527830231,14.7757,35.20005,11.1386,7.706175,13.8493,97.7177,8.9573,43.956,131.409525,58.6232,23.00235,17.2043,97.7177,84.7606,572,6,4,424,4,2,4
"ZNF577",0.996206716938122,0.883709278065872,0.997835772107885,3.30680218447732e-05,0.99999950870805,0.996519336676911,0.997766926746329,0.999999999386772,0.999186647664699,0.999999998043003,0.993376258301287,0.999957502786971,0.999999042025203,0.999980298077109,0.99998613164531,0.997059162416718,0.999999992902679,0.999367348940847,0.999999999979959,0.999999999994188,0.999991000967597,98.3603248251748,71.0127666666667,32.12605,65.0851608490566,67.9642,46.0891,66.42655,5.73518594194467,1.28045999304069,7.56187401822458,2.28356772311917,6.07972927467444,0,9.57099521997756,47.815,68.96265,19.0285,33.901825,57.4338,46.0891,49.8491,110.1549,73.5561,45.2236,87.4072,78.4946,46.0891,83.004,572,6,4,424,4,2,4
"ZNF75A",0.945723372659704,0.349470002105151,0.958492129771757,0.000480864150596227,0.999790592301486,0.706206871737588,0.998938471581449,0.944109359911494,0.517784299254958,0.94606543372589,0.775543590003945,0.990363714309581,0.999999999802341,0.938585285551025,0.762651065070753,0.999996717780885,0.998646220888064,0.820846081730066,0.999835770629674,0.999084212632282,0.934709014297216,298.979332517483,244.498166666667,163.48095,264.125969811321,330.7273,167.5161,287.1298,5.54587987914308,13.4948847141591,45.3502574270625,6.00546548512979,49.4015531334795,0,27.9434066186164,200.4155,216.545225,84.932,187.67155,245.1613,167.5161,238.7304,373.9782,268.99925,242.0299,319.551425,416.2933,167.5161,335.5292,572,6,4,424,4,2,4
"ZNF496",0.998735648421584,0.0259615600872056,0.328227258598599,6.10572297166101e-08,0.999545860234774,0.197308094100338,0.999991019652136,0.998943009354939,0.196796646588656,0.957869686421516,0.000289243031347253,0.00800934027298217,0.59801480361482,0.00275124968927964,0.00438487795057119,0.9998777627017,0.999999996148328,0.408441286800369,0.999549926255435,0.999701664836111,0.0137724373138821,306.823498601399,340.241166666667,561.5341,368.234569811321,289.30975,800.7977,334.0829,6.81957727845579,63.6609374127896,39.4111995454761,7.64667776669728,24.8682947473451,0,1.08859393255703,210.4905,214.359875,493.2719,262.77655,246.2366,800.7977,332.1974,353.2092,473.24315,629.7963,442.036425,332.3829,800.7977,335.9684,572,6,4,424,4,2,4
"ZNF2",0.502274577614841,0.999999884107205,0.865853595398508,0.158865744268108,0.760204401748491,0.999552398151422,0.999497534443929,0.730218353404299,0.999986853099487,0.989152181852635,5.86246085010345e-09,0.000101151304389258,3.38641626851377e-06,2.42595612487406e-08,1.21975073830161e-06,0.539006138355903,0.99998998114042,0.822059641334778,0.749653870985142,0.686087682810185,0.000675108764218169,117.676886013986,146.9047,115.66325,123.794892924528,109.39055,289.8294,152.37455,1.67337633077834,9.22546843060015,1.39750519408695,1.73196316006952,27.1498675411287,0,15.4560419838813,92.4629,128.075075,113.2427,96.623075,62.3656,289.8294,125.6039,133.0716,165.955175,118.0838,145.918325,156.4155,289.8294,179.1452,572,6,4,424,4,2,4
"ZNF589",0.999999992977797,0.999999784684601,0.999999998838135,9.16600129130529e-13,0.717149043921969,0.83905414962627,0.977905552790346,0.99589123360494,0.998426290874744,0.370118684828813,0.999418673792108,0.999587716796997,0.999511686655649,0.99961159580686,0.977823512113904,0.991769163121729,0.998676201495793,0.999556547992935,0.464695003307987,0.999999884354289,0.987105925583348,224.374584615385,219.4526,213.7176,335.051114150943,145.64855,281.6308,159.18565,5.40548286141015,5.73968772716194,47.2911069594838,11.5256153069047,10.2142211548817,0,21.4168948381295,141.8242,207.77015,131.807,184.659075,127.957,281.6308,122.0905,277.3212,229.274,295.6282,425.425625,163.3401,281.6308,196.2808,572,6,4,424,4,2,4
"PRDM9",0.999826725119981,3.46955131291793e-10,8.78085551603291e-07,0.952282237050751,0.999994193761812,1.55478518948371e-10,0.99984169009842,0.999999999108637,9.04321549644038e-06,0.99998894458351,0.101387937980907,0.154470139922682,0.585547173074751,0.0804977046214059,0.196504136545765,0.914582188588312,0.92277321381054,0.00120646387353629,0.865469692240921,0.938661903999471,0.720963148369394,2.23076188811189,0.5469,41.1346,1.49564764150943,0.20365,23.9309,8.7586,0.57196313373779,0.345889930469217,16.9798714168669,0.334960307026712,0.117577382320467,0,4.83195987290182,0,0,11.7246,0,0,23.9309,0.3894,0,1.230525,70.5446,0.491775,0.4073,23.9309,17.1278,572,6,4,424,4,2,4
"ZNF12",0.897842188300659,0.919339031855747,0.660177886506063,0.322476570733518,0.979133700921741,0.800987921003631,0.0875855483015818,0.0593539804613937,0.912354193556935,0.0413137024270147,0.563649185319975,0.32966913385339,0.98498521887843,0.433849842763742,0.999999396814299,0.894580427052561,0.999997563596524,0.648555564145647,0.968902333948535,0.0762794913746858,0.324965630709982,765.914134965035,889.5151,622.66065,800.819844339623,416.9886,447.3743,918.13175,10.7615643262333,112.006384831586,13.2972138573274,12.1195848865299,50.1608264724908,0,18.1075230951346,588.7097,667.79205,599.6292,611.5281,330.1075,447.3743,886.7686,878.1337,1123.484025,645.6921,956.17105,503.8697,447.3743,949.4949,572,6,4,424,4,2,4
"ZNF202",0.999978478197262,0.0349742563834046,0.142299534778366,9.09716746377853e-13,0.669442377666194,0.445543185708266,0.985376347565012,0.986895777249542,0.670779970697577,0.99990688559246,0.00143353662952306,0.00660071713315147,0.760764311575834,0.0250573024558991,0.0777217016778211,0.0478820451022693,0.17183334396228,0.999999983891868,0.516691215631302,0.719125619843835,0.723515308118369,249.470922727273,239.3003,400.75255,304.580346698113,288.6177,525.8143,395.50505,3.80963785201275,12.7731470855593,3.61401061253284,5.24104661900565,30.6768137330677,0,30.030094829035,186.974,212.67585,394.4929,237.1552,235.4839,525.8143,343.4914,296.1201,263.19855,407.0122,365.094825,341.7515,525.8143,447.5187,572,6,4,424,4,2,4
"ZNF3",0.959646367609056,0.637938897264894,0.470682829644018,0.0352103844422317,0.998951891162027,0.378981677460572,0.999996457340869,0.999159351719636,0.84469719106368,0.999993663134133,6.00753974576707e-05,0.00637191039732266,3.54064807310817e-05,0.000219517935693747,0.00369247627904201,0.999998985682111,0.990295188357771,0.93510869342729,0.99817375478753,0.999984288968702,0.00172875314976906,766.234707692308,904.468733333333,476.68,834.403000943396,798.63415,1918.7968,739.96505,15.5278404080289,114.137397705668,45.8430547493293,15.1301379417521,9.76515811550603,0,225.448149842724,551.7462,673.831275,397.2775,613.39505,781.7204,1918.7968,349.4774,873.145,1095.749625,556.0825,999.922575,815.5479,1918.7968,1130.4527,572,6,4,424,4,2,4
"ZNF606",0.479343308898734,0.254924245633228,0.0462840546540685,0.00293567345775914,0.163680013751361,0.553588580777748,0.681101459073173,0.177353284365542,0.99908639535356,0.92342641189524,0.999584028913623,0.842806581668156,0.958741510718382,0.999999984111924,0.997227572198406,0.479435093393618,0.999968888129518,0.0482027633303114,0.206295464478388,0.165271876278225,0.777205451180855,249.989659090909,338.067033333333,120.93425,222.526855188679,159.2912,216.4857,357.6674,4.53946816680985,44.5867887862961,1.16217722436526,5.80313639776183,0.435091162861305,0,37.095101205595,173.9696,244.81865,118.9213,142.95715,158.5376,216.4857,293.4168,310.065,424.10945,122.9472,269.530675,160.0448,216.4857,421.918,572,6,4,424,4,2,4
"ZNF91",0.684053690515062,0.499588412485537,0.999454138803993,4.91736207308691e-10,0.9982166261556,0.952393526711628,0.997524589173249,0.997612821622397,0.969194066205494,0.999952161396556,0.946496164420863,0.61718721574612,0.461476060301172,0.654321697465689,0.902894593859224,0.99820149857275,0.78176001904219,0.607672102824127,0.800133276791136,0.98581372459098,0.99840123665802,320.112754545455,190.138733333333,133.9034,234.231258018868,263.0609,465.1008,374.00475,7.92167910452016,43.1615911463009,30.4081726528138,10.3128216803228,4.74708938333094,0,43.7662392285138,203.368,103.855725,81.2349,96.826325,254.8387,465.1008,298.1994,398.8571,260.40015,186.5719,304.788975,271.2831,465.1008,449.8101,572,6,4,424,4,2,4
"ZNF226",0.829388070693521,0.879975145296676,0.536586215816567,2.1524981796972e-10,0.192101128507621,0.999837850687582,0.97642608914741,0.723349109556375,0.999976120406647,1,0.996360740874369,0.999999251399911,0.88689388057232,0.879694841533714,0.952054510165044,0.404052059722243,0.991908864959231,0.240685477125556,0.059385084913727,0.382892673447673,0.99434743933151,291.402340559441,359.7368,214.7415,236.872931132075,237.23255,345.2249,416.52955,5.89201794879673,50.7362970001162,38.3988158484521,4.6765232523205,55.6406022149368,0,43.7228802232976,202.0635,256.720675,148.2328,168.9196,140.8602,345.2249,340.7993,337.7292,464.8549,281.2502,279.556325,333.6049,345.2249,492.2598,572,6,4,424,4,2,4
"ZNF229",0.959923229312596,0.155019544254106,0.135524854712281,1,0.960207812720128,0.156193938474162,0.926579591383327,0.999983718742678,0.136795024549348,0.926901373432204,0.99736898013829,0.999999999999259,0.460016031921971,0.997373023700824,0.999998227609444,0.951632097277726,0.800042106665919,0.937523011302638,0.951972413654489,0.744050285669476,0.93950179918485,136.153878671329,73.0005333333333,335.9145,136.175462735849,48.34985,71.1279,216.442,6.20456463238093,10.1532352081711,24.709840965966,8.37395503963767,21.7067246732627,0,102.478171670459,21.2097,54.83865,293.1158,12.6228,10.7527,71.1279,38.9446,204.142,93.950475,378.7132,198.2451,85.947,71.1279,393.9394,572,6,4,424,4,2,4
"ZNF180",0.979075297899983,0.848490459819207,0.999157060534687,2.61435593840176e-07,0.999999999451537,0.997517442499426,0.962581342689438,0.857829306925029,0.677271483522357,0.623293087664306,0.197588900855273,0.644876286273086,0.890750581374334,0.491394605305579,0.15244435266089,0.467654272942796,0.964214680931955,0.999490205060879,0.899857543848459,0.388615553637612,0.978904105911437,157.797270979021,181.614333333333,202.42705,182.81924009434,125.08815,273.6539,223.3129,2.72652206491968,19.110944962938,38.5417966426169,3.50667193314096,22.5551408938369,0,4.17949633369062,117.1004,142.2291,135.6707,135.3761,86.0215,273.6539,216.0738,188.4444,220.722075,269.1834,221.308,164.1548,273.6539,230.552,572,6,4,424,4,2,4
"ZNF641",0.97187521632231,0.218507613107499,0.871398757134089,0.00355652999071687,0.752610546981895,0.0703181984745762,0.899447343330344,0.99986162368416,0.98178717735921,0.641158783766484,0.999528017168164,0.982238990141383,0.605624135822717,0.999999956508848,0.9452002429824,0.937948896819999,0.999978312810333,0.970071099914356,0.719003340114114,0.999999966533298,0.960749936192236,186.92602972028,155.105266666667,85.5817,207.511339150943,135.9131,212.9404,141.0976,3.74845759581506,13.8066555026351,15.3804957011578,3.96098451735193,1.48944822445539,0,11.08570251871,127.6784,126.26285,58.9419,151.1254,133.3333,212.9404,121.8966,241.0707,182.424575,112.2215,267.7347,138.4929,212.9404,160.2986,572,6,4,424,4,2,4
"ZNF610",0.983405021093187,0.936690870297182,0.827745776259433,9.14934794593592e-13,0.178005018309242,0.999966703874715,0.497954143259187,0.431027177518632,0.997594905098604,0.998395149371992,0.462186717187718,0.868810766227065,0.297994590232041,0.0620853587937845,0.108951434691671,0.721371619046556,0.993806572589566,0.513609280830493,0.0619831553260674,0.19046773845099,0.993397168604426,68.9671146853147,83.4000333333333,45.81205,39.915329245283,28.41465,127.8529,102.2553,1.94592381971571,12.64053306056,2.75733828310927,1.8709673525255,5.23070683631763,0,23.0319456136471,36.1226,57.0177,41.0362,12.46935,19.3548,127.8529,62.3628,96.0799,107.25255,50.5879,54.445325,37.4745,127.8529,142.1478,572,6,4,424,4,2,4
"ZNF528",0.957253961810608,0.999874406860546,0.999825192405345,0.000122582295009277,0.999965321635843,0.999984352204725,0.813796253036438,0.99941588004023,0.990362329690179,0.985409730863743,0.836494881645833,0.994574514511775,0.973726869776625,0.969311177259638,0.999949738146237,0.996092575891544,0.925073453861577,0.993475939374307,0.893377996702957,0.791397901627624,0.773750796197191,237.953987062937,178.948833333333,212.9668,195.397836320755,137.05515,100.1551,283.5597,6.04034727069377,20.6117079167588,20.9346630257889,7.25762074876842,23.8770420701735,0,95.7598929980605,132.0076,135.847075,176.7069,86.1141,95.6989,100.1551,117.6987,315.5384,218.61505,249.2267,269.155775,178.4114,100.1551,449.4207,572,6,4,424,4,2,4
"ZNF701",0.999476587902832,0.540757801321091,0.918716776586087,9.20707954321642e-13,0.975026520726087,0.990768527141341,0.942484341547223,0.998278026000488,0.998211658238389,0.999999999903466,0.959558664900255,0.995992843969158,0.999978491088559,0.999993207347294,0.999996167175331,0.0122224796828706,0.0546095289634446,0.00424475098188437,0.000168917126840307,0.0271117418508736,0.083167228096386,142.040093006993,129.156866666667,76.64305,103.017888679245,104.1839,92.3997,264.9515,3.14705374532038,25.1087787768962,29.2444943177487,3.30367358576747,11.1068912735893,0,15.1387591434481,95.8374,87.89965,25.9901,55.76795,84.9462,92.3997,238.7304,172.1377,179.528575,127.296,139.6531,123.4216,92.3997,291.1726,572,6,4,424,4,2,4
"ZNF283",0.7878675301044,0.999854849365492,0.902318365585884,6.51535822292493e-05,0.992995701973296,0.964723425424686,0.926032131720847,0.999999999197844,0.946171953047841,0.998747547503384,0.153810602409323,0.0580989448737251,0.509654478972332,0.0520599089875454,0.0989909046449486,0.461268540585351,0.196943895791984,0.921797543001212,0.151551539839855,0.321586107446877,0.965642478465943,53.1467346153846,38.5255,57.5315,45.6447778301887,39.26595,97.7177,77.33545,1.14043346882553,1.61656781154807,1.59729725474002,1.05685179720723,10.2540583234558,0,17.2183459455557,35.5705,35.232675,54.7649,30.25615,21.5054,97.7177,47.5124,64.9867,41.297925,60.2981,57.7753,57.0265,97.7177,107.1585,572,6,4,424,4,2,4
"ZNF558",0.999996641672031,0.999827828931586,0.999998455658891,9.17266262945304e-13,0.855235532385225,0.979513220776913,3.16702220004572e-12,2.623060182394e-07,8.78514348912063e-06,8.38309044404184e-09,0.0439862254497461,0.15719564145274,0.272919879667368,0.330059735862925,0.472059003836965,0.952186451030581,0.99434578939159,0.999290792164115,0.99999426874443,8.37537072106986e-05,0.501846522128346,305.968322377622,321.946,344.0068,433.869682075472,1101.9458,753.1575,412.4736,6.06753355620106,38.9322763485688,64.9035810663017,12.4945973714206,618.205306288291,0,37.0706792892082,205.2672,259.353075,231.5905,298.357525,31.1828,753.1575,348.2653,372.4832,399.40155,456.4231,502.822,2172.7088,753.1575,476.6819,572,6,4,424,4,2,4
"ZNF597",0.352479633675064,0.26449581193261,0.999573291799514,9.19486708994555e-13,0.995166627398555,0.936546654382309,0.822811696765832,0.999961680371072,0.995502018072054,0.999997855305829,0.883769143730715,1,0.99993333711331,0.999746997269406,0.999991688974821,1,0.836303845576091,0.681555116234656,0.900510528569589,0.96179312369295,0.953760687384491,63.7678160839161,32.5881333333333,22.76215,42.2092400943396,39.094,32.351,63.69985,1.66228637440791,9.47049435853858,3.471405096043,1.51489920328416,1.64054078990232,0,12.6891485538169,43.0438,13.210575,16.7495,13.1481,36.2525,32.351,41.7216,77.8523,49.05555,28.7748,63.00495,41.9355,32.351,85.6781,572,6,4,424,4,2,4
"ZNF30",0.999209212768786,0.999213356779608,0.999999992918671,0.043202788052949,1,0.999999969054444,0.598148321600874,0.943561734210803,0.973646899511309,0.83226763329882,0.21550277426766,0.251854157877811,0.294022981290153,0.117114356282522,0.0530776314504526,0.999999788407932,0.999993329271797,0.99998000820191,0.999970255699527,0.914714467547773,0.415014984137528,85.0902800699301,75.5671,73.4577,75.5573669811321,42.19935,167.9592,82.1991,2.33990285686172,3.46234374973562,4.21309811935746,1.94517568020782,21.259797829883,0,0.464709231670732,51.4435,68.35875,66.1604,48.414375,5.3763,167.9592,81.3942,104.6832,82.519425,80.755,95.72885,79.0224,167.9592,83.004,572,6,4,424,4,2,4
"ZNF354A",0.999999998638962,0.977405203296278,0.995402374400695,0.130723507306099,0.999845891186956,0.998324311425795,0.996014523859166,0.998609172511617,0.939969604766755,0.963354970121925,0.963729522129889,0.984894502342629,0.999963032289703,0.991539843818161,0.91527522395087,0.999896207126198,0.999953022384979,0.979603848661473,0.994625845988778,0.999993023798029,0.960270782800927,242.886568881119,245.6093,300.39725,264.8321,201.3928,332.1516,220.95945,4.72794707427081,22.398705202221,33.0267159312099,7.59242190589002,2.92069954177648,0,10.9345810857496,170.4641,201.82075,243.1933,183.515625,196.334,332.1516,202.0202,284.2817,292.453,357.6012,299.807625,206.4516,332.1516,239.8987,572,6,4,424,4,2,4
"ZNF764",0.999997894399573,0.52969247480139,0.727189396673691,0.186699946553089,0.998049921349113,0.735805149303387,0.985322117949097,0.990881187459219,0.990638354082109,0.999033834856376,0.995166282934659,0.999140790834704,0.690037719474375,0.977335766330285,0.956001280602489,0.939834783687744,0.967460555592361,0.998129323678934,0.989519073512411,0.999996534298235,0.91469473193649,196.469158391608,202.245766666667,120.99145,183.645061792453,163.56895,234.2123,152.7475,2.70543635879253,18.5103371601324,15.7278007555888,4.97020232121766,10.479744543682,0,11.868012133462,149.0747,164.279575,93.7501,138.37865,145.4175,234.2123,132.1915,234.1772,240.3166,148.2328,202.429025,181.7204,234.2123,173.3035,572,6,4,424,4,2,4
"ZNF747",0.999996317045448,0.580079323428805,0.755472728134086,0.23050579656194,0.998028034119642,0.771957527871248,0.998859538953114,0.998750637539998,0.974159289110787,0.999994325620244,0.933698872647995,0.980278714052924,0.480738485721876,0.856189530945916,0.903966496971691,0.824581693502495,0.966831709246054,0.292619648559765,0.648122827486896,0.843917624160291,0.999999923828395,240.218418181818,246.972066666667,163.13395,227.133697169811,218.2437,307.31,299.8636,3.49802639647381,36.5765671907818,28.3277775603294,4.52654474252542,46.0535566574758,0,3.38737176436245,183.5288,170.825625,114.0688,175.288925,138.4766,307.31,293.9965,279.2809,314.932125,212.1991,262.68375,298.0108,307.31,305.7307,572,6,4,424,4,2,4
"ZNF778",0.393882844472316,0.745905791811683,0.17613704043137,9.15711950710829e-13,0.99600314040732,0.113490687957477,0.936998037892591,0.999272552098271,0.533496883734282,0.999999974246844,0.999388802872505,0.796024287547328,0.998837069013054,0.868742604755982,0.957056893040478,0.999009886618843,0.970391400659089,0.797000177158069,0.994503126031032,0.9996202024159,0.995094556264047,92.3296566433566,51.3648333333333,129.23005,63.9820726415094,66.00095,107.9105,80.32225,2.50572278847386,10.047872584538,22.0921059779468,1.43767404866676,6.59244518122828,0,0.280505628285779,52.9532,30.61625,90.9654,45.42895,54.5825,107.9105,79.8364,111.7353,71.873225,167.4947,76.651225,77.4194,107.9105,80.8081,572,6,4,424,4,2,4
"ZNF212",0.999995540607822,0.99969247240394,0.999501352368911,0.816637825676228,0.999999999994051,0.997550748316436,0.575262470615488,0.876247086167799,0.725758689854963,0.693182916080301,0.99998640778572,0.999940416623861,0.999999999691669,0.99983388906927,0.889896853492883,0.996529289770538,0.996903570990848,0.999999030541047,0.986511308281787,0.628565023032946,0.99999848913722,383.163995104895,395.957433333333,351.07725,397.298187735849,525.13855,356.5256,334.0117,7.48977033608963,73.5352313465442,25.0413266230213,6.483766619616,43.6916455737345,0,33.3541024013539,277.7143,271.145125,307.7044,309.7467,449.4624,356.5256,276.2407,444.0344,545.2159,394.4501,481.370625,600.8147,356.5256,391.7827,572,6,4,424,4,2,4
"ZNF282",0.998770548216191,0.96840345384168,0.944165065829472,9.15711950710829e-13,0.522585586637518,0.999998269013712,0.948280656599241,0.922435008566497,0.999999989703535,0.999999992553544,0.974212805079005,0.998622481868387,0.868315080230711,0.64210056442896,0.84212824953741,0.995495561570529,0.983074331575498,0.99999403810085,0.999356957781049,0.999965456289879,0.928934265482419,730.307945804196,663.9865,878.5562,905.078725471698,894.40905,529.3596,832.60845,13.461624594324,132.919265829636,54.664043102116,15.3303586629247,136.453589564001,0,222.838815301122,551.5456,447.93225,783.8753,705.174975,658.0645,529.3596,446.6403,846.5909,929.550675,973.2371,1050.933625,1130.7536,529.3596,1218.5766,572,6,4,424,4,2,4
"ZNF160",0.98233210453027,0.971759772954742,0.999997244874465,0.234045441321783,0.899468056375462,0.894041696225118,0.920853656334819,0.999857385384686,0.999998828373744,0.791772720839542,0.986916098745276,0.999973977110329,0.999999824361492,0.956459417714539,0.999999999999536,0.00198701015899316,0.00722082181395733,0.0120336447461681,0.00620291648724958,0.00700348518525229,0.0589589711065779,472.210018531469,400.253233333333,375.7281,503.824375471698,352.45055,354.9745,887.64155,8.16070131280751,50.8631172190135,29.3226386766835,11.4870435951939,7.93328344639427,0,30.9745243993754,332.4847,315.17355,324.9398,346.4141,338.7097,354.9745,833.9921,583.0081,502.962675,426.5164,626.021925,366.1914,354.9745,941.291,572,6,4,424,4,2,4
"ZNF415",0.171862122080043,0.669950529449901,0.0709928289298765,3.71482489214259e-09,0.00976891707416627,0.985486574755415,0.963413677560895,0.239545178270121,0.999177355224308,0.999999581375588,0.908778349107102,0.271256016745255,1,0.997451074417178,0.999699986714635,0.0263438276350011,0.973591731778943,0.0125057013000708,0.00139433756156548,0.0543048768478868,0.079743560172255,126.952265384615,214.9019,56.4283,91.0899405660377,85.40065,55.6171,264.95875,3.32412097501566,20.8897926908175,28.8275608208534,4.68779129892372,41.2355975286018,0,28.4773112800495,55.9486,172.011425,6.4975,23.540975,13.9785,55.6171,215.6346,175.8958,251.6327,106.3591,140.937025,156.8228,55.6171,314.2829,572,6,4,424,4,2,4
"ZNF439",0.151290026320518,0.982633006710953,0.272407734099016,0.0692129060282026,0.0487638647155743,0.999291586741583,0.431280219425478,0.0287195167239855,0.983191853206537,0.675482782869778,0.0350327641695241,0.802562246458574,0.044818767741707,0.0156549239479504,0.00493597433811621,0.0936300172750705,0.998707122738495,0.154569381429336,0.0344009774485162,0.0154835292864364,0.966329440009541,85.4515979020979,147.153133333333,60.87235,74.6252608490566,26.4514,215.1562,166.79185,2.67427299606984,17.3854686387352,20.9431212072325,2.59035368575893,4.71799092976378,0,43.557353901121,34.8004,111.10645,24.5978,34.514075,18.2796,215.1562,91.3483,118.6579,182.40505,97.1469,100.1534,34.6232,215.1562,242.2354,572,6,4,424,4,2,4
"ZNF440",0.999813540757314,0.959074279897908,0.998465737308952,8.5087492607272e-13,0.299526255084777,0.170472812225393,0.985759225712391,0.999751596617016,0.99999957628293,0.250530234253978,0.999999984770599,0.999980551405676,0.995944359362634,0.956969496153178,0.998570057100065,1.16440190822686e-12,8.01099742098188e-09,1.23750609759554e-08,7.69811214773597e-09,2.74944735867422e-08,0.000168790202311087,261.137091608392,227.092566666667,149.83235,432.08016509434,170.83855,273.2107,1154.7605,6.74495631130799,34.9670708143978,8.26329686026306,13.7505482360755,32.8281651736356,0,523.187770266355,150.8728,161.281325,135.5199,256.55785,113.9785,273.2107,248.5727,317.8838,300.0461,164.1448,552.197,227.6986,273.2107,2060.9483,572,6,4,424,4,2,4
"ZNF562",0.999479656344734,0.999127759550927,0.995148817485849,9.16822173735454e-13,0.426533566762522,0.985931380208945,3.62605488057888e-06,0.000279409672343967,0.0125945840084912,0.00138433811126426,0.999999999994067,0.999985467975105,0.99997479577244,0.975893146255631,0.0399138407565682,0.40003068550888,0.514201086120293,0.928835287671667,0.988916040444537,0.246166667546805,0.910195371048965,463.016421328671,420.5163,519.876,614.202249056604,1090.4003,466.4303,704.34775,7.73768180196303,35.7066641715707,79.8926910199759,13.8301941053616,472.478807448295,0,166.029338598697,339.03,346.5181,381.4978,445.80175,272.043,466.4303,416.7765,551.2502,485.476,658.2542,725.64535,1908.7576,466.4303,991.919,572,6,4,424,4,2,4
