"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-[Unknown]","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-[Unknown]","count-1","count-2","count-3","count-4","count-5"
"ZNF586",0.425878448892872,0.32576743526195,0.99573519213728,0.527842540742779,0.984863720938343,0.620579613760877,0.46461210389025,0.998895182699331,0.769806772134715,0.99724191682084,0.186345239263112,0.807200591189419,0.876277197444972,0.641031747169317,0.705731962262459,214.95896,166.04434893617,162.504351984127,170.79835733945,168.565467865707,140.9029,66.3467806697158,5.05799205523283,3.89927746695939,3.46803932371458,2.82388220508806,8.7728909380907,108.0139,123.2065,111.4808,121.3873,111.3862,99.5079,133.0443,199.7154,186.97395,209.4663,212.6336,172.5594,10,188,504,436,834,18
"ZNF446",6.37605317321821e-07,8.95307654957822e-06,0.246933424391298,4.20076846963102e-06,0.616660924454417,0.975244694002823,1.02238922529141e-05,0.128087569467491,0.999850723726991,0.890756830840529,0.000968942663311156,0.956213526932825,0.999998170747809,0.999620724909259,0.999999972259322,370.1753,200.075991489362,217.837833333333,213.152233486239,219.215098321343,220.251066666667,99.4389957265548,4.82505202619133,3.884125697438,5.1657303475791,3.22448643726455,25.3118899447325,202.4575,161.7538,156.1247,155.7659,155.5498,136.9487,318.3395,236.1576,265.69705,250.1657,268.3093,317.4776,10,188,504,436,834,18
"ZNF8",0.641406612808764,0.999981173824102,3.2695394021065e-06,0.932340269493028,0.2307197117631,0.00177619388811212,0.999790164584358,5.83383046626196e-06,0.991487626160924,0.00325138532791625,0.99998753124258,0.207959003520222,0.996862079045094,0.649958037101793,0.989317886303669,114.25774,88.7592978723404,111.501829365079,98.6541224770642,109.788097122302,117.390622222222,24.0435537230677,3.1347622223456,2.15240819703516,2.09200273288159,1.9854559992814,13.4869819453508,76.5869,62.3401,79.0086,68.3492,71.0105,73.5592,102.8136,100.6498,132.240075,117.2152,131.7461,168.5457,10,188,504,436,834,18
"ZNF264",0.896528305537316,0.994217021876831,0.348253773192042,0.839229538898029,0.998060344110362,0.0187337155146101,0.974579211062054,0.792606599026789,0.849474924755513,0.157420537963261,0.999999999999,0.735179981034442,0.979904234307941,0.612086774043637,0.917999559828622,574.5241,666.188906382979,620.932892063492,676.257747247706,638.552836690647,575.1539,87.3333038084759,19.7852948150899,11.3518009171431,13.0255920741153,9.33677976816658,44.9097097178138,438.1533,445.8574,448.243775,463.7625,444.2828,475.1812,563.8166,808.533,734.830375,858.3276,790.1625,651.648,10,188,504,436,834,18
"ZNF213",0.99868939710304,0.978976071210462,0.000358111428887642,0.998197988745396,0.0278290925812379,0.696667205186484,0.994149007853744,0.00237117969585754,0.913396625456865,0.988324006614831,0.999708596536015,0.999999918857673,0.697942644643758,0.901054382148574,0.828665756670454,518.69778,543.633774468085,474.221382142857,492.441381192661,485.218574820144,540.950811111111,45.387638212836,16.8190169095201,7.94888760774949,8.77941649571412,6.72127363432058,61.4001292732426,405.8019,397.1715,356.293825,374.1412,357.5702,366.7546,582.7526,666.5274,531.2271,584.3599,585.2459,576.8657,10,188,504,436,834,18
"ZNF343",0.365392787423263,0.999926708336717,7.44176720246514e-10,0.655315906971117,0.502567887374475,4.86206042094040e-09,0.987588815212467,1.51678917659215e-06,0.164471498583837,3.63190861428775e-05,0.629391405562551,6.69982641776645e-06,0.0503945937963239,7.91127740112918e-05,0.00801913113859609,279.99714,203.430212765957,271.474586904762,221.739643577982,255.333173621103,353.718433333333,38.3405247010616,7.13513225636714,6.00076422791491,4.97627455915041,4.17591130041922,52.9436855638794,218.046,141.8595,180.016775,153.9409,171.4868,206.3325,358.5714,231.7627,334.390875,263.8609,306.9503,343.9038,10,188,504,436,834,18
"ZNF302",3.65527653878317e-06,4.38208104247551e-08,0.0937743144432507,7.89036237458518e-08,0.22261341557777,0.997957503496141,4.79690521748566e-08,0.0931401584769342,0.999936908792251,0.999769937344504,0.0126551733020766,0.639275658039643,0.120265042074032,0.160622519189135,0.130192381917882,912.05828,493.640705319149,437.978640079365,445.116823394495,441.00120383693,588.142688888889,249.687322035274,20.6356439274912,10.6056137115465,9.53932068286332,8.77177273789928,101.542820141462,251.7422,341.7476,295.54265,310.7741,280.6496,347.6252,1586.5531,571.6846,526.5075,554.6506,514.4883,587.2061,10,188,504,436,834,18
"ZNF268",0.0182913769516704,0.135631109459106,0.0442968833122833,0.035009485583084,0.935342363519383,0.11719784898871,0.129156774902156,0.0307598501717024,0.99999984076509,0.069326132779053,0.921151414403008,0.0956995997799347,0.564473584936361,0.181093745584105,0.546624258982663,197.7798,343.236805319149,308.433811111111,331.667139449541,308.947635251799,252.719811111111,25.036579659326,10.3450914998309,6.1231991788742,6.24569798051952,5.13739407171478,25.3965587058136,141.8835,261.6941,213.2191,246.6586,216.8082,208.5967,274.3902,396.6406,389.3736,402.6385,375.3731,285.061,10,188,504,436,834,18
"ZNF184",0.217375930223639,0.190629291974639,0.999998490630448,0.155383485368096,0.997494286844313,0.996925506651244,0.179839016361912,0.999973742186047,0.99999829208649,0.99815512322658,0.377143721614298,0.999989704187863,0.999996892043108,0.999999999952321,0.999998998608291,169.86512,242.302940425532,243.165849603175,246.27081146789,243.749826139089,245.965433333333,19.901879877365,6.13478126989294,4.37036129317889,4.91896801982735,3.48945802435908,33.8432956768755,150.6969,178.1839,172.531875,171.3014,174.8443,213.1557,168.5714,291.0156,282.71355,297.2778,283.4612,253.1497,10,188,504,436,834,18
"ZNF500",0.9987119896314,0.974422665553359,0.000213605546041662,0.996876948400568,0.0154698928045768,0.753871534527761,0.897049063355054,1.30940364662102e-07,0.538652065288147,0.0230836349102801,0.960757993794096,0.965236412510041,0.162467703618493,0.337650916094054,0.0578349971728698,253.47372,264.522124468085,232.797774603175,240.373150458716,224.648547721823,281.665722222222,16.9304068525951,7.63907978368359,3.38017138669976,4.31536038420266,2.88712257539774,25.445580003864,245.6446,191.9441,179.56485,183.3383,165.2459,217.942,270,309.6627,278.446725,288.9432,267.5045,344.0041,10,188,504,436,834,18
"ZNF419",0.00239410987291822,0.00101246632859253,0.992177907920216,0.00103960920738588,0.992993752271535,1,0.000493150704054313,0.819258214252648,0.950014790225247,0.958358987635232,0.0058960762050102,0.984369297272465,0.996535183469212,0.996558338034439,0.999754498095802,266.66864,172.8976,169.072083730159,169.083521559633,165.233827338129,160.046777777778,65.7514907577399,5.33845633656292,3.08229637769751,3.53431829629932,2.79485426452445,19.0419857961631,165.2854,125.4331,119.92125,121.5894,113.7036,95.6023,254.6468,209.8284,209.736925,203.9363,201.6906,190.2679,10,188,504,436,834,18
"ZNF175",0.810034582864797,0.961353952075749,0.567291343715591,0.702085410895512,0.989766788260719,0.0350010693008151,0.901140579975878,0.945070784621075,0.837849831951775,0.262263910027955,0.999999885895921,0.630294877355791,0.914824330525823,0.455314510298629,0.784888937058117,95.68242,118.912789361702,110.87633452381,121.99027706422,114.736411031175,97.0463444444444,14.3426770084621,3.76007009965334,2.42524919560561,2.85503305626373,2.03577749806996,10.8722597887709,68.5714,85.8034,74.035325,77.5057,73.9257,67.1642,106.2718,152.3272,141.77835,155.6859,155.389,115.3636,10,188,504,436,834,18
"ZNF14",0.661907799489946,0.999885852309893,2.46790968635446e-05,0.918676355870846,0.381084226237898,0.00307766203049598,0.945433060329846,0.130325853712237,0.00273530535050559,0.994875538301912,0.999615365900405,0.676307314185888,0.999967906015877,0.964339813929388,0.982697814171551,149.33118,195.152014893617,156.606096428571,179.302026146789,176.348787290168,160.834711111111,7.54856525347404,7.16551737531605,3.30567051013905,4.60395603181737,3.56383272162338,14.7289800409063,135.0174,136.4033,113.7777,116.3135,115.9943,113.6553,150.7169,237.3512,190.08935,232.8918,219.1433,188.0597,10,188,504,436,834,18
"ZNF85",0.837155956684294,0.310110710339409,0.021596915622651,0.609651787084091,0.761434411195376,0.192436516863318,0.384818773709271,0.0616315557257171,0.971921163830201,0.458091063533568,0.661630768510833,0.962677100507737,0.999818790324056,0.999199843364922,0.999999377961804,132.61486,101.724768085106,80.474096031746,92.4344362385321,83.9378887290168,85.5455777777778,10.9013133834333,6.36464721616407,2.5194690503307,3.94323420611177,3.04907269328447,11.0200852626132,115.8612,61.9639,36.18745,41.5984,32.4168,63.0772,158.7487,125.4355,111.129825,117.6808,107.3299,89.5522,10,188,504,436,834,18
"ZKSCAN1",0.858770144854792,0.243812771383681,0.00209572438870509,0.786568382223138,0.997250865584775,0.000218836634625075,0.35165011996572,0.0184939061279373,0.839364381775807,0.00352758347378479,0.995353304729371,0.983777883241926,0.311338267536966,0.953482742058575,0.474547111728452,495.30728,652.183569148936,788.160355952381,669.24552706422,759.897686810552,581.478188888889,51.1482831610099,26.6218414478477,18.9520247982948,16.6642238655476,16.0380240487666,57.1818686949542,449.8166,365.0742,497.2802,412.933,450.431,426.3114,600.1742,913.8495,997.07525,847.2829,919.3058,789.4459,10,188,504,436,834,18
"ZNF862",0.992111056598347,0.999894983647753,0.0234001090830563,0.999997800844222,0.104371206362296,0.988878562401069,0.991113249388849,3.94533636157712e-05,0.326880893533893,0.090148660362627,0.961237560785231,0.993223353988303,0.539462242422867,0.655881125739052,0.247296150057951,410.82044,456.950089361702,392.272515079365,402.289717889908,364.42122853717,490.890955555556,63.2208165754695,21.8727778821227,10.4808484207921,11.1151900355202,8.32511938175676,56.9494635906235,278.5714,250.8663,224.295125,233.5507,198.4169,328.0481,456.0099,617.4815,492.701725,507.5213,481.3773,621.6418,10,188,504,436,834,18
"ZNF684",0.0373411320884253,0.45713732036335,0.000137227283903973,0.218849903984989,0.0631104338001346,0.282096184567355,0.441636591705753,5.60455995176623e-05,0.999998847612253,0.218201043720211,0.98440685884498,0.0574780263009617,0.785114487748511,0.420742966577457,0.767283531129895,33.40434,64.7591563829787,52.3457476190476,56.8603449541284,52.5233347721823,42.1462111111111,3.98924299310589,3.00564920819937,1.45644459654793,1.58166409203987,1.06236128456886,4.72738898057404,21.3404,41.7011,34.552375,35.9144,33.3626,28.445,42.4886,71.977,59.10715,67.2675,63.1383,55.1321,10,188,504,436,834,18
"ZNF430",0.999962764855682,0.999447422470004,0.995588607606542,0.994404414076218,0.802318351701794,0.9119211069857,0.996474854069963,0.855993408516642,0.951737783017571,0.999731731542715,0.99534957911475,0.992414772221836,0.998487771849976,0.999994054889057,0.999948394991521,118.19218,123.26444787234,126.823713888889,132.20493440367,130.826908872902,134.803866666667,10.1322832432971,3.92665604537382,3.01781466540153,4.00517279661626,3.17259800674749,13.3162010730504,97.2739,87.3769,81.061625,76.3192,81.4394,100.0824,117.039,145.2906,162.57135,161.6162,162.0999,153.6359,10,188,504,436,834,18
"ZFP30",0.000758872203791783,0.0112426292923813,0.0418035775439513,0.00291913436432079,0.689931399066387,0.426329256236313,0.00860782269031468,0.0533227898162634,0.999133348260923,0.52524553399549,0.268745907281211,0.396405149484591,0.940012069290029,0.709104575892554,0.911768224724911,344.60248,178.000060638298,209.591594047619,194.152117889908,206.966174340528,237.743688888889,99.2242850609274,6.94118330841103,6.56651411415659,4.81490770724284,4.35377108138563,51.8470360931939,132.5898,117.1915,130.9531,128.1337,122.9081,110.4478,502.1429,209.2268,248.1703,240.5462,262.6844,194.2776,10,188,504,436,834,18
"ZNF549",0.999252087739593,0.981616590352713,0.798669443388498,0.978545914569449,0.760356941588938,0.999995473665003,0.992236871360692,0.955506211066382,0.982101979152476,0.966259268147753,0.375458802743631,0.0884385065989378,0.210935096316351,0.228849561349299,0.142566354907066,175.89764,164.919269148936,154.564382936508,153.777446330275,158.310848681055,103.040111111111,38.4688781051477,5.75931565205638,4.07934652122127,4.31460251354444,3.55845271692582,14.8408013990905,128.9199,109.948,96.8722,91.3036,84.1139,67.2499,184.6344,203.091,203.922375,203.6935,211.6178,141.0125,10,188,504,436,834,18
"ZNF211",0.998567184405035,0.989160181018947,0.00148269658805511,0.999999928104364,0.778413092982961,0.0116152074466491,0.99447313309152,0.00233610353126323,0.996490468915899,0.0169360049475971,0.940861009403787,0.336821545301605,0.983773477403005,0.607995539596994,0.966713957380341,232.1683,247.938646808511,208.327727380952,234.275894036697,211.634660911271,188.755144444444,41.8364765436043,9.18455921542872,4.58966624550517,6.33839990799818,4.17381808077484,15.0884788352952,178.5714,158.7492,138.712775,142.6912,128.1038,145.6784,313.0297,298.6619,257.355625,296.6691,260.8459,223.7674,10,188,504,436,834,18
"ZNF205",0.00916350082066852,0.0031981291291725,0.950392144004713,0.00149715736051093,0.595713343780369,0.922765905724629,0.00135864862897395,0.500542167388373,0.855217292657632,0.999999999718476,0.999449670888958,0.00123345126012697,0.000200604997137366,6.17722557464395e-05,4.89978348051645e-05,430.36188,294.026592553192,284.675202380952,276.699700458716,276.566430695444,414.043166666667,61.8313296329059,8.18585668481092,5.02396404708267,5.95761471178553,4.51563778797573,36.152256215145,361.3071,225.4585,217.327775,191.1807,193.0322,331.7467,488.6803,351.2005,337.9584,322.3654,328.0788,513.7452,10,188,504,436,834,18
"ZNF45",0.0347629710223823,0.0111798434794872,0.858016039039909,0.00652225001051154,0.519146987240011,0.970224608513149,0.0155764083485843,0.971160076836542,0.988368005181206,0.680705145827486,0.573720806260151,0.785064300052934,0.499485663809503,0.367500262537436,0.591706373594563,139.1778,234.980419148936,244.763134920635,249.847391284404,241.210558273381,203.184888888889,20.0179819384805,4.99503536787543,4.72865375044818,4.87925917396077,3.43050373925866,26.6636032695387,107.1429,189.1865,178.3696,193.9571,174.0118,166.3139,177.1995,279.0196,292.72395,287.5583,290.6178,198.5075,10,188,504,436,834,18
"ZNF133",0.68416622792929,0.999996380914338,2.9059871287096e-08,0.988177382914077,0.022088307751197,0.00292920579493072,0.9999762223088,3.12288413406581e-06,0.544025699897378,0.12477362238379,0.999481630174986,0.136639898124932,0.998950918010591,0.733588231044264,0.970492536724424,351.75076,278.186975531915,357.716519047619,320.28619587156,343.075098561151,371.846133333333,36.0277669569496,9.15483086509839,7.56550358625622,7.5011781844269,5.2198025090864,14.484644756661,310.9756,195.1981,242.213775,220.2505,235.9679,304.0153,398.7393,339.1067,417.41405,389.0742,433.7474,402.782,10,188,504,436,834,18
"ZNF436",0.962200051827878,0.697484458239094,0.209944651272678,0.822372521657075,0.712333494633204,0.898240790451062,0.359788590906008,0.000143292424870878,0.0419317922192015,0.00112874615471648,0.951136833429043,0.999570489679279,0.996872120296461,0.999965341219672,0.849849864202708,427.78712,518.139045744681,583.086566666667,559.870514220184,638.308400479616,544.467322222222,75.074216891078,17.2950357337478,14.7404239941585,13.1867628622918,13.3744581934,37.5780506196874,266.4126,379.9286,352.68005,359.9951,369.1295,454.9115,486.4321,581.602,674.095925,733.3058,782.2029,627.5841,10,188,504,436,834,18
"ZNF484",0.618275061940019,0.503724245539699,0.994147517348854,0.449986019572683,0.958498949777212,0.998430673764433,0.484413174169907,0.985347235200435,0.999995379737592,0.999420262582387,0.864610535879957,0.999884599347935,0.997801729586867,0.993669401260209,0.996903439665158,65.64776,104.248061702128,107.792093650794,109.847739908257,108.335425179856,99.7041,5.65796599599381,3.66284204585578,4.2465809787583,3.37274269680725,2.43755861436298,12.7493055395289,54.007,70.188,68.77965,66.6352,67.1346,63.5163,79.2857,130.6639,118.708075,127.5492,120.1974,168.7664,10,188,504,436,834,18
"ZNF780B",0.658268644693307,0.333536883251965,0.46529807406223,0.558684283520527,0.997140194438576,0.514838213482725,0.584987970107658,0.999569125734625,0.205636105951198,0.999838928195187,0.993736393025706,0.88261572849817,0.48538102805107,0.78724710806492,0.814985335798204,165.24302,258.201376595745,287.409082936508,265.990543577982,263.072594724221,206.825311111111,17.3319744968066,8.634154733346,12.0548386760458,7.48355053123488,5.51575097472697,25.9593014376802,138.5017,180.5515,167.62605,167.4185,159.4896,146.8496,217.5791,296.0807,332.2504,321.0526,309.0426,264.1791,10,188,504,436,834,18
"ZNF557",0.997730892491737,0.999862860021807,0.973928202649894,0.952833398081225,0.641597647922491,0.0287439561434496,0.997039885970207,0.999999828859666,0.813834000195515,0.249224472130036,0.846589808688793,0.787040391960905,0.595514411035495,0.97200794940624,0.773682741326387,152.01482,162.867906382979,158.016068650794,172.86231146789,163.263659472422,186.741233333333,12.5856560984038,4.44622265129808,2.90234422486648,4.55063844683371,2.42764494641426,24.3991844594636,135.0174,117.2658,110.1323,116.6163,110.2138,130.6565,177.3925,200.1376,193.36425,205.4721,199.0847,206.0783,10,188,504,436,834,18
"ZNF337",0.605334493598737,0.99102196044484,0.002112001057886,0.967279102725483,0.035071992165955,0.921836407554176,0.969397230586342,0.0134294782669567,0.900144561425852,0.999999197996985,0.996941620706141,0.0497941933651254,0.609393745769498,0.434840907140359,0.437686886586068,564.72262,428.62100106383,514.146112301587,497.098901834862,498.494066426859,614.358122222222,55.1977467496652,13.6211705143879,11.6530192807866,13.8624938700419,9.2776773760703,43.2635625356162,502.4826,289.4154,339.054625,291.1038,319.5746,479.1587,729.2798,547.3151,619.76405,634.7225,624.0703,793.3186,10,188,504,436,834,18
"ZNF317",0.999960889200284,0.89187641270987,0.0139086381416648,0.990322175288729,0.657631498147089,0.211840329965399,0.946587869767674,0.064430298944669,0.916804951843489,0.637552316124646,0.380794881407985,0.0522805121416997,0.497083762374181,0.170329242392753,0.341275238841352,613.43114,628.535564893617,695.112184126984,659.926417889908,681.621977218225,795.245977777778,38.1091285751188,14.2460774965934,9.49220494760245,13.7732951200886,7.86253797293285,107.577859471013,524.1636,486.4516,543.11845,499.7243,528.6624,507.3811,673.3449,735.2776,794.507625,753.0841,789.1559,791.9207,10,188,504,436,834,18
"ZNF426",0.550693427584628,0.479892838368363,0.999688133233136,0.445412985946774,0.996316496637218,0.999795659559833,0.624129412259173,0.993095291856663,0.805352611318405,0.6594359295662,0.1116079835537,0.42085397315641,0.45440129780136,0.506205936642931,0.272479254872625,80.07794,111.696695744681,113.178936507937,114.219738990826,109.0275,138.589988888889,8.43530401181974,3.68914068488024,2.58939511152074,3.02973466862671,1.94123944455077,25.2129050028124,64.4599,81.4165,72.19485,74.8326,72.8733,79.1045,73.5714,132.9843,143.3231,144.1767,137.439,129.4754,10,188,504,436,834,18
"ZNF331",0.601168286441127,0.551479284076794,0.999972879438218,0.441200709124992,0.967272714434895,0.961560259986868,0.520364499368414,0.999306937713036,0.999918484284745,0.981424832161163,0.763086252425375,0.999999983344177,0.999999999231487,0.999871492923931,0.999999643151735,250.34492,473.900175531915,480.593625,504.084203211009,486.11183381295,478.288044444444,20.4974437613778,20.2875934355086,18.2117988530488,18.4390633781296,17.2110477152799,46.0330788125847,221.4286,256.9996,275.584675,269.1824,248,318.2058,298.7805,651.3414,564.671475,607.8657,602.7263,518.3312,10,188,504,436,834,18
"ZNF227",0.351357749033782,0.0501191837866295,0.0226542543356112,0.149019137603875,0.666729162582701,0.298580756172731,0.077770121649674,0.0932339311359591,0.925244832965818,0.746171143273686,0.91789459306281,0.91426695447444,0.261369538997898,0.611688482200314,0.38098603022041,164.90564,234.597543617021,263.43608452381,248.722718348624,257.47109616307,207.597244444444,17.9934141212784,6.07959267381824,5.43458836050985,4.86028981683643,3.75692554662197,20.0687201549491,146.4286,182.1676,181.7084,181.3557,178.112,163.5924,197.502,261.1875,321.651275,294.2257,309.5773,231.4533,10,188,504,436,834,18
