"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF670",0.0264556436595021,89.0030679435484,83.5192126984127,1.55948078799659,1.8882092833088,54.4732,54.6767,110.16375,97.3953,992,630
"ZFP37",0.243964398175455,54.9406239919355,52.5197250793651,1.25541058999667,1.6986527650137,26.39345,21.705325,74.501375,69.933175,992,630
"ZNF189",0.085818537648027,462.881011491936,443.945855873016,7.57245704321319,6.99165072359979,316.79125,322.840075,546.1354,525.584575,992,630
"ZNF434",0.320150908619079,345.807127217742,340.994501587302,3.19951024437409,3.39046918928158,277.41725,278.96905,401.696125,385.65815,992,630
"ZNF287",0.400359325794506,94.840966733871,92.6960892063492,1.55740028417337,2.05511887968148,63.190275,56.544075,123.079975,118.382475,992,630
"ZIM3",0.647278139514754,0.0651225806451613,0.044187619047619,0.0335643595631506,0.0223958417664116,0,0,0,0,992,630
"ZFP14",0.864920593542624,170.367502419355,169.564938730159,2.82157749765783,3.91123943765887,113.892125,103.6844,207.59145,206.5299,992,630
"ZNF473",0.0906245414854436,275.84302358871,265.033697142857,3.75694949193673,5.40238506414184,194.4421,170.218625,335.3904,319.616675,992,630
"ZNF614",0.589389984517634,268.069837903226,262.398717460317,6.87592928341163,7.52011864572985,162.4628,154.786625,302.483675,314.4841,992,630
"POGK",0.266490091843559,1876.78302258065,1916.98064349206,21.3822577348437,30.42559144467,1427.600175,1433.835675,2217.575725,2200.311625,992,630
"ZNF514",0.0827656399881029,259.38131875,246.404474920635,5.00255759189407,5.09306899451379,151.168425,159.093675,318.998675,312.034075,992,630
"ZNF300",0.409052592459173,111.214878629032,106.522787936508,3.66154456435973,4.19462761910192,38.2622,33.5621,141.0709,141.729775,992,630
"RBAK",0.493502906110751,547.808760483871,539.984353015873,7.17076252730159,8.83241893273775,394.62725,391.786475,661.6608,663.302375,992,630
"ZNF92",0.182411708362057,249.624618145161,258.05184952381,4.02265726011834,4.76688546141814,168.18365,169.84115,294.59345,314.18395,992,630
"ZNF157",0.0630446251350105,3.29142661290323,2.82357650793651,0.170024897302702,0.167107597765661,0.575375,0.51425,3.905375,3.4883,992,630
"ZNF182",0.0355704132249063,198.488595967742,189.971230793651,2.68080329666107,2.82757665530852,144.52275,143.93055,233.962875,230.75875,992,630
"ZNF673",0.0148513230834882,246.941068346774,231.809523174603,4.2780011633005,3.90453472979453,177.716175,172.362075,285.89595,268.086575,992,630
"ZNF41",0.011781467166921,230.534974395161,220.636413650794,2.56838514895053,2.81247133095661,178.549175,169.1458,272.774375,257.9608,992,630
"ZNF7",0.0316147438120233,547.131428024193,524.994321904762,6.38205136829874,8.1099949395841,397.5379,382.24645,654.060075,643.1542,992,630
"ZNF214",0.779853011600552,31.6307272177419,32.0227593650794,0.836683198331182,1.16659750900923,10.904725,10.973375,46.9965,45.6956,992,630
"ZNF215",0.200367350826732,48.1796199596774,45.3792196825397,1.41437472375163,1.60146890137933,15.4214,14.609275,64.79865,62.196675,992,630
"ZNF547",0.386854936364329,39.1519280241936,38.2845187301587,0.623837548923354,0.785112707010697,25.5871,24.188825,48.943475,47.77865,992,630
"ZNF773",0.922387575942948,115.861894354839,115.582241269841,1.82393134819752,2.17278676413176,81.38245,77.95335,148.090125,143.609175,992,630
"ZNF776",0.980190540777986,349.948290927419,349.773359047619,4.3792464521314,5.53006950604611,256.266975,247.9988,426.366925,424.979575,992,630
"ZNF256",0.599597937851815,103.079216733871,104.84677015873,2.01444716129408,2.78961341003916,60.214625,58.661175,135.022575,134.88925,992,630
