"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF195",0.00748174592093709,366.904929526917,348.262734243176,4.36001702073254,5.45584708614384,258.085,240.110325,449.3061,421.407425,1226,806
"ZNF263",0.379623738833976,688.681519249592,680.203102729528,5.76853538529963,8.03735843847335,545.2748,540.275225,787.3024,791.276075,1226,806
"ZNF200",0.0126054784026847,237.153635562806,247.318762034739,2.36116952335557,3.50872036680755,178.4576,186.249175,276.2299,288.60115,1226,806
"ZNF582",0.968142326658784,27.5234965742251,27.5629302729529,0.587137298118744,0.827626248417795,11.7647,10.4955,38.1596,39.8583,1226,806
"ZNF285",0.456255957744867,35.186223817292,33.9977910669975,0.974610954004698,1.29278868882541,8.5175,7.171175,53.719,46.668925,1226,806
"ZNF275",0.0563126504262184,668.579809624796,643.409122332506,8.17415690227375,10.4717102659694,473.757,450.8676,840.6375,788.16005,1226,806
"ZNF37A",0.000115160674752701,392.12815954323,362.012880148883,5.0731494332419,5.73224203418101,269.0355,247.412325,495.1737,447.554675,1226,806
"ZNF510",0.106194883767035,217.060305709625,211.354162531017,2.212477474942,2.7628849357823,160.6148,156.173425,264.572,250.5788,1226,806
"ZNF506",5.71020793316279e-07,311.823913213703,270.394648387097,5.73707819243382,5.25082209297187,191.0774,164.050175,392.8068,342.854375,1226,806
"ZNF324",0.818628832407467,176.773265579119,177.551595781638,2.02152402696898,2.83991261112314,128.9474,119.83625,211.2598,215.544175,1226,806
"ZNF671",0.000143031022687978,108.572218107667,95.7355188585608,2.22343982604359,2.41391382921735,45.5276,44.65995,155.5977,131.587375,1226,806
"ZNF416",0.115165974105902,116.498042088091,120.257978908189,1.38321702956428,2.05681982746706,82.7703,80.444575,143.4307,152.6767,1226,806
"ZNF586",0.423280783898153,168.409982707993,165.463101240695,2.19247306678298,3.07760291094978,118.2078,111.484225,206.1457,200.695525,1226,806
"ZNF446",0.0515974952961505,219.657316313214,211.16405235732,2.93258341108223,3.00453356055283,157.5227,152.040425,263.9457,256.149225,1226,806
"ZNF8",0.0639652698816916,103.86868091354,108.213211414392,1.31766652038637,2.0834967490019,73.5592,68.02405,121.9126,133.53635,1226,806
"ZNF264",0.758255178316774,645.228088743882,641.511647890819,7.38803833076406,9.7697013996724,447.6031,453.90395,803.0127,783.1588,1226,806
"ZNF213",0.998282022401223,490.565729200653,490.546916377171,5.47932265771696,6.82840371428871,364.0836,366.7817,601.2882,569.90775,1226,806
"ZNF343",0.208200366480733,244.888403752039,251.900677419355,3.4777969668828,4.3826667950498,167.2634,160.37435,288.9366,319.896875,1226,806
"ZNF302",0.38846127913518,453.480212398042,443.713013895782,7.0230807888915,8.99448646258691,299.3854,287.588125,539.7762,530.12275,1226,806
"ZNF268",0.21175290022588,312.578371288744,320.564427791563,4.05309039151146,4.91549988929575,223.1954,224.649775,377.8195,402.48955,1226,806
"ZNF184",0.0599620494207259,247.49770228385,239.000579900744,2.82386522421197,3.54300961253346,177.0705,167.34695,286.9994,288.75485,1226,806
"ZNF500",0.000516667024319073,239.497518270799,225.98947369727,2.50039074311155,2.91290222537467,180.067,170.6962,291.9217,264.26865,1226,806
"ZNF419",0.190823916544274,169.73785497553,165.166121588089,2.1884053060169,2.73591437546636,120.8267,113.13055,206.9035,203.360475,1226,806
"ZNF175",0.760531560282758,115.93617862969,115.148269230769,1.58093744181448,2.09285550340492,77.5057,72.829925,154.5262,147.992825,1226,806
"ZNF14",0.0147186662975367,177.728523817292,167.284177419355,2.87021658950538,2.96281717410328,116.2743,113.90275,222.6891,206.289375,1226,806
"ZNF85",0.254046781192396,88.5538450244698,84.4569957816377,2.32219469616971,2.67143641653029,38.9793,35.587025,115.688,108.5416,1226,806
"ZKSCAN1",0.582085071182307,736.419132137031,725.880994789082,11.3278925327155,16.1450115410973,448.6,441.5271,910.8803,901.273,1226,806
"ZNF862",2.53369858871366e-07,410.912523164763,354.261873945409,7.25617848447087,7.78529154525118,238.9286,199.1611,520.0226,444.15495,1226,806
"ZNF684",0.000670513183013588,56.4112489396411,51.3374682382134,1.00205230034556,1.02509977213966,35.9999,33.3383,66.4062,59.8038,1226,806
"ZNF430",0.444417980085651,130.290316965742,127.505605707196,2.43340391596681,2.54151847230153,80.9077,81.45405,162.0999,159.4285,1226,806
"ZFP30",0.762561265131235,202.149024469821,203.88464516129,3.38880592292177,4.85982334564675,128.1337,122.72585,251.5542,243.234425,1226,806
"ZNF549",0.258750961671826,154.288559216966,159.14057369727,2.53083139464634,3.63896890587159,92.5395,91.21925,203.2199,206.679875,1226,806
"ZNF211",0.0688000635262637,222.469528874388,212.584187096774,3.32755621612561,4.3842229141376,140.9011,127.284825,274.0696,268.942,1226,806
"ZNF205",0.931655630252615,281.919971125612,281.436892059553,3.5690532089818,4.33324807180141,198.4874,209.1442,336.664,334.0156,1226,806
"ZNF45",0.0956431575919182,239.762432137031,247.248920099256,2.60532509715901,3.8691781453185,178.7122,179.7079,285.7569,296.3755,1226,806
"ZNF133",0.340766589158416,338.201328711256,331.424096277916,4.40639801790126,5.65888421690481,234.1897,222.0763,409.9186,407.596375,1226,806
