"gene","p-adj-classical-basal","p-adj-primitive-basal","p-adj-primitive-classical","p-adj-secretory-basal","p-adj-secretory-classical","p-adj-secretory-primitive","mean-basal","mean-classical","mean-primitive","mean-secretory","SEM-basal","SEM-classical","SEM-primitive","SEM-secretory","Q1-basal","Q1-classical","Q1-primitive","Q1-secretory","Q3-basal","Q3-classical","Q3-primitive","Q3-secretory","count-basal","count-classical","count-primitive","count-secretory"
"ZNF221",0.0305616404117551,0.0685836821737619,5.20062187747694e-06,0.454357640804904,9.20749971305979e-05,0.650787129748284,11.4055069767442,7.93144461538462,15.2650777777778,13.4388790697674,1.14075242895002,0.457969762582148,1.77554564004389,0.961084159037445,5.037175,4.6243,6.5797,7.3776,12.018675,9.6703,21.714025,16.948675,86,130,54,86
"ZNF233",0.368206437489502,0.742085988712414,0.0651960699469621,0.2528955668556,0.977306712907892,0.0433262252092546,22.8449465116279,19.12194,25.7508444444444,18.188611627907,2.5217363196432,1.27905902262573,2.310603450565,0.973738283684046,7.73895,9.4602,16.59615,11.65055,29.365625,22.8269,29.361975,25.144125,86,130,54,86
"ZNF235",0.621161633879477,0.0426671941481891,0.000742406744354773,0.729958837222007,0.0903518440919081,0.307788684029058,69.074876744186,63.2368661538462,84.9988666666667,74.546923255814,3.48681253704227,2.80589152711913,4.57704884948741,4.43139202695774,44.381425,43.7678,65.57775,52.474675,81.893875,73.4622,103.821075,83.3054,86,130,54,86
"ZNF208",0.999647030153768,0.00108401254147106,0.000262982523761335,0.715897632201256,0.589616782634035,0.0242612842758941,10.3380186046512,9.91403230769231,30.4226888888889,15.2807395348837,1.24702172218967,1.70292956680205,9.4827720331347,1.36540969032386,3.7041,1.6441,2.521275,4.6393,12.17005,9.2032,9.193425,22.510975,86,130,54,86
"ZNF714",0.480697760849232,0.00459476834535977,0.081452544256684,0.297693787238387,0.960673359121183,0.260416981149728,141.550493023256,175.239858461538,240.682911111111,186.839309302326,8.96489261599335,13.1682285721911,17.4355481268826,27.9967348473902,74.068325,83.7556,164.391075,79.944825,205.19465,190.1408,311.884325,233.392375,86,130,54,86
"ZNF394",0.90284059300638,0.997434738739246,0.856540964663693,0.570537220762826,0.155395217175308,0.783967739903024,456.290553488372,469.425246153846,451.658396296296,429.167169767442,15.0445335148749,12.8946149955829,17.5472851402326,13.7276804097117,345.0468,374.5774,381.174025,356.985575,543.32065,541.458,506.49755,483.294675,86,130,54,86
"ZNF333",0.997864511943429,0.00167728969266923,0.000328786961355854,0.707295417313215,0.527215949464869,0.0349624041901037,159.34988372093,156.178078461538,239.020277777778,179.856486046512,8.44880937646618,4.58846887455678,36.7359159280303,10.5216674008477,116.40905,113.6539,131.8168,118.862475,175.820625,199.9635,226.788275,229.10105,86,130,54,86
"ZNF382",0.392383683079215,0.0992276492590612,0.000886663483621986,0.0281059265560963,2.883438078638e-05,0.998805266157142,18.7184302325581,14.8970415384615,25.6845481481481,26.1369906976744,1.98240623422428,1.22098930940989,2.93485470620235,1.97219889418261,6.63135,5.7187,9.075625,14.25395,22.079375,18.7997,46.72975,30.561775,86,130,54,86
"ZNF577",6.5873745347389e-08,0.539807725575703,0.00211618255527501,0.99149165664013,1.11103017896852e-08,0.384493554050386,78.9703279069767,42.34396,68.5191185185185,80.9613,7.23937295854672,2.17889944760503,6.02490313069482,4.47822944453545,35.408475,22.5327,40.024525,49.467325,94.91235,56.3238,87.397025,104.7709,86,130,54,86
"ZNF75A",0.170712601892766,0.998302357261776,0.211909537470073,0.999008730024011,0.230245509902119,0.991346286238909,264.459530232558,232.169633846154,267.765559259259,262.035148837209,14.8453065872015,8.69352217412815,14.7836550211941,11.7052745268046,165.754775,173.3883,199.23885,193.74905,316.8047,261.0114,346.7367,316.30165,86,130,54,86
"ZNF496",0.714418242135118,5.91022427876009e-06,7.34100646383462e-05,0.228921037645348,0.733364164605238,0.0056528797763078,336.508027906977,361.487444615385,483.208414814815,385.716593023256,14.6917368328855,14.8702591315404,32.0627568949395,16.1225974189863,236.5206,250.4488,326.29275,275.593175,388.76245,431.1594,580.1336,458.67355,86,130,54,86
"ZNF2",0.986440458271802,2.78953366206203e-06,1.87471538615203e-06,0.244786694499167,0.321619769055934,0.00297781016685594,117.91138372093,119.840841538462,154.298240740741,129.523234883721,4.16090019363078,3.29589000421043,7.49870345032543,3.99445107408112,85.2712,92.0674,126.250825,102.302025,139.164125,144.1495,178.74285,152.411825,86,130,54,86
"ZNF589",0.00100051346766716,2.4041116442719e-05,0.292349292751004,0.973859952521596,0.00537491820412628,0.000125906070663206,242.95181627907,363.436450769231,428.707840740741,257.825330232558,18.0587502658306,24.9913774507652,34.6240924912792,16.909079306375,117.9519,190.4792,207.497575,161.76555,333.4474,428.2473,546.9598,295.9927,86,130,54,86
"PRDM9",0.993058491702877,8.66885099083392e-05,7.03227434650788e-06,0.879686641087268,0.698576562696926,0.00121731890512533,0.912795348837209,0.285721538461538,13.6298555555556,2.80098139534884,0.282462046842974,0.0649370842977689,5.4734370760019,1.24926459900275,0,0,0,0,0.447625,0.3276,6.30425,0.7619,86,130,54,86
"ZNF12",0.926513748820009,0.999882220021891,0.968416418024641,0.421219302342961,0.101158911109186,0.492732655093117,792.034134883721,813.877167692308,795.081614814815,732.679858139535,27.0308924439508,23.9127329617483,31.7210392349773,26.1496135918394,604.119925,602.2291,656.557425,526.6587,908.0769,970.4599,908.373775,879.13885,86,130,54,86
"ZNF202",0.91750420820165,0.00114752426933062,0.00319427909484971,0.0460340664414124,0.00282879556226712,2.1935072647139e-08,289.651653488372,298.130638461538,351.41997037037,251.926002325581,10.8891403910407,6.76869774289914,19.0158120805012,8.15087928972674,217.64005,251.1666,246.324525,196.748875,360.778475,355.8046,415.81285,288.643375,86,130,54,86
"ZNF3",0.00802822144683235,9.8131502923593e-12,3.88398435258175e-06,0.962560094897498,0.0392053320022251,1.78507653103566e-10,730.183723255814,856.734029230769,1089.86933703704,751.169095348837,32.2753666049216,21.4399226571306,46.4507975232971,30.7786277374403,529.404,666.6709,774.6254,566.64395,897.7059,1019.2044,1359.670625,896.841525,86,130,54,86
"ZNF606",0.00280008442460145,0.0151369219223191,7.66338992264082e-09,0.66843136198837,1.69167659104241e-05,0.187563692245276,234.87558372093,178.410646153846,295.152477777778,254.877962790698,15.4534200486921,6.81793811181148,18.2325078327042,12.9632768715406,145.100525,122.0767,200.467375,175.415925,275.67925,220.5901,364.85665,278.435975,86,130,54,86
"ZNF91",0.799128539850527,0.915773818540872,0.451771826127683,0.585607859974975,0.100178082739513,0.967201227537581,214.301127906977,186.480706153846,239.074355555556,256.709195348837,18.7440332513139,19.8904079262225,28.9030838055956,27.194967836526,80.179625,57.508,72.5338,151.105025,296.3901,239.7752,363.722025,294.38245,86,130,54,86
"ZNF226",0.000148517307982265,0.986482733414393,0.000398336182621306,0.98736198187591,3.01255549572943e-05,0.999959851296,260.19553255814,201.298812307692,266.05197037037,265.221995348837,12.2573874816671,6.76837641650072,13.8981934958692,11.9836997087171,209.232775,145.9298,187.648275,171.112475,311.136175,254.035,325.026025,312.466925,86,130,54,86
"ZNF229",0.0106030583366633,0.577811016274054,0.559601033971203,0.525111710069473,3.33738780244897e-05,0.0660428207272969,153.265541860465,87.0897323076923,119.386074074074,184.950630232558,14.8034865302039,12.6714637054576,23.9899624062351,17.6177347392806,16.65235,7.2413,10.216125,50.304725,241.52355,123.9692,133.764575,289.9102,86,130,54,86
"ZNF180",0.855052766657111,0.561711687579196,0.160708029412866,0.544135147015157,0.109974261967059,0.999133875963871,176.860148837209,168.824663076923,193.236111111111,191.547934883721,7.91748030711307,5.73449863297325,9.74555986758847,8.77757480509487,121.732525,122.675,153.355975,143.636075,216.24025,195.9367,229.1576,227.44015,86,130,54,86
"ZNF641",0.0741412328733861,0.666254223921726,0.824344738304286,0.975151477962088,0.203081008897211,0.868095986334043,216.701620930233,189.377221538462,200.688803703704,211.518923255814,8.27227783918529,5.50410619131612,15.7929174686213,8.98203064605368,165.183475,148.4418,118.7295,135.764475,268.81605,232.5944,252.260225,277.1401,86,130,54,86
"ZNF610",0.315721769071398,0.0065324229201863,5.97738540375481e-06,0.115735842989252,0.000223184583516889,0.561420118901109,38.5130744186047,29.72246,59.3908481481481,51.0615511627907,3.77218146731265,2.44519730568565,7.54285024591621,3.87544470830042,12.61175,9.9896,12.042375,22.24115,54.32635,44.7102,93.525225,73.852025,86,130,54,86
"ZNF528",0.0124753933032454,0.955722094038622,0.161438742344219,0.998684354616631,0.0208480673510997,0.981535485657658,210.448674418605,149.429133846154,197.668477777778,207.074474418605,16.6735259937973,8.98832050456722,24.2695685805096,17.1339957759236,74.690525,75.3166,51.23095,99.360925,311.25675,194.0598,306.5547,273.664625,86,130,54,86
"ZNF701",7.74582743203744e-05,0.972086890112885,0.00535325665253772,0.233729320082341,1.69941793970452e-09,0.155853898558504,118.765079069767,76.8392261538462,113.590248148148,138.44503255814,8.53846373103451,4.16036241540724,10.0593412607535,8.48671789551089,62.33555,40.8869,46.36525,94.080775,158.234075,97.0216,166.557525,160.129725,86,130,54,86
"ZNF283",0.0568347327896187,0.72493322404591,0.716261368830123,0.282082303172745,5.68210973077576e-05,0.0463762607358205,46.4446069767442,39.0971261538462,42.6678222222222,52.1290279069767,2.33410903348093,1.55157160294588,3.05170449792573,2.52451901496958,32.51575,24.5953,31.28075,34.17955,55.4726,48.1595,46.93955,64.87935,86,130,54,86
"ZNF558",0.904543338460195,0.211474603724223,0.0395509722546099,0.62174402854355,0.916986323876284,0.0149859469608152,440.539786046512,412.2024,541.712740740741,385.304097674419,35.8327869876377,13.0637083060844,63.1213400205487,32.998222729611,294.44865,304.1513,345.211525,261.95205,492.658325,499.7802,587.831375,434.18375,86,130,54,86
"ZNF597",0.0116591163425057,0.581743919630507,0.571889420323479,0.994670412712395,0.00479915641554907,0.445341879562431,46.3081534883721,33.0607123076923,39.4928037037037,47.4731744186046,3.11926145442794,2.64552335734719,5.16695268469499,3.10747770207662,15.361425,8.0546,6.451975,22.49745,66.2886,55.8929,63.90505,67.20055,86,130,54,86
"ZNF30",0.450940096576928,0.249279338409598,0.889180816161543,0.336430380858171,0.983708066714408,0.981129972174683,68.3297953488372,77.1456107692308,82.1410185185185,79.3042697674419,4.84914503206406,3.78120546241188,5.89555469371486,4.30814987346139,44.4744,43.3604,59.76365,52.03715,81.527325,103.4577,91.069225,94.701925,86,130,54,86
"ZNF354A",0.672954920818295,0.999828387336929,0.813214347107266,0.924939977358754,0.970623618865031,0.965955163962941,265.881630232558,243.925916923077,263.97942962963,252.586088372093,13.6778587060272,13.2688516436089,15.4516613480497,16.1581195948183,167.570025,168.2224,187.7343,185.8312,329.6179,271.1703,316.37845,273.666925,86,130,54,86
"ZNF764",0.831360416960385,2.09692501140779e-08,1.59616764250359e-11,0.782355332723599,0.997745475066352,1.55059853845785e-10,177.900444186047,165.903398461538,284.985288888889,163.2845,6.73211697986646,3.89093273494145,31.5043444676211,5.48715111050595,136.70855,139.2102,173.66915,137.098025,200.1746,194.1553,290.524225,184.78995,86,130,54,86
"ZNF747",0.735052613541213,1.93322375549032e-05,3.83727698505254e-08,0.637426779755382,0.992790227891315,1.04445393445118e-07,229.801765116279,216.201172307692,308.211044444444,212.56253255814,9.04513215260838,6.09349937226439,23.6477760919293,7.28609711173022,189.7972,173.2107,201.61485,151.539275,275.178425,258.2983,373.227875,243.357725,86,130,54,86
"ZNF778",0.234393768817746,0.000455819576329453,4.92544254271365e-08,0.345604915757439,0.00135666251420141,0.0562877001565749,61.1640139534884,52.6318953846154,83.6991111111111,69.3967720930233,2.66909446492437,1.74717754132822,7.40648109468435,3.90077353083719,45.373225,36.2087,52.2647,48.176275,76.3886,63.9913,95.19015,82.8126,86,130,54,86
"ZNF212",0.400665705785533,1.84952463723187e-05,0.00122598912997196,0.808101991020428,0.937055567981071,0.000536532583489846,357.149546511628,399.285655384615,516.642074074074,383.568444186047,15.3762607847444,11.9992377127524,53.7201592689095,10.6094045712093,263.9777,310.8656,367.006975,319.38875,415.501875,469.1152,592.469625,424.850675,86,130,54,86
"ZNF282",0.482355708538534,0.0329546875466495,0.321165072231302,0.880701702559031,0.114368336643083,0.00436764069562334,850.199695348837,926.203367692308,1032.02877037037,806.98178372093,37.3808868831647,27.1965748593731,90.5852139515548,27.3538639974033,619.613025,771.0645,724.799725,634.508275,1052.0406,1074.6985,1084.5866,925.643575,86,130,54,86
"ZNF160",0.0631855366309746,0.84408520413939,0.0143876903514321,0.990162062827659,0.0256636730144369,0.945358338827265,523.123304651163,435.908189230769,559.082537037037,534.834134883721,25.6928199581122,19.3665465154383,41.2322761482679,29.5167640772942,325.979775,279.9956,354.933775,351.623025,707.157425,520.686,721.0378,613.81595,86,130,54,86
"ZNF415",0.000242568186419767,0.696169685875593,0.0798626544298816,0.957807555458694,2.16388889009433e-05,0.418661966985008,119.941362790698,62.5307015384615,101.116637037037,127.60836744186,11.5900688562267,6.22047765292383,14.342585707367,13.1599004465573,31.4158,16.5631,18.38935,50.070775,176.854675,85.1414,171.6493,164.9729,86,130,54,86
"ZNF439",0.00239140406950955,0.100459248747667,3.96084526510521e-07,0.0763317334003105,9.15103193221967e-09,0.997999852544901,82.2338441860465,53.0541923076923,105.774792592593,103.952965116279,5.40348283218264,3.37092508137868,11.4877646018117,7.79170604609297,46.6302,28.9317,43.14325,61.958525,120.43145,67.829,125.667275,127.72825,86,130,54,86
"ZNF440",6.25149266963998e-06,0.196234102081197,0.142748350485866,1.52140073145235e-05,0.992618771973985,0.120848948113919,568.911118604651,360.773923076923,465.145181481481,349.198862790698,46.93105643481,14.7922885789754,56.5097647137276,20.4372437752391,361.03525,237.1357,199.8921,188.553575,647.38875,456.733,588.31505,469.243375,86,130,54,86
"ZNF562",0.0010910973340208,0.234054203451173,0.620872781163479,1.46558104768824e-05,0.4483628959743,0.0962885682480996,737.733202325581,577.365046153846,637.308159259259,514.256834883721,47.4128540405032,20.110563549871,36.4614903132288,28.497219680794,499.086025,444.9361,429.374375,398.042825,852.977475,690.9031,853.04865,574.67065,86,130,54,86
"ZNF561",0.00128256406312155,0.0544742387768502,0.966126176137869,0.00209676568462702,0.996447455968947,0.929314994840414,991.177411627907,767.594003076923,800.250118518519,754.652676744186,71.9772294849433,24.394061636076,56.2407636071745,34.3795784546409,629.2162,585.7565,490.92095,549.9276,1102.559875,855.0725,976.4552,861.740225,86,130,54,86
"ZNF584",0.49486597387824,0.974957066425446,0.346463679194291,0.505642198763897,0.999412410561719,0.356163044847616,251.328246511628,233.351592307692,258.032274074074,231.846120930233,11.830578475254,7.8806517286844,12.9299272185858,7.62357220521586,172.114575,168.9286,181.6501,179.296025,281.151525,286.9002,306.667325,288.8527,86,130,54,86
"ZNF274",8.05239686041404e-09,0.223717700680194,0.00596660195744958,0.975079781128162,1.05306450892684e-07,0.411201257386487,499.445888372093,346.644007692308,440.771251851852,488.147139534884,24.8238548322608,10.9393752391224,19.8476631891916,21.3332435627692,344.328825,266.3459,354.749325,371.7585,639.98215,414.8687,548.73635,539.009525,86,130,54,86
"ZIK1",0.000951750272308538,0.721298397076866,8.74491223983309e-05,0.998405704004539,0.00187017584741156,0.63187250980475,104.913381395349,53.7903015384615,122.494192592593,102.48523255814,12.3469600317077,5.16251468411385,18.0650416897579,10.4015974074523,19.605075,12.9474,9.8136,33.347775,158.13935,83.6642,184.895525,137.3244,86,130,54,86
"ZNF540",0.933133971396568,0.739433982175599,0.378233285400626,0.0418472457831137,0.0029171354856794,0.557836598734269,20.8147209302326,19.0961723076923,24.4766407407407,29.188376744186,1.83130771505666,2.34461690394859,2.13082232876773,1.71904586818817,9.251,8.1525,12.76925,15.44005,29.508875,18.797,36.360125,43.057975,86,130,54,86
"ZNF570",0.972240978276093,0.179075063281175,0.273886462423606,0.981264897013717,0.999997622274332,0.327467534022065,60.8143744186047,63.2876046153846,75.1994333333333,63.1811372093023,4.38812197438867,4.07142881500937,5.13914307079735,3.55171460379991,31.657425,35.6108,55.42775,41.328,81.5481,75.4511,94.38485,79.319025,86,130,54,86
"ZNF57",0.434005314666307,0.8126739070598,0.985838343123451,0.000273063458237077,2.48513981615517e-08,5.32542408843151e-05,132.737713953488,143.70616,140.78052962963,99.8358418604651,5.45610299439114,4.74885218760069,9.48688182543268,3.89704727657409,98.298275,105.8166,94.851775,80.096575,160.62115,175.6824,161.159875,117.525925,86,130,54,86
"ZNF556",0.569707653876114,0.25901469310882,0.825761786144573,0.580544946383152,0.0376726634406797,0.0176187564671604,16.3464790697674,21.6006384615385,25.6762703703704,10.6578139534884,2.61109929448519,2.9256491601262,5.36038821241877,1.90332864721904,0,1.0398,0.315275,0.077025,23.76115,29.3427,37.71995,11.3019,86,130,54,86
"ZNF554",0.386419262446937,2.6182481175363e-06,0.000236477948753144,0.552071452729813,0.998963504613615,0.000464895447191083,90.0941651162791,103.526781538462,144.46597037037,102.32073255814,5.59432949735523,3.76365195219282,13.4572783168069,6.59524130258932,56.910675,69.6972,77.0613,66.240975,103.038975,130.9816,172.403525,125.984025,86,130,54,86
"ZNF738",0.999449301952094,4.5470072151943e-11,8.07909295019726e-13,0.386142707736159,0.364153248076818,1.67497007264039e-07,142.883137209302,145.334350769231,330.630425925926,179.908886046512,11.3231429323771,10.2160413886881,31.6553552489131,19.0814693697543,59.24155,55.5866,155.556675,67.7147,198.716375,201.1442,448.222825,214.3104,86,130,54,86
"ZNF596",0.0406733653211303,0.95311584399029,0.314604088873756,0.950285604981032,0.00697746402795751,0.752293713091126,49.3525976744186,38.0699384615385,46.5721222222222,51.8465209302326,3.06942807515502,2.01543062571832,3.17138012359296,4.71107838341371,30.389075,19.5212,28.342275,21.432025,59.250475,51.6353,57.704925,68.046225,86,130,54,86
"ZNF621",0.0141830583172912,0.00393404462750013,0.709340967410542,0.010365449461689,0.977694749617114,0.907479153668451,331.824618604651,390.696196923077,414.910448148148,398.559102325581,12.0453748124666,15.3011620761586,16.3785106966988,12.5452351168706,261.88475,278.0311,319.89005,327.6807,402.883725,489.169,495.582575,448.796025,86,130,54,86
"ZNF680",0.15570870328454,0.000520062273926647,0.0702340902762062,0.996457313389807,0.0922304105214454,0.000241954980979564,238.755811627907,298.010295384615,378.527766666667,232.076541860465,16.0050052489218,20.9255561252331,37.3006027714286,13.5094404979802,145.776725,190.2781,241.73365,152.099575,294.89055,336.4632,438.4214,272.973875,86,130,54,86
"ZNF483",0.000111589703816861,3.9637755300248e-08,0.0411488060847247,0.000180294800827818,0.990895630371039,0.115148328800564,5.52509302325581,10.0601753846154,13.2947333333333,10.3706558139535,0.564604334790299,0.664483236336902,1.43092819811552,0.770627834546515,2.762775,5,4.6905,5.45245,7.037975,12.6537,19.172025,12.1118,86,130,54,86
"ZNF417",0.0914053746413864,0.64755342470956,0.0066782946163445,0.44243206086724,0.000489789662652562,0.998933655291163,154.32641627907,130.510181538462,169.184007407407,171.015979069767,10.2050770759186,4.32768714469118,7.46488754599041,9.46593427293595,87.688425,96.7366,132.82195,122.099425,186.20725,158.5456,197.3222,197.061425,86,130,54,86
"ZNF791",0.0396491191945921,0.527619447502861,0.837136133871143,0.950869752786089,0.160579326488343,0.811152886276382,217.237997674419,251.269466153846,238.846688888889,224.702020930233,8.86057066112262,8.07984861868843,13.0611970331589,10.5017158818753,160.60675,166.5601,164.492175,180.2579,255.872875,304.037,300.0866,266.521125,86,130,54,86
"ZNF519",0.704819353515845,8.65067586452994e-08,1.21419968268643e-06,0.985741528750911,0.465989177935079,1.60019193451433e-08,53.0325325581395,59.0837861538462,93.8311148148148,50.8960511627907,4.00155460708751,2.49840488792248,8.5749481133054,4.45023422518849,23.4588,37.2582,44.73815,25.727125,72.052125,73.6086,116.818275,60.545925,86,130,54,86
"ZNF25",0.430751000760401,0.742379085229673,0.996560997516252,0.185247776017948,0.00131464069698495,0.0291342459422166,212.701774418605,194.380783076923,197.390774074074,239.439576744186,9.16072295930296,6.62706511832897,12.1447095473105,11.0919635242552,169.283325,143.5286,142.58335,154.161575,236.894225,238.0952,234.220275,283.484375,86,130,54,86
"ZNF77",0.987043551245219,1.99397634680354e-05,1.54816870273633e-05,0.00617341252635273,0.000572511077744031,0,119.161639534884,121.897936923077,167.368825925926,89.7215837209302,6.95919345503426,4.38807859879265,11.8825894564145,4.30563812780026,73.646875,86.0625,106.102575,61.42475,157.35595,151.8612,192.46275,106.38825,86,130,54,86
"ZNF169",0.000659319700323624,9.62914204594156e-07,0.0819031828825694,0.155378629738259,0.380717228922835,0.0029050619215667,49.5135511627907,65.3740984615385,76.6649185185185,58.8755511627907,2.45056062136265,2.84603980508362,4.66341835343131,2.84336742529531,32.42425,42.4201,54.68395,42.8139,65.57185,81.3141,101.105175,71.373675,86,130,54,86
"ZNF613",2.04802190095776e-07,0.035464965548113,0.21330281208926,0.751559352585527,3.93655996688835e-10,0.0021724859122414,110.829658139535,71.7764476923077,87.411362962963,118.393960465116,6.72745390103501,3.29565858319368,6.6787541968199,5.62964122853198,75.575075,51.494,56.73485,92.83975,149.3485,81.7712,117.53725,141.82925,86,130,54,86
"ZNF404",0.00200254976276559,0.98896870285716,0.00366977414989766,0.59098128407777,0.117716800622183,0.487082794748118,36.6988744186047,23.5221707692308,38.1450259259259,31.6609790697674,4.11691452917888,1.53019528832187,4.01174584014146,2.15385789498256,14.5411,9.8797,16.54595,18.96575,37.745125,30.9816,47.317325,38.7682,86,130,54,86
"ZNF135",0.0547571759776474,0.0353256225772535,3.42319192836449e-06,0.984516625456516,0.0184659380194222,0.0792790889544301,99.0386162790698,58.8778707692308,152.445566666667,105.198797674419,11.6500495147025,5.72629709667731,26.7673675089821,11.3368004171665,25.635425,11.6093,15.55415,31.0004,115.3619,78.6041,192.422325,119.655175,86,130,54,86
"ZNF620",0.579660369291234,0,0,0.0226773277650728,0.242432512839021,8.83316442212845e-09,25.0514465116279,29.2512707692308,60.9827592592593,35.4158348837209,1.4273883359976,1.56837410281545,6.06975711754593,2.22488468239063,13.7506,16.3548,29.61265,21.32625,35.6075,37.7255,79.210675,45.7022,86,130,54,86
"ZNF619",0.0274459674584847,0.229390644474729,0.98323698303957,0.00111220860447203,0.544197249577067,0.49630942446346,47.6992837209302,56.46248,55.1292222222222,60.6245906976744,1.9012344120432,1.86911395252431,4.39273089914983,2.28289966798092,38.1321,44.7728,36.290625,45.6937,57.7672,63.532,66.272475,72.945275,86,130,54,86
"ZNF354C",0.250592972571293,0.00190007757380095,0.101558170690695,0.0280866242210754,0.619997780615771,0.647195985414347,27.6439395348837,34.2780553846154,43.8419407407407,38.615811627907,2.08187408704249,1.7636048970346,5.25819788258302,3.10830105306287,14.914825,20.6767,15.437975,16.658325,37.2746,46.9325,56.0961,55.796475,86,130,54,86
"ZNF114",0.0606263436107668,0.200309118469296,0.999982778157036,0.995557458174043,0.111731154505776,0.2903891450881,61.6296906976744,33.8017769230769,34.2713148148148,58.7954813953488,6.83279788690097,3.32475644003542,9.34624451702701,14.1763046351321,14.490575,4.9322,2.48775,3.78215,83.942725,46.8653,31.753875,46.694475,86,130,54,86
"ZNF454",0.506638172513312,0.90513701445219,0.966580858587686,0.49924059694225,0.0190024517615694,0.225806213306417,7.92200697674419,6.03268615384615,6.76937777777778,10.012423255814,0.848241699450197,0.795022272184018,1.67002099026186,1.1598281157546,2.289375,1.2581,1.647975,4.488675,12.156025,5.5138,4.219775,10.1905,86,130,54,86
"ZNF543",0.997459723760107,0.164979648096087,0.0817255224826832,0.877034693765244,0.922648385416804,0.0336891297821269,164.16791627907,162.184801538462,190.77727037037,155.711041860465,8.48833068835132,6.06919791236985,10.7007740790286,7.90807423341484,103.322525,122.6569,140.732775,108.83305,218.136225,197.2018,237.2523,172.117325,86,130,54,86
"ZNF354B",0.979748467994514,0.460862297352923,0.227896762275941,0.851312421966668,0.960307928204234,0.133156385305225,84.2886953488372,81.6974553846154,96.4158259259259,78.4174906976744,4.70403986212367,3.99252528845653,7.89647607876514,5.15670367053153,63.1487,50.2265,56.70085,51.4097,97.6171,98.6408,108.1674,89.840925,86,130,54,86
"ZNF223",0.0297048820033113,0.997816288905926,0.0505400109415264,0.967793228783024,0.00631746468857275,0.996227784731023,111.940111627907,90.4254461538462,113.715162962963,115.848990697674,7.58658274971095,4.08964021262309,6.43339767043915,6.15593600948548,67.5329,58.9904,78.32595,77.12615,136.888925,109.4447,149.821075,144.35705,86,130,54,86
"ZNF713",0.446207214339253,0.0654352736104867,0.000584059524096014,0.531016795053549,0.0167349612397687,0.570225678756829,51.220611627907,36.4196723076923,82.000262962963,65.9713813953488,3.14214550593654,4.12825807195215,16.3393821140841,9.65959627358193,28.986825,14.5296,35.403025,29.68605,62.988375,41.023,74.4106,64.082175,86,130,54,86
"ZNF552",0.158487536187049,0.215245764912652,0.000747479796314177,0.999835097502431,0.188079850072105,0.188830703096724,263.107762790698,194.917232307692,341.992592592593,260.345590697674,14.3843814630712,9.38118434684253,50.9232297578873,35.0739713061772,168.262525,131.4094,182.114975,131.410525,338.182575,225.6456,360.5557,267.06,86,130,54,86
"ZNF154",0.0307827965994447,0.866717319499327,0.414029857913184,0.0498207167563548,2.67007534193731e-07,0.0134511821700471,35.4752441860465,20.6590584615385,30.2938962962963,50.6844279069767,3.27081033998532,1.91470135523589,4.67102531039782,6.6448098411704,15.7165,9.255,11.193075,21.6521,44.977325,23.2041,29.162125,57.32675,86,130,54,86
"ZNF571",0.0146219614840005,0.0420461998658413,6.41176342797145e-07,0.762308875782608,0.212662690300096,0.00288366011557017,75.4538186046512,59.24868,93.2291962962963,69.6871860465116,5.5557225162711,3.09073248073703,4.95064619461354,3.10945772930846,42.849375,35.3203,67.575675,45.37195,94.848925,71.4459,129.138325,87.542575,86,130,54,86
"ZNF443",0.103403286788536,0.000112448214756977,0.0378554583975078,0.746154622549459,0.638727650458516,0.00350014741789206,65.0703325581395,78.3321861538462,96.484437037037,71.4737581395349,4.74117842286526,3.13398763311264,6.59487972907304,4.6791532504199,39.887125,55.3732,63.84245,44.818475,81.1519,103.2967,119.2832,78.769625,86,130,54,86
"ZNF792",0.215116787846205,0.012225493759539,0.36147974539375,0.0176293362815513,0.561160177543788,0.963730141273747,92.0681604651163,107.817721538462,123.293862962963,118.426434883721,5.52183529308778,5.6479961229512,10.2838307286787,4.46727428448246,62.4271,62.097,64.95885,91.543625,110.97915,139.3484,148.811175,145.042275,86,130,54,86
"ZFP82",0.520800928576517,0.37058971312842,0.0201523120085679,0.566774431652787,0.0284836511792596,0.963656182885931,80.4304186046512,68.2814184615385,98.3734592592593,93.0544604651163,6.63229446866236,5.8690098728807,10.2892759122583,5.68642151579103,29.78385,21.4384,34.53585,55.0058,118.485075,87.7897,156.569875,122.068225,86,130,54,86
"ZNF707",0.00860604794600528,9.98848637712157e-06,0,0.953797531122327,0.0463734907083987,1.05356199964213e-06,228.379993023256,186.078892307692,309.253396296296,220.769860465116,11.0324961038323,6.02438104447235,20.6558909653342,8.2644330345434,157.89695,134.8371,217.5713,170.590675,293.577175,235.905,433.9519,245.479275,86,130,54,86
"ZNF746",0,1.39669114557206e-05,0.000646371080528563,0.569618849385206,0,0.00161241768120968,440.097744186046,898.391415384615,700.642796296296,501.625313953488,18.1314528209513,36.0484699271659,54.0960817453298,15.8552066671592,344.7345,571.4286,479.8014,387.683775,518.9998,1084.5094,691.012225,568.85565,86,130,54,86
"ZNF678",0.828157167582935,0.00488779300920494,0.000114273862498404,0.788650809884286,0.240648402342957,0.056199149844031,39.641976744186,37.1139707692308,52.0336407407407,42.6612255813953,2.47242699476604,1.4622190524065,4.16344115482316,2.00211020566375,26.026925,25.0391,29.8398,29.2655,47.0864,47.0496,63.6105,56.71325,86,130,54,86
