"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF189",0.836903564182572,0.615918221410157,0.55261994688556,0.000503117615013982,0.0351408772366529,0.0259765447580266,303.463002727273,260.7821,329.187354166667,408.218810526316,12.4462169360221,53.2148954427638,14.5669043068943,29.7647990694517,224.840575,180.655825,250.039975,281.8949,352.296175,275.401475,379.728325,480.09695,314.321527272727,331.642215576923,297.8944,308.1821,245.14445,357.3938,242.87345,396.440075,16.7956877306945,6.10572755095325,1.05510500173018,1.03453472102866,0.0773865799157891,0.048982065705667,"HNSC"
"ZNF434",0.494763151051263,0.984567187826306,0.421606601099394,0.904936686418429,0.349965211777505,0.982857809961362,306.10566,259.1335125,311.009969444444,317.736115789474,8.9694956794324,33.0526466878407,10.1892989504788,14.5794373172523,252.496575,228.259525,249.621375,272.3694,353.711275,282.954525,342.677925,361.181475,237.705736363636,306.572150769231,242.97305,305.3316,205.641425,274.22545,247.842,353.4085,7.76214095356381,3.88744947755071,1.2897128839173,1.25664801096253,0.367049928398749,0.329580605246297,"HNSC"
"ZNF287",0.416021217885142,0.979326482451739,0.530771543107923,0.997918370923595,0.524837897924589,0.999244779361805,71.4912254545455,40.4312625,68.2055347222222,69.6227342105263,5.52363663907615,11.9876708292749,5.83570073586879,9.7082477186787,26.355425,8.891975,26.9874,33.2925,103.919575,71.457475,88.969125,87.649425,91.4119,67.3762669230769,83.4076,58.7037,63.249975,121.12825,28.410525,92.248575,5.62857627848247,2.20801811601696,0.737062318178234,0.703817158148658,-0.440141491407134,-0.506727409338798,"HNSC"
"ZIM3",0.894056429034458,0.995997851941192,0.930774475547005,0.998036718494112,0.937847333493288,0.999999977389816,0.335402727272727,0.07525,0.301223611111111,0.302023684210526,0.0968314713939055,0.07525,0.113041004468677,0.184403288573989,0,0,0,0,0,0,0,0,0.0841363636363636,0.291722692307692,0,0,0,0,0,0,0.0505249585709194,0.0447475386154321,3.46726052445664,NA,1.79379624243074,NA,"HNSC"
"ZFP14",0.702539339416189,0.577414742828428,0.391759194407094,9.52982137647496e-12,3.52911108570941e-05,3.41783713553312e-08,66.0045945454546,42.485975,77.5401402777778,149.848460526316,4.5044278232226,9.42633925194547,6.93666204497465,14.5830716910848,32.1883,24.74685,39.160275,82.1077,86.1879,57.724925,101.41,203.0166,94.5946863636364,79.3372496153846,93.58875,64.66,68.706225,120.913175,37.955875,105.23155,6.21935785381256,2.6438029084725,0.838707253707678,0.690895006077119,-0.253760761366472,-0.533461611076862,"HNSC"
"ZNF473",0.814870535315796,0.992159492241526,0.876310386150994,0,3.75038648392501e-06,0,252.355631818182,218.20035,247.828534722222,429.497097368421,9.29832624169788,30.847089428502,12.3981915450744,21.2805454508929,188.05145,145.6709,168.551475,359.9415,291.442925,253.710225,290.304775,490.43565,196.968102272727,272.674001538462,190.5874,246.3316,176.5134,220.2932,193.39695,326.35685,5.37853463721051,5.21504853655077,1.38435613884785,1.29248628188432,0.469215137811377,0.370148968228807,"HNSC"
"ZNF614",0.999374249109269,0.0421388742118923,0.628946470178509,0.948805344810503,0.981954541215448,0.440275933370236,136.493713636364,131.66075,180.583451388889,147.656742105263,8.51503770807549,46.202418255128,15.1277411403008,19.4567099619531,68.8496,30.353825,104.73555,62.0649,186.84655,200.326375,231.611075,211.8907,184.519354545455,160.249154230769,179.05105,136.47735,151.41895,223.074025,70.4553,213.94335,8.22229518744663,5.51987085106606,0.868467996896734,0.76222591266569,-0.203455408380089,-0.391709439979443,"HNSC"
"POGK",0.65790473086029,0.326088351524863,0.265191554748933,0.469947704276724,0.283108152674671,0.999848267230666,1222.6172,1035.5815625,1336.91216388889,1343.58215263158,41.1631397986924,97.5600546781734,55.8558717876384,71.8736970045757,940.674575,897.566175,1027.690025,1102.38265,1442.9704,1232.36265,1568.171475,1529.412875,1149.84674772727,1367.4943575,1204.6215,1267.32235,987.875925,1371.526675,1038.93645,1546.803525,43.8379106365568,32.2173119474836,1.18928401563332,1.05205024980876,0.25009328952882,0.0732036147238977,"HNSC"
"ZNF514",0.72314584854247,0.822275016096685,0.906673557709783,0.918107358606107,0.567404446508835,0.590820087194475,145.363978181818,114.1488625,134.652716666667,155.224213157895,8.24058088383275,28.6147889090835,8.90714838460238,12.647310763669,89.03075,64.61,72.347775,103.2646,179.659775,142.13695,166.86985,186.41695,140.336781818182,133.507433846154,136.76595,114.12355,106.82425,153.832725,80.77015,161.25665,8.77800142312229,3.48487683891736,0.951336008396744,0.834444172690644,-0.0719731091850298,-0.261112563545817,"HNSC"
"ZNF300",0.999966987862506,0.0238614666806776,0.678340664735914,4.09009097146473e-06,0.0603752797109347,2.25741092485521e-10,110.089619090909,108.5572125,69.8609013888889,199.338968421053,9.05457851978185,25.8264428691204,6.54411752696655,22.1552316848296,41.8188,68.107275,31.447625,72.3397,151.157775,147.950125,106.440925,315.69105,70.7438704545455,97.8267646153846,71.16735,72.1991,49.437525,87.52285,37.450425,130.759125,4.23836974402511,3.87645627059382,1.38283025775697,1.01449751887628,0.46762407671869,0.0207653367463609,"HNSC"
"RBAK",0.714026246558709,0.0416633099343338,0.148993217997103,0.94393637906025,0.583871816689974,0.448536931425265,486.581857272727,413.0006125,562.940173611111,506.526105263158,16.3087981927962,94.1586901326642,24.7285796634098,29.6263219364634,359.1111,209.00825,398.134425,351.84025,583.68325,530.577275,683.740925,646.834075,435.896272727273,550.576833653846,433.90855,515.74585,349.1781,524.02835,398.276625,655.6242,19.132679313919,9.68195549884969,1.26309140064229,1.18860494913041,0.336959040140722,0.249269293188094,"HNSC"
"ZNF92",0.906467562049568,0.99996834267612,0.917148686222452,0.0905892943674211,0.290088767993504,0.11662804544565,153.371587272727,132.2733375,152.796252777778,191.073631578947,8.66018885139647,32.0938879807964,8.66148957633763,14.3998890805759,98.129825,80.848575,97.087975,133.232625,185.24815,141.8037,187.8474,233.441875,140.964202272727,155.783703269231,131.58275,139.9323,95.10595,160.10125,102.988625,189.89205,11.8179148031615,3.43258092276067,1.10512953471571,1.06345474615784,0.144215481054983,0.0887586427177101,"HNSC"
"ZNF157",0.858698862399271,0.999621369661359,0.882758860602666,1.28641541863317e-12,5.85250634137502e-05,1.5752621429499e-11,1.35275181818182,0.2244375,1.29260694444444,7.07993947368421,0.243876367565139,0.15792365010787,0.249085050400552,1.29866167213426,0,0,0,1.14385,1.412875,0.14785,1.780225,11.0016,2.74001590909091,2.17648480769231,1.97775,0.65465,1.263575,3.365,0,1.999975,0.34661219405113,0.198131560697462,0.794332908970017,0.331007457969915,-0.332184319936173,-1.59506437194853,"HNSC"
"ZNF182",0.656921753176624,0.545617158900769,0.934224693924451,2.29293950493314e-09,0.000178982148292928,7.10672631853981e-11,109.961553636364,88.5964625,99.7709222222222,172.345771052632,4.22331557648016,13.9299330125291,5.42425423535026,11.8738543521429,80.90575,64.599175,70.44985,128.66635,132.4735,99.148375,117.566325,193.6664,87.8945159090909,112.4552575,81.13915,105.435,66.748525,105.6762,74.814925,133.92615,4.82809613218688,2.8479226792097,1.27943428935102,1.29943436676376,0.355506053698732,0.377883766449039,"HNSC"
"ZNF673",0.751277388773176,0.00490038949807525,0.979740359143926,0.044842830076177,0.123437745914913,6.41547691015987e-06,166.070589090909,141.451425,131.637455555556,199.443521052632,6.71153257086266,12.735411225549,6.86056356718779,12.7580974868345,118.92985,119.688325,90.973375,147.12245,183.422275,158.911325,150.95385,236.000925,131.318497727273,153.746493846154,127.2669,136.259,104.2283,155.401725,103.8073,177.007275,5.87964934649174,6.17626593969827,1.17079083683595,1.07065544929593,0.227483359688255,0.0984942769442405,"HNSC"
"ZNF41",0.999879224611378,0.00296069380038688,0.44013644567515,4.22661905474797e-13,0.000662361886751395,1.49724227254122e-05,132.369764545455,130.2964875,175.787672222222,254.685015789474,5.60078336752467,28.4126474717399,7.80739197783763,23.1502714660602,92.090225,89.33725,124.98025,139.25525,165.795275,182.959825,222.083425,328.443325,240.369477272727,182.485308461538,237.3783,167.229,206.43445,269.621875,121.149775,220.689075,12.3336558035479,6.3854753200856,0.759186692636884,0.704483097233403,-0.397473390509153,-0.505363002731566,"HNSC"
"ZNF7",0.106738988811325,0.000431574618538155,0.93358582026517,0.017956950743069,0.892166780792333,0.992610500109941,542.883740909091,408.9483375,444.566893055556,453.471634210526,16.4599501472303,53.9664676175994,17.9970009628383,22.5854928032577,416.5477,316.1733,338.532375,370.5096,622.852225,469.372575,512.251,500.622775,321.926768181818,479.318810769231,328.66855,453.69545,283.009,351.970775,356.407475,563.2228,8.27961584960034,7.43501268876744,1.48890635431261,1.38040420965133,0.574253017575231,0.465090778504904,"HNSC"
"ZNF214",0.651496234540935,0.924469471409759,0.811082729906669,8.47100167788994e-14,5.24877496910214e-06,1.12687636999453e-13,11.9559172727273,3.8923125,10.1646638888889,41.1791263157895,1.28121731453879,1.27250211288591,1.11647152236656,6.21537556230461,1.681175,1.477475,3.449525,16.846675,18.3017,7.10865,13.860675,54.19735,22.9579954545455,15.1715611538462,14.9582,8.06925,10.102975,27.567625,2.62195,19.465025,3.6871109380735,0.867332347884054,0.66083997550589,0.539453276463746,-0.597627134038434,-0.890430085559892,"HNSC"
"ZNF215",0.536033494150597,0.855339405134114,0.751913248394171,0.559258556533516,0.921407690890997,0.924436115930519,41.0791254545455,22.1478375,36.4260430555556,31.6158815789474,4.20623424298839,12.1394852228899,3.94975972899556,4.72477199097758,5.58305,2.9942,9.4662,8.93675,64.3211,18.219175,54.188025,42.646675,24.6745840909091,36.7227821153846,25.5546,23.98985,12.786375,32.515875,7.135175,52.53665,2.01036740907761,1.70848392374004,1.48828373277078,0.938768362643125,0.573649594214565,-0.0911588723562412,"HNSC"
"ZNF547",0.65729960999376,0.261170069699505,0.980196076048241,0.0896166025408476,0.120223819798746,0.00226588607704203,40.4498836363636,31.484325,34.5514277777778,49.8509263157895,1.7894941792069,5.70272277750318,2.57616619878922,4.37637360223342,25.801525,21.118675,21.9681,32.958225,53.17395,33.850175,40.844425,69.162875,33.9504545454545,35.3847326923077,32.5451,31.5094,23.41355,44.2327,21.7034,44.112625,1.95757743347735,0.870478708177184,1.04224621337346,0.968176468961533,0.0596961306425761,-0.0466580642343953,"HNSC"
"ZNF773",0.741443607982724,0.612253522130659,0.959361143312572,0.000421547959242097,0.749137127121884,0.0232977408989239,94.4871354545455,78.2758875,86.3857611111111,61.2800368421053,4.13956638991389,15.4231477279449,4.94961982009135,7.68307884533216,67.824325,54.063125,64.5871,24.684075,121.92755,93.4927,105.62155,84.57665,88.0528,86.9073786538462,84.72795,83.0761,67.73675,103.8682,58.714325,111.16065,4.70838476139001,1.93761391408108,0.986991653347152,0.980504072150925,-0.018890210535565,-0.0284044727720835,"HNSC"
"ZNF776",0.993849757936676,0.0646033497906772,0.584924987815792,0.610836163725442,0.836486852536214,0.88503320826575,222.356226363636,212.302575,262.226938888889,246.753142105263,9.14471703713975,43.4172888820503,10.6793840202833,24.0461474349612,161.6002,143.119475,202.790825,142.180325,285.375675,273.134525,313.488075,370.546475,281.068556818182,257.086276346154,268.1375,245.95515,216.686075,335.579025,186.758775,317.632375,16.9253684842657,4.85074922244753,0.914674623360515,0.917272481469395,-0.128669469247426,-0.124577735907474,"HNSC"
"ZNF256",0.973291238998822,0.561135274604457,0.776172503532234,0.547651665182371,0.99533396952333,0.118317754680832,83.7810672727273,93.20925,71.9397902777778,98.7183815789474,5.42919011522018,20.6774060164539,6.6647912257467,11.8957832238709,37.11875,67.76185,36.44785,31.309025,112.61355,120.302025,93.294275,156.16255,82.4712318181818,75.2669542307692,80.4872,65.8158,64.4164,98.499475,31.830425,104.21175,4.31770606409559,2.44303351094891,0.912644962023905,0.817717599817114,-0.131874364080954,-0.290325402926255,"HNSC"
"ZNF599",0.812645764567505,0.998503011042965,0.785954261390511,1.76541484897541e-06,0.00455458293448008,1.44098869407916e-05,57.8109481818182,47.5293125,58.5865972222222,89.3673157894737,2.96810428252128,9.60417967909652,3.37412194051488,6.33723433049538,35.786575,34.65765,41.1352,68.144925,73.175825,51.777325,71.300975,104.049925,57.6685818181818,61.1133865384615,51.77175,54.02555,40.05745,66.649875,39.112625,74.82495,3.49688975957738,1.42445725759113,1.05973451421331,1.04353339417733,0.0837028845992895,0.0614767690105872,"HNSC"
"ZNF18",0.805014164381557,0.0648685376944456,0.999263107899966,0.889888838923075,0.631157698356376,0.0547549019779533,229.814097272727,200.1652875,195.899420833333,241.972271052632,8.49068262689499,35.9635479884813,10.9445385920469,13.733777349509,169.53015,133.695,145.106225,184.8455,274.164475,250.918375,219.1375,299.7817,178.873202272727,212.276398846154,181.93715,195.80615,138.084425,204.8037,156.0652,248.57085,7.63946032976117,3.98057075728808,1.18674231885499,1.0762296210532,0.247006712008189,0.10598591972773,"HNSC"
"ZKSCAN2",0.99939794444639,0.419607315937179,0.957428733943192,0.059719255915558,0.685866221050153,0.6243297796506,116.149153636364,119.528925,134.191411111111,152.951481578947,9.48816813283349,19.4865708165058,5.26035245631747,8.77797267364986,75.0675,75.946325,102.8769,120.091425,130.274125,155.2899,166.44695,186.776625,130.742356818182,127.608369807692,116.72995,117.5705,83.662425,152.63965,90.262125,155.397575,9.50474803141688,2.88579825998593,0.976029290837645,1.00720080836152,-0.0350036508777606,0.0103513460515076,"HNSC"
"ZNF689",0.975010493690265,1.56786058580494e-06,0.0520519209870872,1.54921876063252e-05,0.0344448138626841,0.956421617891114,92.3499136363636,83.6271125,138.002777777778,143.812660526316,4.27653076329501,22.2715377472767,6.72015915067405,13.1317701575044,62.36355,33.398,90.568575,84.3143,124.149525,121.843875,174.615,190.26895,125.376470454545,128.754441153846,121.62385,125.5432,81.89725,151.5031,84.8291,165.10785,8.84277686505931,2.79734992116449,1.02694262078885,1.03222517622983,0.0383555750193243,0.0457577238560585,"HNSC"
"ZNF19",0.86782623535032,0.628315205464273,0.993159579709913,0.658275901679917,0.575450333591427,0.196173649228282,29.6288827272727,26.20825,27.42505,32.2557763157895,1.06156561502918,4.60139709242126,1.51842773148651,2.14447434534858,21.993725,12.929625,18.58865,22.71755,37.0477,36.606025,34.0809,41.8974,33.4518568181818,29.2957423076923,22.37405,27.45815,15.959925,38.815375,19.45845,36.94615,3.87269222880989,0.594491722381543,0.875758331351264,1.22723199420758,-0.191395287004781,0.295407999820277,"HNSC"
"ZNF230",0.996723947928172,0.984803870137414,0.985243204964403,1.07911938428407e-05,0.0525871515247496,0.000129945558023148,70.5205681818182,66.527275,73.3057583333333,118.451176315789,2.768872705687,10.9954750077629,8.66155008340848,9.33756457916883,50.883,45.496775,48.033875,82.2768,90.198625,73.766825,80.206575,137.1275,63.9157545454545,74.3163044230769,64.0933,64.8893,49.56045,75.059775,49.888775,89.37595,3.08763807149477,1.91508695315251,1.16272278957805,1.01241939485094,0.217507177832727,0.0178070504388126,"HNSC"
"ZNF222",0.994397079643646,0.9787826558214,0.97691493204145,0.410049599635518,0.757476088611792,0.656607473746547,45.3999481818182,42.15025,47.5217583333333,55.6818052631579,1.97150563331761,9.45146370501114,6.27804439295556,4.26861770307013,29.191225,22.730825,28.83995,36.269125,59.094,64.555425,53.00205,76.006775,39.2053772727273,43.6585176923077,36.51635,39.38015,25.08715,49.4199,26.972375,55.147375,2.32242458091466,1.21685586190531,1.11358493985666,1.07842514380545,0.155211605396774,0.108926038891815,"HNSC"
"ZNF221",0.866107302348861,0.0121793348571312,0.960271480432356,0.0701483451591608,0.967916751644938,0.999990731101696,7.63301363636364,9.8903375,11.3576708333333,11.3105315789474,0.51508421842697,1.96505050706968,1.28077594093506,1.31264520047122,3.530675,5.497275,5.802675,5.51655,10.613475,12.4885,15.0916,15.944575,10.7736295454545,10.4298253846154,10.9418,8.7657,6.86235,13.292325,5.192525,13.52425,0.773516264068052,0.37279988429159,0.968088362479085,0.801120473779451,-0.0467893590689877,-0.319908881148715,"HNSC"
"ZNF233",0.993340648861176,0.899904287215358,0.948138976948984,0.944245734346903,0.999997579008675,0.72177982581538,10.6303209090909,11.650625,9.53392777777778,11.7272921052632,0.868818503312539,2.97990020672733,1.60451800415885,1.1087877547693,5.60965,4.62665,4.528475,6.443675,12.37095,17.767925,9.235275,16.335325,14.7094886363636,9.0057025,8.0559,6.82265,4.6295,21.180025,4.63915,10.806375,2.21327177323311,0.366042288033228,0.612237632635088,0.846913442321777,-0.707836368631774,-0.239713566551042,"HNSC"
"ZNF235",0.992590067441091,0.601432741752567,0.864985297703873,0.25301642907046,0.655722609420555,0.855487460367383,58.6882045454545,52.999925,69.2529319444444,78.2333842105263,2.21696495849919,7.80157540545841,10.875660944164,5.29411090493471,40.982025,35.771875,41.929075,58.7659,72.29255,65.328225,72.389125,93.31635,50.5242068181818,60.0461275,52.7241,54.6895,40.370575,61.89585,40.380725,71.48925,2.46786715847843,1.84141395311383,1.18846254659839,1.03727707063753,0.249096438671028,0.0528013088508148,"HNSC"
"ZNF208",0.93287987546156,0.996045685493433,0.959982534368787,0.972062139747416,0.866454242517126,0.938329408423964,9.49732454545455,16.0229,10.5091333333333,7.04447368421053,3.50642337871336,12.3819408288846,2.81501688020537,1.47138919817262,1.980675,1.1489,2.01955,1.4298,7.246625,7.295,9.041975,6.32675,12.5532909090909,8.64916,6.38205,3.86715,2.260275,12.894075,1.656775,7.577275,2.39154992548491,1.03784196494402,0.6889954245971,0.605941664512187,-0.537433692412065,-0.722749186288156,"HNSC"
"ZNF714",0.611930501505157,0.759277992790097,0.378979513528455,0.357292343037095,0.211584806646842,0.855442694232017,105.913121818182,68.9839,118.185711111111,131.357781578947,7.30761384608411,21.1750442314937,8.41724313659698,18.701720278591,50.758675,35.797275,74.43285,35.736625,142.604825,79.34525,150.5733,192.2179,142.560829545455,117.247079615385,121.1446,98.0731,67.72745,166.334575,58.535775,155.846425,15.1886463788329,3.70489708420804,0.822435447304978,0.809554037076353,-0.282025648267757,-0.304800712419842,"HNSC"
"ZNF394",0.946993651891699,0.0886883329012914,0.975019437236154,0.161679119415113,0.960844275067416,0.998135656058111,548.090834545455,506.6822625,474.387359722222,467.204928947368,23.1702716485818,43.1185886066635,21.791193701728,20.0851821619522,411.85935,412.901275,362.028325,389.441525,610.852925,586.71505,530.6373,522.408075,495.704245454545,492.367822307692,486.87235,441.43955,409.554625,544.8309,370.951775,550.905775,16.7128101301401,10.4731343174587,0.993269327068616,0.906684370143427,-0.00974313429130976,-0.141327679610859,"HNSC"
"ZNF333",0.530858464941897,0.522956159153004,0.238063710485953,0.114793418310021,0.0883580067643897,0.705794837430222,107.596118181818,82.528475,118.069472222222,128.972265789474,4.80415119483133,12.5098929195307,5.95623696040205,8.7405427343997,79.077075,66.165125,78.630875,91.424425,132.2666,105.5394,146.28555,146.45985,110.429040909091,107.750147884615,97.4575,100.73395,82.873,136.42145,76.839525,130.50845,6.05880939426196,2.14797799937701,0.975741045992776,1.03361926993818,-0.0354297762301451,0.0477048718018866,"HNSC"
"ZNF382",0.996113581889335,0.398886930187467,0.975110586994035,7.47740209806613e-05,0.210267617967474,0.0156100592775581,7.85921454545455,8.5314125,9.822175,14.7954473684211,0.632754210447279,2.01478978276337,0.787401515325599,2.24311366084574,3.180825,3.6463,4.809275,5.122725,10.724875,12.585275,12.711525,19.714075,15.1159727272727,9.45249807692308,10.1919,7.23015,5.233225,21.719825,4.09105,11.959575,1.89189105218953,0.374100100489658,0.625331776357903,0.709401583610514,-0.677306264941739,-0.495325544055358,"HNSC"
"ZNF577",0.236670529239013,0.157458082853749,0.748875990311916,0.238087229488668,0.0385160595388427,0.0051700371639255,63.9096336363636,34.27995,50.2812166666667,79.1086631578947,4.52067905989955,9.81659532299041,4.50256866990591,6.41869751759621,33.605225,14.1927,25.3439,50.559775,76.8798,59.576525,63.570925,100.314525,71.3806318181818,54.4189294230769,59.64765,44.2142,44.043,92.00075,26.4897,70.3118,5.32536625687773,1.81747811623243,0.762376684500228,0.741256361315157,-0.391424096403212,-0.431955514252734,"HNSC"
"ZNF75A",0.676378907773047,0.0184104339073177,0.999672895126584,0.00157587312364693,0.0250278423033797,2.30244735388574e-07,243.701469090909,196.4321875,192.275655555556,323.657889473684,11.8795686684484,30.1226633416213,13.0391825874763,15.8488736426076,151.509975,146.790825,122.184875,265.24415,301.745475,243.149775,243.153125,382.029,158.763793181818,217.4515675,155.88305,192.34225,136.221975,184.77365,133.300025,273.972825,5.43430574295574,5.06914665487415,1.36965464947648,1.23388816166992,0.453812171801882,0.303211636046323,"HNSC"
"ZNF496",0.993845333458841,0.00257175902556672,0.325182329815326,0.134266966635162,0.566977008639587,0.915351866087162,235.406870909091,223.6455,302.072966666667,285.947455263158,10.2837148184178,27.6592282000317,17.3494536842527,20.2400505577396,147.0675,169.216425,193.998875,183.986725,301.99265,271.31325,371.946975,323.551625,253.501154545455,290.095677692308,216.79195,267.51885,168.826175,324.82565,186.074225,352.411625,16.3981459325648,6.50802666053044,1.14435643582164,1.23398885429095,0.194536482273587,0.303329363748434,"HNSC"
"ZNF2",0.226008698019204,0.889675530595303,0.134633823360408,6.46617357211721e-05,0.000545836276093947,0.00166377097153858,97.2999809090909,70.7836125,101.425341666667,129.361094736842,3.74478277183462,9.15252968215106,4.84881197802175,4.49028885703845,69.973425,57.6071,78.72305,117.5992,112.738875,76.3939,118.312275,142.53675,89.5331363636364,100.727614615385,88.6558,96.53265,74.44205,104.73985,78.6562,118.38285,4.36667269838019,1.51829723506559,1.12503167772747,1.08884754296955,0.169965624248462,0.122801966543944,"HNSC"
"ZNF589",0.999659943911909,0.912180611120044,0.998196650295389,0.194188990533598,0.716660179008659,0.0864169739803926,281.408068181818,274.3985875,261.927081944444,354.457328947368,18.9524243479636,75.0175085443307,21.2950517712241,33.4223249475956,157.39695,109.474425,142.768975,236.117825,320.5182,394.232625,300.94475,414.539475,256.163052272727,258.686671346154,220.17615,209.3995,161.650925,330.65845,141.784825,318.569325,20.0394784046414,7.74658907373734,1.00985161228771,0.951054417111027,0.0141433187748698,-0.0724002038013419,"HNSC"
"PRDM9",0.997322662003389,0.905933191738671,0.966021360090236,0.882545982339797,0.998205979678545,0.62621911606583,0.778926363636364,0.5185875,1.15074166666667,0.27686052631579,0.272562166853965,0.332846015146805,0.629151984465538,0.131919674282746,0,0,0,0,0.280725,0.5771,0.354625,0,0.0710772727272727,0.674233076923077,0,0,0,0,0,0,0.035787289702725,0.13348316470824,9.48591653917484,NA,3.2457871750748,NA,"HNSC"
"ZNF12",0.989844105601357,0.139070202789638,0.640488392883461,0.631983652736426,0.821900370207466,0.956600292455556,545.308413636364,522.5565375,611.230193055556,590.5918,18.8571045735748,83.2199190896818,25.3729647898993,28.9024106962006,400.670025,381.174675,477.452675,423.180675,652.940725,662.88765,664.03715,756.982825,518.104990909091,613.209150192308,537.85225,580.48525,451.7834,590.983075,440.125725,727.022575,20.0457274464399,10.574923937697,1.18356155789262,1.07926526290445,0.243134743636414,0.110049495450151,"HNSC"
"ZNF202",0.100509538149718,0.701160754386856,0.265484936292949,0.0065394211792551,0.937915766740938,0.11031430517815,238.330283636364,175.7088375,226.1532,192.475002631579,7.09676196180269,15.018967162058,9.65866613551192,10.0584518710979,179.761525,136.538825,159.9429,139.87925,287.4646,204.8644,281.3831,233.61285,214.654543181818,218.944449807692,209.612,205.7718,190.58795,238.303375,159.663975,270.7992,7.05759200348365,3.44465261827381,1.0199851657565,0.981679483999008,0.0285481703877908,-0.026676029944448,"HNSC"
"ZNF3",0.90529974820078,0.819409241364641,0.989478999182086,0.550181862248106,0.578108043819654,0.231265458457087,528.158113636364,472.0956375,498.321356944444,584.29665,22.0826422816613,58.4539685034269,30.6072392966969,20.4685117098952,383.05715,377.204625,323.00635,485.492175,620.887325,586.871425,600.5572,699.0131,420.252559090909,516.297830961538,379.90125,451.8127,335.52775,449.62465,356.0198,601.025425,22.6279886480793,10.7483747863181,1.22854178943822,1.18928984834875,0.296946932498522,0.250100365053996,"HNSC"
"ZNF606",0.983321792357179,0.990117869536218,0.995440836332047,6.73257741778954e-08,0.00814753970451221,1.35863773231826e-07,111.212068181818,100.403325,107.472755555556,201.452386842105,7.8806413242526,30.610458986815,9.37038830488798,12.454152494757,44.6444,41.49585,46.095575,153.55145,162.9702,129.060275,139.204725,248.95405,119.957390909091,118.145503269231,115.93955,104.7271,86.616625,151.183575,52.91265,166.464975,7.46359290006104,3.70507786484017,0.984895573118681,0.903290550981093,-0.0219573288264146,-0.146737977572694,"HNSC"
"ZNF91",0.459711065188663,0.970131363108752,0.368053202982969,0.65481744391098,0.844621750053764,0.486080722271027,133.554105454545,80.74615,140.220236111111,112.148221052632,9.27324968000689,21.1936959310596,12.1028707857405,16.046841721701,55.390075,37.625375,59.190275,34.619,183.72115,107.14615,211.913325,156.258525,265.1589,139.487054807692,263.06095,120.27035,178.62435,321.9218,54.8448,190.63415,14.86637418777,5.11784326051803,0.526050812579522,0.45719575634468,-0.926725935073358,-1.12911608225557,"HNSC"
"ZNF226",0.940062620695286,0.762828067949699,0.772103747120915,0.0821575362950614,0.926849522649376,0.0167582052548241,208.336427272727,237.4375125,187.798648611111,270.683034210526,6.91770792404248,40.4746939371135,24.4037270678395,20.6502498176132,147.472825,165.633075,113.884475,191.09075,258.91825,300.802225,223.77855,310.831825,173.635379545455,188.585360576923,168.1608,169.5672,132.676925,198.4638,125.1881,230.130375,8.73989628164832,4.77831041874588,1.08609985517125,1.00836342358029,0.119156749493801,0.0120156933047663,"HNSC"
"ZNF229",0.994122273859781,0.109758490322173,0.645123806212184,0.999631104370375,0.991527180582101,0.371284140728738,37.21347,21.6400875,94.2873833333333,40.3716026315789,6.85972727564426,9.1598760336558,32.6151842749329,11.6120694319683,3.98315,3.6463,8.888375,3.55485,27.859875,23.965025,70.24295,32.6363,66.6795022727273,48.6273611538462,62.32745,12.0394,42.90475,91.801825,5.480675,41.378775,5.41016748480698,5.52087299294637,0.729270007969681,0.193163686305151,-0.455475031998174,-2.37210419383811,"HNSC"
"ZNF180",0.998939690398187,0.993762633552661,0.994675084086109,5.69623207148373e-05,0.0953230539603798,0.000405366346494462,130.370389090909,120.59185,137.721783333333,288.733871052632,5.04962042792152,28.4741878466709,8.84089422450429,70.4998669714793,95.35385,68.73055,98.698525,169.746225,159.735575,127.805625,152.277125,253.748575,153.406568181818,150.498191538462,156.76935,132.3404,128.184275,182.93075,105.54205,169.934625,6.23663880167904,5.94406566886373,0.9810413812275,0.844172665128738,-0.0276141029560275,-0.244389980258528,"HNSC"
"ZNF641",0.998283998091032,0.000502335464009351,0.279988127778145,9.4170235398483e-07,0.0300186223803771,0.169777943624503,101.379245454545,95.8312125,155.750291666667,192.803942105263,6.53467477529207,26.2737440744316,9.18749434912152,24.1717814354436,49.7348,35.23595,107.2784,65.161325,136.568675,168.14285,195.3187,298.874225,153.250595454545,145.109891153846,147.9067,132.69205,125.390125,192.227225,85.6893,183.854175,8.58150743931967,4.05828411616138,0.946879786818748,0.89713346318997,-0.0787468180523383,-0.156605469431369,"HNSC"
