"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF337",0.65332542161726,771.189881818182,814.591127230047,73.0821251762126,51.6608478120164,392.0356,342.0952,871.403,950.1591,77,213
"ZNF317",0.0260786635035615,658.966990909091,619.236316901408,16.9475977551631,8.75215254847917,570.6052,538.6713,744.1626,690.3255,77,213
"ZNF426",0.000203729260486618,87.4455454545455,62.2533572769953,6.98696803523299,3.13738918181601,31.2876,28.7092,131.3331,81.1685,77,213
"ZNF331",0.816916694744551,357.106553246753,348.852383568075,32.9590844125376,17.8014342162144,211.2178,191.1263,418.3898,421.9368,77,213
"ZNF227",0.00309226371188298,203.791453246753,179.227970892019,8.75427783226595,3.80992467833469,162.774,145.7726,233.1704,207.4744,77,213
"ZNF141",0.0980157932053676,70.4894454545455,83.8566539906103,4.54061489708701,4.5518222376743,46.1631,44.6799,83.4041,97.2435,77,213
"ZNF304",0.0168532886596545,225.494396103896,195.393048356808,10.5114922622663,6.49910670049443,160.7412,141.9785,291.3889,236.5345,77,213
"ZNF132",0.436132301130092,126.102297402597,120.411042723005,7.46663569057801,3.46218909523063,77.5819,82.0926,158.3079,151.9789,77,213
"ZNF20",0.0272165617486227,127.026875324675,116.556479812207,4.69417568335632,2.27375582124924,102.3741,96.0942,152.4961,133.9652,77,213
"ZNF670",0.0156911773915798,43.8490064935065,38.4095272300469,2.08019224274955,1.11622052167951,30.6859,28.0702,52.8765,44.927,77,213
"ZFP37",0.0586769402869711,56.8818168831169,49.8266450704225,3.68487491167619,1.79541050760272,31.8672,28.8568,74.5243,67.7509,77,213
"ZNF189",0.539131553373388,511.492824675325,532.152929107981,27.7720698477353,17.5297841391735,359.7283,364.7799,588.8676,607.267,77,213
"ZNF434",0.439010272205363,303.057879220779,311.78225915493,9.3447147902894,5.86520514324894,248.9529,253.8259,346.0527,356.3592,77,213
"ZNF287",0.470044453688105,181.532863636364,174.450068544601,9.62070465622254,4.75254581756693,126.61,125.4919,223.4326,223.8986,77,213
"ZIM3",0.676556583806566,0.0975883116883117,0.0707652582159624,0.0425419897502922,0.0354070097560394,0,0,0,0,77,213
"ZFP14",0.13718089456022,169.864802597403,157.206001408451,7.79220254424839,4.26006408902938,122.4927,116.643,208.8989,186.1282,77,213
"ZNF473",0.000511559825728813,193.145822077922,167.268780751174,6.90823023770549,3.65654656932153,147.4323,133.0651,229.0341,187.9634,77,213
"ZNF614",0.000529350691538477,177.584750649351,132.703374647887,10.4018367535722,6.71728357093005,108.0899,79.9347,231.0372,155.7719,77,213
"POGK",0.0109633128396588,1534.43721948052,1350.68721079812,76.5008458202779,33.1544829839492,1141.733,1014.461,1755.2469,1493.3824,77,213
"ZNF514",0.980148258090862,261.697527272727,261.144533802817,19.4322646526105,11.3535307163184,154.4123,144.6432,316.5633,335.9375,77,213
"ZNF300",0.0870444785058865,192.643920779221,238.577670422535,16.9972481887363,14.8557495977439,92.6305,104.9433,262.2345,303.2624,77,213
"RBAK",0.685907979431065,492.517784415584,481.907681220657,21.6468348308833,13.6765765037638,370.7383,339.6842,568.7644,607.8717,77,213
"ZNF92",0.738257576781394,176.16205974026,172.42915915493,9.71742531945301,5.71732525075141,114.1641,112.8755,218.9425,224.3844,77,213
