"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","mean-N0","mean-N1","mean-N2","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-NX","count-N0","count-N1","count-N2","count-NX"
"ZKSCAN1",0.909697482327837,0.98784437733215,0.999701188792599,0.998542422482853,0.895669827840129,0.983932136146887,616.65677518797,542.598021052632,510.90905,628.763665306122,41.1536315859418,82.9693064399695,367.47475,60.2312866263987,293.4869,329.5097,327.171675,251.3238,851.6727,634.80615,694.646425,782.447,133,19,2,49
"ZNF862",0.00858168586613683,0.944999218047454,0.953203411764,0.277724997742277,0.279174333718514,0.9991740799516,1066.59026691729,437.685178947368,749.70905,826.043904081633,81.8497091888786,46.4964124017147,377.27435,61.9099759021289,498.5141,301.20655,561.071875,546.2659,1374.6398,574.0346,938.346225,956.7229,133,19,2,49
"ZNF684",0.0999050802058498,0.6328477798956,0.981139477431233,0.815831063776788,0.0443511536476667,0.513132756660789,110.605361654135,66.5357263157895,44.47905,122.045365306122,5.96458182457231,10.2630089498513,9.02425,15.2455723195265,62.2422,32.20675,39.966925,67.0726,145.4112,79.9395,48.991175,150.2028,133,19,2,49
"ZNF430",0.180897712276891,0.955078109023935,0.650067459012134,0.875395053619171,0.516091559665634,0.902947867698621,50.8061345864662,67.3562210526316,38.56855,54.990312244898,2.87468175334991,7.63212701172702,16.37035,4.81873558419421,26.5866,46.5183,30.383375,33.0524,67.5435,92.4166,46.753725,73.4968,133,19,2,49
"ZFP30",0.935833188914809,0.750069685821897,0.658239319774398,0.865309651635366,0.999945755448787,0.64873798733491,140.763831578947,149.847910526316,95.87325,148.941018367347,5.48587223320174,13.5048747944379,23.58695,9.21497285058052,97.7881,115.02645,84.079775,109.0496,176.1946,168.60815,107.666725,179.7599,133,19,2,49
"ZNF549",0.0245542718617197,0.69669064558423,0.999614114084327,0.999997044304223,0.0519118188836951,0.707758061383968,129.733063157895,79.9919421052632,74.57845,129.493483673469,6.24548389947839,13.9101559717741,27.30545,10.3796566541716,81.1287,27.7144,60.925725,77.5914,164.918,117.1666,88.231175,173.6527,133,19,2,49
"ZNF211",0.0782560753390168,0.625606802553224,0.98430663562126,0.996721642318562,0.17057569113703,0.665562046342144,204.408040601504,121.807942105263,84.68605,199.508481632653,13.4331108538797,17.8300003926776,3.29285,16.0535836097842,117.818,75.2124,83.039625,126.0454,244.5009,144.2458,86.332475,234.9453,133,19,2,49
"ZNF205",0.973715862049501,0.973853777101586,0.993256337898643,0.999836479306615,0.972284647238342,0.971604226062308,517.814488721805,489.608657894737,436.03435,521.271440816327,23.0923650606737,43.6739049920624,86.99975,43.125929534114,332.4146,396.0086,392.534475,329.5317,633.8108,557.22535,479.534225,608.441,133,19,2,49
"ZNF45",0.849239869021862,0.986502763378627,0.934157235726989,0.393401619093274,0.995126973083449,0.896664894343175,163.544833834586,176.751263157895,147.4885,181.05717755102,5.47438641618391,15.8738484869271,49.5889,10.5170129789922,117.9877,129.38915,122.69405,130.8411,195.1198,233.77785,172.28295,217.267,133,19,2,49
"ZNF133",0.574558288798278,0.863281295220391,0.988169246089585,0.423816684565648,0.996179810207624,0.975498225986008,370.817762406015,296.4731,239.5077,310.580344897959,23.4399332498743,35.9349968697834,48.4992,20.7140093273862,214.4319,226.83065,215.2581,187.6555,452.4158,331.35195,263.7573,338.6176,133,19,2,49
"ZNF436",0.971068576644817,0.999888097975948,0.996680937740559,0.517685006050746,0.96996618278481,0.980548508791665,369.419464661654,347.1624,379.32715,322.312583673469,20.3427862370198,25.9169645775601,28.92545,19.4499095559667,245.2376,246.82025,364.864425,236.8716,390.4162,428.2969,393.789875,382.4793,133,19,2,49
"ZNF484",0.77316013894016,0.971166466674733,0.881091276195987,0.93894698520325,0.955890737111017,0.940998493809114,52.978522556391,58.1957421052632,45.9967,55.1178265306122,1.89293997105918,4.84379003037715,14.6916,3.36767110235256,39.2619,45.3915,38.6509,38.8742,65.9833,68.23915,53.3425,67.1642,133,19,2,49
"ZNF780B",0.510035903284842,0.676917945048881,0.926436684505421,0.917608733617459,0.825872464386707,0.773353147069283,293.902051879699,235.273389473684,156.0721,275.336655102041,16.5079160612343,25.3079909651901,12.9754,19.8009710000936,160.1885,177.5084,149.5844,182.8967,380.2724,252.33515,162.5598,373.6842,133,19,2,49
"ZNF557",0.752760429888398,0.636603677910808,0.850544690654763,0.983839637488141,0.904921159929733,0.697735184049425,149.891540601504,137.917657894737,108.42175,146.928759183673,4.48928373593678,11.1708203770822,3.69195,5.94515479847505,109.6316,108.48585,106.575775,125.4826,182.3989,157.06315,110.267725,173.5047,133,19,2,49
"ZNF337",0.530970449107089,0.9361642748229,0.999444808208082,0.783701508540599,0.916793100775488,0.983819657540475,810.637777443609,583.815757894737,524.9961,703.263967346939,65.8002136492187,101.24225008871,66.2945,75.9896568209011,346.3972,307.07905,491.84885,352.3232,931.3846,689.6088,558.14335,837.8186,133,19,2,49
"ZNF317",0.582010844369556,0.643588284616574,0.412582310964218,0.949284081988822,0.844709112332246,0.573615164366982,616.315206015038,656.243915789474,509.1908,627.854730612245,10.5599944220148,37.575018723057,76.6113,18.5470153648747,543.5438,505.27535,470.88515,538.6713,683.9145,762.1861,547.49645,725.5575,133,19,2,49
"ZNF426",0.985386956616385,0.56054164154595,0.52210614550556,0.557935752358105,0.960533528933043,0.385201725865066,63.3939812030075,67.6895842105263,16.69715,74.3823836734694,4.1099370289133,15.0690319943072,2.46755,7.36241675311341,27.0569,13.6048,15.463375,33.6842,90.0322,90.5767,17.930925,101.8437,133,19,2,49
"ZNF331",0.293576266275365,0.984181208165931,0.791135814460458,0.94412343570314,0.592068750643568,0.962709534939443,365.176544360902,246.663957894737,435.1116,339.615151020408,26.6971874396034,42.5119506282352,177.8406,27.1186318211923,191.1263,116.85105,346.1913,218.798,432.1755,370.6721,524.0319,478.1583,133,19,2,49
"ZNF227",0.423512679202702,0.999991946927339,0.951539499320225,0.667030864364283,0.903747531544333,0.991376478570139,177.166548120301,201.682163157895,175.85275,189.608848979592,5.36959431565481,20.7256096211841,33.03325,9.17210470761204,138.8558,156.8593,159.336125,148.1557,207.4744,243.3181,192.369375,221.6024,133,19,2,49
"ZNF141",0.981745869062974,0.874186045055809,0.932004899890936,0.607763607146778,0.975088456744969,0.967408725109902,81.0315654135338,75.7478105263158,50.2405,69.2618612244898,4.74507974541234,23.8445810114641,13.5081,5.09463580234587,44.2441,29.84305,43.48645,44.6799,97.2435,80.02545,56.99455,82.9675,133,19,2,49
"ZNF304",0.371055518589096,0.999988465188735,0.942572455300602,0.826184877430565,0.191911616346179,0.998323574754958,197.399637593985,160.957363157895,199.47735,210.577053061224,7.83539548851824,21.2531481264372,29.86065,13.7553239271689,134.7688,127.21765,184.547025,145.5946,251.1737,219.8781,214.407675,261.3027,133,19,2,49
"ZNF132",0.0128780730938906,0.497543915444434,0.987191362798478,0.997762369885757,0.0213537461847537,0.481850560169208,121.861001503759,80.2219842105263,66.52215,123.565971428571,4.95977960222078,11.1991347869682,5.19495,7.52672212640145,81.0713,47.6726,63.924675,84.361,150.2372,117.845,69.119625,162.2718,133,19,2,49
"ZNF20",0.027640425016407,0.418310524110089,0.948035524979958,0.837316045702031,0.179097371784527,0.549596786885827,122.427130075188,97.4803157894737,82.8423,117.372036734694,3.1724431185911,8.42252372879882,14.4881,5.01853635142006,98.6279,76.689,75.59825,98.3572,138.9184,105.22675,90.08635,133.16,133,19,2,49
"ZNF670",0.301834628669109,0.680293880162719,0.355414358771285,0.932365591435998,0.208211137343098,0.770530103808202,39.1417105263158,46.2401315789474,25.98055,37.4851020408163,1.4873796981048,4.36784124252984,9.47425,1.95819275905829,28.0702,31.91575,21.243425,28.0083,47.3672,62.65205,30.717675,46.2896,133,19,2,49
"ZFP37",0.980740704822438,0.881479923534803,0.937689937407227,0.743388808834272,0.992576469735923,0.960109798380925,52.4524609022556,49.7910894736842,37.5745,47.6756408163265,2.451171364666,7.01738174997671,29.5892,3.86375736495525,30.7273,31.11695,22.7799,25.8261,68.6759,59.64845,52.3691,68.9655,133,19,2,49
"ZNF189",0.420383119017449,0.790831250276758,0.505188819290654,0.404880858690387,0.973869360402291,0.579477144413838,511.27335112782,612.612131578947,333.29645,581.515324489796,20.3053636572421,90.3249280428526,34.96535,43.4776847249183,359.8782,349.78595,315.813775,391.2317,610.6831,715.4455,350.779125,716.3755,133,19,2,49
"ZNF434",0.255842442426762,0.607933939296463,0.282094197225227,0.9103782408243,0.1617663682859,0.713168038993661,305.084696992481,343.160526315789,231.2626,295.739846938775,6.86325147346014,29.930272613488,43.432,10.7755955008719,253.3314,263.0669,209.5466,239.4338,351.5258,378.5458,252.9786,346.8468,133,19,2,49
"ZNF287",0.0592452133079271,0.378534127501025,0.895175297844358,0.963195411532869,0.193968611386707,0.455847755474438,180.283489473684,133.164368421053,93.2989,174.163842857143,6.92361137465264,13.0859120442135,8.0158,10.3596711386127,124.9476,97.77345,89.291,125,223.8986,167.34835,97.3068,220.9019,133,19,2,49
"ZIM3",0.151248774749711,0.997673183457333,0.816450801125881,0.999577640651131,0.196577867326749,0.998531450430028,0.0756195488721804,0.370315789473684,0,0.0656061224489796,0.0363783719546131,0.33522284900484,0,0.0322500295849892,0,0,0,0,0,0,0,0,133,19,2,49
"ZFP14",0.867444219033733,0.779934187503142,0.652041351792077,0.789320912015733,0.999295883589269,0.659243643734546,152.625289473684,164.886563157895,108.91895,162.691810204082,5.20636789527578,18.2942963747136,11.17875,10.2278254947358,115.3655,113.7124,103.329575,116.643,190.2514,209.6727,114.508325,196.8665,133,19,2,49
"ZNF473",0.000500775768242923,0.99957563030748,0.48631091789351,0.995187897606511,0.00116169320384274,0.999957446205069,172.537433082707,227.732426315789,168.30685,170.294902040816,4.6997328775889,16.7581993447911,37.39465,7.74561117790025,136.6559,181.6455,149.609525,138.4812,195.0421,264.5078,187.004175,203.1329,133,19,2,49
"ZNF614",0.128206574872364,0.934961947674381,0.570578221907225,0.935976029615971,0.364760057706424,0.889546202494704,137.101096240601,190.470184210526,95.4159,146.823655102041,8.48234794575293,31.4843238551428,10.4522,12.2638974522527,79.2171,122.12375,90.1898,84.9057,168.354,211.63645,100.642,216.6242,133,19,2,49
"POGK",0.000175207572022495,0.999999732840659,0.500433974972553,0.882477821118984,0.0041783398241293,0.998494602011946,1323.29578120301,1806.70294736842,1326.2704,1380.04822244898,35.7811787073449,168.553281000087,90.0037000000001,65.7185069355795,1004.3732,1216.0263,1281.26855,1047.4158,1508.1618,2426.83215,1371.27225,1518.3657,133,19,2,49
"ZNF514",0.935604344356869,0.381340388759418,0.539452724324668,0.998756317491666,0.971464338902768,0.41309630698931,249.039139849624,224.970047368421,58.88875,244.812816326531,13.908025973937,50.8969871626946,25.35045,23.1401727185466,143.3587,115.62725,46.213525,152.9506,317.1953,200.6686,71.563975,264.0275,133,19,2,49
"ZNF300",0.390010468974219,0.63153943421823,0.925160701546083,0.0571959878705218,0.999176688726188,0.934765803206526,243.713496992481,171.217926315789,85.0317,164.562371428571,17.415388066715,46.3124191283731,78.324,19.1035587443314,112.5329,87.33635,45.8697,82.1616,310.9391,193.5677,124.1937,212.5458,133,19,2,49
"RBAK",0.409270456535134,0.744958007159026,0.96873030573606,0.5429399770965,0.937109386428904,0.902135536161652,496.065405263158,420.360921052632,353.14275,451.7217,18.6145277153549,27.6572642576623,0.721350000000001,25.5783797164133,336.6308,323.4582,352.782075,350.9952,663.326,510.91815,353.503425,526.0598,133,19,2,49
"ZNF92",0.888895466198691,0.327103870040325,0.506970102558333,0.866764056838829,0.998057339039074,0.440310936467689,174.215239097744,159.742584210526,75.085,163.639110204082,7.50168125485142,13.9337925441709,10.1981,10.9262206512319,112.087,127.95085,69.98595,109.0694,224.3844,198.9508,80.18405,214.8266,133,19,2,49
"ZNF157",0.652125610500329,0.665360645524158,0.89334239333749,0.953629004703301,0.884722942057043,0.746905079973035,3.29862706766917,2.44131052631579,0.8538,3.03580204081633,0.266061580185952,0.591432999171051,0.8538,0.432597792417119,0.8937,0.3096,0.4269,0.7447,4.4961,2.92835,1.2807,4.257,133,19,2,49
"ZNF182",0.597372565875008,0.886677556066757,0.685551978741087,0.994010545515392,0.569566274549832,0.912921700061665,197.704005263158,225.777557894737,150.2614,193.758736734694,7.1878558806588,33.3690172587316,11.9559,12.8288058891117,140.983,143.9025,144.28345,141.0856,238.026,238.5644,156.23935,231.4141,133,19,2,49
"ZNF673",0.771324276857012,0.719241993946959,0.900640140749492,0.996696204376324,0.879718052496326,0.755448514560788,191.147187969925,176.682010526316,145.2014,188.990406122449,5.45556237452837,14.6430650735607,44.9059,7.94869766816829,150.0292,140.3598,122.74845,152.679,221.4458,215.0681,167.65435,220.8266,133,19,2,49
"ZNF41",0.999949506754504,0.838549799233348,0.862794319442761,0.531517085188601,0.813864754935281,0.667737957679395,185.414763909774,184.377794736842,137.09555,203.792846938776,6.73951744974956,15.2903210808953,49.44125,13.6144458751975,132.2356,134.4965,112.374925,148.7034,227.9044,229.22215,161.816175,233.7461,133,19,2,49
"ZNF7",0.653669155314027,0.958246366423793,0.82317625468804,0.809108299114398,0.379380541234605,0.991456563077327,327.751887969925,359.640205263158,287.5218,311.025569387755,9.65105162133817,28.5599327187045,62.7968,15.7632526795594,249.2459,285.23415,256.1234,253.7158,393.3278,422.4595,318.9202,351.4868,133,19,2,49
"ZNF214",0.876455461069853,0.641142910953152,0.814297975922964,0.889281041134122,0.995358393602663,0.751209754969631,79.7907255639098,71.9728947368421,44.12245,74.6830081632653,3.95600194639847,9.50261666710891,23.04125,4.7242668686283,52.4368,49.3778,32.601825,50.3145,97.908,71.4711,55.643075,99.5561,133,19,2,49
"ZNF215",0.83502738374841,0.63054655170459,0.821294378017373,0.173610243029256,0.95794440979785,0.894780027412132,45.607030075188,39.4474473684211,20.1652,35.3739775510204,2.76214500978533,7.04893354656027,15.6934,3.33879884773934,24.4379,15.4286,12.3185,16.7397,51.7156,55.59115,28.0119,49.805,133,19,2,49
"ZNF547",0.128758397629603,0.885144418255392,0.999994832770327,0.673861683572605,0.568060288482818,0.967678561473195,45.1745097744361,27.9709736842105,28.54865,39.1546469387755,3.0926772473976,5.71260868680739,17.24785,3.1914972447517,23.8353,12.6852,19.924725,21.9393,55.6812,38.00245,37.172575,54.2069,133,19,2,49
"ZNF773",0.776077707051931,0.975830530336528,0.999791558003131,0.991520497893749,0.72375483433212,0.964075825875551,80.6743165413534,70.8378684210526,68.2297,82.7104775510204,3.35734791994288,11.8413472044789,6.9025,6.72588671998118,57.3338,16.143,64.77845,60.6254,101.9809,101.45355,71.68095,99.9621,133,19,2,49
"ZNF776",0.981238235151988,0.963399375039796,0.987037750505103,0.98483560292769,0.942741620065984,0.944806880139961,291.530026315789,279.641652631579,247.9154,299.057053061225,11.1599010146777,31.4184880775927,27.1177,17.3610889641415,203.2145,200.47295,234.35655,225.0472,340.9716,341.23655,261.47425,372.1204,133,19,2,49
"ZNF256",0.37506682518011,0.668853680940056,0.944937863377496,0.613631600717336,0.122136979362026,0.498875902895159,72.9701571428571,59.4971315789474,45.40845,79.9360428571429,3.0122331102287,7.78262556061813,13.78665,4.66390333512475,52.1542,37.8672,38.515125,57.0995,87.7193,83.89915,52.301775,92.1031,133,19,2,49
"ZNF599",0.0546218341680828,0.918989672520049,0.995684176513148,0.332949847334524,0.57901831638974,0.995071583065968,119.295267669173,82.7131684210526,92.70225,102.840604081633,5.77615802420535,6.13661321603056,44.47095,5.64276448415784,78.5213,69.56455,70.466775,78.9474,153.3783,97.90995,114.937725,129.199,133,19,2,49
"ZNF18",0.147292419000309,0.276610388047992,0.736809242429827,0.373627453148614,0.785945241884866,0.498671312657362,255.81112556391,203.892021052632,128.377,229.01643877551,8.70669711203466,18.3205417694088,60.0228,14.7748545180464,186.4227,143.21385,98.3656,167.1606,304.3191,248.6958,158.3884,258.8174,133,19,2,49
"ZKSCAN2",0.985532987241044,0.910278903874836,0.953676156546779,0.999999999603774,0.989165295439967,0.913329300346366,264.115128571429,256.932826315789,224.2318,264.1006,7.1423968837516,18.0636827238637,54.6151,13.0272956277935,206.3345,201.9819,196.92425,197.5417,309.2471,304.5455,251.53935,315.2298,133,19,2,49
"ZNF689",0.554897044652899,0.98910774952743,0.882538857476832,0.99762599580745,0.704377463177283,0.984612184125606,133.820070676692,158.590368421053,116.55435,136.237855102041,6.74108028922027,17.5178413552371,97.77125,10.3761499298619,68.5131,98.5037,67.668725,80.3443,181.3998,185.2683,165.439975,181.6027,133,19,2,49
"ZNF19",0.00220894603921884,0.257682382095248,0.939802533141387,0.684368585720354,0.0505573145474537,0.403740200013376,151.63152406015,99.3261052631579,74.0978,140.669730612245,5.37434648281806,8.11934184343857,42.7954,8.31949987292283,105.6661,70.36265,52.7001,104.0056,192.6254,121.6934,95.4955,190.0457,133,19,2,49
"ZNF230",0.999249398395891,0.990164285662112,0.994519740856438,0.826958246446822,0.91685568592592,0.959145579434312,79.8976518796993,79.0055736842105,73.72935,83.9682653061224,2.49459333252297,5.45282456144387,0.26455,4.19477438057355,59.1133,63.43435,73.597075,67.7212,95.3149,91.1611,73.861625,98.4509,133,19,2,49
"ZNF222",0.614465813558405,0.851083957042839,0.982569855696354,0.436905028575456,0.177684621968556,0.661860148628638,41.5343984962406,35.3463052631579,29.65075,46.7302040816327,1.83365594949445,4.92256051921653,6.01425,2.73809105170119,28.287,25.03345,26.643625,33.906,52.8011,47.62225,32.657875,57.5046,133,19,2,49
"ZNF221",0.999891812061505,0.987024669197628,0.986084116778253,0.748084761139502,0.904333558160048,0.999657227009311,11.108877443609,10.9544210526316,13.3517,12.6839897959184,0.797144187411287,3.08034963369799,7.0907,1.14572409476283,4.4793,2.95145,9.80635,6.3816,14.5482,10.9092,16.89705,16.8582,133,19,2,49
"ZNF233",0.999928703789393,0.962423785024597,0.970467406033107,0.851676003475814,0.94615535310195,0.91000035376365,14.6564654135338,14.3601105263158,7.49785,17.4480081632653,1.5449174909756,5.254224317131,0.47075,3.81237538413362,4.6006,3.12125,7.262475,5.4333,16.8745,12.07475,7.733225,18.355,133,19,2,49
"ZNF235",0.763849552953922,0.446843625758363,0.687486613788043,0.866942694290568,0.524538809335557,0.35422818863049,57.8334721804511,51.2073315789474,28.465,61.4092387755102,2.27173482805371,7.28660280014086,5.0829,4.32483947020889,37.6914,33.5114,25.92355,40.2583,73.6311,64.8438,31.00645,82.2343,133,19,2,49
"ZNF208",0.882098260778037,0.973044696730809,0.998243212344375,0.998892210109137,0.938405983999628,0.979492033540574,110.136333082707,65.4327736842105,34.145,104.11086122449,24.0505451276835,30.856899130001,29.0344,26.8251455804697,2.8457,2.8547,19.6278,4.9585,73.5242,66.1507,48.6622,157.6227,133,19,2,49
