"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF584",0.314946047659319,0.906900550286097,0.455476697907836,168.506051256281,189.71901,171.29869,3.27482933818741,13.200794405611,5.33876509794891,135.77765,168.993925,141.89565,192.4497,213.6523,198.2955,199,10,60
"ZNF274",0.720583047347985,0.994413597455142,0.770164386296423,491.579824120603,444.20603,488.768263333333,13.1213256701532,72.845807973059,25.3678883971918,359.43615,393.201925,347.728925,588.15005,501.95895,591.9958,199,10,60
"ZIK1",0.0150161062067198,0.795707068962779,0.0471090135622625,57.9294120603015,19.27231,53.8893116666667,3.06625616554691,4.9528733822892,5.5588831772163,26.9668,5.39615,24.3273,78.95875,29.5707,73.161225,199,10,60
"ZNF540",0.994796058995339,0.709177697185452,0.901792953806069,76.167183919598,74.28996,83.0998533333333,4.06495982785298,16.6205421643165,8.68704213991332,36.15255,41.411575,38.495025,100.2139,99.8857,103.8567,199,10,60
"ZNF570",0.900308757511881,0.0129180651680912,0.693396450322376,52.5656914572864,48.93715,41.7890666666667,1.8629130974019,9.4731171895381,2.91629661680436,32.0783,30.879,26.98815,68.02925,54.845675,56.5168,199,10,60
"ZNF57",0.685687407717336,0.858537760082069,0.84186875810751,110.785511055276,95.95231,106.503248333333,4.07185489925073,13.7414913862559,6.32488201355106,76.0979,70.32255,78.8767,128.75505,108.371425,116.04015,199,10,60
"ZNF556",0.949594357932823,0.190002089026962,0.549991710490605,7.26744522613065,8.23907,4.750165,0.753038320887162,2.63597763302136,0.841873609519737,0,0.8138,0.24195,11.54015,14.2949,6.9721,199,10,60
"ZNF554",0.971375175522423,0.781051261312035,0.868123967874333,122.689215075377,119.56292,126.837065,3.01460674886735,16.6097900344934,4.95482294584207,91.3559,101.26565,112.28315,146.34375,122.706325,138.7781,199,10,60
"ZNF738",0.143876547441434,0.34596181859872,0.0456926684085153,137.283689949749,183.36626,121.837863333333,5.5112704260518,42.9193188212364,6.39794835638913,81.99865,95.98745,83.266975,166.74155,204.018,153.701375,199,10,60
"ZNF596",0.996537601308062,0.962929312785832,0.980676771904999,97.9928964824121,99.66385,95.486435,4.45806718953102,27.1210231126673,8.81003087566039,52.87825,45.5825,58.4909,125.6126,149.565025,112.24395,199,10,60
