"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IV","count-Stage I","count-Stage II","count-Stage III","count-Stage IV"
"ZNF383",0.640761761604417,0.153767799716008,0.991826649445555,0.736468190155921,0.999975592132297,0.997235825184877,70.0302668604651,63.5473652173913,61.7731269230769,63.2121533333333,1.92100377334753,6.37360026345895,3.08370901159357,4.35547403205346,54.253375,42.76535,46.257225,54.4512,83.238825,73.4235,72.599975,73.21495,172,23,52,15
"ZNF669",0.997908355051771,0.126338291024933,0.608716130678759,0.778038549191227,0.809519341071274,0.169337813078266,68.271825,69.6062782608696,79.8594057692308,59.7578066666667,2.11997313006105,6.49667614550422,6.26898380590675,11.6256947899673,49.8345,45.48035,49.43255,37.79785,82.039875,85.2221,106.967125,64.6771,172,23,52,15
"ZNF559",0.872939957306372,0.408000297033926,0.989807212418906,0.337966369537063,0.828944259410432,0.89609675770039,269.004284302326,249.916560869565,241.163390384615,217.83292,8.66893632158461,29.7679573119029,12.5483814054711,33.6681307609241,197.489725,167.0907,176.8507,141.33385,323.59485,282.51515,286.69635,236.5849,172,23,52,15
"ZNF177",0.745860794661009,0.468825159981713,0.999994527073185,0.990606510612077,0.973302826974607,0.957140257797286,76.5909430232558,64.6608,64.3295903846154,72.27934,4.00946657968567,9.95204356299762,6.35396561619448,22.42667445672,40.915225,37.48365,30.49205,24.5815,93.267575,75.827,89.028725,73.7835,172,23,52,15
"ZNF548",0.888628572694944,0.750457430617921,0.999999787608336,0.900031874127064,0.999822230092809,0.99967521317393,185.325777325581,172.596239130435,172.763201923077,170.509266666667,6.30064462834755,12.5692735808332,10.6403771252912,19.9134353054669,140.2624,137.19795,129.314125,144.8126,218.079825,205.0423,198.247875,187.3151,172,23,52,15
"ZNF563",0.316288369169785,0.161408198352836,0.996856608100379,0.0201628787015088,0.618340663574378,0.408156605481468,75.1152970930233,66.0282086956522,67.2629692307692,56.42846,1.73800128699065,5.39828579638784,3.39628840530625,7.62787793440426,57.59595,45.3945,48.365525,44.2529,88.07355,80.24255,80.8558,64.08955,172,23,52,15
"ZNF567",0.991098780339729,0.924076944107279,0.999144460845064,0.766489294442951,0.758660913934137,0.609245836006157,78.0627976744186,75.9980782608696,74.9405211538461,86.3124133333333,2.28537120183233,8.78373590716144,4.27052098638661,8.81137545817562,59.51195,58.13195,57.250875,63.0033,94.7386,85.56685,88.031975,98.86125,172,23,52,15
"ZNF573",0.960012602515937,0.871322232262197,0.999972709366086,0.447420775209601,0.818358754993133,0.775903081410078,17.9903790697674,16.7704565217391,16.6529519230769,13.5548666666667,0.853733481150589,2.17600752319041,1.61400385585291,2.1506209105117,9.054975,7.58185,8.53735,8.1231,26.56695,24.9596,20.8355,19.01635,172,23,52,15
"ZNF527",0.68835534470918,0.184693067493208,0.990899715105208,0.999013968857814,0.924396875564075,0.772351511042284,94.0270889534884,85.5458217391304,82.9713134615385,92.7188666666667,2.54257569585202,6.48674260776589,4.18552854845596,15.7190515281349,72.566025,62.2311,62.104275,53.46805,109.463325,108.13685,104.0422,106.74425,172,23,52,15
"ZNF33A",0.924223550823352,0.996813026059379,0.97467607062406,0.999490225442424,0.956935951965565,0.996453571617412,934.51799244186,881.718704347826,921.980786538462,946.051026666667,27.201741602356,102.828437955029,54.7443496123114,106.468198758171,706.408025,620.2041,672.2826,746.89315,1136.350175,1062.7117,1144.901625,955.2287,172,23,52,15
"ZKSCAN3",0.506874568798248,0.0206657447900284,0.0126640834368535,0.0825644501172655,0.0232934564772757,0.925048696923513,82.3755947674419,92.2944086956522,67.5951442307692,61.73744,2.38178904787093,8.77980037464481,4.47327601695832,6.04434689746031,59.5387,67.38265,40.27905,45.7519,103.805125,112.4086,94.5756,70.3508,172,23,52,15
"ZNF676",0.918930883892628,0.996535468900618,0.97287919309972,0.922268543711181,0.78367942815674,0.899190768976282,15.9729209302326,20.3720869565217,17.0208634615385,10.7207266666667,2.46748914510381,5.69645316648151,4.22890170399496,4.55178963698651,0.805675,0.36625,0.7255,0,13.7921,38.28105,20.6285,17.63855,172,23,52,15
