"gene","WITH TUMOR-TUMOR FREE","mean-TUMOR FREE","mean-WITH TUMOR","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-TUMOR FREE","Q3-WITH TUMOR"
"ZNF549",0.188947337956767,108.734444086022,127.468073239437,8.91743680318782,11.302084447121,46.2023,52.5139,160.5584,196.46675
"ZNF211",0.0184587254697131,183.314350537634,224.912397183099,9.82805639913357,15.3137880542382,108.8291,140.6082,229.4661,292.18305
"ZNF205",0.17004305014008,273.383805376344,253.614150704225,10.0887918330549,9.73748678977495,205.3025,202.23035,351.0045,299.8691
"ZNF45",0.199151813786711,213.196940860215,231.404423943662,7.97398464720976,12.3404954642776,156.3672,163.9738,244.998,271.95805
"ZNF133",0.0954719325628333,349.88808172043,310.773608450704,16.6939961577617,15.3028493694654,234.1658,226.50245,422.8045,364.9393
"ZNF436",0.00346905801425501,809.679313978495,618.525309859155,48.6798047460444,37.0126290998121,443.435,384.7582,1170.697,815.9619
"ZNF484",0.849615136113762,169.997958064516,167.557543661972,8.64395953900429,9.38500898925779,109.3117,115.1825,211.3842,194.7221
"ZNF780B",0.187544810707258,332.256267741935,372.362621126761,19.2748240485088,23.7825807621197,194.2496,221.4652,410.0566,422.1908
"ZNF557",0.936901263073086,191.136551612903,192.043430985916,8.15332588545274,7.56608853290609,143.0464,146.1034,222.2084,224.0747
"ZNF337",0.586480865156141,441.951388172043,423.81833943662,22.93566543284,23.3885175438224,322.9225,272.5102,534.603,501.069
"ZNF317",0.920722715334356,937.282921505376,933.484777464789,27.2766131162118,24.9919400383344,773.4506,731.3619,1049.3245,1093.461
"ZNF426",0.925092841116076,219.777794623656,222.931533802817,24.2369761304541,21.46455977664,108.2525,119.90725,238.6935,276.98685
"ZNF331",0.814048351553901,251.459013978495,260.672107042254,24.7119319123227,30.9147804089298,71.0925,68.6983,314.6863,360.9301
"ZNF227",0.284563682191859,243.077043010753,260.471083098592,8.1056105110877,15.2095434813761,187.5975,179.44465,288.7166,308.63385
"ZNF141",0.890988192313911,72.3267935483871,73.6391126760563,6.73020423838451,6.47830503483853,30.4125,36.59415,93.9425,94.7841
"ZNF304",0.360136074683085,287.841833333333,306.5485,12.9760429526471,15.9824440309386,190.8941,239.47195,344.4483,377.1152
"ZNF132",0.164619723442037,49.5169591397849,58.4167197183099,3.32598548428988,5.85606674937412,29.7048,29.26495,62.0617,68.30245
"ZNF20",0.0411769823346633,93.7741784946237,106.350853521127,3.74343664280814,4.9879433969707,70.6647,78.42055,114.5747,125.5492
"ZNF670",0.678528085661972,91.5078279569892,94.6674915492958,5.3935394766909,5.09053041708332,57.4012,65.29445,113.2895,120.42525
"ZFP37",0.924700742473741,62.390364516129,63.169676056338,5.69546765948975,5.75357422256402,27.533,29.90535,88.4913,85.8472
"ZNF189",0.487498252699086,476.533411827957,500.855784507042,23.6802492590811,25.2560266737249,299.5447,346.3721,626.8547,650.35215
"ZNF434",0.155521288604111,357.787792473118,337.058478873239,9.74352303502862,10.6546830977315,285.0434,282.6303,420.5035,385.16275
"ZNF287",0.0942054615443594,63.4895548387097,50.9040816901408,4.76970501884856,5.84639138071032,25.5401,16.2912,89.692,70.82955
"ZIM3",0.755676448154527,0.674444086021505,0.486292957746479,0.434095422863627,0.392187589068563,0,0,0,0
"ZFP14",0.716049048022621,144.491587096774,150.150414084507,10.5409218564335,11.1909441118048,74.3802,81.4004,182.2738,200.2519
"ZNF473",0.0210101595287946,308.490180645161,359.779935211268,14.0588506116381,17.1861972691957,214.2813,247.32195,376.0378,424.2777
"ZNF614",0.0400803773030135,222.730089247312,289.423725352113,19.3038470573392,26.8587764485524,102.7988,131.6743,293.2279,404.02505
"POGK",0.0661771306024728,2093.41925913979,1889.77091549296,80.7792753226515,68.3690301683011,1640.1189,1482.052,2394.823,2274.6239
"ZNF514",0.681295422640951,262.969938709677,272.13666056338,15.0712403022138,16.1372346840758,168.2455,171.723,301.8592,346.68445
"ZNF300",0.0618463462229859,103.01272688172,139.991353521127,8.65177894764595,19.4590334402975,36.7,59.52965,140.9024,180.37125
"RBAK",0.63064756732978,830.273129032258,807.452973239437,32.0417387756675,34.3154618691504,612.5082,638.6574,1006.3451,944.82545
"ZNF92",0.39334847734025,320.774693548387,356.975202816901,33.7205956745881,19.7605449839838,206.9312,237.33305,379.5465,438.15765
"ZNF157",0.76574562446572,1.9710311827957,2.1445676056338,0.347051236606033,0.48617838549056,0,0.24795,1.9432,1.90975
"ZNF182",0.00512047122233372,167.201159139785,210.616678873239,8.39022570932652,13.6358726539148,105.3599,142.0518,206.3189,255.16535
"ZNF673",0.110026780617414,166.048733333333,186.611864788732,7.52565181450756,10.8357908779013,121.8061,129.2822,205.1747,220.2134
"ZNF41",0.159963047988522,280.255044086021,309.682214084507,14.9555070483477,13.6096747296902,194.7198,221.7496,325.3355,365.09115
"ZNF7",0.0965311354682281,523.63464516129,474.826888732394,19.7202802595507,21.1976560595531,388.776,343.28675,599.0481,591.8803
"ZNF214",0.1089205885517,26.484111827957,33.4093267605634,2.7271216191916,3.37925396074624,8.5541,13.62155,37.3943,43.66995
"ZNF215",0.684337279061382,66.7820698924731,62.7718126760563,6.92087312367814,6.69151047340568,9.5277,13.7579,108.2049,95.2954
"ZNF547",0.0184888447523067,39.3046548387097,48.9981830985915,2.40720058412759,3.4350988986246,22.3768,28.0597,49.0759,65.72195
"ZNF773",0.15563683812058,65.3048182795699,74.5902154929577,3.71735327031612,5.64025702240985,40.3397,38.91645,84.9089,107.3956
"ZNF776",0.0440823541241752,371.031676344086,418.885547887324,15.3111670107075,18.0646631967544,250.9707,295.39025,459.828,517.84355
"ZNF256",0.21155473730946,76.5458064516129,63.0844690140845,7.34047374412815,7.64245107727051,14.0105,16.9494,118.8267,89.05145
"ZNF599",0.0223241239875444,79.2314204301075,62.856661971831,5.23216078859718,4.35799699562318,46.0781,37.02895,96.3992,87.7825
"ZNF18",0.0568858551089507,188.199623655914,166.687826760563,6.95130161648694,9.05111445237523,143.5779,125.86015,218.6837,195.7931
"ZKSCAN2",0.97186011322329,157.145417204301,156.705833802817,8.76176121401395,8.4265800903872,90.0446,109.8289,186.3566,174.667
"ZNF689",0.505410142765136,191.89045483871,182.269436619718,9.96006047859563,10.0932155196096,136.6823,130.2371,221.7156,214.95605
"ZNF19",0.00474991690145599,42.0658956989247,52.2687549295775,1.96834912178189,3.16159047762744,28.3949,30.22415,52.533,66.53395
"ZNF230",0.542810674106025,72.4777440860215,75.6991535211268,3.17504934423468,4.38897258826236,48.6286,51.67825,82.6144,90.0007
"ZNF222",0.407174676447975,27.0751215053763,29.0372014084507,1.32046782929729,2.07697441504765,18.3554,15.27485,33.7635,36.6016
"ZNF221",0.544324812406308,28.8855655913978,31.5203563380282,2.3933062038959,3.84967488785691,12.4816,9.0999,38.7056,40.60325
"ZNF233",0.00178804459694348,22.6758172043011,34.6549267605634,1.51115324121446,3.83912518554967,12.2721,12.60065,30.4,44.29855
"ZNF235",0.317433812992967,79.0252537634409,85.6256422535211,3.59548237042596,5.88176478216247,54.2581,53.03025,98.7605,109.5025
"ZNF208",0.700070534901336,29.7602516129032,35.738261971831,8.9513996472549,13.3033055217482,3.77,3.21745,22.7472,22.2504
"ZNF714",0.16188417559174,330.341572043011,381.9392,22.7388102944988,29.6546104241952,160.4592,198.8751,476.7822,514.08855
"ZNF394",0.284444838589436,520.247206451613,597.378136619718,36.8692051258263,66.552659128342,359.2899,387.1524,546.5587,613.7825
"ZNF333",0.10475220040895,175.554125806452,156.094926760563,8.28428617181435,8.28094767951525,123.7529,107.7404,217.6968,183.06225
"ZNF382",0.216716211731143,30.2279397849462,23.3466352112676,4.16761133325243,3.24123993913419,7.2755,8.6175,33.8271,27.1507
"ZNF577",0.682979970888874,89.723011827957,95.5390126760563,8.86575796553317,11.3965805017581,28.792,38.63095,117.0546,123.4469
"ZNF75A",0.673422691898546,233.764878494624,224.802398591549,14.2041724112675,15.6204202769457,139.3356,142.4312,305.3822,264.14175
"ZNF496",0.11686947851313,460.208110752688,406.510201408451,25.061972294073,21.008586022551,292.3323,298.732,554.8598,466.92435
"ZNF2",0.695907141908372,108.120250537634,110.397252112676,3.47583108713097,4.85635967018472,83.7163,83.36365,123.5503,125.0883
"ZNF589",0.2889868073563,290.371290322581,263.521049295775,18.8141896591437,15.0539040633242,193.1451,168.9382,341.9083,311.384
"PRDM9",0.649705207632531,2.04957419354839,1.46247746478873,0.854649874352077,0.963005142576383,0,0,0.6066,0.3505
"ZNF12",0.903461775118934,1004.20536774194,997.058494366197,38.9908654748306,43.8764787262536,730.2428,702.86265,1189.0507,1237.2778
"ZNF202",0.706044251601343,267.624976344086,273.492408450704,10.3313766046341,11.5204937710712,191.5494,214.6273,323.4162,306.36905
"ZNF3",0.84092222765644,777.91463655914,791.507249295775,48.9720169809443,43.2526094215206,493.4791,559.45985,901.0951,907.3964
"ZNF606",0.881990013704318,175.360127956989,178.643271830986,14.1588683487698,17.1695970102521,81.7137,78.55385,265.3091,249.14395
"ZNF91",0.0028771332458658,393.470337634409,563.60361971831,36.8150672858565,42.5843527653548,119.7931,319.7706,530.2031,856.89975
"ZNF226",0.057654549702115,193.25506344086,223.325766197183,8.54174545961252,14.1082958226365,136.9827,138.05525,232.5049,266.475
"ZNF229",0.68430521423391,58.2571838709677,66.3247676056338,9.37003325008935,19.0702456084608,5.9692,6.26225,56.6095,34.6132
"ZNF180",0.0968904935924026,180.328476344086,200.096271830986,7.11850843495947,9.83317569791904,136.0815,149.52945,204.8138,227.36135
"ZNF641",0.509546336199499,185.673470967742,177.738176056338,8.83126950205401,7.40739460244395,141.8134,132.7988,234.7516,214.16555
"ZNF610",0.465580080546738,16.0147021505376,18.5999295774648,2.30653203168437,2.69010907244212,3.9353,4.6577,18.5244,22.6538
"ZNF528",0.583768081432091,126.666940860215,112.090635211268,18.8910449658846,17.62968743612,26.4901,32.97345,143.2796,125.8046
"ZNF701",0.00352100270499422,85.2733483870968,121.666897183099,6.7077382756056,10.9871772833246,32.0452,47.8286,126.6823,174.6619
"ZNF283",0.163101652542261,71.5595870967742,78.9408323943662,3.02696194424354,4.54427485114308,50.8075,54.27645,86.7247,98.3936
"ZNF558",0.0141709601829582,429.29105483871,353.980309859155,20.4924135383934,22.0804610548953,296.6371,231.86255,529.5307,422.6145
"ZNF597",0.860767234573032,61.1332967741935,62.2228591549296,3.93403838314488,4.88240404993598,35.4061,29.1375,77.8549,90.69985
"ZNF30",0.0684394805525668,74.5921268817204,94.0987267605634,5.03174312833573,10.2383525568276,46.8708,49.88555,94.9148,111.8866
"ZNF354A",0.499552134596069,285.552652688172,266.30791971831,20.94238385508,17.5025854900562,167.5239,170.7347,337.6418,316.5371
"ZNF764",0.824162208699607,200.83325483871,197.037142253521,10.2204507331238,14.2124569473859,144.5585,133.51375,224.9038,224.44595
"ZNF747",0.0101400752159971,225.404707526882,190.758792957746,9.33352380776595,9.0985416896427,160.6878,143.9092,286.0094,230.13955
"ZNF778",0.511097158049068,100.332074193548,104.948123943662,4.00141458297302,6.07522514599062,68.2107,73.83945,122.0516,123.03145
"ZNF212",0.188172156451167,282.157970967742,257.445292957746,13.5351677243208,11.9794144034877,191.3249,199.8885,334.2357,286.53205
"ZNF282",0.351811209726008,986.31264516129,929.937830985916,36.9271469147254,49.3557063498475,760.4839,702.95615,1204.6208,1074.0431
"ZNF160",0.565463095868042,428.63777311828,452.625776056338,25.6124279374389,33.8732073912185,275.3662,264.64025,529.6944,615.7706
"ZNF415",0.744842730860681,40.3505978494624,43.0889478873239,5.27701710678345,6.68254177027486,8.7967,12.8589,46.9637,49.7212
"ZNF439",0.623158102682419,47.1280860215054,51.3596676056338,5.74759657230726,6.33109937837023,13.7494,16.6034,61.674,59.2869
"ZNF440",0.929184753486025,459.768335483871,456.786187323944,22.8223925223657,24.0098468137235,307.5199,325.4552,589.1986,557.43295
"ZNF562",0.980642801950694,694.129782795699,695.187845070423,29.7684403076556,31.0230842389883,527.1223,503.7497,765.9093,850.18435
"ZNF561",0.456051658489766,585.479682795699,559.739366197183,23.7459512103128,24.2259059973486,474.0721,416.1034,621.2596,649.1452
"ZNF584",0.442880225987214,206.556732258065,192.630629577465,12.0775906167299,13.3799502891607,147.7873,130.4267,233.3849,224.1434
"ZNF274",0.452693663001987,369.418839784946,346.391469014085,18.4477902694123,25.3428531659986,263.3393,218.9505,434.5537,415.51195
"ZIK1",0.244952823828678,26.8681913978495,20.2706267605634,4.2194037071468,3.36170203587706,7.5917,7.4116,25.1656,22.9959
"ZNF540",0.839249608013152,22.6434322580645,23.5033676056338,3.04840383095644,2.74059535493073,7.0217,8.67455,27.8355,30.6821
"ZNF570",0.154839439082168,37.570552688172,30.4990943661972,3.57843757533924,3.17468612668233,8.8928,11.3016,55.6987,37.6062
"ZNF57",0.761232402968518,168.952922580645,173.016412676056,9.42597752574011,8.99701398851178,106.2184,121.97665,210.3078,218.30155
"ZNF556",0.674721296834782,23.2144215053763,21.3110507042254,2.89996462246555,3.52402441205392,1.5045,2.20825,34.1786,27.66985
"ZNF554",0.698490431329445,92.8653784946237,95.8332028169014,4.57084240228367,6.38731073035787,62.5674,62.3567,117.004,117.8707
"ZNF738",0.881442896375562,160.275779569892,164.771864788732,23.3895006305172,15.7212581293171,49.9529,70.99195,195.1435,232.6842
"ZNF596",0.285798088810656,51.5705268817204,59.1341563380282,3.75635837405918,6.41660087079204,23.5891,29.8461,66.1968,79.35165
"ZNF621",0.0276532097920918,606.04886344086,707.544245070423,23.769965065932,42.0111079062335,450.5226,485.60475,766.5514,853.3061
"ZNF680",0.0633620328158296,263.244520430108,316.538850704225,15.8422343370226,25.1889832430305,158.1427,169.50055,325.4102,396.21045
"ZNF483",0.313845861105694,41.7521376344086,32.8160549295775,7.02537410869185,4.20697304094076,8.7122,11.9924,45.4058,41.7367
"ZNF417",0.00111949578230841,203.846489247312,275.491581690141,9.5814995872175,21.303490128236,131.5612,153.1432,254.1068,355.6176
"ZNF791",0.551139757073507,362.868090322581,349.746366197183,15.21716715977,15.3205123941101,267.745,252.08695,448.264,424.79365
"ZNF519",0.948478620827524,70.0250258064516,69.4922943661972,5.75615802109242,5.64674453358864,36.1366,37.2523,95.3066,95.6321
"ZNF25",0.302605843254717,202.902837634409,186.366245070423,10.1783336907649,12.538679974575,126.7916,110.29075,273.1515,243.34875
"ZNF77",0.803974387491662,88.5921827956989,90.3391197183099,4.69737880499186,5.17798905877671,60.6028,63.5395,105.1497,109.16005
"ZNF169",0.922981752947507,109.431891397849,110.316129577465,6.39504683629048,6.24794570799732,64.5161,70.8198,138.5798,143.4525
"ZNF613",0.0522336712066579,72.2925215053763,89.5268267605634,5.63377453235995,6.87650069938685,37.037,55.75115,88.809,118.11735
"ZNF404",0.00777181321385134,29.8068053763441,43.8016647887324,2.96658625902414,4.49752877926158,14.579,18.61045,32.4848,57.81165
"ZNF135",0.516724749914891,38.1020935483871,31.4462436619718,7.47233679071718,6.44641303358046,8.7519,9.18635,30.6768,35.4474
"ZNF620",9.64818847903892e-05,48.6124860215054,77.7359014084507,3.99447980778508,6.49126493221244,16.3738,33.6684,68.2419,100.9791
"ZNF619",0.00413393784493343,68.9850989247312,87.1818521126761,3.47598153983615,5.52696328890949,45.1068,57.06195,82.6152,115.1683
"ZNF354C",0.792013229178786,39.014652688172,37.018,4.63125558546895,6.1699221513623,7.7183,10.1516,56.5121,41.2625
"ZNF114",0.972778104276,53.4270172043011,53.9298690140845,7.64616847133791,13.5444166563637,3.2979,3.93195,82.3596,51.7646
"ZNF454",0.886487021722433,8.65173548387097,8.8806985915493,1.08101070411838,1.16354957668264,2.1283,2.1275,10.2151,12.18745
"ZNF543",0.87550140239156,195.525413978495,197.542438028169,7.92896390893772,10.4208723721211,142.1569,146.6618,239.0015,247.6531
"ZNF354B",0.5132237690455,130.810704301075,121.347822535211,11.4204817572583,7.01128503055861,77.2798,76.99965,152.4959,151.63245
"ZNF223",0.607098069835257,60.3657849462366,63.4754126760563,3.52857710725138,5.13527968030461,36.3197,36.08135,78.1758,80.5911
"ZNF713",0.682492796223537,74.4127569892473,78.6988183098591,6.83520334254236,7.94527896896119,36.7912,40.3621,89.3017,89.0989
"ZNF552",0.0008576441041519,162.783813978495,212.251646478873,8.64337422762255,12.2355446400097,100.4591,138.12725,215.7237,285.2329
"ZNF154",0.260213712693022,59.2522698924731,67.6988661971831,5.05800629583989,5.41340243516981,27.7468,30.23515,73.0237,101.215
"ZNF571",0.155354724673513,56.8041795698925,67.227214084507,4.25986439683381,6.22295711925041,28.6344,32.73855,72.4083,84.49535
"ZNF443",0.0645559896182186,54.5410956989247,65.6178647887324,3.64795742121575,4.85630081041484,31.2115,33.52515,72.2367,80.8804
"ZNF792",0.207706994286945,148.090007526882,169.318935211268,11.0375132715439,12.6452439274642,73.5069,73.2994,197.6386,231.13455
"ZFP82",0.174132568703707,51.7142634408602,35.2438802816901,9.823851407713,4.99192165097282,9.521,9.02265,64.7257,46.37535
"ZNF707",0.292597979661443,216.097422580645,201.973877464789,8.83501481192192,10.0216439658486,151.1199,144.73755,267.2359,242.6213
"ZNF746",0.0926426243640319,650.456519354839,571.890608450704,36.1414607206995,24.1291844419726,431.7954,449.23895,753.0994,674.6931
"ZNF678",0.911255619236836,79.3130817204301,80.142176056338,5.4443255467968,4.62251928321865,44.0737,49.64345,97.3841,106.9954
"HKR1",0.0688790979039411,432.625767741935,505.38461971831,21.8584489165196,35.3394290809068,296.2833,331.0703,533.0761,562.3702
"ZNF101",0.666375019035961,152.140887096774,157.94894084507,10.1971428140927,7.63552525190014,97.7028,115.32055,167.8541,195.54845
"ZNF716",0.603574464910391,9.25128172043011,12.0213084507042,3.55481359134613,3.93004556606294,0,0,0.6008,0.9684
"ZNF708",0.0396645195367193,137.544625806452,172.446676056338,9.69190999520461,14.4899351374222,69.5142,90.444,184.2949,215.31645
"ZNF721",0.602605491151581,527.51061827957,553.499502816901,32.2068390068496,38.3578888530243,329.6232,358.23635,604.7407,626.99355
"ZNF662",0.946669074016895,55.1839,54.4170943661972,7.74285829300727,8.28989097364477,14.2443,13.9033,66.271,63.2659
"ZNF320",0.00570018207001055,313.583617204301,429.134087323944,26.1041689068459,32.5412266634905,110.0351,222.6471,486.8114,597.2035
"ZNF530",0.0808147655139894,59.0198333333333,70.7086478873239,4.00734944308729,5.51731982524483,32.7354,43.22935,78.5044,90.0221
"ZFP1",0.948992255913718,238.759656989247,239.711335211268,9.52822686638452,11.5432083248936,172.9692,178.0392,273.2818,270.05275
"KRBA2",0.295550454446036,74.0613559139785,66.2466098591549,5.29220935781998,4.95589637203064,40.5366,39.22485,90.6106,84.54185
"ZNF93",0.71381099271972,78.253852688172,84.2642098591549,12.2771874270739,9.57925216988141,21.5343,17.6982,100.1769,120.56725
"ZFP90",0.271159114557638,529.682041935484,487.981453521127,27.1922017184391,24.4730839822205,347.8766,352.36475,687.5945,622.18135
"ZNF479",0.312480471183206,0.868835483870968,1.92320704225352,0.374767976144623,1.08601644489241,0,0,0,0
"ZNF445",0.0632508416577396,580.893649462366,653.669777464789,23.6161729075902,32.0467619535716,436.8002,416.1884,683.8235,792.52595
"ZNF74",0.0849343288875751,425.538602150538,350.41166056338,32.8803362401174,24.5789749132543,263.1964,235.82725,481.6671,406.70685
"ZNF829",0.117445859495563,17.3130086021505,11.7341070422535,2.73638042025911,1.89666534209298,2.1028,2.3805,20.9091,11.95685
"ZNF267",0.259299458867062,562.681702150538,517.521911267606,28.2023487342061,26.8203528128224,374.3633,358.1742,658.7723,662.27065
"ZNF566",0.743063094834711,178.154707526882,183.702623943662,11.9797927089143,11.2948567392307,103.0856,110.9317,224.9854,233.27555
"ZNF224",0.0944861637373419,176.399441935484,201.511766197183,9.19777397661243,12.1193526809159,114.4371,116.3478,239.0153,286.45875
"ZNF529",0.983927435737544,353.093088172043,352.35533943662,25.3517020553397,25.4593433903945,202.5068,204.12625,417.91,452.94505
"ZNF284",0.540272885342367,42.3655279569892,45.1337126760563,2.58220965091835,3.90158650393527,26.4205,21.5155,53.1191,58.82995
"ZNF749",0.770854013065625,125.500303225806,128.099081690141,6.04317056452827,6.42354833423575,87.813,90.04515,147.0825,147.7219
"ZNF17",0.542387522813673,143.272176344086,148.182433802817,5.3483219928798,5.97111269459766,110.3634,115.54495,164.1652,176.86705
"ZNF555",0.245838941646133,69.6640311827957,75.2080267605634,2.88219445587877,3.92846452645119,52.036,53.5458,83.2146,88.12865
"ZNF75D",0.382349600017238,321.43061827957,341.456664788732,14.6627430996178,17.7709757740906,200.8961,222.91465,397.9401,430.4735
"ZNF197",0.00138461944381063,301.414787096774,353.879945070423,10.2440622818657,12.6680329853525,238.7948,271.75305,350.2955,426.8537
"ZNF732",0.491297303532699,16.2431333333333,13.4815211267606,2.90841590870314,2.54391258646383,1.4757,1.5011,16.3355,11.5524
"ZNF546",0.19674640010671,60.3949752688172,69.0176169014084,4.25791057567508,5.18300238236658,28.8024,36.66,82.282,94.0291
"ZNF286A",0.076409832784523,352.399577419355,300.294946478873,23.0240398646081,14.4143080005165,225.2368,216.05155,425.4885,380.9487
"ZKSCAN4",0.626001913102605,83.8446172043011,86.4785169014085,2.72660765384054,5.03849136862316,66.737,57.83765,96.9131,106.9938
"ZNF643",0.364875518669354,69.7521193548387,57.9413577464789,10.827832262645,4.45904429392823,31.2062,33.4187,80.1608,66.5583
"ZNF642",0.313918951512148,113.994101075269,98.9129422535211,11.7477657253753,7.41062585608747,71.1002,68.1201,121.8623,113.2182
"ZNF490",0.82682866747925,237.864935483871,234.664133802817,10.7468904745001,9.01065059180151,186.8816,174.5832,265.3873,282.3428
"ZNF626",0.776136548150656,81.583864516129,73.319514084507,21.6758906343146,17.2040608673573,13.7969,14.0451,62.717,67.2192
"ZNF793",0.111086946374362,87.7683752688172,61.766714084507,11.7943704826132,10.3061718630255,8.3866,11.4489,137.3468,62.047
"ZNF383",0.881673426050333,100.093511827957,98.9834535211268,5.05186141700852,5.36879344282621,72.0648,64.73495,116.7963,122.9242
"ZNF669",0.448390961403019,129.380587096774,136.702374647887,6.10289635445934,7.59622168026852,90.3363,92.4724,161.6939,158.2072
"ZNF559",0.121722303501777,171.477216129032,143.108722535211,11.9074737193772,13.8665008909705,71.89,62.4393,250.6118,209.2902
"ZNF177",0.762720192700349,32.4199677419355,34.2052704225352,3.62236159451108,4.81114837922456,8.8398,7.15385,43.6057,48.73755
"ZNF548",0.259614402804717,224.385011827957,242.801328169014,10.0865550066245,13.1398312168769,160.9128,166.403,263.2397,297.2599
"ZNF563",0.15645646765989,33.0671903225806,37.6590873239437,1.99142546425768,2.61247444653272,19.5807,21.9086,43.2321,49.4714
"ZNF567",0.564734477823115,192.227910752688,182.575414084507,12.1891368860118,10.5584602848747,113.2049,121.46605,254.4015,215.31115
"ZNF573",0.177887933488107,46.4990064516129,53.4879830985915,3.10314455915505,4.29320917309694,26.79,30.24065,69.4099,69.25095
"ZNF527",0.0496012849531372,79.5204666666667,93.5930042253521,4.53835147264251,5.56381813230537,50.1669,59.5673,92.0117,118.45255
"ZNF33A",0.141202606561861,1093.05742795699,1212.49533098592,51.6601658972706,63.003790665807,706.998,810.1152,1387.413,1551.77045
"ZKSCAN3",0.468290074661745,67.6247279569892,72.2875507042254,3.20556559355554,6.02497042324937,44.4079,44.64565,87.9485,87.0707
