"gene","T2-T1","T3-T1","T3-T2","T4-T1","T4-T2","T4-T3","TX-T1","TX-T2","TX-T3","TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX"
"ZNF182",0.823301897021594,0.922697536930053,0.985361685604818,0.985713400835017,0.998545542586498,0.999999826302751,0.694798559628928,0.972106938679423,0.887252904494858,0.955625202784353,134.86692,181.023678571429,167.495752777778,166.029833333333,213.564633333333,56.5339662069662,23.2381177321227,10.5849266487336,62.3134829322497,100.478952115428,78.4628,125.098225,123.575325,103.72975,120.744,91.3485,210.637025,200.914175,198.29895,293.29555
"ZNF673",0.940947926842955,0.989057770617504,0.983609395932633,0.989805579856659,0.999988563678276,0.999696495294439,0.881035735303783,0.991001000103209,0.940971814700271,0.993377458110635,145.14002,179.432592857143,164.905055555556,174.823133333333,204.454633333333,48.7733958485915,34.2032159367939,9.71178375848365,43.0558009182012,70.5718419338604,92.4694,114.964475,124.6488,133.1973,136.1351,107.1569,199.508475,194.236275,205.16595,253.9317
"ZNF41",0.339435084877926,0.908902248720067,0.382427125993236,0.972230578513777,0.918551775715055,0.999996819387859,0.99187226870593,0.83905058559851,0.99988634507067,0.999869024455267,212.11194,367.380357142857,277.420783333333,283.201033333333,263.2558,29.0810363401754,69.7063935879335,18.4439140742812,89.1845392955777,68.8520774808091,184.0981,240.255325,197.63295,194.389,195.6417,225.3447,357.079925,303.835275,334.6589,308.31925
"ZNF7",0.407403333176891,0.483183128281348,0.992344070722417,0.980160962073703,0.930410491977405,0.971995022073722,0.999673338967684,0.741229381758702,0.825436638620973,0.997433617835331,402.8159,581.184521428571,554.510736111111,482.488233333333,430.4025,64.2667876206054,66.1443458707854,30.1494515404457,79.1038001868922,99.9018902376894,351.3965,402.23995,425.79625,409.00015,330.59925,359.1285,732.563125,678.512925,544.5835,484.14785
"ZNF214",0.863841914404026,0.890081125308094,0.999334413055564,0.563497602752305,0.885374527710484,0.804316796026119,0.117213050881373,0.00562001602399032,0.00427557670014866,0.00704516730842164,36.27402,23.2757928571429,25.1419333333333,8.24176666666667,81.9043,17.9631011055552,4.27680706949955,3.90140223409359,3.79369334217256,35.0467561664414,17.373,10.9581,7.140775,4.84745,47.05785,24.6233,38.543,37.599875,11.40625,102.5679
"ZNF215",0.990685987054002,0.926393703749278,0.98972861952121,0.806044561181026,0.900535623234752,0.957267745968039,0.46267560129319,0.164099892946567,0.0717322755019792,0.111371230924837,76.96602,61.9906642857143,52.7002888888889,26.5821666666667,153.3241,32.7921572332837,14.3080144210751,10.5696434938045,18.5607654296488,56.1083267067376,26.264,9.338975,6.839025,8.0536,105.82085,139.287,106.40805,81.757875,36.79285,202.93475
"ZNF547",0.998032272087927,0.986238695404751,0.99890908325844,0.785971357725682,0.531009694428598,0.391828689914371,0.228943127550397,0.0704030673372125,0.0339585997370481,0.905675796025737,43.80886,39.8323214285714,37.764125,64.5198333333333,82.2851666666667,4.15308169442885,3.90227997696104,4.18164725867191,30.0035686366546,26.6294847746712,37.9769,30.91625,17.818975,34.5396,55.7703,44.491,48.260575,53.237425,80.53455,97.68
"ZNF773",0.99906834599322,0.999989173084567,0.98229611565789,0.31941224463074,0.281455967028726,0.131014925661923,0.916608461732797,0.941389601333121,0.81220294955077,0.869866076489068,63.97678,69.5509857142857,62.3121111111111,123.2401,89.9451666666667,7.5742729521321,7.91726574065984,7.15333012424458,42.8446307990861,44.8769016203337,54.2256,56.2477,28.381825,84.6043,45.94465,64.504,83.88305,96.4255,158.59555,119.5886
"ZNF776",0.817054223937412,0.999244230481252,0.215410985337557,0.681777915898471,0.969692192726785,0.388746316024666,0.999997567749993,0.924148162112806,0.998970270489673,0.791424187946516,351.19942,427.568485714286,335.626386111111,482.016233333333,356.836833333333,40.2281329834035,27.6118599018567,22.9018421750772,130.85786054058,129.683195650713,294.5571,419.97105,232.488425,352.615,228.15905,394.6185,480.510875,417.746525,563.5788,435.1335
"ZNF256",0.926517125399179,0.999368941404105,0.857702658343049,0.0804204259925884,0.146631915946194,0.0314588870052176,0.999999381289656,0.953491010754315,0.999349042472259,0.136301871599749,59.29082,90.5842,67.40435,201.162466666667,57.1078333333333,17.1658062372089,16.9130284613683,12.837799756921,72.1352305607168,43.1831627922401,28.2912,27.597325,10.8799,133.69125,14.1945,88.9379,142.1934,76.619825,256.9966,82.73865
"ZNF599",0.590071453111407,0.70669064798224,0.988273244064083,0.533999064039097,0.977081413645686,0.905839693398012,0.934615167654019,0.998181234054431,0.999996428959342,0.958284266496051,51.59194,85.74855,78.8785111111111,102.3621,77.1962,7.86133588009061,11.4207564224128,7.02197835365524,23.0642727958922,60.6919250952711,48.3257,48.12085,45.78275,90.63785,16.53425,59.9044,119.14385,102.65375,125.4253,109.1789
"ZNF18",0.975486226067864,0.986116152813104,0.999550436816179,0.962439299994761,0.998600612473077,0.994048101464234,0.98044944075095,0.79162505603174,0.814529974400251,0.807429263067893,177.16054,203.383214285714,197.765569444444,218.519966666667,142.595066666667,34.2493493401641,11.4496804328208,16.4147190300999,37.4526169691934,34.8298514828077,127.1591,176.814825,147.540825,185.31115,109.21835,180.752,233.55795,216.386075,250.1212,167.9052
"ZKSCAN2",0.911423681430021,0.853519701061281,0.999975416267088,0.676843908788293,0.923373380171035,0.924922718990068,0.935514456646922,0.99967734402673,0.999877051373458,0.988152556316164,129.5592,166.362421428571,168.994561111111,209.399166666667,176.516333333333,21.3454813927445,22.5278622311708,13.5113254142162,45.9278201255816,78.472063683758,82.4688,96.185225,111.610425,163.47515,98.37855,155.7968,188.809525,189.481675,232.87305,221.8513
"ZNF689",0.714713814470374,0.125671925142717,0.51970103175649,0.492823438163833,0.922572257230519,0.999998987029409,0.999997293727735,0.868676803033618,0.356491059320372,0.633681704251253,114.92794,162.692214285714,198.696105555556,200.6853,118.0191,20.1330013887051,14.964271021901,13.5777679524895,29.4975267033244,38.3218429871268,77.2304,132.625075,143.77855,185.4962,80.2952,130.5779,190.63715,216.00735,230.1784,142.72085
"ZNF19",0.998213778195864,0.987546699161353,0.726050626654853,0.775967120694357,0.521549709506211,0.848816120026095,0.751802116955974,0.490520952440569,0.823757722785469,0.999999476549027,39.6847,36.1251428571429,45.0856111111111,58.9962,59.7181666666667,10.1967340818029,4.21140675614252,4.19676799347923,9.41204100093776,14.5648113306619,30.8539,24.2959,29.9868,50.85465,45.4248,37.2878,45.221075,54.1784,67.15675,69.2887
"ZNF230",0.972863833748959,0.975864583563654,0.99996067853988,0.895881609307419,0.983579699721171,0.970671332229354,0.422353457034186,0.573238251669123,0.480619065011825,0.944594021346744,58.17606,69.5148357142857,68.2351055555555,81.5963333333333,103.309533333333,3.15963477139368,6.30808112789544,5.53302142047719,10.0789440492433,63.9756137500411,52.5279,47.9856,46.8193,73.9455,39.4617,62.0308,86.9209,82.077025,91.10395,138.73345
"ZNF222",0.96875494962422,0.999020068105929,0.963752383223644,0.982165661958388,0.999971162794742,0.990670838081325,0.651259870679466,0.831391289865343,0.594068665963675,0.94733059305478,23.19532,29.0098714285714,25.3464333333333,30.1895,40.7448,2.37673188420571,2.88942072414974,3.15908878419531,4.85273656095198,22.2489375033955,18.7321,22.9504,13.4881,25.39135,18.73315,28.5618,34.408325,35.416975,33.21715,54.5572
"ZNF221",0.664558398387851,0.733645864445053,0.996298058399213,0.93297319626418,0.999655765431084,0.999999966602021,0.194954107922432,0.615463059335587,0.444844174783736,0.714983772413428,13.996,36.3946071428571,32.7688416666667,32.3957666666667,65.3381,3.99869360241567,6.89788204928696,4.77273367104765,6.58371469469259,56.6659148115514,4.7275,15.1965,12.964925,26.0481,8.6731,19.9925,55.4593,38.810875,37.08265,93.94945
"ZNF233",0.988434210361809,0.950959418298954,0.998429483269374,0.998869454089652,0.999983162515994,0.999125009720168,0.0109300013137403,0.00809332062064294,0.0069140835401984,0.0534177716730304,16.84444,23.7959071428571,26.2998444444444,22.1835666666667,84.8823,6.02045039383267,3.77806134010705,3.60947937578227,4.97729134916216,61.2134763129002,10.27,12.87135,11.387575,18.56475,23.9125,13.6573,32.12335,31.924625,26.9524,120.09265
"ZNF235",0.997638865637472,0.992296058117125,0.756464730054743,0.999293071209884,0.983479790081082,0.99999708092487,0.595464675828118,0.625571228200667,0.228555889032315,0.558990206337344,88.03842,96.1790785714286,77.9076666666667,79.6467333333333,139.791566666667,14.2781769821431,9.36971682935655,7.52975636962477,4.87042279148102,82.8868348747522,71.89,77.045,43.1421,76.38805,56.9207,93.9993,113.05025,92.666575,84.4108,182.63595
"ZNF208",0.98115306575792,0.986617468724816,0.999881799919424,0.99999999322921,0.992167144934715,0.995226720193834,0.0998826916057837,0.118783228431067,0.0721345104567919,0.178463493803457,6.51164,48.9979071428571,42.0169194444444,7.91586666666667,278.386433333333,3.04158579569934,28.16699780444,22.2228791242315,2.3789754407681,274.451853455947,2.9401,10.80125,1.95125,5.71295,3.9359,5.0438,25.516075,23.531375,9.79515,416.3489
"ZNF714",0.912174157587783,0.993867667954096,0.932273547059298,0.999765387150062,0.987565552042668,0.999966945416928,0.994527433402654,0.99921930779554,0.999854482322471,0.999654714427609,318.7032,420.925392857143,363.715433333333,348.653966666667,385.567933333333,84.3639448595251,57.4029116016435,41.4784570127026,44.6451659374351,74.6154380739298,167.564,246.480225,158.699325,325.18755,322.4414,477.9329,578.5566,511.339075,393.27925,451.5823
"ZNF394",0.999998774444711,0.985046650492937,0.953835398415072,0.998700514258536,0.996489144190443,0.944252725092038,0.999991808234151,0.999938570950521,0.986441600637238,0.999770666728969,462.85378,477.394614285714,607.547627777778,345.4727,430.065466666667,52.2824835099807,45.2651103839987,121.599607177297,49.7832186804951,24.3720512654238,363.1471,356.178975,360.036375,307.30405,413.8667,490.0038,595.68175,557.31375,392.2363,453.935
"ZNF333",0.45794570430917,0.773412471948154,0.849504189637293,0.305244580598974,0.908727300250461,0.602107599571024,0.999790425530922,0.522446199027244,0.788602011794954,0.331055387232622,121.56738,198.63925,170.515588888889,247.2188,110.369133333333,15.1316261609716,25.7745892694185,14.7899699910418,74.3828335752276,22.3168333918841,100.646,147.7031,105.34245,172.8749,90.83795,147.0781,248.114725,220.7225,286.4747,129.48515
"ZNF382",0.556281986092801,0.979681460809962,0.470357988376991,0.993938632719918,0.937577230052709,0.999998604247903,0.999797493853319,0.833521695973427,0.999256273928882,0.999534505421529,12.77618,36.3038642857143,20.7932416666667,21.6772,16.5172,2.79282771620449,12.7903244557846,3.89660471117877,8.07847203766488,5.7933410069953,7.7178,13.780175,7.33935,14.5357,11.05985,17.6644,25.231725,25.3093,28.51835,20.92965
"ZNF577",0.287139254359734,0.85194795543771,0.407629493022898,0.998503001150498,0.694191645041654,0.9912006966417,0.694076230872174,0.999921130599293,0.935904314338057,0.893886689550072,48.73874,131.577221428571,87.1844444444444,65.4494,124.6572,9.48166742559556,32.5634347046934,9.73330137511587,30.5903848137504,81.5977262738572,34.1786,55.965675,58.019725,39.6431,43.69035,69.2119,133.45525,101.313625,92.5777,173.91095
"ZNF75A",0.512637515070329,0.792111444743828,0.889343082727398,0.776868269592907,0.999999883905345,0.986192254870951,0.934585146469763,0.994447262749629,0.999997553717115,0.997288413751126,163.72564,293.490985714286,248.144280555556,296.1416,253.51,37.1621546750131,45.5499015708528,26.8059578466734,44.567756351687,99.2955298698285,140.0828,176.2516,144.3262,251.8555,155.39585,187.4764,378.833575,298.946325,322.61705,315.7925
"ZNF496",0.916715774851372,0.735193788895356,0.989708550896153,0.208412717748212,0.386129153768746,0.469673231781982,0.984168867897945,0.999988937047536,0.997227158629963,0.589683980137627,324.25566,446.041285714286,487.235358333333,763.7785,431.368666666667,58.645016317174,50.7835308682215,50.2824491844655,302.478315681725,98.0283938452075,294.0096,311.20225,329.83685,464.5037,333.5717,395.6997,555.8381,583.037475,951.4395,486.0972
"ZNF2",0.999715972465123,0.991098853394583,0.995627548258635,0.961922507596284,0.971901436754652,0.990890118714892,0.995517633556086,0.998593655920228,0.999976273512388,0.998942845781267,100.83252,104.329907142857,108.573630555556,118.380233333333,110.7356,10.3069819172928,9.30798008947081,5.77287343535815,28.4370156553235,34.5627040404827,93.6624,79.518625,82.699,90.4261,76.4084,116.0867,112.964725,133.64335,136.87645,131.38745
"ZNF589",0.322825456658354,0.140823403073359,0.993469288217444,0.281724984948812,0.950038982449211,0.981766857526448,0.546089704354978,0.99967920442676,0.99999999038569,0.993686946320939,482.8075,295.491442857143,270.778525,208.887066666667,272.385833333333,239.538138522821,37.1896097178501,19.0422311234102,47.2457284370885,135.139846984674,131.6484,198.227775,205.74695,181.7348,138.77185,416.021,425.122875,318.572075,255.9473,356.73025
"PRDM9",0.999999904287467,0.997524744405234,0.991280154833041,0.999999566280954,0.999999948597027,0.99952721075503,0.00223947398140101,0.000360174126964874,0.000329212859734196,0.00868577506153478,0,0.104235714285714,1.22678055555556,0.2132,22.6192666666667,0,0.0576828993715279,0.590040359768604,0.2132,22.6192666666667,0,0,0,0,0,0,0.1596,0.683675,0.3198,33.9289
"ZNF12",0.858766182493359,0.945445407924576,0.985811511258814,0.932503134621236,0.999980092692486,0.99588316074788,0.999817313804404,0.971586663335737,0.995159844485774,0.980668550010447,887.21642,1082.5861,1021.47181666667,1105.7431,933.590733333333,103.970720714475,118.872558715704,60.4890349140537,186.829326165898,267.290877058398,744.8457,829.985275,758.80985,927.08285,694.37635,886.917,1232.195075,1212.285525,1242.3943,1156.47265
"ZNF202",0.891905624542064,0.99997156745663,0.664055798527756,0.698240247148881,0.947147548850713,0.576658507962136,0.997467080143827,0.795290216517014,0.988850173985067,0.601040154434623,281.5739,230.923928571429,276.216697222222,180.906233333333,307.059566666667,77.2481960882453,22.8830412869046,17.2747453703534,31.4074641940061,84.3239279927972,200.4704,163.726425,210.358875,152.2356,236.2616,263.1173,260.396875,300.988625,206.3464,382.12755
"ZNF3",0.99793779193073,0.949752884480065,0.976563094348356,0.998997498616231,0.999999258714171,0.998919636522074,0.986738143719239,0.997554354253711,0.999999634546949,0.99946944447729,681.95608,738.325785714286,802.824494444444,747.693633333333,810.238333333333,66.7968102629639,85.3798566836901,63.2384417595976,241.64562738585,61.6871409784982,592.4399,450.43055,534.410125,528.3281,777.85615,731.0033,998.95125,952.5143,945.14615,871.89945
"ZNF606",0.607415084820217,0.859685003368983,0.903587900207416,0.295894522129416,0.815676072519039,0.500810851585742,0.870348636634685,0.999994275572252,0.995159653777424,0.896886111990222,119.75156,222.975642857143,184.796472222222,317.8293,216.803033333333,15.0784320453289,31.28806524841,22.7004999791504,103.110413095914,168.398366263397,96.6556,145.3249,85.4994,215.03145,50.00875,155.4826,291.141475,275.04145,376.17585,320.28145
"ZNF91",0.933364939957672,0.964610803558272,0.998032483981788,0.999999448910088,0.957987359314903,0.97897650954565,0.97949784789048,0.999999999883429,0.999826489802789,0.982620724757578,305.2208,436.404878571429,405.549913888889,296.071266666667,437.366,99.9396666916395,73.4189326567118,59.3292708752576,121.657254457545,69.2512530896975,153.8354,227.6362,110.258125,175.15905,368.3753,384.3833,671.3887,548.90755,368.16965,477.0589
"ZNF226",0.976789440156769,0.999958178482005,0.931859129375253,0.997516963668272,0.999970608394568,0.998110186167601,0.493583277157552,0.645157685056339,0.344033299648093,0.776553041503929,179.6235,212.534092857143,185.589111111111,205.254833333333,307.097333333333,23.4379226395174,21.1487671796245,17.6594493898717,25.1817558837963,165.361299235586,138.1484,169.48275,100.356625,181.8829,141.7505,179.8949,261.9635,236.45545,225.059,391.66495
"ZNF229",0.779037112770459,0.977392688123913,0.843762304346835,0.999987445441449,0.835523232152757,0.979532564850208,0.130224327394165,0.376122156689334,0.115675493154688,0.18610405924054,17.31164,118.030335714286,63.8883694444444,6.80556666666667,311.945866666667,8.07902696477738,37.022862349876,26.3229994530312,2.27190335573012,276.196485648872,5.8802,9.9096,6.433225,4.5339,36.40825,36.5612,211.360225,34.652725,7.9698,466.2265
"ZNF180",0.719090829174226,0.961962584391251,0.825576862703235,0.812356566451805,0.999464163326041,0.932812724566827,0.380823513669822,0.833610680259988,0.46557420802035,0.967368082435839,160.59166,204.841221428571,182.237011111111,214.307233333333,249.789033333333,13.9177076113705,15.4867838830623,11.1003738898733,44.5033839365178,83.3218056985952,144.3082,176.537525,142.71685,170.35755,167.8617,164.4662,221.55875,202.20215,242.3428,303.89905
"ZNF641",0.321737535182981,0.649242036744314,0.810174024723277,0.834277344023074,0.995858970311888,0.999759945934174,0.999999003267809,0.49122179121487,0.783020786924956,0.86599382028804,144.61372,220.989114285714,194.666722222222,202.9287,142.074533333333,20.8417873131457,26.3433262088402,11.7860203486744,37.0206104596255,40.9573628042762,125.7048,149.1986,155.619975,169.35095,104.2867,162.2417,265.4124,240.166975,233.21925,174.65015
"ZNF610",0.783987715673914,0.957001151742173,0.918139211387998,0.849675558349702,0.999414701522766,0.960720961895648,0.991134070304759,0.99358014542093,0.99999999999865,0.987136062307169,5.65552,19.7063642857143,13.481575,23.0876,13.4594333333333,2.05134983276866,7.66980509425129,3.84138297157928,14.9846098818087,9.51836537232686,2.9401,7.02425,3.56905,8.23505,3.9466,5.7781,18.890925,11.51565,32.23295,18.49685
"ZNF528",0.885243526978102,0.994620511691864,0.883210773064179,0.949834131344521,0.999993336378453,0.979447650040259,0.163464189952588,0.345562793261582,0.1128705314184,0.630428616615591,69.08894,148.930764285714,100.396252777778,156.613933333333,345.548933333333,26.954709647492,42.2365632401682,20.9770289362736,47.5022802774187,322.324863569321,14.0105,44.738725,22.133425,110.01655,23.2864,90.5319,233.388525,118.824775,187.90405,512.16955
"ZNF701",0.744676769392479,0.985070897351217,0.741347837029691,0.999876040244746,0.770039270252394,0.974959792572423,0.984408336830434,0.995004154867359,0.999403154953764,0.973604984269493,65.04006,118.4657,86.0125916666667,55.6424666666667,97.5072333333333,15.617955360597,18.6235387302653,15.5805810952142,40.6241196133665,53.7854320030165,38.669,57.820275,26.9976,15.17755,43.7523,85.6281,168.197775,130.35245,78.98655,125.9531
"ZNF283",0.913670599335424,0.99261233598729,0.252485686995013,0.945530587395911,0.999862056163578,0.725614340629526,0.645142638320158,0.901635588825158,0.272421928356177,0.979285627207744,73.59346,90.19715,65.8777638888889,93.9240333333333,111.290266666667,8.88386580001071,7.51362617897943,5.27645443175466,28.3836249407021,67.0941974169732,63.0335,67.132925,42.67275,66.05395,44.21385,93.8704,109.144525,76.5259,112.5138,146.1661
"ZNF558",0.728465004744246,0.999996734668404,0.299946789960834,0.985980996417204,0.99274626175867,0.978623739776162,0.984322101469088,0.49189838934512,0.958313064710699,0.885165803955057,419.29782,544.089564285714,424.933372222222,491.349933333333,345.0576,46.4517832336758,54.2975370067178,31.6266545238578,61.1652324988723,195.235296417528,351.1882,419.488925,300.697175,446.00675,150.1437,498.3462,632.79295,536.005675,549.5727,452.2122
"ZNF597",0.999529415075812,0.999389036580529,0.956422551784279,0.958679990660405,0.870918960831429,0.965319845392639,0.741546596557846,0.738238244442824,0.466757882958275,0.440906385117609,55.49026,51.6541928571429,59.2443444444444,72.8267666666667,24.7388333333333,13.147998186591,8.87321623344296,5.70597137766822,36.0524776703966,8.41251652644901,36.2127,18.667325,44.11225,42.8826,19.074,59.8818,71.778,81.443,105.18695,32.95735
"ZNF30",0.849159439645591,0.89464958664578,0.998068858791508,0.851800023823928,0.997484945597353,0.986555793688144,0.433140557148076,0.784193395394742,0.650596369220519,0.968708928844668,51.26958,78.4210428571429,73.474925,89.1116333333333,115.828766666667,3.75695331544059,10.5741174106416,9.39050773779867,16.1096252551421,50.7431267141122,48.6609,46.75015,34.21235,73.38605,65.0985,48.8852,113.7501,94.9198,100.00255,142.1832
"ZNF354A",0.976571584590231,0.990068853910223,0.998899713553752,0.984610651384778,0.999950603104103,0.998864066159327,0.996809131418001,0.999989267186195,0.999998387978686,0.999854990696128,251.9561,310.348328571429,294.457311111111,325.0224,300.339533333333,67.5840139265418,49.4860315012598,33.2471351478098,85.9765163736587,109.299088559822,167.2179,198.616725,174.023175,239.05265,194.23785,319.8793,359.141675,363.79225,368.9414,376.11795
"ZNF764",0.989880360879443,0.810701561577219,0.903872146819486,0.995009074233359,0.99999625195627,0.994809119818022,0.914969713589051,0.976406137243234,0.999840794078391,0.993984586335219,145.71434,170.865678571429,199.371638888889,175.0146,209.4039,11.1502980510209,12.9015960585987,19.9722715248044,29.1879364262589,95.5709091306729,122.0076,138.938175,129.909975,148.35495,115.2248,165.9882,206.254025,222.5111,198.63515,270.56725
"ZNF747",0.999386632874082,0.999943042239126,0.979440020107175,0.92030153056819,0.939261707866019,0.801858270367757,0.97598657929831,0.987866622748053,0.924386848148475,0.999518745553301,218.00714,206.436378571429,223.832086111111,158.879166666667,175.933266666667,52.5288057323846,25.5587871738155,16.4140083699715,26.0627880227943,51.174399309822,159.0959,142.00215,169.2365,143.30915,125.3419,340.281,251.3311,238.228425,184.7648,207.89975
"ZNF778",0.989891341689589,0.710099373783886,0.77876678547129,0.28655359343564,0.0728512413165621,0.0098975112105788,0.958016049823739,0.994022428161027,0.999800275197515,0.132622850665608,121.48144,109.326328571429,91.2593472222222,193.738033333333,96.394,17.6276029647425,8.99988727027952,7.01502399580741,95.5143207797716,15.3694288902787,125.294,89.66345,61.82925,98.25015,81.4255,133.7743,122.693325,104.678625,243.42805,106.8986
"ZNF212",0.522651182197332,0.563965965999634,0.997750586144361,0.754116962589897,0.999986976324257,0.999001371923095,0.999295661569163,0.847445859149573,0.892481909179512,0.910795701829052,384.54052,277.576028571429,290.628172222222,270.387166666667,362.028,59.2649211625933,42.6453158013215,20.4521584962397,46.938676646817,52.3635582987826,293.9405,169.616425,208.160875,223.4573,314.88745,408.1418,311.992375,370.01435,294.63965,405.3412
"ZNF282",0.976741992323035,0.931909809623845,0.999338632345756,0.984153684517611,0.813555769759725,0.710332289071058,0.994908195844214,0.999999804236836,0.999870976760707,0.922823642796534,1152.5954,1012.91841428571,979.447788888889,1329.10043333333,1021.72793333333,106.050051966413,175.918128370433,62.0076148392467,392.876523899135,144.176547796158,1043.021,615.286475,733.303225,939.60525,916.59,1268.6512,1154.5395,1225.2046,1568.39125,1159.735
"ZNF160",0.939483630764847,0.988415080002289,0.278965354133236,0.99094346805094,0.999972051491896,0.880802479959941,0.999975571598909,0.945419395822499,0.998923267079085,0.987310553890297,448.71666,563.757885714286,381.876466666667,544.551166666667,427.401033333333,111.110580591304,71.8968161628886,45.0051864060863,265.30577826943,289.165033732972,279.4485,416.87825,173.807075,299.5578,145.7036,505.2839,617.24365,550.939725,755.21845,624.7938
"ZNF415",0.747056240698651,0.996007211610502,0.604432316415072,0.988511239374548,0.992484798300953,0.998257717884504,0.0746520950809813,0.254171566292486,0.0377413418527279,0.309545727093278,22.35146,59.7868785714286,32.7821555555556,43.3948333333333,137.581566666667,11.5079338856547,18.4319153121599,6.27263554187912,19.2078399610101,116.927785620732,6.2477,16.260575,8.4113,25.68905,20.84625,25.7387,58.549275,40.938275,58.69635,201.75695
"ZNF439",0.863533763896123,0.995370346626572,0.195654076537667,0.96189440994652,0.99999975831986,0.796295543996131,0.997354736329049,0.993149082474345,0.954633904020151,0.99807438075663,46.22974,72.3570071428571,36.9006472222222,71.3187333333333,58.5850666666667,21.2084710956636,20.5945680930796,5.20477416361001,53.1463312013581,40.1154564317103,11.0254,15.8192,15.455025,18.2349,18.7565,49.317,101.9399,53.7004,100.0921,82.6468
"ZNF440",0.547997791446124,0.856662906582195,0.00150561327392451,0.771189508654207,0.0861085204459707,0.970362794665945,0.537742953689254,0.0294030110638495,0.81158426898462,0.997007040039576,519.94556,692.534892857143,417.1414,335.7458,275.456266666667,69.831175918064,92.8437442916544,27.1801752170269,24.0386343635268,65.5990322242214,416.0235,494.930375,303.5645,320.94845,210.15245,567.8267,680.436525,509.3545,359.5509,313.4918
"ZNF562",0.996487100032276,0.991187891691899,0.709312659747609,0.933279973120948,0.754402429355079,0.974804687215754,0.743541919734325,0.451893686461334,0.797273392954597,0.995382080046022,753.05462,801.02765,697.217677777778,604.068733333333,523.3737,151.146522471536,66.649559172785,42.2844589695365,174.211854028558,100.413641297186,574.9912,593.392125,532.6676,480.8927,468.7519,943.4032,1028.034925,772.7711,772.34825,623.6539
"ZNF561",0.44215862854962,0.118169091416678,0.897698353448386,0.999843430266668,0.747231042374037,0.414377126231363,0.126684405360989,0.643783939238876,0.858528449310131,0.272510994750682,814.22406,612.626235714286,548.493136111111,787.423733333333,413.033333333333,191.68597339464,57.9040695743842,33.3235704272912,155.809780679138,42.4383675321178,437.7067,483.579025,445.0264,631.8871,374.284,1153.6252,664.445825,619.794325,873.17845,447.3956
"ZNF584",0.998798332148174,0.999174806727246,0.999992695689256,0.363216789670127,0.150858037947499,0.123108208847843,0.976797752388686,0.991275757054822,0.985425402251103,0.207703392601064,214.77712,195.278078571429,198.542191666667,400.767766666667,155.561033333333,20.7272139443631,17.4355165004067,24.9027215600916,187.101816120077,59.3131600239591,181.8182,144.536275,125.879875,214.1993,101.23545,223.8879,227.4666,203.704475,506.2779,203.34145
"ZNF274",0.875488544299021,0.883100418073276,0.0327514171271291,0.98545607264915,0.648684304864529,0.999960782647378,0.790335561263158,0.245190194029906,0.969207487495359,0.981622864107271,423.9376,514.512878571429,342.590458333333,355.101533333333,273.151566666667,74.6258806758888,58.7127395452978,29.3637651668935,31.3071675522999,82.1536479975648,386.2551,334.36685,247.419525,325.29175,193.3404,481.6809,675.726225,406.331925,378.29115,329.92575
"ZIK1",0.950627151521402,0.999999971299131,0.738683909115672,0.298035490072485,0.466119523770371,0.13076569040366,0.999108351060594,0.998092729473624,0.99769151220971,0.547357589887247,20.67196,35.1798071428571,20.3275388888889,75.9494,27.7234,5.01782857485188,7.24730136512717,6.11876175950849,64.21138957685,15.3254702084471,18.0752,16.807975,7.048175,11.7818,12.70945,24.0981,40.864175,16.7414,110.08655,37.8928
"ZNF540",0.992314409402136,0.998301073426896,0.769773678164608,0.983226193167377,0.866785834805079,0.99350128746066,0.952013204325731,0.99013988134554,0.803655101971626,0.79566271596281,20.6836,25.4078071428571,17.7535222222222,12.5384666666667,31.5676,7.92363712868024,4.95307415081357,3.6042211991583,4.08978520394952,18.6461650041861,6.7899,13.753325,5.8196,9.7143,14.59195,36.9186,35.43115,20.98555,16.51235,46.736
"ZNF570",0.794800570108563,0.999999973742297,0.338832042396254,0.997217787642797,0.983433749698809,0.993238021940571,0.999786326788243,0.796311650758467,0.999650655575343,0.990903772561105,35.54468,55.8799857142857,35.2407361111111,44.0530666666667,31.1107333333333,16.530777649778,10.284867838156,5.46280204616112,19.6938207909938,23.2579662986924,12.049,21.125275,10.750925,28.9717,7.8825,39.026,79.677425,49.9041,62.56185,43.743
"ZNF57",0.48878361147089,0.483525860104006,0.999531407343573,0.337949611284372,0.919413615886314,0.857532533379265,0.270702005530626,0.859927000922213,0.775578110934217,0.999950556276862,209.56486,151.489871428571,156.086163888889,115.138633333333,108.3737,25.8668535641775,14.9891105708881,12.345558852023,48.310848355807,24.3218664533241,191.4737,113.0673,107.579225,69.9918,91.2738,250.2277,188.063375,185.468975,152.6042,131.9023
"ZNF556",0.994429098147823,0.248556855335837,0.112181052065705,0.991592368928357,0.916997641410334,0.200831151133096,0.382649986752614,0.418066493702167,0.981746243427397,0.274390412157681,38.0824,33.7712642857143,17.6905111111111,44.8122333333333,10.8848333333333,13.2310679416667,4.79706607870616,3.3731956460861,16.8836718516573,5.47284206920357,28.2984,23.953875,1.469125,33.16015,7.66455,51.4773,50.8395,33.6202,61.21965,16.32725
